用户名,评论,评论时间
phone_336,苹果非常不错，老板很热情，价格合理。,2018-10-16
明夏,苹果特别好、特别甜、特别大，老板人也特别好。每年都来，跟别人家的苹果不一样，大家一定要去采摘呀。,2018-10-14
圆圆oo圆圆,去年很甜，今年好失望，酸的溜牙。,2018-10-14
萱萱的美食之旅,采摘园运营的不错，知名度高。老板也很会待客。10-12日起的时候红苹果没有那么多了，估计都被之前的客人摘走。除了苹果，还可以把萝卜，孩子非常喜欢。苹果价格略高，15一斤。,2018-10-14
陈新锋_1363,水分多，苹果甜，确实不错下次再买。,2018-10-12
于芙,问了好几家，都是可以提供烧烤工具，其它自己准备，这家是八十一位，在苹果树下烧烤，人去就行，挺新鲜的体验在苹果树林里感觉自己就是个白雪公举哈哈，带着两个孩子，孩子玩儿的也特别开心，拔萝卜摘苹果！苹果就是团购的价格大概十三块钱一斤，酸甜可口，比市面上的要味道好，果汁很多					,2018-10-12
陶冶茗视光眼科医师,价格：15每斤！口味：酸甜口！采摘期最佳应该是一个星期以后吧！现在基本没有熟透，回口带点涩！但有足够的时间可以慢慢找红红的，熟的采摘！地里还有老板自己种的蔬菜，瓜果！可以单斤购买！位置很好找，直接导航就到了！					,2018-10-12
duoduo_139,抓住假期的尾巴，来到昌平英龙苹果采摘园。园子很大，有苹果还有许多蔬菜，红萝卜，白萝卜，大冬瓜，倭瓜～对于久居城市人，看到这些很兴奋苹果好多都没有熟透，老板热情的介绍什么样的好吃，什么样子的还不熟，在树下吃苹果开心啊					,2018-10-09
dpuser_8626666359,去昌平玩，现在这个季节采摘苹果正合适。按照导航走的，比较好走，车也好停。果园挺大，现在有2个品种，富士和王林（大概叫这个）。进门的桌上放着一些苹果，老板说先尝后买，长了王林，还可以，有点像国光。在果园里摘了30斤左右，花费300多元，有点小贵。果园可以提供农家饭，都是老板自家种的，我吃完饭来的，没有尝到。					,2018-10-08
洛西贝,十一期间去的，路上不堵车，去摘的人还是挺多的，苹果看着不是特别红，但是味道酸甜的，脆脆的，很好吃，孩子刚两岁，摘的很开心，一大框都是他摘的，还有白菜、萝卜和冬瓜可以摘，可以吃农家饭，烤肉的味道特别香，还不错的体验，主要孩子开心就好					,2018-10-07
咩1咩1,我们四大一小都玩的很开心，因为在南方从来没有看过苹果树，所以在果园里玩了好久，我们是国庆来的，院里还有糖心苹果和黄苹果，还有梯子给我们摘高处的苹果，黄苹果用纸包着所以不太好选择，摘了几个都还没熟透，老板很热情，典型的北方人					,2018-10-06
幸福团队_1752212013,采摘的品种有几种苹果，桃子，桃子很好吃，是原来的那种味道，还有桃毛。现在市面上卖的几乎没有桃毛了，也没有什么桃子的味道，这里的桃子真不错，明年早些来，多摘一些，这会儿来有些晚了。采摘苹果又来的早了一些，如果霜降后再来，苹果的颜色更好看，甜度更甜。					,2018-10-06
轻轻的我来了,老板超级超级好人超热心周到还耐心给装箱子苹果又大又红有甜😋😋,2018-10-06
雷_838326,苹果味道确实不错，去年去过一次，今年还会去,2018-10-06
wengmimi,还不错，很大一片果园，还可以烧烤，进来先尝苹果，拿上篮子就可以采摘了。可能是时间还有点早，苹果还有点酸，老板说十月中旬是最佳采摘期。又团了一张券，准备过两天再去，希望这次能甜点哦,2018-10-05
淘气猫_9116,很一般，苹果肯定比不上阿克苏糖心，菜很少，老板自己做菜50一人，两素一荤，根本无法下咽，还不如15元的盒饭，露天炒菜，到处都是苍蝇。菜地没啥菜，都摘完了，剩下没啥可摘,2018-10-05
笨猪宝宝0122,苹果很好吃，脆脆甜甜的，还有辣椒都不错，老板很热情！,2018-10-05
筱兜兜转转,十一小长假，来英龙苹果采摘园采摘，吃饱了，买了点苹果，感觉不错，以后还来玩儿，所以给五星好评,2018-10-04
qiqi4433,苹果还没熟，采摘了一些，20斤，13一斤，其他蔬菜也要等10月底更好,2018-10-04
lucky0530,头一次带孩子摘苹果，果园很大，大人孩子都很开心。尤其是孩子，摘苹果、拔萝卜、摘玉米玩的不亦乐乎，平时不爱吃水果，这次在果园一个劲儿吃苹果。就是午餐只能自助烧烤，可选性低些。如果能有火锅就好了。,2018-10-04
家中小女初长成,从网上找到这里今天第一次来老板热情一来就让先品尝不同种类的苹果吃到撑教你怎么挑选摘了20斤装了两箱红富士一家人都爱吃还有各种蔬菜可以摘价格吗还是可以接受的不多说有时间带小盆友来这里体验体验还是不错的完事离这里大概不到2公里附近有一个小餐馆味道也不赖好像叫香岛绿屋炖柴🐔和炖🐠相当好吃					,2018-10-04
dpuser_6266377305,看园子的大爷大妈很负责，带着我们摘，告诉我们哪个熟了好吃我们就摘哪个，都可以先尝，好吃才摘。本来是冲着黄香蕉去的，但是晚了两天黄香蕉没有了，刚熟的是红富士，脆脆的酸甜口，过几天可能会熟得更好。园子里还有萝卜，孩子们拔得很开心，看园老伯还给孩子们展示了怎么挖大葱和掰苞米。苹果和菜价格不算是很便宜，不过大家玩得开心。					,2018-10-04
carrie0808,妈妈喜欢摘苹果，来之前问了几家苹果园，都没有早苹果，电话咨询后知道这家有便导航过来了。果然很不错，果园干净整洁，便于采摘，果树地间隙还种了很多蔬菜，苹果树有的已经30年了，妈妈特别开心，一边採一边尝，果园大姐很慷慨，採了让我们尝，说再过一个月就没功夫陪我们採了，摘苹果的人实在太多了，老板告诉我们到了10月中旬苹果更甜，品种丰富，下次还会来。					,2018-10-03
鸟Lyr0311,去年10月份参加的霸王餐体验，不知道为什么之前的点评怎么没计入~现在还是待点评状态，那就再写一次吧！位置跟着导航走很好找，苹果又大又红的看起来非常诱人，吃起来也是脆脆甜甜的，40亩的园子可着劲的挑~10斤差不多能称20个（中等大小的）。阿姨特别的热情~一进门就先让品尝，还是可着劲尝的那种😋总之，人好~园子好~苹果更好，非常值得去！					,2018-09-30
减不了肥的云小肥,苹果园很大。苹果树很多。苹果🍎又大又甜又脆。刚成熟的苹果🍎🍏从树顶采了一颗，巨脆甜，有苹果的味道和香气，吃了这么多苹果，这样的还是第一次吃到。真是太好了。苹果🌳园挺大的。真的很棒。苹果的价格也不贵。摘大的，有麻点多的。					,2018-09-24
dpuser_8789248368,老板热情，赠送了辣椒和萝卜，苹果味道也棒棒哒,2018-09-15
clmmay,在城市呆的时间太多了，真应该出来走走，听朋友介绍这里苹果很好吃，到了才发现还有自助烧烤，苹果带回家，烧烤吃到饱。父母肠胃不好，在这吃的农家饭，很地道很周到！,2018-09-04
分电器,采摘园不大，苹果好吃，也能摘有机蔬菜，但是环境一般，老乡确实很热情，谢谢吧！,2018-08-26
婧~婧*^_^*,苹果还不错，色泽水分都比外地苹果好，就是甜度稍差点，但真心新鲜啊,2018-04-30
dpuser_98299133112,老板人很热情，黄香蕉苹果口感很好，还有各种蔬菜，新核桃很棒，值得一去。,2018-01-20
Mercury,还不错，老板告诉我们如何挑选苹果，条红的甜,2017-12-29
活到老吃到老888,非常好的体验大爷大妈挺热情的进去先尝了苹果然后就拿了框子领着去摘了想够高处的苹果还帮忙拿梯子总之是很好好的体验之后称重也很顺利做生意实实在在以后有机会还会去！,2017-12-27
胖姐_5122,不错，态度很好，苹果也很好吃，以后每年都会去他家,2017-12-27
爱你宝宝520！,感觉不错……喜欢💕吃货的我的最爱,2017-12-19
亲亲E宝贝,老板是年轻的小两口，很热情，先试吃了一个，超级好吃，没有酸口，很喜欢，会推荐朋友过来。,2017-12-17
istall,之前写过点评了，不知道为啥系统还是提示需要再写，确实感觉非常不错(*๓´╰╯`๓)♡虽然远，但是如果开车，带上小朋友是非常不错的选择，周围都是苹果园但是已经很少有苹果了，不知道现在还有没有。园里的小狗狗好可爱，拿回来的大南瓜🎃一直放在屋子里，好喜欢(/ω＼)					,2017-12-16
jflhh,中了霸王餐，来的刚刚好。采摘园位置便利，老板一家服务很热情。苹果有多个品种，进门可以自由品尝。苹果品质很好，除了免费的，又买了不少。暖暖的太阳，懒懒的看家狗，硕果满满的果树，带家人一起来，休闲娱乐真是不错。					,2017-12-10
牡丹花,这家苹果园是自己采摘园，苹果又红又大，非常好看，口感香甜，汁水多，还有黄色的香水苹果，也好吃，香味扑鼻，苹果有点小贵，十元一个，一箱苹果大约200元左右，自己采摘的果实总是觉得是最好吃的，可能带孩子去体验一下，还是不错的。					,2017-12-09
ylg53,采摘园路很好，找起来也不费事。天凉了，采摘人也少了，整个园子只我一人，来了个专场。看着树上苹果不多了，低处苹果就更少了，亏的个高，十斤也不多，很快摘够了。苹果质量非常好，各个红，香脆可口，甜度很高。态度非常好。					,2017-12-09
君波军¥,很高兴这次抽中应龙苹果园采摘园的免费霸王餐体验，把人生的第一次采摘献给了大众点评，去的时候比较晚，气温低，虽然是冬天，依然树上还是有红彤彤的苹果，摘一个洗洗在生态园里吃别有一番风味，也能感受到农家乐趣，果园的树木很茂密，老板也很大方可以边摘边吃，采摘园门口是很多成箱成箱的苹果，成箱的苹果都要论大小装箱，但是如果是自己去亲自摘基本上几等果都可以拿回家，所以还是采摘更棒，还能享受秋冬收获的快乐。整整十斤的采摘苹果体验，觉得这次活动很有意思，带家里人玩玩蛮好的，虽然现在苹果的价格卖的比较便宜，采摘园的价格也不算便宜，但一句话吧，都是乐趣。					,2017-12-03
浅小艾,非常不错的体验！周六一家开车来的，进门大姐就热情的招呼我们试吃，桌子上一大盆子苹果随便吃。然后大姐招呼人带我们进园里面没摘过的地方，苹果园还是挺大的，种了不少的苹果树，好多树上的苹果又红又大，就是得爬梯子才能够到。摘的苹果可以装纸箱，少的直接装袋也可以。一共摘了十多斤，超了一些。宝宝还拔了个小萝卜，老板直接送了，很开心。很满意的一次体验，推荐！PS：苹果园还有厕所，这倒是蛮方便的。					,2017-11-26
altanpearl,周末跟好朋友们一起来昌平自助烧烤，下午吃完后跟着导航到了采摘园。跟以前去过的采摘园不一样，这里好像在一个小区旁边，以至于我们都以为导航错了地方。大铁门，挺显眼的招牌。一进门是个院子，老板还给我们看了火炕，哈。老板阿姨先给我们尝了尝苹果，确实很甜，脆的。问了价格十块一斤，都差不多，单位前一阵组织的是8块钱一斤。有团购，不团购券，按照十块直接微信收钱，挺方便的。有的果树比较高，可以借梯子，地有点湿软，要注意安全。					,2017-11-21
大爽1212,去的有点晚了下枝的绿的都摘完了进去之后阿姨好热情的呦感觉像回了老家串儿门似的特别好好大的苹果园🍎🍎🍎一个个红彤彤的挂在那旁边还有好多别的游客在采摘个头也还行苹果🍎超级甜好好吃😋😋😋旁边还种的南瓜🎃冬瓜萝卜呀都好大个的					,2017-11-20
大脸撩,家里人比较喜欢吃苹果所以这个周末带着老妈去采摘苹果天气晴朗微风距离22多公里九点多出发还算畅通百度导航很准确位置也很好找到了英龙家门口就看见老大哥在门口照应着停车的时候还帮忙指挥非常热情好客进门后可以试吃！两种苹果一种是富士也就是采摘的苹果一种是王林季节的原因不能采摘了拿好箩筐直接进入果园果园门口的狗狗超可爱也有拴着不会乱跑也不会咬人园子里提供凳子砖头梯子都可以使用很贴心就是要注意安全苹果红又大很脆很甜有低矮的苹果小朋友也可以体验采摘的乐趣采摘完毕跟老妈一人尝了一个王林苹果非常好吃走的时候又买了些王林苹果价格也很公道老板一家人也非常热情买了一箱苹果大姐看我们两个女的比较瘦小还帮我们搬上车放好苹果非常感谢大姐农民非常朴实可爱手到点赞很棒的一次采摘体验有机会还会带朋友去。。。					,2017-11-19
大暖love,感觉整个村子都种苹果，空气中都是苹果的香味！这家位置也比较好找，老板也热情！进门桌子上的苹果随便吃随便尝，边上有水自己洗就行！今天周一，上午去的时候除了摘果子的工人就我们俩，人少正好也安静，边摘边玩边拍照，两个人玩的很高兴，果子又大又红，好吃😋。					,2017-11-18
huakai0415,可以在那里品尝，老板也很实在，去的时候很容易就找到了，人挺多的，苹果🍎吃起来又香又好吃,2017-11-17
Fangmei_7010,中的霸王餐，10斤苹果大概中等大小的20个。果园面积挺大的，树上还有很多果子。确实昌平苹果很好吃。采摘10元一斤，可以在他家买现成的5元一斤。,2017-11-15
h2ofans,英龙苹果釆摘园很不错，面积较大，最主要的是那里苹果口感很好、很棒又甜又脆。我去那里摘了有10多斤苹果。如果价格再便宜一点就更好了。,2017-11-14
小懒猫文文,非常愉快的一次采摘体验！苹果特别甜超级好吃，老板服务也好，还帮我搬上车，以后苹果就定点买你家的啦！谢谢点评送我的机会！,2017-11-14
闯儿的下午茶,园子苹果特别多，苹果又大又甜，还有萝卜和白菜,2017-11-13
weiwei23718,中的霸王餐，来之前打电话，老板说可以不用约。导航两个钟头才开到。位置好找。老板在门口迎宾哈哈，进门就让吃苹果，稣甜多汁。好多人在称重。听聊天想是常客。园子挺大的，一直向南走，说里面没人，苹果多。大大的苹果红红的，但是高处比较多，品相好。有条红，片红，还有黄的。园子里还种了萝卜白菜柿子什么的。本来就打算十斤的，结果一尝很好吃，摘了三十斤的拔了两个萝卜，老板送了呵呵。明年有机会还来					,2017-11-11
LIN_3196,感谢大众点评的霸王餐哟，这次是采摘哟，红通通可爱滴大苹果🍎～🚗交通：哇，店家的位置在昌平地铁下来坐21路可以直达哦，那边空气不错远处还有大山非常赞，坐了三个小时的车总算是到了苹果园刚进园就闻到苹果的香气有富士和玉林两种苹果，进了园子店家非常热情先吃后摘哈哈哈哈非常豪爽呢，和店家表明是大众点评霸王餐的店家没有任何不开心依旧特别热情的带我和朋友去园子里摘大苹果还叫在树上摘果子阿姨帮忙给摘尖尖上最甜的🍎，哇一大篮子苹果要了十个富士7个玉林正好十斤～😘店家的家人都很热情味道：我更喜欢玉林苹果味道更香富士更水灵～加上店家的热情苹果更好吃了😆这家苹果凭着良真的好吃可以买来送人呢下次买苹果还要去大叔家人实在苹果又好吃					,2017-11-11
紫色风铃,周天和几个朋友一起开车去的这家采摘园，满院子的大红苹果😋，看着这么多这么大的苹果都想吃，进入苹果园里开始采摘时老板人也很好告诉我们要采摘什么样的才好吃😋，我们几个女生就在树下慢慢挑，男生呢不挑拿着一个就开吃，不过说真的这家的苹果真的很好吃，过几天有时间我们还会去一次的哦。					,2017-11-10
哎呦呦呦,抽中了大众点评的霸王餐，非常开心！周末的时候开车去了，导航很准，很容易就找到了。车停在门口，进了大铁栅栏门有个大爷跟我们说怎么摘，然后就自由活动了。孩子看见苹果兴奋的不得了，抱着就往下拽，。本来担心怕够不到的，结果里面有的苹果长得很低，四岁的小盆友都能摘下来。最后说说味道，必须说自己现摘的苹果就是不一样。脆甜多汁，我这个不喜欢吃富士苹果的人都吃了一个。小朋友更是一直在吃。店家一点也不小气，热情招呼我们尝。最后称分量时不够，又给我们拿了几个黄色的别的品种的，特别香。					,2017-11-07
jolin2198,虽然我报名了没有中霸王餐但是我还是亲自过去了。去得稍晚一点绿色的苹果都已经摘完了，因为到了熟的季节都摘下来储存了。没体验到亲子摘的乐趣。不过甜度是没话说的。首先说一下她们家真的很nice，就包括她们家的小美妞也是人很好。去之前加的微信要了定位，定位没有误差很准。询问了好多类似周边有什么吃的之类的都好耐心的告诉我，还问我想去哪吃可以给我发定位。农场大姐很热情，进到院子里二话不说就让我们先尝苹果，吃过了喜欢那种口感的再让我们去慢慢摘。个人还是喜欢粉皮品种的，比较甜。竖条纹的品种口感偏酸一点。一边摘一边跟她们家小狗狗玩，乐趣多多。不知不觉的就摘一大篮子了。都是按10块钱一斤买的。摘完了出来大姐又让我吃了点绿色的苹果也觉得很赞，就又装了两大包带走。在这我就不透露价格了，绝对公道。满载而归的拎了四大包苹果回家了。最开心的一次采摘。以后摘苹果就她们家了……					,2017-11-06
以北见空山,棒棒哒，离家不远，开车15分钟路程。昌平绵延山前暖带，培育苹果资源得天独厚。位置：昌平崔村镇香堂，有名。服务：小姐姐接着电话亲自接到门口，非常热情。环境：挺好的一片果园，门口可以试吃哈哈，院子里好美，苹果香四溢。质量：十斤大概15个，超出部分10元一斤。苹果好吃，糖心薄皮水分多。					,2017-11-05
yanl10n,感谢霸王餐活动^ω^给了我一个周末不宅在家的理由～一路开车到昌平，大概一个小时，没有堵车。走高速，深秋路边色彩丰富，深绿、金黄和深浅不一的红。顺利到了采摘园，一进门老板热情地给了一个大红苹果让先尝尝，说吃好了再进去摘^-^特别甜，水分足就是个头好大，吃了一个还真吃不下第二个了😅采摘园很大，地里长着白菜、冬瓜、萝卜…树上挂着好多红红的苹果，散发着诱人色泽和香气，阳光下看着更觉得可爱’摘了十斤大概不到二十个^^拎着好重的一筐，收获满满地回家啦有公司组织团建或个人想去采摘的，都推荐！正常采摘是10元一斤，现在点评还有团购活动～					,2017-11-05
胖纸鱼儿,中的霸王餐，按照导航去的不过定位稍微有些不准，在定位往西一百多米，门口停了很多车，看来生意非常的好，老板很热情，让我们去里面先品尝，觉得哪棵树上的好吃就摘哪棵树的，里面的苹果又红又大，又脆又甜，霸王餐是十斤的苹果，老板不会因为我们是霸王餐的就缺斤少两，称够够的，多出十斤的就按照10块钱一斤来买，里面还有白菜萝卜冬瓜一些蔬菜，不过我们去的时候萝卜感觉都老了，炸开了花					,2017-11-04
Q大婶,有幸中了苹果采摘按着导航一路过来挺顺貌似这边都是苹果采摘但这家的人气真不是盖的马路两边车都停满了整个村就属这家人气高😅老板阔气进了门口先免费吃随便吃有红富士和王林🤣之后拿着筐就进园子了很大一眼望不到头😬我就想摘王林结果一个没看见倒是发现了超大的冬瓜卞萝卜原谅孤陋寡闻的我真是没见过这么大的甚至怀疑是不是变异了除了免费给的十斤又买了些王林带回来😉Ps.卖苹果用的iPhoneX🤣没想到X的真机在果园老农手里看到！！哈哈哈祝店家生意越来越好					,2017-11-04
羽丹旭,感谢“大众点评的霸王餐”，让我与朋友体验摘苹果的乐趣谢谢英龙苹果园，帅气老板和漂亮老板娘热情接待，热心讲解摘果技巧👏特好找，百度地图直接就能定位，人最多的就是他们家。苹果很甜，脆，都是糖心的，朋友品尝后，均评价：比栖霞苹果都好。价格也比较合理，与市水果超市持平。苹果🍎的新鲜度，绝对爆表，红红的像一盏盏大红灯笼，是周末家人郊游，亲子游的好去处。🎊					,2017-11-04
小宝妈517,点评中奖的采摘苹果10斤。跟着导航挺好找的，车停门口就行。大姐很热情，一进门就让试吃苹果。拿了筐随便摘，门口矮处的苹果都被摘光了，往园子深处走红苹果还很多，个头也大，就是得蹦起来够，矮处的苹果都是个头小的。10斤大概16个吧，回家吃了一个，很甜！					,2017-11-04
lilycyg,"中的霸王餐，感谢大众点评。按着导航顺利到达，果园挺大的，客人也不少，老板热情的说先尝尝，喜欢哪个就摘哪个。尝了王林和富士，王林甜而不酸，不是很脆，估计放放会面些，适合老人孩子吃。富士酸甜脆，两种都好吃各有特色。拿了筐，找大树大苹果摘,十斤其实摘不了几个，因为苹果大个呀！树上的都是富士，王林都让老板摘下来了，于是又买了一些王林准备送老人吃。园里还有老板种的菜，萝卜、冬瓜什么的，一只小狗很可爱的趴那睡，几只厉害的看家狗拴着。富足的农村生活。					",2017-11-04
Qzone_0282937590,苹果确实甜但我们买了六七百的苹果连个一颗白菜都不送非要让花钱我们不是就要买白菜就是要的回头客的感觉,2017-11-04
xiaoli82,苹果很好吃，孩子在树下就吃了两个，特甜,2017-11-03
lucy_22,地方很好找，苹果园很大，还有梯子，苹果很甜很脆口感特别好，有糖心，老板人很好，值得去！,2017-11-02
小淼淼的家,感谢大众点评让我中了这个霸王餐，赶上天好，来采摘，本来还担心天冷了，树上的果少了，但我的烦心是多余的。到了之后，阿姨很热情，先让我们品尝，苹果很甜，水分很多，树上还有很多大果，我跟父母不多不少正好摘了10斤，最后决定还是在他家买些现成的，比较省事，还买了些带伤的苹果，想着回来榨汁用，比较经济实惠。她家地里还有好多超级大的冬瓜，让我家的狗狗都看的迷茫了回来后就用苹果榨了汁，两个半苹果，榨了一杯纯苹果汁，实在是太甜了，没办法又兑了一杯白水，甜度才刚刚好。以后还会继续光顾的。					,2017-11-02
云开见月,有幸抽中了采摘的霸王餐，便决定周末去昌平看红叶顺便摘苹果，为确保行程顺利，便拨通了预约电话。接电话的朱女士十分热情，让我加了她的微信号，告诉我有什么问题随时联系。周日从黄花水长城游览完毕便驱车按点评中的定位一路走来，车程不长，大约半小时左右。采摘园门口宽敞，停车方便。主人十分热情，进门便让我们去品尝苹果，告诉我们尝着哪种好，就摘哪种。苹果有类似黄元帅的品种，但口感并不面，依然爽口。红色的富士脆甜，尝了以后还是决定去摘红的苹果。同去采摘的人很多，大家讨论着是“片儿红”的甜，还是“条儿红”的甜，更有专门依据“歪瓜裂枣”的顺口溜去选“歪苹果”的。提着大竹篮漫步果园中很是惬意。园子里种着上百棵不同品种的苹果，还在林下栽种了青萝卜和大冬瓜。有一位专门来问青萝卜的，一看就是年年来采的老主顾。苹果树株株硕果累累，挂满枝头，为了采到高处的我还特意爬上了一棵，过了把爬村的瘾。苹果个头儿很大，十六个就超过了十斤，平均一个有七两左右。大家个个都是满载而归，主人服务很帖心，还把苹果给送到车上，还跟一位开玩笑说我把您搀到车上去。这服务真到位。听说还有工会的优惠活动。去昌平的朋友不妨去她家摘点儿尝尝。回小区在电梯里遇到邻居，看到我摘的苹果又大又红，还特意说比他们前几天去昌平摘的好。感谢大众点评和朱女士一家，给我们带来的收获的喜悦。					,2017-10-30
馋妙,中的霸王餐。周日中午从市区出发，跟着导航走高速1小时就到了。一进院子，大妈们就热情的让品尝苹果🍎，不错，个头大，汁水足，翠爽，香甜可口。果园不小，大约有30亩，还套种了些蔬菜，也可采摘。好像是5元一斤。整个果园管理的很好，都是有机肥料，环境整洁干净，一看就是用心经营的。好多果树树龄都超过20年，挂果率很高。大的苹果有一斤多重。大部分果也有6～7两重。老板人厚道，让随便吃。就是劝来采摘的朋友不要随便丢弃不要的果子，这样多浪费啊！看好了再摘！我们摘了十个超级大的红富士苹果，老板娘还给我们称了几个绿香姬苹果凑了十斤。真是感谢！下次一定还来你家采摘。祝生意兴隆！					,2017-10-30
我来了来了来了,有点远，跟朋友去附近办事顺便过去的，苹果说是没有打过农药的，水分多，酸甜口，不是那种面乎乎的。店家说虽然今年雨水多，但是由于是下霜后结的果子，所以比以往甜一些，没有打农药，所以摘了擦擦就能吃，有洁癖的还是洗一洗吧，缺点就是对我来说有点远。					,2017-10-30
郭静_4384,中的霸王餐。一路跟着导航走，很好找。整个村子应该是重点发展苹果经济。进村后没有平房，大路修的干净整齐。路两边是统一风格的商业房，商业房后面就是统一风格的住宅楼。楼边不远就是一片片的苹果林。规划的特别好，不脏不乱。路边有卖苹果的，分个头，最便宜的10块3斤。采摘这家似乎是生意最火爆的，后来跟老板女儿聊天也印证了，我们开车往别家溜达了下，果园里采摘的人少，苹果个头和挂果密度也一般。她家苹果果树大部分处于20年树龄的盛果期，个头大，水分足，甜度高。大门口排满了来采摘的私家车。进门一个桌子上放了两盆品尝果，提供刀子削皮，大家随便吃。也可以直接拿着筐进去摘。果园还算干净。规划不错，果树下套种的有大葱，冬瓜，白菜，芥菜疙瘩，心里美，大红萝卜。都可以买，似乎是5块一斤。苹果树高度可以，也可以提供梯子，还有方便高处采摘的竹竿加网兜。很方便。苹果个头挺大的，不用特别费劲就能摘到特别大的，一个一斤多。很不错的采摘园。					,2017-10-29
280354kn,点评中了霸王餐，按照百度导航过来的，还是很准确的。苹果有条红和大红，个人还是喜欢又大又红的。果园越深处苹果感觉越好，估计很多人都喜欢近处采摘吧。口感分为甜的还有酸甜口的，都很不错了，店家也很热情，菜地里还有超大的冬瓜，萝卜，白菜之类的，周末过来休闲娱乐还是不错的地方。					,2017-10-29
路,朋友在点评找的，开车去很方便，园子很大，采摘的人是附近最多的一家，应该是口碑不错！园内基本都是红富士，就是那种有糖心的，味道很赞，苹果采摘其实很快就结束了，老板人很nice，还多送了两斤，中午可以安排附近就餐！					,2017-10-29
巧克力孟孟,采摘园在昌平航空博物馆附近，导航英龙农家乐采摘园准确无误的带到采摘园门口，我们下午去的，人很多，进门以后老板招呼我们，先别采摘先吃，把每个苹果吃一遍吃饱了再去摘，头一次碰到采摘园让吃饱了我们尝了条红和片红，一直认为片红好吃，酥脆甜汁多，拎个篮子钻进果园找片红，快走到尽头的时候，有一棵树全是片红而且个头也大，找个梯子摘高处的又红又大，最后捡一只羊薅羊毛，摘了45斤					,2017-10-29
寒尔1224,网上查到的这家采摘园，到了发现一条路边上都是采摘园，就这家门口车多，可见网上宣传的重要性。采摘红富士苹果10元一斤，价格合理，到了就让尝一下口感，非常好吃。苹果个头不小，满树都是，非常好看，全红的和条红的苹果味道都不错，地里还有黄瓜萝卜一类的菜可以随便摘两个给孩子happy。老板很热情，下次还来这家。					,2017-10-29
忽然之间——,路途遥远但是不虚此行（往返全程6环还开了3个小时）刚进入小院果香迎面而来路途疲惫感一扫而光果树上挂满了苹果一派喜庆的丰收景象老板娘格外热情每种苹果都切开让我们品尝口感确实不错除了霸王餐的10斤苹果我们又额外买了一些赠送亲朋好友					,2017-10-28
Daisy520858,苹果很不错有味道，下午采摘去的晚，老板有空了亲自爬到树上给摘的树尖的苹果。买了20斤苹果还赠了8斤有点小瑕疵的苹果口感也很不错，孩子玩得也开心。,2017-10-28
红,苹果个大，很甜，推荐，下次还回去。,2017-10-26
舞豆小丸子,感谢点评中的十斤苹果!!超级大苹果园，里面的苹果又红又大又好吃，还有好多菜～～一下摘了四十斤哈哈哈，老板很大方很好客很热情，以后还会来的😉,2017-10-25
mecury6161,跟着导航过去一路畅通，苹果园的老板非常热情，一进门先让我们品尝各个品种的再决定愿意采摘哪种，各种苹果味道都非常好吃，水份很大，市场上真是买不到这样味道的，超级赞，一定还会再来的,2017-10-25
王馨冉_1234,好玩，摘了一下午各种水果蔬菜，有点小累，感觉农民伯伯好辛苦，无公害的绿色食品又便宜又好吃，感谢遇到的一切,2017-10-25
清清饼,短时间内多次霸王餐，每次体验都很好，这次也不例外。中午预约下午就过去了。对这次采摘的好印象从一拐弯进入村里街道就开始了。这条街入口有限高，有栏杆引导车辆，道路两旁是整齐的民房，民房后面是果园，这样的规划多半是政府行为，感觉很有保障的样子，不会出现各种漫天要价欺诈等现象。整条街这家门口停着的车是比较多的。一进门廊过道里就闻见了浓浓的苹果香味，已经很久没闻到这种天然的果香味了。这香气是一种黄色的苹果发出的，店家说是玉林(音译)。很多箱黄色苹果摆满了过道，不过采摘时没看见这种果树。进院后一位阿姨特热情的拿出苹果给大家品尝，确实甜汁满满。院子里还有在整理水果的几位阿姨和几位闲聊的大爷，见到我们不是忙着询问购买情况，而是聊聊家常，感觉特别轻松愉快，就像小时候住平房时胡同里的邻居一样。果园有几列果树，每列都很长。越往里走果子越红，每棵树则越往上越大越红，有梯子可供使用。最后结账，二十斤以上10元每斤，以下是11元每斤，更少的是12元每斤。我们摘了冒尖一大筐三十斤。分装三个大袋子一个小袋子。总体感觉这家采摘园是人好果甜，对大人小孩来说是一次愉快之旅。最后一点建议，希望老板能在院里增加关于苹果基本情况的文字介绍，尤其是本院所种品种的介绍，每棵果树上也可以挂上牌子。因为今天我摘的苹果啥品种我都给忘了，怎么对得起这么甜的果子呢！如果看见文字了就会印象深刻些。总之祝好啦！推荐！					,2017-10-25
吃天天吃吃,老板很热情，中午堵车到晚了提前打了电话，老板还特意给我们留了自家饭。满园子的苹果都熟了，个大水灵，看着可喜人了，果园里的种的冬瓜也超大个，大人孩子看了都很惊奇。回家时看时间够就坐了公交，没想公交换地铁还挺方便，采摘园出门2分钟到大马路就是公交站，没等2分钟车就来了，地铁昌平线换13号再换5号都没走什么路，也都有座。北京新村修的还真是不错，干净整洁又便利。苹果是真好吃，第一次吃到这么脆生水灵的大苹果，个顶个大，20斤苹果儿童车推回家一路都有人问哪买的这么大的苹果。回家一称最大一个9两4！孩子吃了真不少！					,2017-10-24
