用户名,评论,评论时间
小白熊cherries,专门来摘西瓜，可惜过了西瓜的季节摘了夏黑，超级超级超级超级超级超级超级甜下次一定要赶上西瓜得季节,2017-08-07
开心的豆_3501,早上6点半之前去大棚采摘，不会太热，一定要赶早！所有瓜果蔬菜都五元一斤。,2017-07-16
阳光源,小小的西瓜很甜小朋友觉得很是可爱还有一些其他菜类采摘,2017-07-15
sunny710427,跟着导航来的，位置还挺隐蔽的，一共就两个大棚可以采摘，里面有茄子，西红柿，青椒，西瓜，所有都是五块一斤。蔬菜还是挺新鲜的，但是，我觉得价格偏贵了。从高速一出来路边也都是这种大棚采摘园，西瓜也就2.5一斤，都是一样的，开了这么远的车，七拐八拐的来到这有点失望了。人还特别多，真是大众点评的力量啊！					,2017-07-15
桃溪溪溪,不错孩子们玩的挺开心的，篷里面真是热啊，大人都进不去的感觉，所以种菜收获也挺辛苦的，让孩子们体验一下。尤其西瓜好甜，虽然个头不大开始还以为没长好呢。瓜果蔬菜都是五块钱一斤买走，整体菜种的还蛮好的，摘完还可以吃点免费西瓜再过阵子葡萄就熟了					,2017-07-13
keying77,带着孩子一起去的，很好找，可以去的有点晚了，好多西瓜都被摘光了，不过老板人真的很好，外面好多杏树，儿子摘了不少杏回来，老板也没有收钱，说喜欢就吃就好，自己摘了几个瓜，真的很甜，儿子一次能吃一个小的～赞，以后还会去～					,2017-07-02
琳琳0530,每年都会来，老顾客了，又买了好多，而且现在可以快递了，也不错，以后懒的来直接让老板快递就行了，哈哈哈，真的不错，老板还是那么热情、西瓜还是那么甜、西红市也特棒，特沙特好吃，还有好多蔬菜，还可以烧烤、过几天还要再来哈哈哈哈					,2017-06-30
小太阳，小太阳,"看评价来的，虽说远是远了点,但路很好走。跟着导航不费劲就找到了。大姐很热情，果然是先邀请尝西瓜，然后进去采摘，熟了的都系着红绳。不用担心不会挑。皮儿超薄，刀一碰就裂开了，同事们都说巨甜，问我要地址。园子里还有西红柿，茄子等，西红柿真心不错，看着就停不下手。推荐哦					",2017-06-29
吃货充电地图,提前打电话知道6点半就可以开始采摘了，这个季节等到上午九十点在大棚摘西瓜实在太热。我们6点就出门一小时就到了，按照导航一路过来无误差，导航很准，因为采摘基地位置的大黄蜂应该是个标志性的吧，远远看见就知道已经到了。大棚里系红绳的西瓜可以摘，不过即便来得到早，今天可以摘的西瓜也不多了，大概被周六来的人摘差不多了，恢复期一天也不能满足今天来摘的，好在我们摘的不多，又从摘好的西瓜里换了一个，回家切开就裂开，瓜瓤不错，就是我还是觉得瓜皮后，我见过的庞各庄西瓜特点皮特薄，这个我总还觉得差一点，好在味道不错，挺甜的。					,2017-06-28
张小狸要幸福,【位置】位于庞各庄镇北顿垡，近京开高速，但从东边开车过来还是南中轴，庞安路，到御瓜园牌楼往南四李路更方便些。【环境】果园面积还是挺大的，尖椒，茄子，豆角，西红柿及各种品种的瓜，分别有自己的“一垄地”，可以钻进棚内采摘。【味道】在一进门的展厅，可以品尝西瓜，我爱吃这种长在藤上的小瓜，很甜很甜~沙甜的口感。【价格】各种西瓜，和各种无公害蔬菜都是5元/斤推荐……					,2017-06-25
无名小茜子,"跟着百度地图一路开车过来，蛮好找的，采摘园门口停着几辆车，应该都是过来采摘的。除了可以采摘西瓜，还可以摘西红柿、茄子、黄瓜等等等等，都是五元一斤，这是第一次采摘西瓜，西瓜的品种好像叫l600,就是那种型号比较小的，瓜旁边寄着红绳的就是熟了的，可以摘。一边拍照一边采摘，真得是乐趣多多啊。摘完还去旁边的西红柿大棚看了看，里面还挺热。摘完在外面的屋子里面结账，一共摘了18.5公斤，37斤，一共185元。结账时在屋子里还尝了尝老板家的西瓜，还挺甜的。下次有时间再来摘摘蔬菜什么的，我爱采摘，接触大自然的最好方式。					",2017-06-24
玫瑰..花蕾,想吃西瓜了就直接开车来庞各庄买西瓜哈哈。。。任性嘛这样。。西瓜都熟透了，所以很好吃，直接在地里吃了一整个西瓜啊圆了梦哈哈。价格还可以，比市场上吃的好吃啊。外面的都不甜那能叫西瓜嘛。。不说了我去吃西瓜了诶。					,2017-06-24
LiLiRong62,预约一下，这样老板可以看到。凑字数凑字数,2017-06-20
哆啦A梦,西瓜价格太贵了！往年这个时候2元一斤，今年5元一斤,2017-06-16
pinklucie,甜甜甜！！！吃完没法再市场买了，就是去采摘有点远，不知道老板有没有送瓜进城的服务啊🍉🍉🍉,2017-06-16
皓月当空_464,非常好吃，朋友介绍来的，西瓜很甜，老板人也挺实在是，比超市卖的强十倍，孩子也喜欢吃，因为手机出了问题，就没有拍照，过几天还会去了，下次把照片补上,2017-06-13
oldtreenew,周六下午去的，可摘的只有红色绳子，和朋友走遍了一个棚，可摘的不多，回来开瓜傻了，就当玩一下吧，瓜就一般吧,2017-06-11
dpuser_17094004027,西瓜味道还可以，就是价格贵了些,2017-06-10
oh_baby1202,去野生动物园路过去摘西瓜，几乎都是小西瓜，所有熟了的西瓜都用特定颜色剩系了一下，我们摘的不多，总共摘了4个，60多块钱，5块钱一斤，味道都很好，我们刚到那儿的时候，老板先让我们尝，红的黄的都尝了，红的最甜，脆的，好吃！下次还去摘					,2017-06-07
度度,水果可以品尝，庞各庄的西瓜太赞了！香瓜也很好吃。大棚很多，有各类的水果，蔬菜比较少。我们去的时候基本上没啥可摘得了，基本都被摘走了，或者店家摘了，你可以直接买……五元一斤。所有的都是！满载而归！虽然自己没有摘，可是东西真的很不错。					,2017-06-07
宅七七seven,我们到的时候只有我们一家客人大姐还挺热情的进门有切好的西瓜小凤和普通就是黄色和红色两种瓜可以尝过再决定摘那个品种个人认为红色比黄色甜我们摘了四个红色的瓜男主人给抹零了算60采摘西瓜有点无趣就是一人一把剪刀喜欢那个瓜剪了秧放塑料袋里就成了总体就是体验一把吧五块一斤价格还可以					,2017-06-06
L娘娘,周末中午到的没什么人采摘棚子不太多西瓜蔬菜基本都没有什么熟的了西红柿都是青的茄子也木有了西瓜都是小个儿的了人家自己摘的都是大个儿的熟的自己摘了三个买了三个大的老板给切了一个小瓜很甜专门跑一趟有点亏西瓜5块一斤附近什么也没有					,2017-06-05
cynthiaxu2017,点评查到的这家，去之前打电话又咨询了下。端午假第二天去的，赶上很凉快！跟着导航很顺利找到这家，采摘园外停了不少的车！进去以后感觉全是人，其他采摘的没发现有什么人，西瓜是系红绳可以摘，绿色的还不行，但是红绳的基本都没啥了，有的也是很小个的，摘了两个红绳的，除了西瓜还有蜜瓜，又摘了一个蜜瓜，去屋里挑了两个卖家自己找的西瓜，还买了点西红柿和黄瓜还有羊角瓜！称重量时候让老板看见摘的蜜瓜了，老板人很好，直接就让拿出来说不用带走了，说我这摘的不行，凉拌还可以！总体感觉不错，就是蔬菜还没有完全熟，西瓜真的很好吃，在现场还免费吃了几块，所有水果和蔬菜全部五元一斤！还会再来采摘的！					,2017-06-04
dongdongqingqing125,从来没摘过西瓜，想尝试一下，感受一下，电视里见过，大大的一片瓜地，走着就能看见很多西瓜，来这里才知道，都是骗人的，如今西瓜都不长在地上了，是长在空中，西瓜很小，到了先给大家切瓜品尝，甜度很不错，也不沙，我最不爱吃沙瓤西瓜，这个满足了我的口福，棚里很热很热，有系红绳和绿绳两种，红色的就是可以摘得了					,2017-06-02
fufududu,位置按导航走，还算好找。大棚西瓜为主，很甜，还有香瓜之类，蔬菜有西红柿黄瓜辣椒等。老板人挺爽快，不错～,2017-06-01
雨薇_8848,西瓜很甜，老板超靠谱，人多照顾的很周到！还有其他瓜果蔬菜，很新鲜，娃娃很高兴！,2017-05-29
linda_99316,有西瓜，西红柿，黄瓜，种类很多，也很新鲜，下次还会再来。,2017-05-29
Deposit_,采摘园有茄子，西红柿，辣椒，西瓜等，食物很新鲜，西瓜也很甜，下次还会来～,2017-05-29
Zhangxinyingcl,西瓜蔬菜，绿色食品，吃着放心，老板热情，实在，已经连着来六年了，还可以自助烧烤，领略田园风光……,2017-05-28
月月-1193,服务热情，品种丰富，非常好的采摘地,2017-05-28
lovequeen,特别好，老板人热情，东西好吃！,2017-05-28
古夜微风,瓜甜服务好，下次还来。可以免费品尝,2017-05-28
何宇_2265,第三年来他家摘西瓜了！延续一直的好吃！老板人也好！以后还会再来,2017-05-28
付氏比亚,五一闲来去采摘，老板人好又实在！摘了西瓜🍉，又摘西红柿，西瓜和西红柿全都是沙瓤，而且不打药，不催熟！还送了一盒草莓🍓和黄瓜，草莓是真心甜而且有我们小时候的味道，个头不大，味道是酸酸甜甜的，下次还会来玩！					,2017-05-28
瞌睡球,很朴实的老板，热情，孩子比他家的孩子大一个月，俩个人一起玩。采摘的品种也不少，西瓜、辣椒、黄瓜、茄子、胡萝卜、花生等。西红柿还没有熟、大白菜也差点意思。总体来说还不错，所有东西一律五块一斤。孩子玩的很开心，还有四只小奶猫，很可爱。					,2017-05-28
dpuser_4201443152,跟着导航很方便就找到了，地方不大，品种多样，采摘了南瓜，窝瓜，西瓜，花生，白菜，豆角，另外还有辣椒，茄子🍆什么的。休息室里主人还切好西瓜待客，很热情。所有东西都是五块一斤，缺点是停车位不够，好在乡村路边随便停，不碍事就行。					,2017-05-28
小毛朵_3801,东西不错，西瓜好吃，蔬菜也新鲜，下次还可以来，孩子开心,2017-05-28
郭志仁_6645,人很多，要提前约一下会更好。西瓜皮薄，很甜。采摘有蔬菜。,2017-05-28
李岩_2925,西瓜确实很甜！蔬菜新鲜，服务热情！,2017-05-28
孙颖琪,翠芳园的西瓜很好吃，每次来人都很多,2017-05-07
燃雪_3199,瓜真的好甜，蔬菜新鲜，老板服务周到，可以常来。,2016-12-22
cuiyanan_,瓜很甜，老板热情，还能摘蔬菜很棒,2016-10-16
daidaijuzi,朋友推荐，西瓜很不错，会再来。,2016-10-15
緈福寶寶,特意错过十一长假，驱车来玩玩，地方很大啊，西瓜🍉值得推荐，摘了不少，还有茄子🍆圆白菜和生菜，等等等等，还有不认识的……好吧。等明年早点来吃西瓜🍉。,2016-10-09
微笑刺客_9456,老板人很好，小西瓜好吃，我儿子一连吃了好几个，蔬菜种类很多，都五块钱，,2016-10-07
wenyuell,闺女玩的特别开心，好地方！,2016-10-04
小小悟123,服务热情周到路也非常好找，老板人很好！西瓜很甜！,2016-10-03
洁,茄子、豆角、南瓜、萝卜、胡萝卜、白菜、黄瓜…全都有,2016-10-03
冬眠的猫麻麻,采摘的地方很好找，菜品十分丰富，豆角，茄子，丝瓜，黄瓜，花生，毛豆，最重要的是可口的大西瓜，不过可惜葡萄已经过季了，尝了几个店家之前采得葡萄特别好吃，明年必须来尝一尝，这里的蔬菜很新鲜而且大棚很多，适合全家来体验，孩子玩的特别开心！					,2016-10-03
zhaoxue1009,老板很实在，采摘的棚子很多品种也很多，都是五元一斤，西瓜黄瓜都是先尝了不错再去摘的，还有好几种萝卜，毛豆，花生，豆角，茄子等，大宝过了采摘的瘾，自己摘了豆角西瓜还去拔了萝卜，小宝在棚外面荡秋千玩沙子，都挺开心的，要是能直接摘完做了吃就更好了。西瓜很甜，下次还会来。					,2016-10-02
dpuser_7348786483,在大众点评上找到的五星采摘园。驱车30多公里，这个季节水果有葡萄，10元一斤，蔬菜有茄子，萝卜，毛豆，花生，都是5元一斤。大棚里有小西瓜再过10天左右才能成熟。葡萄很好吃，甜，没籽。孩子采摘得很高兴，就是大棚里太热了。					,2016-10-01
薇_718390,这个夏天，解暑必备庞各庄的西瓜，之前只是听说，一直没吃过，今年吃了好多次，确实很好吃，西瓜有小的也有大的，个人还是喜欢吃小个头的品种，超甜！而且小西瓜看起来还是蛮可爱的。看到好多人特意来这边买西瓜，就知道这的西瓜肯定好吃。					,2016-10-01
灵洋洋,网上搜索，昨天慕名而去的，没有失望，非常赞的老板。尽管我们去的时机不太对，老板家种的西瓜不多了，老板说是不再卖了，去的人都免费送一个。蔬菜随便摘，5块钱一斤。因为家里几乎不做饭，对蔬菜没需求，我们象征性的摘了一点点，然后就是摘了好几个西瓜，想着超出的也过称买吧。结果老板硬是只收了2斤蔬菜10块钱，给了我们4个西瓜没要钱。今天开了一个，瓜很甜，赞！					,2016-10-01
晴雨菲,昨天搜索找到这家，可是今天到了才知道，西瓜什么的都没有了后来在公婆的努力下还是找到6个瓜，在店里就吃了两个，确实有些熟过了，不过还是很好吃。最惊艳的是老板直接把剩下我们摘的瓜送给我们了！另外我们加了微信，以后就不会再白跑一趟了。					,2016-09-16
波斯小精灵,按导航走路顺，老板热情，价格公道，品种多样，长假带老人孩子出行的好去处。,2016-07-16
sslss2001,烧烤加采摘，老板很热情、也很实在。小朋友们玩的特别高兴，看见那么多成长中的瓜果蔬菜，兴奋！,2016-07-11
dpuser_9243373425,好开心的采摘，种类很多老板很热情。,2016-07-10
Brandybaby616,地方很好找，去摘摘西瓜，回来顺便荟聚逛逛，小半天就过去了，挺惬意，习西瓜味道很不错，比超市的新鲜得多，可惜再去的时候就罢园了。,2016-07-10
xuying06,特别实在的老板！手把手地教我们如何选择味道甜美的西瓜！还亲自切西瓜给大伙吃！院子里有各种有机蔬菜，西红柿，黄瓜，茄子，辣椒等！关键是价格还特别的实惠！支持新兴农业！,2016-07-09
爱你所有siyi,今天去没啥玩的！！就多少摘了点！！！老板人不错服务好！还送瓜,2016-07-02
AllanKing57,价格相对贵，玩玩还凑合，地方一般好找,2016-06-26
dpuser_4900019094,重量推荐翠芳园，5块钱一斤，收获了这么多新鲜蔬菜瓜果，茄子、青椒拿在手里都想亲一口😚手感太好啦农庄老板更是舍得给大家吃瓜，来了先吃西瓜，还喝鲜榨的哈密瓜汁，老板还送来大虾烤串,2016-06-26
鹏茹_3911,不错，有点偏，好热，西瓜甜，，，,2016-06-26
清心,西瓜，蔬菜全部5元一斤，西瓜都是小个的，说是有机种植，皮薄，肉厚，如果说甜度我觉得没有麒麟瓜那么甜，但很有西瓜的味道，妈妈还买了点蔬菜，老板娘人很不错，送了我们一把长豆角，服务棒棒哒，就是我们中午去的，大棚里真的是太热了，我们自己随便摘了两大就出来了，剩下的就买了，如果凉快一点可以多玩一会儿！还有一家人在大棚外面烧烤，感觉很惬意，但是我想问问他们不热吗？呵呵					,2016-06-25
灌篮高手_8611,通过大众点评找到的采摘园，水果有西瓜、哈密瓜和黄金瓜。蔬菜有西红柿、茄子、豆角、黄瓜等等。西瓜是小个的那种，自己吃或者送人都挺不错的，除了红瓤西瓜，黄瓤的也很甜。黄金瓜外面看着像伊丽莎白瓜，里面确实桔色的像是哈密瓜似的内瓤。蔬菜棚里成熟の蔬菜不多，品相好的成熟的老板都摘了放在室内供大家直接购买。西瓜蔬菜一律5元一斤。					,2016-06-25
大麦女士,本来朋友推荐去别家采摘的，因为忘拿名片，偶然在大众点评网搜索，根据评价选择了这家，开车很方便，出了高速不远就到了，目的是带着孩子过来感受一下。有好几个大棚，有葡萄，茄子，豆角，西瓜，黄瓜，青椒，玉米等，买了170元钱的西瓜，老板还送了蔬菜。老板很热情，去了先切个西瓜让大家试吃，就是大棚真心太热了，桑拿浴的感觉					,2016-06-23
bestilulu,西瓜很甜，皮很薄。蔬菜水果都不错。希望保持好的性价比和质量，会一直支持和购买的！,2016-06-21
龙尾公主,西瓜又大又甜老板人非常好西瓜随便吃中午农家饭是土锅炖柴鸡排骨非常好吃贴饼子小卷子更香还会去的,2016-06-21
小格格的小格格,今年第一次吃彩虹西瓜，超级好吃，有时间再去吃,2016-06-21
笑容女王Flora爱北京,非常值得去的地方，老板人超好，随意品尝，管够。小西瓜是真心的甜啊，皮还超级薄，大人小孩都超爱吃，后悔买少了，必须再去一次。蔬菜还没成熟，但是老板这有刚刚从别村摘来的，也各样买了一些，回家炒菜棒棒哒。,2016-06-19
不会起昵称138,西瓜又甜又好吃老板人很好还帮着挑选,2016-06-19
QI_648888333,嘿嘿～好漂亮的西瓜。好可爱的西瓜,2016-06-19
dpuser_12303102932,西瓜很甜，很值得过来采摘和购买,2016-06-19
doremi_4978,不错！瓜果很丰富！值得再来……,2016-06-19
judith829,今天来摘西瓜，皮薄汁甜，相当不错，还有小朋友玩沙子的地方，两家摘了不少，满载而归呀！满意，推荐来！,2016-06-19
500500521,特别好吃的瓜，各个都特甜！宝宝每次都半个,2016-06-19
猪猪鱼,好吃的西瓜！连着来了两周！真爱,2016-06-19
whtlovewsw,挺好的，瓜好甜，西红柿不错！摘了好多，回家不够吃的,2016-06-19
黑眼豆豆_6202,今天正好来到大兴野生动物园，随后说去采摘吧，然后在大众搜到翠芳园采摘基地，直接驱车前往，人不是很多，不过棚很是够大，我们来的有点晚，不过採了很多小西红柿，西瓜。甜瓜，嘿嘿，很开心这样的采摘，很舒服，不会有很多人，非常推荐，棒棒哒☺					,2016-06-19
弹棉花的小佳佳,周末跟家人来的，老板人不错，很实在，真心推荐。西瓜很甜,2016-06-18
承慧_1161,大老远跑来摘西瓜！不错！很甜！值得一来！,2016-06-18
Dg9k3JUhh70htLfJW8hO8tu7,非常好的体验西瓜甜好吃服务好完美,2016-06-18
yliu6_05,第二次来了，西瓜很甜，南瓜很面很甜，西红柿也很好！老板人也不错！还会再来！,2016-06-18
sylvia的多多,老板人很好，值的去！还可以烧烤的！赞！,2016-06-18
最后的小皇帝,非常好玩，西瓜，西红柿，茄子，黄瓜，豆角，快来吧,2016-06-18
黎楣_2013,西瓜还不错！服务很热情！！好好好！,2016-06-18
ghl59191,厕所一个坑还算干净，采摘蔬菜或者西瓜都是5元一斤，不用团购。不要门票，老板会一直切西瓜给大家尝,2016-06-16
唐小爽爽爽,西瓜、葡萄，西红柿、茄子、辣椒等等各种绿色蔬菜水果应有尽有，新鲜、绿色，导航可到，老板热情，推荐。,2016-06-15
郑杰_3802,很不错的地，东西又好，都是无公害的，老板也不错，买了好多～下次还要来～,2016-06-15
平_726871,西瓜非常甜，瓜菜味道纯正。环境自然，交通也很方便。,2016-06-15
zzl7815,西瓜很甜，老板人很热情，品质绝对好。,2016-06-15
孟_4822,好评西瓜甜的很黄瓜口感也很好赞,2016-06-15
粉伯伯,开着导航找的，老板一家人态度特别好，有个屋子可以试吃西瓜，两个棚可以采摘，5元一斤，我们四个人采了好多回去，真的很甜很好吃，推荐大家过来采摘,2016-06-15
灰色奶油,去的时间比较早，没有人，大棚里的大姐都很热情，黄瓜西红柿什么的还没熟，但是孩子摘了西瓜感觉很满足。摘完大姐还主动给我们切开一个吃，感觉不是那么斤斤计较的人，心里很舒服，据大姐说还有别的水果，以后还要来摘。					,2016-06-14
lengmei123,小长假最后一天不想走太远，正好离庞各庄不远开车不到一个小时就带这宝宝来体验一下采摘的乐趣，地方按着导航走很顺利的就找到了，人还是挺多的到了先品尝然后去大棚里自己摘，小西瓜挺甜的宝宝喜欢五元一斤，大西瓜就没有小的那么甜但水多三元一斤，进棚时已经没什么了就带这宝宝玩了一会儿顺便找找落网之余，按照主人说的剪绿色绳子的就是成熟的！大家看图吧！这是到家之后切开的两个一个没法吃另一个还是很不错！也不知剩下的怎样我等着亲戚们的反馈吧！但愿别再有不能吃的了，也别让我去这一次就以后永远不愿去了！					,2016-06-14
小小寇儿,今天天公作美，天气凉爽的不得了。中午到达翠芳园，老板娘先给我们品尝了了个瓜，甜的不要不要的，看着我带着相机，老板娘说先让我带着媳妇去照照相片，然后照满意了再去摘也没事。照完了我们就去摘了，旁边有阿姨指导，告诉我们哪个瓜熟不熟，边帮我们提着瓜，还不时提醒有孕在身的我媳妇小心走路，人太nice啦！摘完了和老板一家聊了会家常，走的时候还要了点他家的无公害蔬菜，确实不错。过段时间肯定还会再来哒~很开心的一天。提醒大家，最好避开周末高峰，这样人少摘的也舒心。					,2016-06-13
hawklab,重要的事情说三遍～好地方～值得去～好地方～值得去～好地方～值得去～慕名而去的翠芳园采摘～导航直接到～方便极嘞～老板叫小蜜蜂～厚道～诚恳～朴实～进门就先送西瓜吃～西瓜好吃极嘞～确实和市面上的味道不一样哦～另外还有其他品种的蔬菜水果等可以采摘～带着父母去的～二老玩的非常愉快～采摘可以团去哦～经济实惠～而且还可以借用老板的地方自己带肉烧烤哦～采摘完嘞～还借用老板家的大水管子洗车啦～总之老板娘和老板都非常好说话～嘻嘻嘻～以后会常常去玩耍哒～祝老板生意兴隆！！！					,2016-06-13
尤静伊,自己亲手摘西瓜，很有感觉~瓜棚里面的东西嫁接在一起很漂亮，再一个棚子里面~里面的工作人员服务很好，告诉我们如何采摘，如何挑选瓜种，哪个瓜好，真得很不错~晒瓜吃，里面的瓜瓤很好吃，味道很甜，各种瓜都有，是一个很不错的采摘地方。					,2016-06-12
北风偏北,很好吃，当地的特产，没到这个季节都会来采购,2016-06-11
Cute0706,除了有点远，有点远意外，还是不错的没有地方吃饭，有点遗憾,2016-06-11
rachel_bbx,在一条小路上，但顺着导航还是很好找的，瓜田分好几个大棚，西瓜很甜,2016-06-09
培培1980,不错的大棚体验，夏天相当于桑拿。瓜甜，蔬菜鲜嫩。茄子有小宝宝头那么大！老板忙得都没工夫确认收钱。小朋友们可以认识很多菜。,2016-06-06
qtsd2008,非常好的一次采摘！喜欢！西瓜🍉特别甜！,2016-06-04
蓝倾,我爱L600，味道超甜！老板人不错，走的时候一家送了一把豇豆,2016-06-03
司啸辰,老板人非常好，免费让大家品尝西瓜，还送了我们菜，大人孩子采摘的特别开心，下次还会再去的。,2016-05-31
点儿五小仙,服务倒是好，第一次来买的都不错，第二次来了，摘的就是红绳子，回家一开可怎么这样，给大家个参考，不要完全信红色绳子，多拍拍，五块一斤也有点贵，外面路边有三块的，失望,2016-05-31
榴莲Cheese,庞各庄的西瓜才是西瓜啊，真甜，儿子玩的很开心，大棚真热，瓜农们真辛苦，老板人特别好，给我们讲怎么挑瓜，看我们摘的不好还给我们换，跟我们说，不能让你们大老远来了摘了没那么好的走，真是有节操啊！,2016-05-29
梦不到你,今年头一起儿，每年的专采点西瓜🍉超甜老板两口子人也人超好，摘了西瓜还有蔬菜可惜这周西红柿没了，下周接着来。地方也好找跟着导航就到了,2016-05-25
白庶石_66,这是第二次来这家了！推荐推荐，地方按导航比较好找'老板和老板娘非常实在！到了先尝后买真是味道不错啊！西瓜那是没话说甜的不行不行的，今年快没有了坐等明年五月了！现在去还有点茄子梨大白菜老板夫妻俩很热情还送了一堆白薯也是超级甜，还买到了独有的西瓜蜂蜜！以后采摘就这儿了					,2016-05-23
饼干2008,老板人很好，价格适中，西瓜🍉甜度非常棒,2016-05-22
卡缪203,不知道咋样，有机会想去试试，主要带孩子玩,2016-05-20
xjvf,西瓜好吃，没的说就是不知道这个价格公允不公允,2016-05-12
Olivia_a,来的季节不太对，不能采摘。不过烧烤还是很安静，大姐很好，碳特别足量！,2016-04-19
HARRY*_2887,老总吃的专供西瓜都来自这家吃的放心安心即使被羊仔偷拍也不忘啃尽最后一口,2016-04-04
leyuanleyuan,挺好的，好玩。，，，，，，，下次还去？,2015-12-11
流氓兔_9948,有西瓜，苦瓜，丝瓜，茄子，西红柿，,2015-10-18
chihuo1888,这季节还有西瓜，而且还很甜！赞一个～摘的太投入，完全忘了拍照……还有各种蔬菜，带着小朋友来玩很不错～老板老板娘人特好，热情又真诚，连买带送后备箱都快装不下啦！,2015-10-18
MDP鹏,老板人真是不错，去的时间不好，没什么可摘，但老板还是想办法让摘了葡萄，苦瓜，下次提前打电话询问,2015-08-03
旮旯的幸福119,有规模，是个合作社。老板很热情，人也很实在。走网络这渠道算是对了，要不地方很偏，来庞各庄的游客不会找到这里的,2015-07-12
小宝_3651,环境好，老板人好，坐公交车，到了附近，管接送。再次来,2015-07-04
小小枫小小,老板人很好，瓜也非常棒。小瓜特别甜，下次还要去。到家弄了个花送老婆，嘿嘿。祝老板生意兴隆,2015-06-23
紫冰絮,西瓜特别甜，老板人很热情，中午闺女在哪吃了个大包子，谢谢哦！另，记得和大西瓜拍照哦,2015-06-22
朱明辉1111,今天去了，感觉很好，瓜很甜，而且还提供烧烤地方，以后去烧烤方便了。闺女特别喜欢吃这里的西红柿，只可惜西红柿被采摘的没剩多少了。,2015-06-21
菲常光波,地方有点偏，但导航过去还算好找。老板人很好，西瓜也特别甜。小西瓜分红瓤黄瓤两种，都很好吃，心儿里面和最外侧甜度都是一样的。还有点菜，西红柿也好吃。地里有个老板培养的超大西瓜，要是去记得去拍照啊。哈哈哈,2015-06-21
hidianping2014,老板非常热情，西瓜很甜，吃出了儿时的感觉，而且还发现了一种好吃的玛瑙西红柿，超赞！！,2015-06-20
会员_2008,啥也不说了，有图有真相，带孩子去玩的好地方。,2015-06-15
无恙的安然,老板很热情，到了先给开了个瓜让我们解渴。又带着我们摘瓜，还送了很多小瓜仔。,2015-06-14
阿芳_3516,今天我和朋友去的还真是有机食品很好瓜特别的甜老板人也好吃的免费地方很干净,2015-06-14
毒藥611,误打误撞的到了这，西瓜好吃，蔬菜也不错，老板也人好。。值得在去。。免费洗了个车,2015-06-13
海风hrv,园主好客热情，第一次去时找不到路，园主开车几公里出来接我们，全家上阵，值得信赖，每年都去,2015-06-12
