用户名,评论,评论时间
520Gui,地方挺大的，没看到池塘在哪。也没看到动物…团购图片里是有池塘和动物的…3个小时的烧烤，时间足够了。碳火是点好的，拿过来直接烤。调料一个炉子一份，五个人一个炉子。院子里有一些拓展的器材，还有秋千，跷跷板…					,2016-04-02
Cc,特别满意的一次团购，很喜欢，地理位置很好，距离地铁站也不是很远，还有952路公交车，在大锅伙站下，走一分钟就到了食材很不错，都很新鲜，也充足，就是要自己找烧烤的位置，要是觉得晒可以自己找遮阳伞，还有树，感觉很不错					,2016-04-01
姿态刚毅,昨天去的，位置还算好找，开车过去也可以直接停～总的评价：不错，值得推荐～环境：整个农庄很多树，而且还打了很多洞，打算栽更多🌲，夏天去的话，应该会很棒。但是现在过去的话，树确实是凸的，没起到防沙防土的效果，昨天风一吹，还挺多沙的。不过并不影响好心情！口味：菜品不算多，但就跟团购里写的一样，荤素菜加起来30几种，最好吃的是牛肉和羊肉。烤了很多吃。肉都是冻成冰的，没腌制过，需要自己刷料，但是挺容易弄好吃的。其他设施：有KTV，户外的，好多人哇哇叫～还有秋千，可以免费租自行车，吊床，可以打乒乓球，羽毛球，还有鱼塘和大棚。我看在修一些住宿的地方，应该以后也能在那里住一晚。整体感觉挺棒的，生意也很好～					,2016-03-29
海阔天空_393331262141463,周末想找地方烧烤，知道上庄水库这片挺多的，开车过来。不过和想象中差别挺大啊，原以为可以在水库边看景烧烤，结果就是在一片圈起来的草地里。如果自己带食物的话，是30一位。提供桌椅炭火和烤炉，园内的娱乐设施都可以玩，不过像台球乒乓球这些都要排队。怎么说，还在开发之中吧，希望老板能把活动搞得丰富一些。后面发现采摘的大棚就很有意思，多添点介绍，价格便宜一点，这边采摘那边现做出来多有意思。采摘大蓬旁边还有一个玻璃房子，里面种着好多花卉，等下次弄好了再过来看看。					,2016-03-28
me_ni,上周去的，玩的非常痛快，就是路有点远，包的车，拓展活动特别特别好玩，拓展张教练非常尽职尽责，为我们组织了好多活动，大家都玩得特别高兴，下午两点开始有好多农场趣味活动，斗地主，强鱼啥的，也很有意思，活动都是免费的，感觉玩这块超值，很有特色，吃是自助烧烤，平常路边吃的种类都有，总体来					,2016-03-24
lijinan20080808,农庄挺大的有很多娱乐设施，服务也很不错j就是看动物的地方动物比较少+_+唱卡拉OK的场地很大还放了一张乒乓球桌音质也还可以比以前去过的农庄好些=_=串种类很多，还有免费的水果点心都很新鲜，烤串的炉子也给了好几台大家都可以烤到！很赞！没想到的是还可以打麻将^_^哈哈					,2016-03-20
哎哟喂呀嘿纳尼,环境很不错，吃的种类很多，玩的种类也多，就是自行车比较少，有的地方还没有开放,2016-03-20
有心論,服务、环境、口味还都好，有机会会再去,2016-03-20
spark_duan,一个厂子，没有分区域，各种烤的食物，不要要求太高,2016-03-19
大大GGG众众,味道还可以，非常适合带小孩子玩,2016-03-17
H,总体感觉还可以，8个人去的，用的团购，领了两套作料，两个架子，主区拿东西方便，但是人太多了，去的烧烤二区，有一些娱乐设施，大人小孩都玩的挺好，室外KTV有点狠，杀伤力挺强…还有就是露天风大刮土…,2016-03-11
Sina_6792286941,去过两次、一次跟朋友几个人去的、第二次公司聚餐春游去的、肉还比较新鲜、周末去的人会比较多、好玩的娱乐项目不多了,2016-03-09
我就是AL,地方很大，能烤的种类不太多，质量一般,2016-03-03
玫荔,有动物看，有秋千等器材玩，虽然遇上下雨但是有棚子，整体不错！,2016-02-21
香奈泡泡,毕业的时候班级聚会一起去的，联系商家订了车，29座的车，居然很小，居然真能坐下所有人，本来还以为是大车的……菜品种类还可以，新鲜程度一般般，商家送了烤鱼，大家玩得还是比较开心的，可以唱歌、打麻将、打牌。					,2016-01-26
战争贩子强,十一和父母一起去的，很方便，烧烤团购很值，我们自己带了肉串一人30，也单卖了一些水果，馒头片，价格都很公道。院子里还能采摘，看到小动物了可惜门锁着也就没去看。在那住了一晚，放间很干净，没电视。总体适合近郊烧烤。					,2016-01-12
dtt800809,十一期间去的，位置挺好找的，有提示牌，停车的地方也挺多，上午到的人不多，面积大有好几个烧烤区，团购的卷很便宜，限时三小时，从开始拿吃的才算时间，饮料每人一小瓶喝完去换，腰子和鸡翅不好吃，冻的时间长了，其他还可以，主要自己烧烤乐趣多多啊，可以带狗，吃完打麻将，旁边还有露天唱歌的、台球，总之环境挺好，下次烧烤还可以来					,2016-01-01
实验室的S君,价格还不错，不算贵，有团购很好,2015-12-15
wonderbj,夏天去的，挺好玩的在树林子里面烧烤，饮料随便喝，烤串随便吃挺合适的,2015-12-09
irene_kee,地方大，还有游乐区，自助烧烤的食物丰盛，性价比高，烤全羊非常好吃！,2015-12-07
谛_2655,旧旧的很脏，菜也一般，就是个温室大棚改的,2015-12-07
奥斯塔智能家居,不记得什么时候去的了，再次再次,2015-12-06
托扥儿羊咩咩,预约过，没去成，只能评价一下上庄水库的周边了，喜欢烧烤的来，最好是自助烧烤,2015-11-01
丶糖婷婷灬,去的时候还不算冷，总体很满意，串的话羊肉串好,2015-10-30
飘里个飘,肉质新鲜，种类很多。吃的方面很好！农庄挺大的，就是玩什么都得排队,2015-10-26
happy2008666,食物干净，应该算北京比较好的烧烤地方，适合聚会活动地方大,2015-10-24
dpuser_94304755375,还可以，要是卫生方面在干净点就好了,2015-10-18
lin369969081,农场很大，带着孩子去的，就是羊肉串不是很新鲜,2015-10-15
小罗伯斯特,很不错，适合集体活动，价格可以提一下把菜品质量弄上去,2015-10-12
这还需要名字,好像刚才没有评论上来，环境和服务都很好，和妈妈一起来的没找到路，老板来接的，院子里的工作人员态度都很热情，烧烤种类很全，院子里还有好多秋千，可以租吊床棋牌，还有卡拉ok，真心超乎意料，赞一个，下次还要来这！！					,2015-10-11
zhjv1204,老板很热情。我看到后厨穿大块羊肉了。所以肉的品质可保障的。可以在绿草地和树下烧烤，环境是我在上庄考察的几家里做好的了。还有采摘园，动物园，温室。有个景观湖，有垂钓，一些亭子景致很好。有孩子玩的挖掘机很有特点，有些树上拓展的桩子什么的可以玩，有蹦床和台球。我还看到小青*沙沙跑走了，所以好生态啊！虽然不在水库但离城市更近。					,2015-10-10
丸子阿丹,公司组织活动来玩，环境很好，在一座占地面积巨大的院子里。现在有乒乓球台球秋千可以玩，还可以钓鱼采摘，小动物园有鹅，鸳鸯，天鹅，梅花鹿等等，小朋友很喜欢。可以自助烧烤，据说菜都是绿色无污染的，也可以自己带吃的租烤架什么的。老板服务也挺好的，看着天快下雨，还帮我们把烧烤的东西挪到屋檐下，帮我们接好电灯亮堂堂的。有机会到空气这么好的地方休息休息也还是很不错的。					,2015-10-09
贺雅领,很好，吃的不错，最主要环境也特别好,2015-10-08
拧巴呆小萌,通过点评查询，这家是评价最好的，所以就去了。工作日可谓包场，农庄大，环境很好，食材也货真价实，老板和服务人员很亲切，服务到位。下次还会去。,2015-10-08
【已注销用户】,环境还可以，拓展玩的比较多，还可以唱歌，动物园没开，钓鱼没有看到…烧烤东西供应有点慢，特别是鸡脆这种贵点的食材基本是管她要才会给你拿几串出来…肉不是特别好，其他还可以,2015-10-08
小麟_8822,很不错…值得一家子去游玩…必须开车哦,2015-10-07
EvilSun2010,如果两次了，感觉肉一般。但是环境还不错，娱乐项目也比较多。性价比还可以,2015-10-06
嘿起个名字真费劲,吃的不错，比较干净！下次召集大家还会再来！要是有更多娱乐项目就更好了！,2015-10-05
正义使者,东西挺新鲜的，种类也很多，环境也不错,2015-09-21
徐扬_2419,适合周末一堆人一起吃饭打牌聊天,2015-09-15
乐戒逍遥,环境好好，吃的也充足，老板还开车来接，玩得很尽兴！,2015-09-14
伊桥,我和小伙伴们玩的很愉快！烧烤种类很多，自娱自乐又省事！饮料也不错，很全想喝什么几乎都有！玩的也不错烧烤完几个人打打牌很是暇意！距离不算远开车很方便，当天下午就能回市里，短程旅游好去处,2015-09-11
jatty小婷,场地特别大，要的东西也不少。很赞。只是我们去那天玩了一会儿就下大雨，没有玩爽，值得一去,2015-09-09
无名指环_6404,超值，就是地方有点小，人多有点乱,2015-09-07
一见卿心711,周末和男朋友去的，提前在点评定了座，一路从家导航过去，不到一个小时就到，还挺好找的。中午十二点到的，人已经很多了，院里坐满了人。我们验证了团购，拿了餐票，在小树林里找了个位置，人不多，还比较宽敞，搬了桌子和凳子过去，就开始准备烧烤了。有人负责拿烤炉、架子和炭火过来，火是生好了的，不用自己生火了。调料、食材和饮料是自己去取的。食材放在冰柜里，是冷冻过的，东西挺丰富的，还比较新鲜，还有饮料、水果、花毛一体等都是不限量的，自己烤着也有乐趣，这个价钱真是超值。					,2015-09-01
阿十,东西样子比较少，有可能人不多的过，环境就是室外没有什么，整个院子比较大，适合家里朋友聚会。,2015-08-25
张杰_9354,好的方面：东西种类很多，玩儿的东西很多，适合带宝宝去。一般的地方：人太多了，饭点东西一抢而空。,2015-08-21
蜗牛_mumu,玩的东西都不怎么样，没有维护，吃的还可以，朋友聚会打打牌还可以,2015-08-15
惠兒思蜜哒,不错。就是土多了点。秋千很好玩。玩的东西特多。而且免费。对比别的地方，便宜,2015-08-15
kyle097,上菜速度快，菜品量足，服务态度好。。。,2015-08-07
rainfkhan,人多去还可以，环境一般，肉不知道是什么肉，不过玩的很开心，不就图个乐,2015-08-05
helenbinb,环境超级好、很适合小孩子，一家出游其乐融融。,2015-08-01
孙兜兜_,还不错、地方很大、就是三个小时的时间太短了,2015-07-26
uptome82,环境很不错，很大，配套没赶上。,2015-07-25
Ning_NN,这里还不错哦，好几年前去的了，同事一起边吃边玩，守着河边也很凉快，环境也还算不错，可以提供餐具烧烤用具等，不需要自己准备了，比较方便，挺好的！有兴趣的可以来玩玩,2015-07-24
小静ayu,虽然天气不好，不过人还是很多的,2015-07-23
AlwaysOnLine_7102,不错的地方可以去，，，，，，，，，，，，，，，，，，，,2015-07-19
wwxy923,样子很多，玩的地方也大，带孩子去很不错的选择，现在农庄里有了烤全羊、灶台鱼、西餐自助，选择余地更大了，隔两周就去！,2015-07-18
小堅強_2579,一直很想去一趟，纠结很久了，看评论有好有坏,2015-07-18
拒绝521,周末中午去的，人很多，搭太阳伞、准备炭火有点慢。推荐鱼豆腐、鸡翅、大章鱼、烤肠。羊肉串不新鲜，甜点口味极差，不用尝试。啤酒口感一般，还得喝一瓶换一瓶，规矩很麻烦。适合4～8人，小规模聚餐，户外气氛很好！					,2015-07-07
京NDU257,因为周末的关系，真的是人特别多，取东西的地方只有三个大冰柜。第一波已经被取空了。等了二十几分钟，一直在补各种串。所以有的喜欢吃的就没有吃上。东西都挺新鲜。可以在树林阴凉地自己安放桌椅烧烤，如果要开发票增加10个点的钱。					,2015-07-07
smilingicel,环境很好，玩的设备很多，吃的也不错，（肉串不怎么好，不是什么好肉）,2015-06-27
跑过少年时,总体还是不错的，就是不能开发票，开发票➕10个点，太黑了,2015-06-27
dpuser_80182455239,好好好，不错，就是我们人少，不嗨皮,2015-06-17
蒙太奇不太萌,环境好玩的设施也还不错能有住宿就更好了！,2015-06-15
垂耳兔兔_8120,非常不错的小聚场所，环境很好，食材新鲜,2015-06-14
MaxLose,非常满意，去得比较早，找了个有阴凉的地方。食物很新鲜，不错下次还去。,2015-06-14
糖糖__果果,还好吧就是东西种类不是很多玩的东西也没多少,2015-06-13
summerhym,还不错，有吃有玩，就是热闹，年轻人多,2015-06-08
ruby,环境不错，虽然领肉的程序比一般的繁琐些，但是很合理，毕竟不是抱着浪费的心态去的，很合适，三个小时足以吃饱，肉品说实话，毕竟是自助，算是比较好的了，起码看着还行。娱乐设施还挺多，特别适合一家人带着孩子去,2015-06-06
rcl龙大爷,整体来说还算可以，三个小时完全够吃，但三个小时后就不能领水了，这个很纠结，天很热，没有水喝很难受。游玩项目比较少，人很多。,2015-06-06
XC60,感觉也不是真羊肉，其他还行哈哈哈,2015-06-06
耍宝逗,不错啊不错，十五个字啊十五个字,2015-06-03
虎子他爹_5941,串不错，人很多，小孩玩的地方不少。就是有点热。,2015-06-03
412138,还不错吧，烧烤种类挺多的，想吃什么自己取，羊肉的肉质不特好，偏硬，时间不管长短都不好嚼。喜欢吃骨肉相连。鸡翅仿佛是腌过的，特别咸。我们选择了拿肉比较近的区。人特别多。烟特别大！烤肉区的环境不好！玩的地方小。台球3个，乒乓球1个！玩的人特别多。排不上号！想支帐篷地不怎么平！不过总体的体验还是不错的！喜欢吊床！如果有时间。可能还会考虑再去。离市区很近。					,2015-06-01
cookiesun821,很满意，我们这次是公司集体聚会去的，我是负责人，在网上找到这个地方看到环境，评价都不错，还说食材很新鲜，服务员态度很好，就决定定在这里了，来了之后的确和评价一样，环境好，地方大，我们可以参观动物区，观光区，采摘区，娱乐区，打麻将，羽毛球，还有摇椅，特别舒服！农庄还给我们做了素质拓展攀爬，背摔，有轨电车，蜘蛛电网，教练辛苦了非常感谢。下次还来					,2015-06-01
紫色毛毛雨,六一前在这举行了家庭聚会，小朋友们玩得很开心，大人们也玩得尽兴。有时间还会去！,2015-05-31
王培_4589,还不错，有吃有玩！旁边还能采摘,2015-05-22
zjoline,还是觉得有点小，人还挺多的，食材一般,2015-05-16
冰激凌化了只是一摊水,总体还不错，烧烤是重点，里面的小院环境还不错，小动物和采摘没有看到。,2015-05-04
dpuser_65521086040,还好吧，没怎么吃就走了。感觉肉好难烤熟,2015-05-02
petersunbag,食材还不错，孩子玩儿的地方也有一些。烧烤的人多的时候有些挤,2015-05-02
姜拉拉0o,吃的很好，玩的也很好，很热闹，适合放松休息,2015-05-01
137611qq,环境真不错，也很好找，有各种小动物，菜品也很多，适合聚会和带小朋友玩耍,2015-04-27
梦雪_灵,还可以吧，不能抱太大期望，卫生程度一般般是正常的，一定要带一个会烤串的人去，不然可能会饿肚子，可以自己带几片面包去，其他的玩的都有吧，就是设施一般，还可以打麻将哦，不过都需要押金的。团体去可以考虑,2015-04-24
dpuser_6236989408,感觉还不错，相信下次去回更好。肉怎么说那，感觉不像羊肉但又像，挺纠结的,2015-04-23
dpuser_3518334756,"春游号季节，同屋的姐们鼎力推荐这个农庄，她说来过,远点但环境不错，烤串品种多，好吃。我们刚到时人还不多，可到了中午，人多起来了还好我们选择了一个好位置，远离城市的喧哗，难得的聚会，同事感觉不错。",2015-04-22
dpuser_6418644553,环境，味道不错，老板态度热情，服务周到，不虚此行。,2015-04-21
dpuser_5771701826,放心肉，肉都比较新鲜，口感不错。老板人也热情，食料无限供应。适合单位团队周末小聚，家人、情侣外出散心。尤其是水库旁边的景色宜人。愿意推荐给大家,2015-04-21
小麦多多_8801,自己烤的味道一般，哈哈，还是让大师傅烤才行,2015-04-21
shinozhao,还可以吧，签子是铁的就好了！！！！！！！！！！,2015-04-13
nady04,环境还可以而且正在扩建也提供各种牌类,2015-04-11
林赛罗汉,两点到的，肉串种类少了很多，味道不错,2015-04-08
蒲公英2128,还可以，吃的东西还比较丰盛，玩的项目不是很完善。,2015-04-07
符号_8148,挺好的，品种不少，可以采摘，采摘到的草莓西红柿味道非常好，而且价钱不算太贵，还有黑天鹅、白天鹅、鹿。。。孩子玩的很开心。,2015-04-06
镇三山，平四海的王琤,整体还是不错的，肉品质量有待提高,2015-04-06
