用户名,评论,评论时间
努力工作.好好生活,平谷的大桃挺有名的，早就想带老婆跟孩子来采摘了，一直苦于没有时间，中午赶上一天有时间了，上午去的，地方很偏，导航过去半天没找到位置，电联商家说是没到附近，没法过来，好曲折，桃子味道不错，免费品尝，7块一斤，不算便宜吧。					,2019-09-04
水清清_8062,今天去了这个平谷采摘no.1的地方，现在这拨桃是水蜜桃🍑，味道没有其他品种的桃那么好吃，但也还是可以啦。按照大众点评到达之后需要给店家打个电话，因为他家桃园太多了，他会出来接你到指定的桃园。不过看到一个个大桃子还是赏心悦目的。去体会一下摘桃子的乐趣吧					,2019-09-04
满眼都是卡路里,这平谷的桃子真的是没话说啊，🍑🍑🍑，第一次体验摘桃子，味道真是巴适，嘎嘣脆，水分足，个头大，味道甜，营养价值高，据说都是绿色的哦，摘了好久，边摘边吃，纯自然，纯绿色，这就是我想象中想要过的田园山水生活。安逸.					,2019-09-03
xiaozhu803,离中信金陵开车15分钟左右，到之前可以打电话咨询下，然后会有人过来开车带领过去。总体感觉还行，就是桃子超级大啊~我们一进门往左边走的，后来被告知右边的桃子更好。。。额。。。总体来说还可以，孩纸玩的比较开心，摘桃神器不错，避免手蹭到桃毛了，就是有几个爪爪有点不太好用了~可以大众点评买也可以现场交钱。桃子还是挺好吃的，棒棒哒~~~~~~					,2019-09-03
lanxue,先说桃子，口味一般。再说环境，不是采摘园的样子，就是桃子地，提前联系，店家接上后带到地里，给一根摘桃棍子，就自己满地里找桃摘吧。能摘的也就十几颗树，也没什么可以玩的内容，整个过程十几分钟完事，不值当从城里开一百多公里过去。					,2019-08-29
聪财,来平谷玩又到了平谷大桃采摘的季节了每年一次不能错过！搜大众点评看它家评价不错就跟着导航一路找来了！它家小哥很热情带我们到一个桃园介绍了下桃子种类都是7块一斤有专门采摘桃子的工具随便采摘了一些！味道还可以！					,2019-08-27
Ning524,ོ到了吃桃的的季节，和朋友正好一聊，就立马出发了，说走就走的旅行，本来还说要不要预约下，打过电话不用，过去就直接可以摘，很好找！桃有两种，一种水蜜桃，一种酸甜口味的貌似是杏桃。个人觉得杏桃酸甜口味反倒更好吃哦。不过摘的只有水蜜桃，7元一斤！两人花了150，满满两大兜子，满载而归！🍑不用带竿子就能勾到，个头还算比较大。口感一般吧，并不是特别甜，也就是摘摘桃乐呵乐呵。					,2019-08-26
暖暖Shero,我就是忍不住的要表扬老板小哥哥，各种讲解各种关心，各种大方，各种润物细无声，简直就是神一样的存在，🍑🍑真的太大啦，一个七八两左右，这些树在这一片算是老树了，桃子伸手可得，味道不用说，特别特的推荐，没有理由不推荐，我一个不爱吃水果的人都吃了大半个，因为太大，吃不了一个！[交通]便利[特色体验]态度很好[推荐理由]各种理由写不完呢！					,2019-08-25
瞎闹,周末带娃本想去古北水镇，感觉有些远，正好是桃子成熟的季节，跟着导航找到了这家评分高的采摘园，店家来接带到采摘园，试吃了蟠桃和黄桃，还有一种脆脆的大甜桃，忘记名字了，各有各的特点，都很好吃，脆桃🍑适合我，黄桃据说更适合老人，降血脂，孩子爱吃蟠桃。					,2019-08-24
可卡聪聪,［总体］去年夏天去采摘过一次，总体感觉非常棒，各方面体验非常好［环境］环境非常好，一大片桃树林，桃花开的时候没见到，应该会很美［服务］服务员服务周到细致，体贴入微，行动迅速，响应及时，服务热心［划算]真的很划算，在果园里可以吃，有的时候再再摘点儿					,2019-08-22
lenz_book,周末跟男朋友一家子去了平谷摘桃子🍑，就在大众点评上搜了一下，直接就导航到了他家，先是打电话然后来接的我们！桃子🍑很nice，都是硬硬那种，摘回来还能在多放几天！一个字脆！也蛮甜的！70一箱12个大桃，我们买了四箱，还有些自己摘的都买回来了！					,2019-08-21
吃喝玩乐在北京,平谷的桃熟了，想给老家的亲戚邮几箱过去。大众点评找到这家导航过去，导航定位不准，开过了以后又打电话给商家，按照说的位置找回来的。路边没有挂牌，只有个小哥站着接待。园里都是14号的桃，小哥说他们家果园好多地方，这是其中一个，久保跟黄桃都是从别的地方摘过来放到这边卖的，去的那天都是7块一斤。可以自己去园里摘，带着孩子摘了几斤，弄的满身满脸都是桃毛，回家痒了好久。出来沿路看街边的摊位，35块一箱各种桃，路边就有顺丰快递点，快递费也收的不贵，还有折扣。					,2019-08-19
.*如若般若,老板发的顺丰快递，当天下午就收到啦～桃子巨甜😋皮薄肉厚，正宗的有机水蜜桃，一级棒！全家都超级爱吃。准备继续买买买。,2019-08-19
匿名用户,特别好吃。老板也热情，告诉我们什么样的摘下来会好吃。还提供矿泉水解暑,2019-08-16
NoSir……,哥们儿特热情，给挑的都是大桃，有虫眼的都没给装箱。桃也够甜,2019-08-14
索尼克SN,在大众点评上找到的，提前打了电话询问，今天下着雨开车就来了。小哥很热情，到路口去接的我们，都是大蟠桃，个儿大又甜，还可以再放放应该更好吃…小哥儿一家人也都很热情，走时还帮我们把桃儿送到车上，开心的一次采摘！下次还会来……					,2019-08-14
dpuser_00518833778,第一次去平谷采摘桃子，提前一天打电话跟园主联系采摘，按照导航到达目的地后，打电话园主会开车带去新桃园采摘，桃园久保桃还没熟，采摘的是白油桃和黄油桃，园主会告诉摘什么样的好吃，孩子摘桃子很开心，园主家的桃子很甜，园主还送了一些桃子和玉米。					,2019-08-11
匿名用户,总的来说是很好的体验，就在那两条路交叉口附近，定位没有办法直接定位到，但是能找到，当时去的时候有三种桃可摘。提醒大家摘的时候要注意背后能看到核的地方，有没有空，如果从外面可以看到里面的核空了，多半是有虫的。					,2019-08-10
元宝妈,上午刚去过，最有发言权，保证说的都是实话，不懂点评上是不是有托，这里是我在北京采摘体验最差的一次，按导航地址后需要电联商家带着去果园，特别偏的果园，果园不大，没几颗树，树上的桃还没有隔壁商家的红，随便摘了一点，商家同意品尝，说实话不是很甜，不像点评上说的别的家都不甜，只有他家甜的说法，还很硬，估计需要放几天才能吃，买了如图的两兜，花了100多，7元1斤，70一箱，我之前在一个平谷微信商家买是30元不包邮一箱12个，可知这里是真贵，关键摘不痛快，没有蟠桃和油桃，他家可能有几块地，但带我们来的这个园林是真不行，如果想摘桃，建议选择附近任意一家，品质比这家好还价低。					,2019-08-10
JasonZhang827,🍑桃子熟了，又到了去果园采摘的季节了，三五成群的采摘队伍涌向了大平谷果园，人很多，但果园大，所以还并不拥挤，幸好今天的太阳不是很热闹，阳光很友好的表示！每个桃子🍑都很诱人，奈何采的已经很多了……欧了！					,2019-08-08
Lion,本来导航上查好的就一个小时的车程，但单位有点事耽搁一会，周六下午快四点了才到，老板小哥很热情，给他打电话出来迎接的我们，进来就说先吃，随便吃！挨个品种都尝了一下，现摘的都是脆的，孩子喜欢吃脆的，我喜欢吃软的，只能摘回去家里放俩天再吃，遗憾的是来一次只能摘一俩个品种，这次只有14号和黄金蜜，但黄金蜜没吃到老板视频里发出来的那种汁水多多的感觉，全是硬硬脆脆的，严重怀疑自己今天来晚了，好的都被摘走了，不过没关系，孩子高兴就好！					,2019-08-06
dpuser_99804127355,养胎无聊想去摘桃，从大众点评找到的这家店，本来想周五去，但是老公没时间，约到周六上午，怕周末人多桃子被摘完，我们起个大早从通州出发历经一个多小时到达，老板在路口接，顺利抵达桃园，桃园的桃子都是7元一斤，可以现场免费吃，老板很实在，路边的桃子是5元一斤的九宝，此时市场的大概1块多一斤，产地采摘嘛肯定贵一些，据老公说九宝没有我们摘的好吃，但也差不多，出了很多汗，摘了150元的桃，还算开心，唯一有遗憾的是当天只能摘大红脆，不同种类桃园距离较远，只能选一个地方，我更想摘蟠桃，虽然老板让他的老父亲摘了蟠桃送过来，但是自己挑自己摘的意义没了，仍旧是7元一斤，除了贵跟外面买现成的没区别了，蟠桃水分足，建议大家有机会的摘蟠桃。					,2019-08-04
我是绿豆,感觉一**谷遍地都是卖桃子的。搜了下大众点评这家是评价最好的就打电话过来了。桃子挺大的个大红的感觉都被摘完了不过不红的味道也不错都挺好吃的7块钱一斤70一箱路边好像有的比这个价格还便宜大家可以斟酌着来买了1000多块的桃					,2019-08-04
拧巴的双子座,特别特别特别甜的大桃子🍑，我们在路边也试吃了一些桃，第一口比较甜，第二口就没味道了，但是新宇家采摘的桃就不一样，采摘的比较大，而且特别甜，但是希望大家采摘的时候，不要随便把桃子扔在地上，狠浪费的哦，尤其是这么甜的大桃					,2019-08-03
美美,兄弟俩弄的采摘，服务热情，找不到可以接，可以先尝后买，所有大桃都是当面现摘的，保证新鲜，他家两个品种（水蜜桃，蟠桃）都好吃，可以拼箱，临走还送了几个桃子，以后还会光顾的！,2019-08-02
dpuser_9188744096,北京深度游桃园半日桃大味美老板是实在人下次有机会还来路边摆摊的冒充新宇桃园新宇桃园不摆摊到红绿灯定位打电话小哥来接,2019-08-02
360_杨呀嘛杨小璐,没赶上六日来是个明智的选择，不过今天来人也不少。大片的桃树任您摘，店家非常热情，临走还让孩子去体验下掰玉米，免费送给孩子。体验了采摘大桃和掰玉米，不错不错,2019-08-02
wy_yang0504,非常好的桃园，好吃的大🍑，品种多，小伙子老板也非常敬业，以后就在这里买平谷桃了。,2019-08-01
HERO_13,他家服务没得说，兄弟两个很热情，带我们去他家的桃园，热心告诉我们哪棵树上的桃子甜，不错啊，加了微信，吃完直接定,2019-07-29
小艾Princess,大众点评的位置要打电话~桃园分部很广人家来接的,2019-07-28
纳兰容若_8430,很大的桃园，每棵树都很多硕果呀，老板人很实在，也很热情，怕我们找不到还开车出来接我们，现在油桃和毛桃都很多，我们摘了三桶多的大桃子，有的一个就一斤多，脆甜，品相也超棒的！感觉大丰收了！中午去的天气比较热，建议可以一早去，现在没有蟠桃了，决定8月份再来摘些水蜜桃～					,2019-07-28
绿色和蓝色是我的信仰,这次开车专程跑到平谷大逃踩在新宇桃园。感觉不错，适合六日度假，天气也非常好。老板非常热情，虽然这次在逃不多。老板非常热情，虽然这次采摘的毛桃并不多，因为大部分桃还没有成熟。这次感觉非常的。桃的价格也不贵。					,2019-07-28
楚楚小小鱼,老板很忙很热情定位的桃园的地方桃子已经采摘完了，老板带我们去了另一个地方。现在油桃还可以，其它品类要等到下周。采摘地里有专门摘桃的杆子，很好用，摘树尖的桃子🍑会比较甜。价格也合适，现在超市也是7元左右吧。用大众点评还要优惠完美					,2019-07-28
dpuser_20736856609,平谷的大桃想来是特别出名的，朋友开车带着去的，从城区驱车走京平高速，非常方便，全程两个小时左右！到的时候已经有很多人在采摘了！桃园很大，满园硕果累累，桃香沁人！！！桃子结的都很大，大家自己拿着篮子，找好的随便摘，当然摘下来就要留下，不要浪费！第一次采摘很有意思！					,2019-07-27
月饼_445,桃很好吃，个也很大，很甜很脆，物美价廉,2019-07-27
小菠萝爱你,老板人很热情，感觉就像就像到家一样。现在是九保成熟的时候，又大又甜,2019-07-26
吉利,服务不错，桃子味道很正，平时还可以快递，挺好。,2019-07-25
xjx1028,看到大众点评后，来到这家采摘，小哥很热情，价格公道合理，桃子也是真心好吃，很甜。,2019-07-23
xiao牛牛xiao,这家的桃子真是又大，又甜，桃味浓郁。每颗桃子在树上长得都很好看，让人垂涎。今天摘的品种叫大红脆，我第一次吃这个品种，很喜欢！！就是太热了，狗子都热晕啦～,2019-07-21
维多利亚@,🍑最好的桃子不在市场🙅🏻‍♂️更不在超市🏪而是在你下单时它还挂在树上🌳你负责下单保证当天吃到一手桃离核脆甜,2019-07-16
出来看天,最好吃的蜜桃在这里，桃子很多很甜，没有打过药的纯天然的桃子，想吃的朋友来选他家，老板人很好，像到了自己的果园一样亲切，,2019-07-13
怎么总被人注册,周末下午去的，感觉桃子都快没有了，没有油桃和蟠桃可摘，不是很理想,2019-07-13
dpuser_5095873485,打电话，老板开车来接，桃子很多，就是天儿太热，油桃儿很甜很脆,2019-07-11
yunnysmile8,环境还可以，有人亲自接驾桃子很甜，今天只采摘了蟠桃，本来是想采摘黄油桃子的，好像还要过些天才熟，不过今天很开心，采摘很满意！,2019-07-11
LORY18,七月初采摘的是蟠桃，非常不错价格真不贵，满意,2019-07-10
寻梦人,蒙蒙细雨那种很是舒服那就来平谷玩玩吧选择了一家评价不错的桃园哈哈怎么只能摘蟠桃大圆桃呢小哥说要在等一周才能有那还把我们就开始了摘桃活动有摘桃的工具很是好玩哈哈多亏下雨不是很热身上也不痒过几天再来要吃圆桃摘了5斤35元最好的是管吃管吃哈哈					,2019-07-09
祺祺and静妈,按照导航来的，导航结束也没看见有招牌，只好打电话给商家，不一会儿老板开车来接我们，不远处就是桃园。老板很年轻很热情，反复强调桃可以随便吃，还拿来矿泉水给我们洗桃用，桃子很甜，桃味浓郁。我在大众点评团的券，很值，老板还给抹了零，下次还来这家。					,2019-07-06
李梅,今天临时起意来摘桃子，电话咨询信息很清晰。赶上蟠13蟠桃成熟，摘之前尝了一个口感不错，有摘桃工具摘起来也很方便。周围景色很不错，小哥也挺热情，帮忙把桃子送到路口停车处。参考市价，感觉桃子本身也非常划算。此外，小哥怕我们太热还送了一瓶水，并且主动提醒我们有团购，感谢啦。					,2019-07-04
Swannlee,我上次去摘过一次，那会10元一斤，现在是采摘旺季，油桃较多便宜了，味道确实不错，超级好吃的露天油桃，[太阳]脆甜的口感基本无酸好吃，位置也很好找有停车的地方。院子里也不太热。店家态度很好。相当热情。希望生意兴隆，财源广进。					,2019-06-30
dpuser_1624447240,周末带娃去摘桃，苹果，草莓，樱桃，葡萄都采摘过了，所以为了图新鲜就去采摘桃子了，跟着导航走没问题，我直接把车停路边了，开进去也行。进去以后有人专门介绍，给一个大长夹子，一个采摘桶，桃子个儿特大，一个就得一斤了，非常鲜红。摘好后有专门的盒子包装，送人非常方便，十个一盒，送人非常新鲜也很实惠，作为礼品可以算是很好的选择。有机会还有去摘的					,2019-06-30
椰子冻0108,小伙伴从广东给带的泡酸菜，就剩下最后一袋了，一吃到这酸甜可口的泡酸菜，就想起平谷大桃。硬要把泡酸菜和平谷大桃扯上关系，容易让人想起相声《扒马褂》的场景，不过说起去摘大桃还真是和这泡酸菜分不开。是这样的，小伙伴是广东人，一家人都非常爱吃桃子，恰好他们所在的地区又不产桃子，所以总要带些回去，所以每年都要去采摘，因为只有亲手摘的桃子，带给家人才放心。以往去采摘也没有固定哪一家，连采摘带游玩，今年来的这家感觉相当不错，因为不仅桃子又大又新鲜，园主及园内工作人员也是相当热情，摘前各种试吃加介绍，不厌其烦，我们也没辜负店家的热情服务，没少摘。因为要远途运输，还特意摘了两箱没太成熟的，质地比较硬的。往后备箱里装好一看，真有种满载而归的感觉。另外，对于我们来说，采摘桃子绝对是项有益身心的“体育运动”，不仅锻炼了身体，还体会到了收获的成就感和喜悦感。新鲜美味的大桃和热情诚恳的服务，令我们开心满意，明年的采摘季我们再来。					,2019-06-30
an朶朶,今天来这边办事路过桃园，这桃树的年龄都有20多年了树龄，果子是真多，园长很热情，吃了好几个,2019-06-29
VIP,服务特棒，采摘随便吃，口感好！,2019-06-26
小颖JSAN,朋友送的黄桃～～不错呀～～很甜～～好吃～～,2019-06-23
北京北京2020,今天和家人一起去采摘他家桃子的品种很多现在成熟的有蟠桃还让我们品尝很甜价格也很公道还有礼盒可以选择之后等水蜜桃成熟我们还会再来的棒棒的,2019-06-09
sulaaimeng,蟠桃很甜，老板超好，采摘桃子，送蔬菜喽，听说7月初还有一大波美桃桃要熟了，还会继续光顾哦,2018-12-04
休闲小二,公司拓展，选择了这块，风景优美，空气清新，最好吃的就是平谷大甜桃子，真的很好吃，明年有机会一定要带家人！去玩两天，,2018-11-30
紫翎,很赞不打农药超级甜超级大～市场绝对买不到,2018-10-30
我是柠檬草,非常甜，个头大，景色好，值得去,2018-10-12
WeiXin_2691295142,小哥服务不错，可惜我去的时候是八月中旬了，桃子没剩下多少了，但是整体感觉还是可以。,2018-10-01
cnmfc,前段时间的一个周末闲来无事，全家齐动员，前往平谷采摘，平谷最著名的就是桃了，但是到底选哪家呢，这时，全面和强大的大众点评出场了，经查这家排名高，大家反响好。事先电话联系了老板，是个小伙子，很热情。按照大众点评提供的位置导航出发了，从海淀跋涉到平谷，感觉路途遥远，按照导航开到一个路上，导航里的郭德纲告诉到了，要是事先没联系肯定摸不着头脑，路边停好车，就跟之前联系的小伙联系，一会他开车来带路了，走了没多远就到了桃园，这家的桃园比较多，刚才导航的位置其实也是，只是哪个桃园有桃，他就带着去哪摘。到了之后进入桃园，满树的桃子真是壮观啊，边吃边摘也很是惬意，桃子有很多品种，最好问问人家，会给你介绍的，因为个人口味有别，问清楚可以选择自己喜欢的，这真是一次愉快的采摘体验，一个开心的周末。					,2018-10-01
百饭,去之前打电话联系了，老板亲自开车过来接的，人还真不少，大箱小箱地没少拎，价钱跟超市买的差不多，但是图的就是一个乐趣，一摘就忍不住多摘了好多，回去正好装了两箱，老板态度不错，桃试吃得很甜，就是提醒大家一定要用人家的钳子去摘，否则就会手摸的地方都会痒					,2018-09-29
胡胡老师_796,桃子不错，挺甜的，而且个头也够大，种类还挺全，不同的桃园有不同品种，成熟时间也不同，有早有晚，所以一直有桃吃团购采摘券还挺划算的，而且这里服务挺好，不光可以采摘，还可以快递配送，如果不方便过来采摘可以配送，价钱和采摘一样，记录一下，以后再去					,2018-09-24
迷叔,【位置】平谷大桃集中种植区，点评上写的位置准确，去之前跟小哥联系会提前在路口等着，热情好评。【价格】看点评搜的附近大桃采摘的价格6-8元不等，差不太多，新宇桃园有团购，比较划算。【口味】还是八月初去的，当时有久保、十四号，还剩一些油桃。桃子看着挺漂亮，但核90%都有些坏或发霉，还是有一些影响。摘的时候硬，放几天软了是纤维状的，口感就不好了。甜度一般吧					,2018-09-16
城城妈妈喵,这次北京之行的遗憾，就是没有去成桃园，不但没有结义，也没能亲自出马采摘园里的北京大桃。虽然在批发市场最后买到了久保大桃，但是还是不如入园上树的生态感觉好啊！成熟的水蜜桃略呈球形，表面裹着一层短短的绒毛，青里泛白，白里透红，看起来非常可爱，诱人。 北京水蜜桃的皮很薄，果肉丰富，宜于生食，入口滑润无渣。刚熟的桃子硬而甜，而熟透的桃子软而多汁。					,2018-09-16
loolo,水蜜桃品种不错，大部分已成熟（8月23日），红白相间，口感脆甜（据说放几天软些汁水更多），单果6-8两重。园主人服务热情周到，提供采摘工具，也可以帮助采摘，园中备有瓶装纯净水，供游客洗桃随意品尝。友情提示：1、红色深的桃子更甜些，2、如果是自己食用，还是现场称重划算；3、偶尔摘到不合意的桃子，不要随便丢弃，集中放到收集蓝里即可。					,2018-09-14
胖大状PPY,果园离路边不远，车停边上就行。,2018-09-12
智力玫瑰,真的不错。采摘回来的大桃子都特别大特别脆特别好次。,2018-09-09
Puppymi,两个亲兄弟帮着父母经营的桃园套子都很好现场摘现场装摘了就让我跟我老公削一个吃桃味很浓因为是晚蜜需要放两天会很好吃小兄弟嘱咐的很周到第一次摘桃子还挺好玩,2018-09-07
lvbin1965,很棒，还买了几盒桃子寄给家人，只是最后没怎么吃，都坏了基本,2018-09-04
安生安小生,小哥服务很好，热情周到，必须点个赞。采摘了水蜜桃30斤，几家分了一下，都说好吃。摘的不是特别熟的桃儿，在家放几天就软了，能撕皮，水多味甜，好吃！,2018-09-02
hehe771,水蜜桃超赞，儿子喜欢。桃子真大，跟儿子脸一样大。,2018-09-02
刘虚浮,很棒的桃园。价钱也很便宜。大爷大妈也很热情亲切。,2018-09-01
刘颖_9836,桃子很不错，味道很好，品相也很好。价格实惠。推荐。,2018-09-01
lh7905,桃子超好吃，现在是24号和水蜜桃。毛桃是酸甜口，有桃味。哥俩很热情，下次还来,2018-08-28
Dudu601,态度和服务都特别棒，但是桃太难吃了，第一名绝对是刷出来的，我家狗特别爱吃水果的，吃了他家桃直吐～来评价完全是提醒大家，我们一家四口开了俩小时的车特意奔着这个第一来采摘的，真是难吃坏了…水蜜桃特别水，一点桃味都没有；24号桃吃着就是没熟的样，失望坏了…					,2018-08-26
zzg1978,下午去的，怕晒穿的长袖长裤，导航带到十字路口需要打电话会有人来接，然后就是摘摘摘，随便摘随便吃，去的时候只剩水蜜桃14号了，尝了下还可以，可以用袋子装也可以用箱子装送人，好像是7块一斤，不算便宜图个开心吧					,2018-08-25
legend_joy,点评这家是线上维护最到位的一家就选定了周末去。跟导航还是比较顺利，快到了小火在路口等着来接带到他家桃园。这会儿是14号和久保成熟季，两个品种在两个桃园。天太热了，到了先给摘桃尝尝，挺脆甜的，虽然比印象中的要差点，但就是来体验摘桃的，所以还是摘了不少，汗流浃背。当然也有树的原因，有些桃就是棉絮状口感欠佳。带回家放了一两天，都会发软。小火很热情，服务很好。					,2018-08-25
shirleyleilei,"【位置】平谷区崔杏路S222,杨杏路口向北，昌金路路口向南。导航很准，路边停车给果园打电话即可。因为不同桃成熟期，果园具体位置不一定在路东路西~来的这家桃园就有6片林子呢。车停路边即可，下道就是。【环境】林子很茂密，每颗树上都是喜人的大桃，不用担心采摘时桃毛扎手，现在都是“摘桃神器“多高都不是问题。【服务】小哥俩是果园的主人，这天弟弟不在，哥哥负责接待。先是到路口接我们，领路，到果园张罗我们先尝再摘，介绍的很详细，聊的也很开心。旁边帮忙的大娘约60多岁的样子，一看就是淳朴的当地大娘，特别热情，还问我们要不要留下吃口饭大娘太客气了。【口味】7月底8月处，久保的产期。现在已经没有了，现在是14号~脆甜口，放软后是面面的口感，也不错。虽然我大爱的水蜜桃还没有成熟，要到下周~下周去的朋友可以赶上新品种上市啦。【价格】7元一斤，可以品尝。如果不方便前往，也可以加帅哥的VX,支持快递服务。同样10斤一箱70元，不包邮，北京同城选顺丰的话，上午订下午就能到货，品质有保障，邮费另付即可。					",2018-08-25
火星丫丫,因为没有标志所以位置不是很好找，但是给店家打电话会非常耐心的指路。到哪10点多，人已经不少了，而且价格很合理，十四号买了好多，味道相当不错！原本想摘些久保，但是去的时候只有摘完的一些了。总体来说很不错的体验					,2018-08-24
Hlndita,桃甜又大，摘了不少花了80块钱。老板人也超好，临走还送了几个油桃。非常推荐,2018-08-23
dpuser_6852928002,桃子好吃！服务好！还能快递到家！加了桃园帅哥微信！不错啊！,2018-08-16
亚辰,好多人来摘桃子。小宝宝也好开心。买了一盒寄给亲人，自己留了十几个。,2018-08-15
真好看,老板人超级好，勤劳朴实的一家人，桃子很大，很美味，性价比一般，乐趣在于摘桃,2018-08-11
幸福憨熊,店家热情，路不熟，主动来接。大桃很甜。有机会再去。,2018-08-10
BuuuBuuu,桃子很甜，态度特别好。足量足份。超级划算，愉快,2018-08-10
无名小茜子,大众点评搜到的，第一次来采摘，适合带孩子来，态度很好，下次还会再来。,2018-08-09
v_8442,人特别实在，没找到路专门出来接一趟，桃子口感不错，推荐绿化9超级甜，个头也大，我吃的那个1斤2两，没有参照物只能用我240的大脚丫对比啦,2018-08-07
angela880125,买了两箱快递给老家的老人，第二天就有坏的,2018-08-04
zhyym20080325,从去年就去这家摘桃子，今年又去了，因为他家桃子真的好吃😋去年最钟爱的24号，今年继续等这个品种。今年尝了他家的油桃也不错，还买了14号，希望兄弟俩诚信经营果园，给我们带来更好吃的品种,2018-08-04
&quot;1987&quot;,桃：现在（七月初）只能摘蟠桃，甜。微信里发的油桃没有。店主说七月中下旬有久保桃。服务：店家到指定的位置接我们过去桃园。小伙子和阿姨很热情，来了先让尝桃，提供瓶装水。摘桃工具非常好用。位置：桃园在许家务地区路边上，车停路边，然后走路五六分钟到果园。					,2018-07-31
陌陌russia,👫周末想带孩子去摘桃子，搜点评平谷摘桃只有两家介绍。看了这家评论说八月底九月初正好水蜜桃成熟，周六直接开车过来了。因为不在大马路上打电话后，园主直接出来接的我们。满园的桃子很漂亮！桃子超级大，小的也都是七八两一个。👏👏👏桃园主人说随便吃，吃够了再摘桃。但这大桃子我吃一个就撑了！桃园主人说这个桃子是没有打过农药的，摘下来放心吃。有以下重点大家注意:1~建议不管是送人还是自己吃，最好都装在包装盒里。我们就是送人的装礼盒，自己吃的装袋。黄色的大袋能装十几斤！有装的满了一些，估计在搬运的过程中磕碰了桃子，第二天磕痕就明显了。但是装箱的一点事儿都没有。2~摘桃子时肯定会有一些桃毛在手上，摸过桃子后的手不要在摸皮肤。防止痒最好用矿泉水瓶子带着点洗手的水。去桃园的人多了主人准备的水就不够用了。3~水蜜桃成熟期八月底到九月初。不要错过最佳的采摘时间！桃子捡大的摘，但我还是信任老园主摘的桃子。水分多还甜！水蜜桃的甜度挺高的，因为我吃完桃子，手上留下的桃汁很快就黏黏的。如果不想亲自去摘，给桃园打电话能直接打快递！一路上遇到好多的桃园，9#24#属于脆甜的桃。而这儿的水蜜桃吃过就会一直惦记着它！有桃味！香甜！值得一试！明年还会带孩子来，这次没吃够给园主打个电话快递过来一箱😄😄😄为什么写这么多因为桃子真好吃					,2018-07-21
MissIguana,爸妈来北京游玩正好赶上久保桃🍑成熟...带爸妈体验一次采摘乐趣.....,2018-07-17
虎tiger虎tiger,老板很热情，一个劲儿给我们🍑吃。哈哈哈，还指点我们这些小白怎么找好吃的桃子。给老板一家点个赞,2018-07-03
爱吃才会赢爱大自然,虽然从城里去平谷采摘要开车一个多小时，但真的非常值得！桃子超级新鲜，我们上个周末去采摘了九零，黄油桃。这里的桃树都是用鸡粪，没有打农药，所以味道超级好！月底据说有久保桃，还会再来的！,2017-10-16
小光_7482,真是一个惨的采摘过程，特别不好，不喜欢,2017-09-27
niucoco88,老板人不错，但桃子是面的，不好吃。,2017-09-09
妮泥娜,大爷大妈非常实在！小伙也很直爽，桃子甜，以后还会来。,2017-09-05
zyljy6,地方还挺好找的，一家子都很热情，也很实在，桃子也很甜，值得去试试,2017-09-04
rwt0707,非常不错的地方，小伙子热情，桃子也甜！！！,2017-09-02
米兰_8572,不打电话确实找不到，老板很实在，桃子又大又好，点赞诚信老板,2017-08-26
祺祺妈,太好吃的水蜜桃，今年还没吃过这么好的桃子。很热情的一家人，真是不虚此行。明年还会继续来的,2017-08-26
我爱夏天我怕水,兄弟俩非常热情，一直在说：这就到家了，想吃就吃，别客气！桃子又大又甜！价格也合理！还给每个免费包装好！产品好，服务热情又周到，一定会越来越火的！明年六月还来！,2017-08-26
王关越妈妈,又大又甜，卖家全家人都非常热情！我们带回哈市11箱后又邮寄了10顿箱啦！,2017-08-22
短发控七七,桃子好吃园主热情周到还赠送自家种的丝瓜茄子🍆等下次再来,2017-08-22
祥子哥哥728,特别好，小老板特别热情，特别赞,2017-08-21
dpuser_9552364917,桃子很甜，而且老板一家服务都非常周到细心，值得推荐，下次还会光临,2017-08-19
dpuser_9782992114,桃子很好吃，水分足还很甜，而且桃子很大，兄弟两人很热情，帮忙摘桃子，推荐想吃桃子的去这里,2017-08-18
戒浮戒躁_1605,桃有大又甜，叔叔阿姨非常热情，下次还要去,2017-08-12
丫头,一个人带孩子去的，大爷大妈非常热情，帮我摘桃，装桃。桃子脆甜，个头不小，红红的，很好看。我家闺女不怎么爱吃桃，都吃了半个。过几天来摘水蜜桃,2017-08-08
追梦人。。。。_4993,摘过几家，就你家的桃子好吃，人也特别纯朴,2017-08-06
jxy0754,老板很热情，桃子好吃的很，特别是十四号。价格也实惠，老板说下周水蜜桃就能摘了，还会再去的。,2017-08-05
xiongzhuzhi,热情周到，桃好吃，期待水密桃上市,2017-07-30
【已注销用户】,小伙挺热情，特意出来接，不然真不好找。味道还不错。,2017-07-30
dpuser_0697824712,一家人很热情，桃子很甜，等到八月份水蜜桃熟了我们还会再来的。,2017-07-30
悠悠_7346,商家小哥态度好，很实在，去了先尝了一个，还不错，准备八月20日来摘水蜜桃！,2017-07-30
zg1020,桃子很甜，共有九宝，14号，油桃三种，都很好。小哥人不错，很热情。非常满意。,2017-07-29
黑公鸡,特别热情朴实的一位小兄弟，带着我们尝了好几个园子的桃就为让我们找到中意的口味，其实我们就是自己吃摘了一点儿。孩子老人都挺满意！,2017-07-27
92892f,服务非常好！真的很辛苦，价格很便宜！我很少夸人！,2017-07-23
hurui227,老板人实在，称给的足；桃又大又甜又红！,2017-07-23
