用户名,评论,评论时间
星,中午两点过来的，人很多，一直没钓上，下午三点半人少了，也找到技巧，到下午5点钓了好多螃蟹，孩子很开心,2020-10-04
小炜_7071,十一带孩子来玩的！环境不错，孩子玩的可开心！体验了一次钓蟹、挖白薯、拔萝卜、拔白菜！还能烤串，提供炉子、串也不是很贵！还可以点一些农家菜！,2020-10-04
dpuser_5195131708,掉了一下午，钓了十五只。大人玩的很开心，不过钓鱼没钓到。螃蟹一定要用大网，其实很好上钩，就是容易跑，前两个小时没抓到，后来用了大网，十分钟钓了六个。,2020-10-04
DAOGU_1157,非常有趣，我老婆钓到5只螃蟹。第一次钓能钓5只很厉害了。孩子也玩的很开心。老板人很亲切。,2020-10-04
ZYC_3252,一个特别舒适的农家小院，主打钓虾，还可以抓泥鳅，荡秋千、玩滑梯。钓虾有窍门，掌握了技巧以后就钓的特别好，我们最后一共钓了十几只虾。抓泥鳅也好玩，泥鳅跑的特别快，不容易抓，抓到了也会很快溜走。不过真的很有趣，孩子还是愿意不断地尝试。					,2020-10-04
dpuser_26635285596,完全不推荐去。在大众上搜到的地点，看点评以为很好，结果到那才知道钓螃蟹好评可以每斤便宜20元，所以可想而知。感觉各处都是坑，捡鸡蛋项目，明显就是买的鸡蛋放进去的，这也就算了，而且都放在一起，孩子根本体会不到捡鸡蛋的乐趣。钓螃蟹项目，人很多，也可能是个人技术问题，当天什么都没钓上来，所以还杆的时候老板一副很不乐意的样子。最后说一下烧烤，到那上午10点就把烧烤定了，还先交了钱，说好是随时都可以吃。结果中午过来吃的时候，已经让别人把位置占了。说是一会通知我们，结果一等就是一个多小时，最后如果不是自己盯着位置，根本没有人会通知，因为老板和老板娘实在是太忙了，期间没人给生火，不给调料，不上餐具，上错菜，烤串味道还是可以的，就是服务真的太太太差了。其他配套设施也跟不上，没地方停车，供小孩玩的沙坑只有一点点，喂小动物的地方脏乱差。个人认为一个地方要想长久办下去，不能只靠点评优惠，而是应该把服务和各种配套设施跟上，总之不会再去了。					,2020-10-04
k_682643,人很多，钓螃蟹很有趣，人多一般钓不到。小朋友可以喂喂小动物，羊、猪、兔子和鸡，也可以捡鸡蛋和鸭蛋。小朋友很高兴，就是服务人员明显不够用，卫生太差。路不好找好几个口都封了。大众点评好评螃蟹就便宜20元钱。我没钓上来所以说句实话！					,2020-10-04
翡翠月,2020.10.3农家院，钓螃蟹🦀️🦀️🦀️新鲜哈～～钓竿一次10元，押金10元。确实不贵。可以点菜，简单的农家饭。可以烧烤，点单后自己烤，生的烤串。大概有15桌左右的样子。跟着导航走就可以。农家院有鸡，鸭，兔子，小猪。可以喂点食物。还可以捡鸡蛋。停车就是马路边。没有收费。跟着导航走可以。					,2020-10-04
橘色小龙虾,吃喝玩乐都有，孩子老人玩的很开心,2020-10-04
浅予深深,很有意思，掉了3个小时。6个螃蟹。孩子特别高兴，下次还来。大人也挺开心的。,2020-10-03
匿名用户,服务好(✪▽✪)螃蟹容易上钩，就是捞不着吃的不错，鸡蛋尤其好吃，还有饼下次得带网子来,2020-10-03
TOTTI_1979,挺有意思的，钓螃蟹得有耐心，就是十一人多了点,2020-10-03
匿名用户,真的可以钓到螃蟹，非常有趣，还可以煎鸡蛋，大鹅，各种绿色蔬菜，,2020-10-03
123PP456,带孩子过来钓螃蟹，孩子很喜欢玩。以后还得来～,2020-10-03
匿名用户,很好，带孩子一起吊螃蟹，很开心，老板很好！,2020-10-03
瑞_5578,老板非常的nice，鱼特别好钓，螃蟹有难度以后还要带娃娃来，很好的农家院！,2020-10-03
Dansir陈,很有意思的地方，值得带孩子来玩。。非常接地气。可以烧烤，但是必须提前预订，太火爆了啊,2020-10-03
dpuser_16054234645,很不错的吊蟹体验，可以捡鸡蛋，有新出生的兔子🐰农家饭，自助烧烤，假期可以体验一下,2020-10-03
美羊羊烨,体验极差！农村小池塘脏乱差的代表！退杆时特别不情愿！完全不推荐！,2020-10-03
dpuser_29000547353,专门开车一个多小时过去，九点半左右到。有点失望，两个坑，一个钓鱼一个钓螃蟹。钓鱼是50元租一个杆，钓到20一斤。螃蟹10块一个杆，钓到68一斤（如果去大众点评给五星好评可以按45一斤计算）。所以看官明白了吧。鱼坑大些400平米？螃蟹坑300平米？不太有概念也差不多。不太大，人很多。钓了会螃蟹，大约每隔0.5米一个人吧，所以战绩可想而知。有的一上午都没钓到。感觉坑里螃蟹我不太多。最大的公蟹可能2两多吧。一家人在经营，感觉都很忙碌，吃饭很紧张，毕竟没什么服务员，体验感一般，总之专门去一趟，不太值得。					,2020-10-02
飞翔的荷兰号,青云店出口再开二十分钟就到，按照导航很好找。没想到十一过来人还挺多。服务态度很好，螃蟹很好上口，有一些小技巧可以问老板。这里还可以烤串、捡鸡蛋、采摘、挖花生，一系列特别好玩，是个遛娃和老人娱乐的好地方。					,2020-10-02
dpuser_9093435920,掉螃蟹一只也没掉上来，螃蟹65一斤，再美团上全五星好评给45一斤，那地方不大就适合烧烤，而且价格也比外面贵。一串板筋生的5元。没什么可玩的，那地方出去买点东西都不方便。,2020-10-02
邹志宇_9961,环境挺不错的，空气很好，螃蟹个头不小，可以自助烧烤，特别适合聚会！真不错！,2020-10-02
pbhoping,挺好玩的地方，可以钓螃蟹，钓鱼。自助烧烤很好玩。,2020-10-02
*逗妇脑i,非常好！足够玩一整天，连孩子的爸爸都很喜欢。可以钓鱼、钓螃蟹、捡鸡蛋、烧烤。,2020-10-02
刘达_2046,交通：便利好找特色体验：烤串一锅熟都有农家乐推荐理由：带娃好去处，有意思,2020-10-02
dpuser_00579234479,不一样的钓蟹体验，很神奇，孩子玩的很开心，二个小时钓了十几个，中午蒸了，下午钓鱼，开心的一次体验！,2020-10-02
J.Li_1589,钓螃蟹很有意思，小朋友很喜欢！,2020-10-02
汤小圆,掏鸡蛋，钓螃蟹，孩子玩儿的特别开心。老板服务特别好，很热情。以后还来玩儿,2020-10-01
jaysongo,非常好，惊喜的体验，价格也不算贵，值得体验！,2020-10-01
喵RL,螃蟹很好钓，女儿开心坏了，还可以采摘和烧烤,2020-10-01
蓝色的瞬,钓螃蟹乐趣多，还可以烤串，玩一天不错,2020-10-01
抓住那个长脚的宝箱,很好玩！土鸡蛋也好！推荐带孩子来钓螃蟹～,2020-10-01
wang~20161130,很不错，老板很热情，这里什么都有，猫狗兔子，采摘的南瓜花生，捡的鸭蛋鸡蛋，小朋友玩的很开心，不错。,2020-10-01
匿名用户,赶在小长假之前出来玩一开门就进去钓螃蟹早上比较好钓螃蟹都很大只一会儿就能钓不少中午就在老板家现蒸了很鲜美还有刚出生的兔子超级萌老板家还可以采摘挖红薯挖花生摘葫芦采山楂捡鸡蛋鹅蛋新鲜出炉一家子玩得很开心					,2020-09-30
stream_ZHANG,朋友在网上看到了这家钓螃蟹的农家乐，京郊不算很远，单休的周末也可以来玩～～他家很适合亲子，个人觉得钓螃蟹，喂鸡喂兔子喂猪，捡鸡蛋比烧烤什么的更好玩点评评价还有优惠价，螃蟹吊了4公4母，一共64挺划算的烧烤的串串多是冻的，别期望太高就好～老板老板娘和奶奶都超级热情，祝生意兴隆～					,2020-09-30
嘻嘻嘻嘻,今天我们在点评上看见房山可以钓螃蟹和鱼，还有采摘，果断带着孩子来体验一下关键还有各种蔬菜水果可以采摘，小宝钓的超级开心，而且开车十分方便下高速就快到了，我们去的时候有点晚4点多了，钓了4只抄子捞了4只还摘了好多蔬菜和一堆鸡蛋，大丰收哈哈不错的一次体验下次果断还会去的～					,2020-09-28
蘑菇花花_,很不错，孩子钓螃蟹很开心，还采摘了花生和白薯，挺好的地方，可以烧烤，适合带孩子，还有出生不久的小兔子很可爱，就是不幸这段时间被黄鼠狼偷吃了几个，也能捡鸡蛋，老板家的炒茶鸡蛋确实很香，孩子吃了半盘，推荐大家吃！					,2020-09-27
兜兜_7969,很好玩钓螃蟹钓鱼吃的很好，还有小兔子刚出生的,2020-09-27
IceAnna雪,老板特别好！提前打电话咨询，服务特到位！老板告知中午螃蟹不爱吃食，我们掉到4点多，螃蟹上的挺多的，由于是工作日，人不多，我们玩的特好！下回上午来，争取掉更多！,2020-09-26
dpuser_36823103108,非常好，儿子玩的很开心，螃蟹很大也,2020-09-26
刀刀sara,特别好的地方。可以钓鱼可以钓螃蟹最后还捡了鸡蛋完美的一天,2020-09-26
匿名用户,好吃实惠又好玩，自己钓螃蟹，老板给做，完美！,2020-09-26
fafatara,第一次钓螃蟹，满载而归，非常好玩！,2020-09-26
圣诞小熊,钓螃蟹好玩儿，坐过山车一样刺激,2020-09-26
三字经,朋友推荐的，挺不错的，但是周末人很多。他家做的鱼确实味道可以。,2020-09-23
dpuser_5331705311,老板特别健谈，热情！挺有意思，钓了二十多只,2020-09-22
lu5211314,钓螃蟹真不错，钓上来的都是公蟹，小动物挺多天气热还是些味道,2020-09-20
dpuser_88861717848,服务态度特别好，能掉螃蟹特别有意思，体验感五星,2020-09-19
dpuser_8488829592,服务极其混乱，基本啥都要自己去盯着要东西，设施陈旧，遮阳伞东倒西歪没人管。菜品也要啥没啥，烧烤的肉都是冷冻的，没一点缓化，炖个鸡也不是现杀的，做好了堆在厨房谁点就给谁捞一盘…点了个炖鸡、炒鸡蛋、烤串花了五百多…					,2020-09-13
糖饼大人,基本没有什么服务～环境实在太差，非常的臭，可能是因为有猪的原因炒菜很少很少很少，而且味道很一般，主要是推荐客户自己烤串里面有鸡🐔鸭🦆鹅🦢兔子🐰猪🐷狗🐶螃蟹🦀️鱼🐟（鸡蛋可以自己去捡，价格也挺合适					,2020-09-13
dpuser_6222301539,非常好找，大兴青云店下了高速出口，按着导航走就到了。可以钓螃蟹🦀还有鱼，孩子可以去捡鸡蛋，体验一下非常不错。早到一点，中午人就多了，螃蟹好钓但是捞的时候需要技巧。儿子也钓了一只非常棒！一锅鲜味道很不错！					,2020-09-12
爱情证书10,周末，趁着孩子还没有开学，赶紧带孩子玩一会儿，我们来的早，半个小时，孩子们钓了8.9只螃蟹，第一次钓螃蟹，大人和孩子们都很兴奋，老板人特别实在，服务到位，人很亲切，孩子们玩的都特别高兴。还捡了鸡蛋，个儿特大，好吃，当时就跟螃蟹一起蒸了，哈哈。下次还会再来。					,2020-09-12
杨小妞,去年来过很多次了，今年又来了现在可以钓螃蟹了，今年他家螃蟹写点评就优惠，简直不要太实惠最喜欢他家猫🐱，你看这俩货，别人前面钓鱼🎣这俩货后面等鱼上钩，然后叼着就跑，听老板说这俩货已经是惯犯了，钓鱼的同志小心喵					,2020-09-12
dpuser_0376838935,周未带孩子悠闲之地，钩鱼，钩虾，喂小动物，还有新鲜蔬菜，儿子的最爱,2020-09-12
宝宝802,离家很近，带孩子的好去处。周末人气很旺，都是带孩子来玩的，可以钓鱼，钓螃蟹，烧烤吃饭！钓螃蟹挺好玩的，价格也不贵，小半天钓了十几只，一半都是母蟹很惊喜啦！,2020-09-12
Mr.Z_3567,服务很好，我们去了已经很晚了，店里的姐姐还是让我们去捡螃蟹了，还给我们做好让我们吃，螃蟹肉很多，蟹黄也真的超多，我一个对螃蟹不怎么感兴趣的人都觉得很好吃,2020-09-11
robertian,第一次来，很欢乐的农家院，可以钓螃蟹钓鱼烧烤。螃蟹钓了好多，直接蒸着吃了，环境也很好，很多小动物，烧烤炒菜也不错，五星好评～下次还会过来的,2020-09-06
auvrex,环境还不错，孩子玩儿的很开心。,2020-09-06
A.ZzzZzz,地处青云店，离市区不远。早上来开始钓螃蟹，收获满满。还能捡鸡蛋，采摘。带着两个宝宝玩的还不错，场地费一人20是农家院里比较便宜的了。客人挺多的，感觉有点忙不过来，但基本上自己都能解决。,2020-09-06
小哲爷1021,总算是在市内找到个可以钓螃蟹的地儿了，周末。带着家人放放风儿，,2020-09-05
dpuser_8558649410,第一次来，钓鱼钓到手抽筋。饭菜可口美味，相当不错。小动物也特别多。一次很舒服惬意的周末时光。适合带小朋友来还可以钓螃蟹🦀️以后有时间就来玩玩,2020-09-05
神圣乌鸦,院子不大但也够玩两位小姐姐很愿意陪孩子们玩耍烤串货真价实今天还去捡了鸡蛋,2020-08-02
斐狒狒,老板厉害了，他们本意是有个玩儿的地儿，就顺便开了一个，给人的感觉就是自在舒服，地方不大，但很开心,2020-07-11
八尾猫的兔兔酱,是让人觉得惊喜的一个农家院～最初只是追着点评上的排行，图着离家近选了这家，没想到发现了一个宝藏聚点儿。穿过一大片果园到达院子的中心，老板娘是个北京大妞，不光做了一手好菜，还为人爽朗。院子中间两个鱼塘，大人们可以钓鱼，竟然老板娘还贴心的准备了捞蝌蚪的工具，一到院子就告诉小朋友们可以捞蝌蚪，结果就是一群小朋友围着鱼塘玩的怎么都不肯回来。院子里鸡鸭鹅，兔子，小猪，猫猫狗狗甚至还有大火鸡，带上菜叶就可以去喂啦烤串从炉子到肉院里都有，不用自带相当省事。烧的是传统木炭，老板配了固体酒精，不用担心蓄不着。烤出来炭火气十足，很好吃。店里农家菜随便点，没有坑，疙瘩汤可以做成少油少盐，特别适合孩子们喝。一锅鲜超级入味还不咸，葱花饼热的时候最好吃，外酥内软。葱都是老板娘院里种的噢吃完饭还能捡柴鸡蛋，或者去旁边果园采摘应季的水果。不同季节去玩的不一样，秋天据说就可以钓螃蟹了～小院玩的多带餐食，还离市区近，推荐					,2020-06-06
猪小栗Lea,两个淘气鬼，在这玩得很开心。地方虽不大，但是吃喝玩乐都能满足上午和下午，都有固定时间去捡鸡蛋，城里长大孩子，木有感受过，觉得非常有意思。我们自带食材烧烤，也点了些菜品让老人家吃。推荐一锅鲜，真的特别好吃！😋					,2020-06-01
dante9733,在家里实在是憋的难受，就想吃烧烤，和朋友相约走起交通：开车挺方便的，导航直接到特色体验：烧烤环境还可以，桌子之间距离有点近。钓鱼纯粹就是为了玩，根本不上钩喂动物小朋友还比较喜欢可以自带烧烤也可以去了再点餐推荐理由：还可以					,2020-06-01
达拉蹦哒,假期和家人一起出来烧烤这个地方还不错可以自带烤串也可以在这里点然后提供炉子炉子50一套每人在交20元就可以啦我们是自带的串然后又点了些凉菜连吃带玩儿的一下午里面还有好多小动物可以互动下还有可以钓鱼的地方也是非常全面了					,2020-05-27
渔与煜臾鱼,来了差不多三四回，主要是奔着钓鱼，朋友负责烧烤然后给我送来，所以只随便拍了几张。由于疫情原因，之前的个别小娱乐项目没有了，老板娘说了以后会恢复，主要是为了控制客流，来之前一定要预约啊，就算控制了也几乎满员了。我觉得主要原因就是他家的肉串很实惠，大串哦，外边同等价位的肉串跟这里简直没法比，比如某某店的15元红柳大串，我觉得跟这里的肉量差不多，北京人就是局气，绝对不会为了一点蝇头小利坑顾客，为的就是口碑。钓鱼的时候听旁边几桌人聊天，基本都是三刷四刷或者朋友介绍的。这里离市区很近，下了新修的京台高速开十分钟就到了，很便利。之前去远郊农家院玩累了回城再遇上堵车简直就是煎熬，我觉得这是近郊最好的去处了，所以来了很多次。老板娘说今年附近拆迁，暂时雇不到服务员，所以把家里老人孩子都叫过来帮忙，可能有时候人多了上菜速度稍慢，这都是可以理解的，将心比心，现在干什么都不容易。等到秋天的时候可以摘菜摘水果什么的，目前有桑葚和草莓可以摘，自家种的小葱蘸酱简直是美味。还有很多值得夸奖的地方留着下次评论吧，跟几个住南城关系不错的朋友已经商量好了，这里以后就是定点根据地了					,2020-05-24
dpuserAt_9642138683,两个北京大妞自己开的小院子，这里可以钓鱼，捡鸡蛋，烧烤。食材可以自备也可以和老板预定。菜样不多，但做的很不错，两个女老板自己从早忙到晚，每个月就放假时才营业。人不多，过一段还可以钓螃蟹哈。第二次来了，以后还会来玩。临走又拿着鸡蛋，又拿着鲫鱼，有收获超开心！					,2020-05-17
阿杜他爹,真心想说，服务非常好，碎碎细细的各种忙碌，老人快70了，两个双胞胎的闺女比我家女儿大一岁，也一起帮着忙前忙后。11岁的宝贝真心不舍得她们那么劳累，最后吃完一起帮她们收拾桌子！有时候真的需要换位思考，尊重并理解，享受服务的同时要记得感恩！					,2020-05-02
诺水东流,端午节，想和朋友几家一起外出游玩，在大众点评搜到这个地方，说是可以喂小东西，骑马。但是端午节假期，生意太好，实在是爆满啊。没有小动物也没能骑马，只是吃了一顿饭，不过饭菜味道还可以，临走老板还送了自己做的粽子，很好吃。					,2020-05-02
半个苹果,#点评有礼#想钓鱼了，无意间搜到这个，名字听着很有意思！打电话过去，对面的美女很热情的介绍了价格，可以钓鱼20/杆，钓上来按斤称重，也可以自带鱼竿，钓螃蟹10/杆，钓上来68/斤，走地鸡150/只，管杀处理20/只，做好30/只加工费，价格倒也不贵！不过一下午一无所获，啥也没钓到，旁边几位钓友只有一位钓上了4只螃蟹，有位哥哥上午啥也没钓到，下午不死心又来了哈哈！其实结果不重要，享受过程就很开心了园内还可以喂小兔子，各种鸡鸭，带宝宝们来也不错哟！					,2020-05-02
dpuser_1035730399,周末带孩子钓鱼，搜出这家农家乐，看评价还不错就开车过来，大门很不起眼，很容易找不到，院内挺大，好多散养的鸡和大鹅，鱼塘有两个，鲫鱼坑和鲫鱼坑，孩子头一回钓鱼，勉强能坐住一小会。。。天公不作美，实在太晒太热了，完了小半天儿就回去了					,2020-01-08
xx1125,二刷，入秋了没想到还这么热。秋天是丰收的季节，各种果实都到了可以吃的时候。第一次来没发现这么多动物。这次除了上次来的鸟，狗，马，羊，兔子，鸡鸭等等还看见了几只喵喵。一伸手，小喵就凑过来让你摸它。简直不要太可爱。点了串老板点了炉子我们自己烤，还点了毛蛋。这应该不太能见到。各种的炸虫子朋友不太喜欢就没有点。来着聊聊天钓钓鱼喂喂动物，短暂的跟都市生活告个别也是极好的。喜欢这种朋友式的相处模式，老板姐姐就像自家姐姐样照顾每个来的客人。老板弟弟陪聊服务也是得给个赞的。就没有他接不了的嗑。该上螃蟹了，这件事又成功了诱惑了我					,2019-12-15
爱吃肉的羊,价格公道，离市里还算比较近，可以一边烧烤一边钓鱼，老板娘热情，说过些日子还能采摘桑仁，西红柿。我们吃完临走还买了几把小葱，没打过药，小葱是甜的，孩子自己都吃了两个葱白,2019-10-06
滴水成冰_314,可拉倒吧，脏乱差，老鼠爬在地上的西红柿上，炒个鸡蛋居然一个小时，什么都没有，催菜还不耐烦，理由是没准备好，没准备好开什么业，太差了,2019-10-03
十一月一,环境比较一般，但是性价比还是很高的,2019-09-08
妥妥的吃,终于可以放松一下了，单位今天刚开始放假，可以和家人一起到郊区去度假，这里的老板很是热情，拿出了看家菜“烤羊腿”，看着很有食欲。,2019-09-02
Rain飘舞,还可以吧，没有想象的那么好。钓小龙虾，10元一根竿，但是不好钓啊，说是已经吃饱了，随便钓了一会儿，然后做的蒜香小龙虾，做了一斤多吧，这个味道还是不错的，也很新鲜。那个炖的鸡味道怪怪的，不喜欢吃。阿姨做的饼真是不错。					,2019-08-28
小狐的老公,非常好，可以钓鱼，捡鸡蛋，钓小龙虾，里面也有很多小动物，老板和老板娘人也都很好，一点也不死板，特别随和，听说秋天还可以摘水果，十分推荐，价格也很亲民，不会让钱包很缩水，挺好的，很满意。下次有时间还会来。					,2019-08-20
蛋壳儿_7569,钓鱼🎣真的是三组一条都没有钓上来，很打消积极性，全部放弃去烤串了，夏天烤串还是比较热的爱出汗的小伙伴前心后背都湿透了，院子里有很多的鸡鸭🦢，有一丢丢吓人。小院里还有🐎🐑🐱🐶，因为头一天刚下了雨，狗子们都很潦草，脏的要命					,2019-08-11
Feikey_8393,过生日那天突发奇想想钓鱼又想烧烤，就大众点评搜了一下，看到这家不错就来了，小院不大但是基本老顾客多【停车】是在院子里，地方不大，但是大家都很客气，谁要走了都主动去挪车【环境】麻雀虽小，五脏俱全，院子里种的小蔬菜，养了各种鸡鸭鹅，还有帅气的大金毛，憨憨的，超级可爱，只可惜栓起来了，要不非得拉着它溜一溜，两个鱼塘，一池子鲤鱼🐟还有一池子草鱼，可劲儿钓🎣【菜品】本来想点热门的鸡，但是没有了，我们本来想换一只现杀鸡，老板娘超级细心说我们肯定吃不了，点点儿别的吧，哈哈哈，头一次遇到劝别人别点的，实在人，最后点的如图，特别好吃，但是因为我俩去之前在保养车子，吃了一点东西才过去，所以没吃完都打包了，老板娘吓一跳以为不好吃，问半天，还一直道歉说今天人有点多，没好好招待我们，疙瘩汤强烈推荐，无敌好喝，关于烧烤还是人多比较好，我们两个人烤比较不划算而且浪费时间，因为要自己烤，所以最终没放弃了这家店真的很推荐你们去玩，虽然花样不多，但是真心都不错，和其他游客一边钓鱼一边闲谈，挺逗的，大部分都是本北京本地人过去，老顾客比较多，进屋都是自来熟					,2019-08-03
大帆916,位于大兴青云店，离市内不远，跟着导航去位置准确，门口无显著标识，仅在敞开的大铁门上写了“虾蟹鱼友”，去的朋友注意别错过。院内有免费停车处，还有散养的鸡区，羊区和菜地区，不知道这些是不是店家的。该店在院内左手边，里面有两个大鱼塘可垂钓，还有一些圈养的鸡，兔，2匹马，1只羊，可爱的喵星人，疯狂刨地的狗狗和几头小香猪。后院有1个鱼池、一个小龙虾池和一个金鱼池。店家说小朋友可以进到金鱼池里捞小鱼。钓小龙虾是10元钱一根杆，时间不限，每斤68元，加工费20元（麻辣，蒜香，十三香）。由于不能吃辣，店家推荐了蒜香的，味道超级棒（就是汤有些咸，不过汤要不咸小龙虾也很难进味）。一锅鲜也很好吃，绵软的土豆，入味的卷子，就是制作时间较长，建议想吃的朋友提早下单。这里小炒不多，热菜以炖菜为主，建议店家适当增加些家常小炒。能自助烧烤，自带肉串和炉子只收取场地费，要在店内点串收取串钱和炉子钱。原油大腰面相姣好，味道待下次品鉴。					,2019-07-22
ceruleanly,慕名来到这个农家乐，真的没有让我失望，能钓鱼、能采摘、还能喂小马和小兔子，父母满足、孩子开心。除此之外，临走时还现杀一只公鸡，要了一只熏兔、一只烤鸽子、10斤鸡蛋和4条鲫鱼，共花500大洋，真的是物有所值，下次准备多约几个朋友来玩。					,2019-07-16
易水寒han,说实话，这个地不错。和朋友一起4个人，花了190多，人均不到50，地方挺大，停车也行，主要是老板人很好，小孩也有的玩，有好多小动物，钓了2个小时鱼，上了7条，直接做了吃了，钓小龙虾也挺好玩，还能做3种口味，手艺真赞，老板服务热情周到，这次去没烧烤，下次可以尝试自己烧烤，对了最好吃的还是他家的兔子和板鸭，味道绝了，没得说，以后去呢成了我的必点菜，孩子玩的也很高兴，听说还能认领菜园，自己播种自己收获，准备认领一块，以后让我家孩子也多体会一下农耕的辛苦和乐趣，下次必须还带其他朋友去给老板捧场啊					,2019-07-08
匿名用户,还是五月份去的，实话说感觉管理挺乱的，中午人多，十一点左右就点餐了，然后就一直等到快一点了，还没吃上，最后我们无奈的退了，去别的地方吃饭了，人一多就乱套了。钓鱼的话租鱼竿20，然后分鲫鱼跟鲫鱼两个鱼坑。					,2019-07-06
转头儿,环境很不错，适合一家子游玩，能钓鱼能钓虾能烧烤。孩子喂小动物和钓虾玩的不亦乐乎，都不想走。菜量大，味道相当好，经济实惠。老板热情周到，也很漂亮哦。总之就是玩一天也不觉得腻，交通也很方便，不怎么堵车，比山区那些农家乐强多了。墙裂推荐，绝对不会后悔的					,2019-07-03
我也不知道叫什么好,通过朋友推荐来的这里，开始来的路上觉得不就是个农家院么，到了以后发现真是个农庄！里面玩的东西还挺多，有小朋友喜欢的各种小动物，有钓鱼有钓小龙虾，小龙虾钓上来可以直接送进厨房了，吃的东西有烤串也可以自己带串我们是没带，买的农庄的串。这个串呢都是童叟无欺是正经的好肉，我最喜欢的是原油大腰子，烤肥的烤嫩点太好吃了！而且是两个北京大妞儿开的，老板很漂亮的，下次再去一定要微信！不多说了自己去体验吧					,2019-07-02
dpuser_2115176229,今天带孩子来这逛了逛，有好多小动物可以直接让孩子喂零距离接触，适合孩子玩，捞了小金鱼，钓了小龙虾，钓了4条鲫鱼，当时让老板加工做了，味道特别好，好吃，钓小龙虾也挺有意思，他家板鸭也好吃，人均50多元，能玩能吃不错，给老板打满分					,2019-06-25
dpuser_1162765161,不错，可以钓鱼，钓小龙虾，还有各种小动物适合一家人。,2019-06-25
David微信超級會員,环境一般，刚开发的，吃饭露天的，去的那天刚好风特别大，客人都在外边用餐，去屋里转一圈，也没人理，果断撤，不过里边有养各种小动物，鸡🐔鸭鹅,2019-06-21
姬小金娜,吃的玩的都不错，南城不错的农家院，消费也不高，人均不到百，下次可以还来,2019-06-21
匿名用户,和朋友一起去的，农家院还不错，可以钓小龙虾直接加工，麻辣小龙虾味道相当不错，还能钓鱼，鱼是按斤称的，价格很便宜，加工费20现杀垮炖，味道也好极了～朋友聚会烧烤，这里真心不错～下次聚会还会来,2019-06-17
Goblin_4821,首先没想到地方这么小，我们2个人去的，可能是太不显眼了？没有人招待，没地停车也没人过来管一下，院里有鸡鸭羊的，后面是钓小龙虾的地方，水不太干净，我们看实在没得玩，溜达了10分钟就决定没有在那吃饭，全程没有工作人员理过我们					,2019-06-17
萌萌哒@～,各种爱好都是坑，唯有烧烤伴终生！听说离家不远的地方开了一个又能吃又能玩的农家院，当天下午4点左右去的，感觉特别晒！一进门两旁就是果蔬地，再往里走有迎接我们的珍珠鸡，再往里就是两个不大的鱼池，能钓鱼，好像是按斤算钱，小龙虾池在后院，池子里水不多，直接能看见小龙虾，就是活得看见了，死的也看见了，水不深，也挺清亮，感觉少了一分乐趣。					,2019-06-08
陶大爷,种草拔草间距极短，哈哈哈！不过六一人实在太多了，太可怕了！吃饭基本靠自己在厨房门口等。。。外面有很多在烧烤，捞小龙虾的地方是厨房排烟口正对着的大棚，辣的我眼泪直流，赶紧拿着桶逃窜了。。。熏兔极其美味，太喜欢了！不过其他的因为人太多店家实在太忙，这顿饭吃得特别凑合。。。因为人多也没有捡鸡蛋活动，只能买，还好带了菜叶喂了小羊。。。下次直接买熏兔打包走～或是等天凉快再来～					,2019-06-02
M字母男神,偶然在大众点评里看到的地方，离家近，趁着六一带小朋友过来看看，地儿大，可以看到许多小动物，小矮马🐴，兔子🐰，鸡🐔，鸭鹅，还可以钓鱼和小龙虾，采摘桑椹。用餐可以选择农家菜和自助烧烤，都很不错，价格也很实惠，下次组织一家人再来一次！！					,2019-06-01
小南_8518,朋友一起想烧烤聚聚，选择了大兴的这家农家院（因为朋友住亦庄），路比较好找，院子很大，比较原生态，没有什么装修，院里养的各种小动物，有马、羊、鸡、狗等，适合小朋友去，还有果树，可以随便摘（老板很大方），我们去烤肉，收了场地费和炉子钱，食材是自己带的，后院还可以钓小龙虾，就是鸡散养的，开车走的时候要先轰鸡					,2019-06-01
竹悠roro,我在大众点评上发现的这个地，去了以后4个人烧烤的，他家大腰子真地道，绝对的原油，因为一个朋友是回民，特意问的是不是羊肉，确实是真羊肉，良心商家这个可以给赞，价格也便宜，龙虾味道挺地道，吃货可以推荐，要了一只熏兔，忘了拍照了，听说是老板母亲每天早上5点起来现熏的，真的好吃一点也不柴，特别入味，但是老板说平日来想吃的话需要提前预定，免费采摘了桑葚，挺甜，主要是免费走的时候老板送出门说帮忙评价一下，这个绝对没得说，必须给好评，下次还去啊老板					,2019-05-29
*小虎妞***,点评要出于公心啊说实话第一次去北京周边的农家院，期望过高，有点失望。地方不大，有两个鱼塘，我们不会钓鱼，也没钓上来，租鱼竿场地费啥的都算上45一竿儿，鱼钓到的话按斤称，鲤鱼10块。有一个小龙虾池，可以钓可以捞可以加工，还蛮多人选这个的。可以自助烧烤，点他家的串的话，场地炉子料啥的一起大概五六十，串大小可以，羊肉串4块，自己烤嘛就图个乐呵孩子玩的有一小块儿沙池，有几种小动物可以喂，还有捞鱼的地方，但捞鱼30。现在有桑葚熟了，摘了吃了老板并没收钱。孩子最喜欢的是捡鸡蛋，地点真的就是鸡窝啊，环境不怎么干净，鸡蛋很不错，个儿小黄大，关键孩子喜欢，15一斤。注意捡鸡蛋只能下午哦。总的来说就是普通农家院					,2019-05-28
