用户名,评论,评论时间
小豆花儿,附近的采摘园还是比较多的，这家的也很不错，,2019-05-11
Qiao_7099,种草的一家店，等孩子放假一起去吧,2019-05-11
呗,西瓜都不熟，是园里面的人给挑的。说这里面的西瓜就是这样的…不好吃，发酸。60多块钱买个生瓜…以后不会来了。,2019-05-11
guohuihot,开车过来还算比较方便，要沿河开一段。16号棚是采摘接待处，接待很热情，大多数采摘是在那结算。目前1号棚的西红柿黄瓜采摘。蔬菜一律15元一斤～5月初去的，小白菜、生菜、油麦菜、苦菊都有，很不错。刚采摘西红柿水份很足。还有采摘了辣椒🌶️，棒棒的。					,2019-05-10
万事顺利,五一来玩的，农场挺大的，有20几个大棚，在16号大棚拿篮子，就可以去采摘了，我们去的时候，草莓已经快没了，不过小朋友还是很开心，有西红柿黄瓜蔬菜大棚，豆角，西瓜，羊角蜜，香瓜还没有熟，还可以烧烤，吃火锅，16号棚还有孩子玩的堆沙子，秋千，还是不错的					,2019-05-08
米色猪猪,推荐夏天场河畔农庄采摘园，老板服务态度真的很好，而且环境非常好，太适合全家出游了，我们采摘了很多草莓和蔬菜，都是有机蔬菜，绿色环保，给孩子吃着很放心，草莓也很好吃，奶香口味的，两个宝贝都很爱吃，边吃边采摘，太开心了					,2019-05-07
鑫宝和铭宝,服务挺热情，烧烤场地一般，全是大黄土地，回家一身的土，车上也都是土；只有一小片草地，但不让过去搭帐篷；采摘的草莓接近尾声，30一斤，西瓜刚开始，20一斤，黄瓤的还算甜，红瓤的是在工作人员的带领下摘的，说是熟得差不多了，回家切开如图；离家也老远了，估计不会再去了					,2019-05-05
shinya_msz,五一玩到第三天，想找个不用太耗费体力的项目，就想起采摘了，看到这家评价还不错。导航前往，路上很顺，一大段高速。进入园区，是十几个大棚，女老板会切西红柿免费招待大家，招待园里有小兔子，乌龟，鹦鹉供小朋友玩耍。不得不说有的小朋友玩小兔子有点暴力了，家长该引导一下。还有秋千，摇床。简单几个设施，但孩子玩的还是很高兴的。玩了一会带孩子去采摘，这个季节他家草莓基本上摘不了，老板主要推荐小西瓜，西红柿。西红柿不错，孩子摘的挺高兴。摘完可以到招待区清洗，边吃边玩。中午可以找老板订餐。带孩子体验一下还是不错。					,2019-05-04
aci0920,地方有点远感觉大老远跑一趟不太值得棚很多有蔬菜有草莓有瓜还有一个公共活动区就是大家说的有动物有秋千的地方其实所谓动物就是两只兔子一只被喂得太饱一直在睡觉一只被关在笼子里草莓不是季节了只有些小的了不过味道不错西红柿不错红艳艳的一看就好吃瓜有点贵					,2019-05-04
蜜蜂吃肉,草莓🍓一斤30，西红柿黄瓜都是15一斤，还有羊角蜜，小西瓜。就餐的话有小火锅，68一个人，儿童免费。感觉五一期间来玩的人挺多的，不过这附近靠着高铁🚄，经常有火车经过，噪音比较大。儿童游乐区不算大，一只兔子已经都喂饱了，带去的胡萝卜也没用上。孩子还是蛮开心的，毕竟这样的田间地头平时少见，一直很激动地吃吃吃，摘摘摘。蔬菜水果都还是很新鲜的，到丰收的季节来应该更好一点。					,2019-05-03
你快乐所以我快乐,清明节去的，去的时候老板提前告知了，没什么可采摘项目了，但是还是可以过去玩，所以过去了，虽然都被摘没了，捡漏摘了几个草莓，还是味道很好，周围挺荒凉的，院子里规模挺大的，以后等有机会再去这里玩，孩子倒是感觉还可以					,2019-05-02
OSCARANDOLIVER,周围环境不好高铁来来回回非常吵卫生间很简易这都是次要个人感觉蔬菜的质量也就那样价格全部15一斤一百来块钱看不到什么东西50一斤的草莓已经整个大棚挑不出来多少了可能也到季节了吧晚上尝了一下摘的西红柿很一般还不如我妈菜市场买的味道浓这趟来后悔了…对了有个大棚里有儿童玩的东西秋千帐篷小兔子什么的那几只兔子真是可怜一直被一群熊孩子揪着耳朵到处跑可能被玩死了就换一茬吧					,2019-05-02
虞美人,交通十分便利，下了南六环就是，我从天坛开过去不到1个小时，工作日人不多。先在游乐大棚里，玩玩兔子和秋千～再去摘的蔬菜，菠菜蒿子秆水果萝卜黄瓜西红柿豆角，种类很多，因为中午吃的他家火锅，感觉蔬菜非常棒，吃完又去摘了些。最后采的草莓，好几个大棚都是草莓，老板会告诉你可以去哪个～来这里一定要听老板的建议，哪些可以摘哪些不可以，都是辛苦种下的，没熟的摘了就浪费了。以后会常来的，补给家里的蔬菜。哦对了，他家锅底是清汤，可以自己考虑要不要带锅底料和蘸料，还有要提前预约					,2019-05-01
吉言同学,环境好，专门有一个棚让孩子们玩耍，还有散养的兔子，小朋友很喜欢,2019-04-24
刘金丽医生,春天时候带娃去的，摘草莓拔萝卜，还有小兔子可以喂。专门有一个棚是给小孩子玩儿的，有沙坑秋千什么的，还有养的兔子。适合带小朋友去玩半天,2019-04-23
悦,南六环边上，采摘草莓，蔬菜，还能溜孩子,2019-04-21
晴儿_703,交通便利开车设定好导航🧭很方便就过来了带朋友孩子来的小家伙开心的很蔬菜水果确实也不错,2019-04-20
landie26,小清河边上，好找，就是目前草莓不多了,2019-04-19
jixiang103,休息时间带孩子过去的，地方按照导航走挺方便的，可是有一点不太好的是这个地方挨着火车道，有火车过的事候，噪音比较大，孩子有点害怕！可能是清明节放假的原因，我们去的又有点晚，都没有特别好草莓可以采摘了，不过宝贝看到小兔子特别开心！整体来说还不错！					,2019-04-18
winnie850605,周末带孩子来玩，小兔子超级可爱啊！！！而且没有异味！大棚里有一棵桂花树，很香！太喜欢了！撸撸兔子，跳跳沙坑，娃玩的不亦乐乎！还是免费的。到最后必须催着她去采摘草莓，草莓价格还可以66一斤，蔬菜15元一斤。去的时候菜不多，拔了个白萝卜回来，草莓个头不大，有的很甜，有的微酸，整体还不错。中午在大棚里吃了火锅，连吃带玩到下午两点左右。地方不近，路倒是挺好找的，基本都是带孩子去的，还会再来！！					,2019-04-18
晴天的一抹云,这个地方离城区比较近，我们去的那天貌似是刚刚开始接待烧烤，全新的烧烤炉子~可惜那天的天气不太好有些沙尘暴风大，但是！！老板给我们找了24好大棚~让我们在大棚里烧烤~很不一样的体验哦~整体很不错！其他的大棚里还可以采摘蔬菜像是萝卜、西红柿、生菜等等~最后！重点是草莓🍓！真的跟我们平时在水果超市里买到的不一样~虽然小小的但是味道很好！甜而且草莓的香味很浓！我们采了好多~回家的路上就吃完了一盒。小兔子很可爱~大棚里还有小孩子可以玩的秋千，这次没有尝试小火锅打算下次来尝尝。最后提点小建议~希望能多一些娱乐的项目，可玩性多一些~场地能再完善一些就更好了！					,2019-04-17
音音音yyy,是孩子幼儿园组织的采摘活动，带孩子一起去的，环境非常的不错，设施虽然不太完善，但是草莓非常的新鲜，还有大白萝卜非常的鲜美，让孩子玩儿得不亦乐乎啊，里面还有小兔子，还有昆虫课，在107国道边上很好找，导航也很准，适合亲子活动！					,2019-04-17
9少爷,在大众点评搜到这家口碑不错的采摘，到了这里果真没有让人失望，赶上大棚里有对于小朋友的主题活动很不错，孩子在旁边听了一下，还接触了一下棚里的小动物小兔兔，和小动物互动后去采摘，草莓的味道不错，采摘的萝卜和小白菜的味道也不错！值得一去					,2019-04-13
怎么保护地球啊,蔬菜和水果都自己采摘的，非常新鲜，采摘的蔬菜可以在那直接涮火锅吃，种类还挺多的呢。孩子可以在这玩的很开心哦，还有小兔子可以喂。特别适合一家人来这玩。最好开车来呀，停车很方便，跟着导航过来就可以啦。草莓🍓特别甜哦。这时候去最好啦。					,2019-04-10
雨樱花ran,一定要早点去早点去！！！划重点！！！！！和朋友约好周日去采摘，她们八点半就到了。我们九点到的时候人有点多了。好在他们家棚很多。分散一点还好。听那里面的阿姨说，前俩天来了好几大波。把🍓都给摘没了这次我在8号棚，摘的挺多的。我一直在捡漏，好多大的我朋友他们都没看见嘻嘻嘻。什么东西都是一分钱一分货啊。吃起来和外面买的是不一样。价格呢66一斤。我和男票俩筐400多。如果周末没事呢，可以带着孩子过来。随便玩玩。还有小兔子，小游乐园。环境还很好！					,2019-04-10
百里田vvvv123,在采摘园里算上好的了，全家玩的很开心,2019-04-09
米乐_746,非常棒！偶然发现的，孩子在那里能玩的很好，草莓也好吃！,2019-04-07
lulu5233,采摘很好玩，有很多蔬菜水果，摘完了还有小火锅吃，孩子很喜欢,2019-04-07
安安-166,清明节最后一天去的，很明显已经被大家前两天都摘走了，草莓也不太好，他家大棚大概有20个左右，有蔬菜，还有一个棚专门是小朋友玩的，有地方停车，离六环不远,2019-04-07
binbin111677,不知道为啥那么多评价好的，感觉要啥啥没有，离高铁轨道特别近，隔一小会儿就好大声音，建议三岁以下小孩都不要带去，实在没什么玩的。,2019-04-06
秋染叶,采了两个没有太大黄瓜，把我一顿训啊这是！！！关键是别人吃饭的也在采着吃，你这是对待顾客该有的态度吗！！！吃火锅收双份的钱，八百辈子没见过钱咋着？？？还是看我好欺负啊！！！,2019-04-03
A张冰IDC-ISP,老板很热情，先到16号接待棚玩一圈，可以喂兔子、玩沙土、荡秋千、看乌龟等等！然后摘草莓、摘蔬菜！草莓66一斤，蔬菜15一斤，西红柿、白萝卜、黄瓜、小白菜！西红柿和黄瓜非常好吃！最后再回16号棚结账！,2019-04-02
Rebecca_TJ1124,周末带孩子去的，非常不错，草莓很好吃。,2019-04-02
豆包（昵称已存在）,带着朋友和两个孩子一起去的，挺不错，进了大棚，布置的像世外桃源，各种动物，我们去的时候是比较冷的，之前经常去的所有采摘场所没开，这边还算比较丰富，黄瓜，萝卜，生菜，草莓，但是说实话，比较起同行业的采摘大棚，这边价格稍贵，最主要是草莓品种不太好，酸甜					,2019-04-01
Bonnie_Mum,周一到周五去人不多，草莓🍓个头挺大的，口感是酸甜的还有一些小动物小朋友可以喂除了草莓外还有一些菜可以进行采摘🅿️停车：门口就可以停车周边5公里范围内有饭店可以吃饭，棚内温度较高，可以给小朋友们适量减少衣服					,2019-03-30
老阿姨的杂货铺,看点评临时起意去的，地方比较好找，大棚可能是还没完全开发，很多都空着，所以想采摘点儿什么得腿儿着走会儿，石子儿路，我家两岁娃走了几步就不愿意走了，草莓特香很新鲜，看见很多人边摘边吃，估计老板看到挺心疼的。白萝卜那个叶子都带小刺，实在不适合采摘，建议给准备一次性厚点儿的手套儿。看着介绍都是说挖土豆比较有意思结果这次木有，有点点失落。那个小孩子玩耍的大棚挺好的，边侧都通风的，不至于闷热憋气，小兔子特别可爱，就是不吃别的只吃草，让想喂小兔子的小朋友有些无奈，但是它们就在你脚边蹦蹦跳跳的，也很难得，小朋友追着玩儿的不亦乐乎。建议：多些采摘的东西。整体服务挺好，所有人对小朋友都特热情，物价也合情合理的，就是别穿太干净的去，都是土路，一刮风就一身土，孩子偶尔蹦跳一歪，起来就是一土娃娃，整体满意，离家近，还会再去！建议更新时时采摘种类。					,2019-03-26
丫丫,很好，带孩子去，小孩子很喜欢，还有小兔子好可爱，给孩子高兴的不要不要的，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈					,2019-03-24
早安小琦_6962,春暖花开又到出门玩耍的季节了。开车去的采摘园，高德定位很准确，周六10点出发，一路畅行。采摘园内有停车场，有人指挥停车，还挺好的。周末人很多，大都都是带宝宝来采摘的。一共16个大棚，好像3，4，5号大棚是采蔬菜的，其他都是草莓🍓。草莓🍓味道是真好，管理的爷爷人很热情，主动说可以摘着尝，也不会一直使劲看着人。可能是三八节刚过那天去的原因，好多草莓都被摘光了，剩下的都比较小了，据说三八节来了200多口摘草莓。。。16号大棚里是免费的小儿童乐园，有几只小兔子🐰，还有秋千，沙坑，周末的话孩子太多了。总之，采摘园还不错，价格不便宜，紧挨高铁稍微有点吵。					,2019-03-23
爱旅游的妈妈,小朋友比较开心，一群小朋友围着几个兔子可开心了，草莓很好吃确实甜，我家娃超市买的都不吃这摘的自己吃了一盒，去的比较晚，大的都被摘完了，下午开了2号大的比较多，唯一的缺点是吃火锅别选小酒精锅，太慢了，选汽的大锅比较好。建议老板可以多弄点小朋友玩的，比如玩的抓几只小鸡或者鸭子养养，应该也没多少钱，小朋友们会更开心。可以把吃的再整好点，多或者弄几个农家炒菜，多收钱也可以啊，老板赚了，大家吃好点，毕竟出来玩不在乎吃的饭前，小火锅稍显简单					,2019-03-23
dpuser_6481713637,#点评有礼#按照导航走的，很好找，16号是小动物馆，去的时候就有小兔子，还有小松鼠和***，有吊床还有秋千，有一个沙池子，有很多人，去的时候车很多，老板人很好，车陷在土里面，帮忙找人给推出来了，下次还会去的。					,2019-03-23
听听@,过年期间去过一次，结果人太多，娃在棚里玩了沙土就走了。前几天工作日再去，人就少很多了，娃在里面喂兔子看蝈蝈玩沙子摘草莓很开心，家人也很满意。老板娘很热情，也聊了以后的规划，很是期待家门口有这样一家能吃喝玩耍户外体验的地方。这家草莓比其他家贵，但有这些附加服务和满意的体验，贵点也无所谓。期待以后业务扩大再去！					,2019-03-22
花果山上一毛球,不错孩子玩的开心火锅也算合适就是草莓稍微有点点贵,2019-03-21
周召辉_8132,整体感觉还可以现在开的大鹏不算多进场没有门票可以去招待中心玩有小兔子乌龟秋千如果采摘的话有蔬菜和草莓价格适中纯天然有机,2019-03-20
奋斗,很适合带孩子去，非常棒的一个地方,2019-03-19
汐言漫漫,特别适合带孩子去，体验田园生活,2019-03-18
cxm0925,🍓真的很好吃，菜也很新鲜，态度很好，小火锅也不错，就是芝麻酱是袋装的，很咸。小兔子快被小孩揉搓疯了。老板不是斤斤计较的人。旁边就是高铁，头一次从外面感受高铁，真快啊，呼的一下就过去了,2019-03-17
灵紫兰,管理有点混乱，可采摘的菜不多，总体还不错。,2019-03-16
shuimei120,66一斤这么贵进门也没人搭理偏僻,2019-03-15
summer19870810,哈哈哈哈，这个超囧的。是酱紫，我在休闲娱乐抽中了一张“两大一小源空间门票”，我那个激动呀，亲近大自然呀，摘草莓🍓走起呀。然后我刷了下评论，不对劲，好像门票本来就是免费的。后来我打了电话问，商家态度特别好，真诚纯朴，她说这个奖她们也不知道怎么回事，dp搞出来的。本来就是免门票的，她们想着让人白抽中也不好，就送15的蔬菜，她家蔬菜也不错的。我觉得这样的商家靠谱，让人放心。虽然我因为太远没车，加上也不会做饭，给我菜我也不知道咋整就没去。但是我要给商家写个好评，态度太好了。我让她们验证，她们也不知道怎么验证，我就直接写了。					,2019-03-15
门前有颗枇杷树,总体感觉一般吧，小孩子玩的大棚没有多大，可玩嗯也不多，里面有几只小兔子等动物，位置在高铁桥下面，离高铁特别近，高铁一过特别吵，草莓六十六一斤真心有点贵了，贵的不是一点半点，他家的特色也就是那个棚吧，个人觉得也就一般。					,2019-03-13
小飞象,周末和朋友带着孩子来采摘，团了4人小火锅，4个大人3小孩。先说一下环境，20几个棚，有草莓有蔬菜，还有孩子们活动的地方，可以喂小兔子玩沙子荡秋千！还有吊床绿草地，空气中都是青草的味道！再说说采摘，我们11:30左右到的，先去采摘草莓，老板娘态度特别好，根据每个棚采摘程度选择比较好的去采，每个棚门口都有专人接待，接待的师傅都特别好！尤其我们采摘的21号棚的阿姨，人特别好，不仅告诉我们什么样的草莓比较好吃，还让我们放心品尝！说实话，去过很多地方采摘，经常是别人一直盯着你摘，生怕你多吃一个！当然你十个二十个的去吃就过分了，尤其见过很多孩子把人家青的摘下来，家长也不管，草莓本身就挺精致的水果，尝几个就差不多了，没必要吃太多，主要尝个鲜，我们俩大点的孩子都不吃，非要结账才吃，阿姨摘了好几个让孩子尝！称重的时候还会把坏的帮忙挑出来，态度特别好！采摘草莓后就去吃了小火锅，小火锅的量看着不显多，但是吃起来真多啊！一个套餐里一份肉一份菜，一个鸡蛋一份面条，还送饮料和水，青菜不够可以再加，非常原生态，就像在家吃一样随意，工作人员态度特别好，一直在说人多招待不周，多担待一下，不管怎么说，让人感觉特别舒服，青菜都是现摘现吃的，特别新鲜！吃完火锅就去采摘了蔬菜，孩子们拔了萝卜和菠菜，特别新鲜，而且价格特别实惠！红草莓66一斤，白草莓80多一斤，蔬菜不分种类15一斤。说实话，价格真的很优惠了！像我这样守着云岗太子峪采摘园都不去的，都跑他家去采摘，听老板说过一阵会开新烧烤场地和昆虫观察课，带孩子们的家长可以放心去啦！整体来说，这家草莓园给人的感觉不是特商业，而是很用心的去经营！非常好，下次还带孩子来！另外给老板提个小建议，可以准备点儿童餐，特简单的小粥和奶黄包就够了！希望我的评论能给大家参考价值！					,2019-03-10
dpuser_57205228320,离家不是很远，开车半小时就到了，16号大鹏里面是儿童游乐区，养着很多小动物：乌龟、鱼、垂耳兔、小松鼠、蝈蝈，蝈蝈在那不断的叫，还有秋千、沙坑、吊床，孩子可以尽情玩耍，玩累了可以去别的棚摘草莓，一斤68块，小篮子装满差不多两斤多，那里还可以摘青菜，中午在那涮火锅，但是得提前订，要不然人挺多，不好排。总体说比一般的采摘草莓的地方更具有特色，增加了儿童游乐区和涮火锅环节，值得带着宝贝去一次。					,2019-03-10
康复治疗师000,六环附近距离高速口很近，交通方便，停车空间充足。20个左右的大棚，1-6号是蔬菜，7-13号是草莓。周六上午去人很多，有人指挥停车，不会出现混乱的情况，小朋友第一次摘草莓有点小兴奋。中午在园内预约了小火锅，蔬菜特别新鲜美味。草莓园有儿童游乐区，在结账的16号棚。草莓66一斤，蔬菜15一斤，性价比一般。					,2019-03-10
dpuser_54240104138,可以采摘水果蔬菜、吃涮菜小火锅的地方。现在的季节，品种不算多，很多还没有成熟，目前可以采摘草莓和家常蔬菜，还有一些黄瓜南瓜西红柿要过段时间才成熟。动物很可爱，很多只小兔子，不怕人；还有松鼠和金鱼。吃小火锅的人不多，羊肉牛肉和大棚种植蔬菜，每人一套，足够吃撑。					,2019-03-10
从今开始写评论,"通过活动得到了一次免费体验的机会，后来经过和商家的确认，目前该采摘园入场不需要单独购买门票，已免费入园。【地理位置】这个地方基本得开车，跟着导航才能找到，在房山区。【环境】有小动物的主要是16号大棚，感觉布置得还挺精致，小兔子、小松鼠、还有乌龟和***什么的。我们自带了萝卜，商家也表示很欢迎来喂小动物。【服务】商家服务态度挺好，每次电话咨询都很耐心地进行解答。除了投喂小动物，我们也采摘了一些草莓，总体来说性价比还行。					",2019-03-10
miumiu么么,首先开车到这里确实有一点不好找，因为在一个很小的路口，但是进去以后蛮大的，带着小朋友来摘草莓，草莓比其他采摘园贵了一些，但是好在有小北兔可以玩，有的很懒有的很肥，有的就知道吃，哈哈哈，搞的我都有点想养兔子了。					,2019-03-09
周贝_2477,慕名而来，看点评上评论很好，今天约着同事带着孩子一起来的位置在房山小清河边，导航跟着高德地图很好找，附近都是草莓采摘园，停车免费且车位充足有小动物的是16号大棚，一进去就看到好几只散养的小兔子，孩子喜欢极了，追着想摸想抱，我们带了一些蔬菜喂兔子，有沙坑，孩子在里面玩得不想出来，有秋千，有帐篷，笼子里有只松鼠，树上还挂着好几个蝈蝈的小笼子，还有两个水池，养着乌龟和金鱼锦鲤***，完全就是孩子的乐园就是大棚里温度比较高，孩子玩得满身是汗，衣服都快脱光了，一个个小脸红扑扑，实在待不住了也没有品尝到小火锅，出来才知道是有风口可以开的，白在里面挨晒了哈哈如果是冬天这里真适合带孩子来玩，现在的孩子很难接触到这样充满童趣又亲近自然的环境了采摘价格红草莓66一斤，白草莓88一斤，单人小火锅68一位，如果纯玩不采摘的话是不收费的，老板娘人很好，离家很近，还想带孩子再来玩					,2019-03-09
奶牛咪,周末带着儿子去采摘，这里的草莓很新鲜，老板娘人很好，服务很周到！下次会再去的！,2019-03-09
jenahzhang316,非常赞哦，周末中午过来的，孩子老人玩的很开心，小火锅很好吃，采摘草莓安排的也合理，草莓甜甜的，态度都不错哦，下次再过来哦～,2019-03-09
愤怒的麦兜兜_6068,整体价格比较高但是有个小乐园能够喂兔子，够娃玩好久的草莓好吃新鲜，白萝卜也很脆甜可口,2019-03-07
爱薇姐贼稳妥,怎么说呢适合一两岁的小孩吧草莓真不便宜66一斤红的不多品质真挺一般都蔫了进棚里尝俩都不让服务挺差进采摘不尝俩为毛这么贵反正以后不会再去差评（本人第一次评论）,2019-03-06
暴暴蓝,专门请天假陪宝宝去玩。老板工作人员都很热情。🐰很温顺，毛很软。🍓蔬菜很新鲜，也很好吃，可惜👶对采摘不感兴趣。火锅的菜都是新鲜的蔬菜，很不错。有机会会再来,2019-03-04
Kingkong,孩子玩的很开心，草莓也不错！还会再带孩子去玩,2019-03-04
旭旭煦煦呀,这里特别适合带小朋友来，雾霾天的大北京，最适合小朋友来的地方。记得一定要团购这里的小火锅啊，不一样的味道，特别实惠！这家的卖点就是弄了一个免费区域，里面有小动物，完全免费的哦，采摘草莓与蔬菜的同时，可以让小人们放开天性，尽情玩耍！					,2019-03-03
xx_mouse,采摘草莓挺好的，棚也挺多，今天就我们一家去，显得很冷清，不过服务很热情。就是靠近高铁线，时不时有高铁经过，挺吵的。其中有个棚有兔子松鼠可以喂，还可以玩沙，看鱼。孩子挺喜欢的，中午的小火锅也还行，蔬菜够新鲜。孩子吃了不少！					,2019-03-02
久久012,儿子特别喜欢采摘。不过去草莓园都很远路程一个小时采摘30分钟。觉得比较累。就想找个吃饭采摘玩乐一站解决的地方。人不是很多。有秋千，沙坑，爬爬架，吊床，帐篷。还有好多小动物。散养着兔子。还有小松鼠，蟋蟀，乌龟和鱼。小朋友们来都追着兔子跑。草莓比别出略贵。不过很好吃。小火锅也好吃。第一次在棚内吃饭。蔬菜采摘没体验。不过火锅的蔬菜感觉很新鲜。					,2019-03-01
shenleletongxuejs,看电视去的，导航很好找，棚里有孩子玩的沙坑，吊床，等娱乐设施，长毛兔子，好可爱，可以摘草莓，蔬菜都很新鲜，纯绿色食品，孩子玩的很开心，都不愿意走啦，老板人很热情，星期天休息时还会带孩子去的。值得推荐给大家，有空去看看哟，赞赞赞					,2019-02-27
tearsmile,导航过去地方比较好找，没有专用停车场都是停到大棚的夹道里，有一个大棚专门开辟了公共区域，里面有孩子喜欢的沙坑，秋千，还有好几只兔子，松鼠可以进行投喂，小动物都不怕人，可以摸，玩够了就可以摘草莓了，红颜草莓，个头不大只要红了味道就很好，酸甜可口味道浓郁，适合带孩子一起采摘。					,2019-02-25
fiona,主要是为了带孩子过来玩儿，可能正赶上过年，人比较多，大棚里的游乐场温度适宜，里面的小动物都随处跑，有几只小兔子被孩子拎着耳朵到处跑，看着好可怜，还是应该有个人看着一些，毕竟不是所有来的家长都那么有素质，草莓价格还可以，老板东北人，非常热情大方，总体感觉不错！					,2019-02-25
嗨玩王美美,冬天里实在没什么地方可以带孩子去的，这个地方还可以吧，有十几个大棚，草莓有三种，66一斤的红颜，88的白草莓和另外一个品种。听老板说，就是这几天阳光好才又长出些草莓来，要不春节期间都摘光了。所以去之前一定记着打个电话问问。还有1.4.5号大棚是蔬菜，也就是萝卜和一点蒿子杆。15一斤。16号大棚就是可以小朋友玩儿的游乐区，有5.6只小兔子散养这是最有乐趣的。其他就没什么了，大棚里倒是特别特别热。最多玩个俩小时足够了。然后再去奥莱逛逛，一天也就差不多了。					,2019-02-24
静心,关注了好久今天带孩子去了非常不错孩子亲手摘了草莓蔬菜还和小动物亲密接触草莓价格合理口味非常不错中午还可以预约小火锅都是新鲜的蔬菜特别棒以后还会再来宝宝玩的都不想走啦！,2019-02-24
夏天满满,服务态度确实不错，有鱼乌龟***兔子松鼠蝈蝈沙坑吊床等，不过规模小，毕竟郊区，主要是让孩子参与采摘，体验为主。,2019-02-22
雯雯呀,环境不错，有一个大棚专门提供小孩子玩耍，一个小沙池，一个秋千，几只小兔子，娃玩儿的很开心，我们去的时候是初五，草莓都被采的差不多了，过几天再来就好了。,2019-02-21
素颜格子,配套设施好，就是现在草莓不多了，冬天再来,2019-02-20
moonset110,很不错的亲子采摘，离市中心不远，有专门宝宝玩的活动中心，有时间再去打卡！,2019-02-20
刘洋_6105,整体还可以来这个棚是不需要付费的如果不采摘只是来看看感觉也是赚的感觉东西都被采摘光了想采摘的还是等几个月去吧,2019-02-20
shuang_0210,孩子玩的不亦乐乎，一大一小吃单人套餐就可以。,2019-02-18
冷霜子0,周日去的有个棚子专门给小朋友玩的草莓没有什么好的了都摘没了还66块钱一斤草莓酸酸甜甜的味道还行采摘时候不让吃可以在那里吃饭但是要提前预定不知道味道怎么样还能采摘别的蔬菜,2019-02-16
qicaitangguo,老板很热情，大棚也很多，有草莓和各种蔬菜，还有小孩挖沙玩秋千的地方，挺适合冬天带小娃来的。中午吃小火锅要预约，很方便，不用单独找地方吃饭了，菜很新鲜。草莓酸甜口，66一斤，菜15一斤，偏贵，但主要是让孩子体验。总体来看算是西南边比较好的采摘去处。					,2019-02-16
想吃别犹豫,很有意思的地方，大冷的天，能采摘新鲜的蔬菜和草莓，还有专门孩子玩耍的空间。工作人员都很和善，最后竟然还让我们吃到了小火锅。本来我们没预约，人家餐厅没准备，完全因为我们说想吃东西特意给我们现摘的菜，非常感谢！特别开心，孩子完全不想走啊。听说以后河边还会弄个烧烤区，还有户外的游乐场，很想带家人朋友一起再来玩玩！					,2019-02-16
猫科动物009,挺好一地方。工作人员很温柔，声音很好听。也特别热情。有采摘蔬菜，还有水果。春节的时候应该人很多吧。我们去的时候，都没有草莓可摘了。平时是可以摘草莓，奶油草莓，白色的那种，葡萄，小油菜等等。蔬菜🥬感觉都挺不错的。					,2019-02-15
宝儿岛,孩子挺喜欢在这里玩，就是位置离城铁有点近，时不时就一趟车过去。草莓摘得很开心，孩子也玩的很高兴，兔子，秋千，沙子，冰车的，摘完直接去的奥莱就俩意见，一是草莓价格便宜点，二是尽量摘的时候别跟着人，总感觉不舒服。					,2019-02-12
小元小圆,春节期间去的，没有提前预定。老板照顾的非常周到，看我们带着孩子，先引导去大棚里的游乐园玩，免费的，可以喂小兔子，有秋千，沙子，滑梯，小鱼，帐篷，环境非常好。我们提出想去采摘，有工作人员告知去几号棚，孩子自己拿着筐，跟着队伍颠着就去了。可能是因为春节人流量大的原因，草莓都比较小，红的也不是特别多，听老板说春节这几天基本都摘的差不多了，要是想要更好的，得过一周左右了。摘完草莓又去拔了萝卜，最后算总价。价格还算可以接受的。下次可以提前预约小火锅，在棚里吃，菜品新鲜，感觉应该还不错。					,2019-02-11
糊涂虫虫_3329,总体来说不错，到了之后先带孩子玩会，有小兔子小雨小松鼠，亲们带娃过去可以带点胡萝卜，兔子胖胖的很可爱。采摘去的时候草莓不太多了，但是娃玩儿得很开心，不停的摘摘摘，一会全家摘了五斤多，四百块没了……草莓很甜，没有最低消费，店家人都比较热情，结账完还送点萝卜青菜什么的。					,2019-02-10
快乐一家人,摘草莓🍓，拔萝卜，草莓66元一斤，确实特别好吃，回来后悔摘少了，蔬菜🥬15元一斤。玩完吃了小火锅，68一位，吃的不错，菜特别新鲜,2019-02-10
dpuser_7936807271,就有几个小兔子还值得去看下。别的什么都没有了。没采摘成,2019-02-09
廷霏,老板说草莓都摘完了，但是也欢迎我们免费去玩，很大气。老板娘笑容甜美，希望越来越好，大棚里还可以布置的更美一些哦,2019-02-08
myu1_05,最意外的，是小火锅，干净卫生，菜无公害，还直接买了几斤回家接着吃,2019-02-08
hl_2398,从大众点评上看到，离家不远，赶紧带上娃来看看。大棚温暖舒适，亲子好玩，可以喂小兔子，可以玩沙子，小孩玩的不想回家。感觉老板一定是年轻人！希望越来越好。,2019-02-07
dpuser_9207370225,🍓很多，都熟了，红艳艳的，味道也不错，只可惜没有白草莓了，老板和工作人员服务都很好，最后还送了点小萝卜，整体感觉不错，以后还回去。,2019-02-07
tonyshen1980,草莓有点小被摘过很多回了可能时间不合适,2019-02-07
