用户名,评论,评论时间
jojo_1211,今天我们家和邻居家开了3辆车过去了，草莓还是那么的好，不像有谁点评说的那样草莓又小又少，差点儿害的我们没去成，价格还便宜了---25一斤和老板打听了一下，老板说他家的草莓能一直采摘到6月初，品质保证。今天的收获大啊，物美价廉，告诉大家好消息，老板家的有机茴香菜是免费送各位的，不收费，我家不怎么在家吃饭，老板娘要送我茴香，我没要，都给邻居了，去了3次，感觉老板不是那种奸商，很真诚。大家放心的去采摘，放松吧！					,2014-04-28
carmen000,非常好，草莓采摘好有趣，也不像其他家不让吃~买了5斤回来，还会再去,2014-04-24
zlht洮宝,不错！挺好！草莓很好吃！老板人也好！下次还来！孩子玩的高兴，还可以喂小动物！,2014-04-06
我就是我，不需要昵称,很不错的一次采摘，儿子玩的很高兴，快过季节了，要摘可要快点了，东边第三个棚子的好吃，挨着最边上的最好吃！,2014-03-30
笑呵呵的猫,人多草莓少。到达时11点多，20多人在一个大棚“抢菜”。只剩很少的小个草莓。采了一小盒立马撤退了。,2014-03-29
xiehou97,园子里的另外一家好吃，比这家好吃，这家有点短斤少两，分量不够还往上凑呢，从来都是商家往下抹，这家反着来，呵呵,2014-03-27
一抹飘在空中的深蓝,老板人挺实在，草莓虽不巨大，但品相口感都没的说，价格算是公道，赞一个！值得再来！对了，今天老板生日！祝他生日快乐哈。,2014-03-16
subway668,离家很近的采摘园，位置特别好找。草莓大棚挺大的，好多小朋友耶，老板人不错，特别热情。今天还是他的生日，生日快乐呦！草莓挺大，特别甜，推荐！,2014-03-16
吃就好吃就高兴,不错，味道蛮好，就是我们去的不是时候，大又红的不多了。老板人很好。明天还去！,2014-03-14
爱馨小魔釹,周三去的，没有人，整个大棚就我们一家，我们摘的红颜草莓，女儿特别爱吃，老板娘人很好，超出的部分也按照团购价算了,2014-03-13
菓菓猪,还挺好找的地方，去的人很多，我本来觉得我们去的就算早的了，结果还是不行，老板会根据人多少来开几个棚，他家的棚还真挺多的。草莓没有评价的那么大，但口感不错。酸甜适中。,2014-03-12
dpuser_99562711571,老板很好，值得带孩子去的地方！,2014-03-07
未未未接来电,去他家摘过两次了，草莓确实没肥料，纯天然的，而且很好吃！以后还会再去！,2014-02-26
1993n116,地方有点不好找，打电话才找到，玩的很开心，老板娘很好，大棚里很热出了很多汗。,2014-02-19
bluequiet1988,老板人不错，吃过采摘的草莓就不想吃市场买的了，好吃太多了。。,2014-02-16
云想依dh,草莓超大超甜～店主人非常好，多摘得还是按团购价算了。摘得有点少呢～下次再去～,2014-02-15
AB型血的摩羯的摩羯,老板很实在，地方不是很难找，第一次来时打个电话就找到了，不错的体验，没事带孩子转转挺好,2014-02-14
niko0929,夫妻两人很实在，地方也相对好找。春节期间去的，人不少，下次还会去。,2014-02-10
我的杜拉拉,还不错，草莓很甜。就是棚子里太热，没摘多长时间。村里有个米线馆，菜量大味道不错而且还很实惠,2014-02-09
Amy_Simon,价格公道，草莓也好吃，老板人也很好很实在，以后还会来的。孩子玩得很开心，大棚里面热，要减衣服。,2014-02-09
LittleLovelyAmy,good，nice，草莓很大很甜，吃了不少，人也挺多，还会再去的哈。,2014-02-08
大眼豆豆201102,店主人不错，很和气亲切。大棚里干净整洁，价格公道，味道不错。值得一去,2014-02-05
大爱单身美好,草莓真是奶香。入口即化。非常干净。店家服务非常好。下次有机会还要去。,2014-01-24
Chellevis,"老板老板娘人很好,草莓很好吃也不贵,绝对对得起三十一斤的价格,强推，有空一定多去年",2014-01-13
天使兔兔Miffy,非常好的店家，草莓很甜很好吃。酒香不怕巷子深，经常有回头客介绍朋友来。,2014-01-11
饕餮8888,非常好吃非常新鲜的草莓，非常好的农场主，一次愉快的采摘经历。,2014-01-06
因果_h,有小羊，鸡，兔子。小朋友玩的高兴。草莓很香,2015-03-07
褚豆豆,带孩子去玩，草莓不错，很甜。还有小羊，小兔子。孩子玩的很开心。,2015-03-07
