用户名,评论,评论时间
ziwei1121,非常好的草莓🍓也许是赶上了第一波儿采摘，棚里草莓又大又多，但采摘时只让尝一个，我们采的是红颜，汁多味美且并酸甜兼具并不让人怀疑打了甜蜜素，去之前电话联系一下老板好安排哪个棚，采摘完了去吃锅台鱼,2021-01-18
miss人字拖,疫情期间就想带闺女出去放放风，但又不能去人秘籍的地方，无意中在网上搜到了这个草莓采摘园还不错，草莓又甜又实惠，而且也让孩子了解了草莓是怎么长出来的，尤其是老板十分热情，旅途超赞，下次还来。,2021-01-17
HYL1022,服务特别好阿姨热情大方快去啊！！,2021-01-17
yunyan1067,周末带孩子出来摘草莓，老宋家草莓真不错，个大味浓不空心，老板夫妻二人很实在，也很朴实，一定让先尝一个再摘，孩子喜欢摘一口气摘了6斤，下次还带孩子去，推荐大家赶紧去,2021-01-16
龙颖_3134,这个冬天来第三回了，孩子很喜欢来，🍓确实很甜，周围还有东北菜，齐活,2021-01-10
匿名用户,老宋家草莓🍓真好吃，香香甜甜草莓味实足，草莓季已经来了两次了，今年应该还会再来的，谁让他家草莓好呢！,2021-01-09
luna悦,草莓🍓味道超级棒，孩子特别喜欢，大姐特别热情。现在采摘正当时，强烈推荐来呦！,2021-01-08
barsac,"Veryniceexperienceandverysweetstrawberries.Theownersareahospitablecouplewhoisquiteknowledgeableaboutstrawberries!Thegreenhouse,abitprimitivelookingfromtheoutside,wasquitewarmandniceinside.Agoodweekendspotforthefamily!					",2021-01-05
小五台山一头牛,Greatfarmland.Niceowners.ThisshallbeagreatplacetobringUrkidsforajoyfulweekend.Especiallyonashinnyday.					,2021-01-03
匿名用户,正值草莓上市季搜大众点评来到的这家草莓园比较大4-7号棚子都是还有日本草莓草莓都是地下水科学养殖长的很好～种植很规整老板服务态度很好但不可以在棚子里放肆吃只可以拿水冲洗一个品尝味道听老板讲草莓可以采摘到来年五六月采摘完后它还会结果子					,2021-01-03
Kan,上上周摘的草莓…我还问老板怎么保存。老板都笑了…说保存什么呀…回家就被孩子吃完了。果然不出老板所料…吃完了宝宝就念叨找宋叔叔…。这周有时间过来多摘点…摘了9斤。我老说我家离这30公里…来一次不摘10斤还不够油费呢…我们就努力摘满了三筐。儿子依旧那么腼腆…好像是听懂了我跟他开的玩笑…这回车里也不吃了。到家一个一个吃的没完…干了小一斤。真是我的好儿子呀。老宋家生意不断…就是因为这个味道外面你买不到。老板也特别的好…人很实在。不给打农药、不打膨大剂、纯蜜蜂授粉，良心老板。每一个草莓都特别甜、而且没有空心。老板说现在品尝一两个可以…不能随便吃哦。等5月份草莓大量下来才可以随便吃…但凡是文明人都知道尊重别人家的劳动成果…人家开门让咱进来尝鲜…咱们也绝对不能去人家棚里霍霍人家的劳动果实、你说对不。我看了一眼外面的车都是开着Bba来的…素质也得跟上来呀。不过老板对小朋友还是没有那么苛刻的…我家宝宝其实是特别爱吃的…就是胆子小。不结账绝对一口也不吃…宋叔叔放在手里一个也不吃…然后回家玩命儿吃。这样也好…看我朋友圈里真心推荐的就知道怎么样了…等我卸货是一定还要来的…5月份也要来。还要请教老板草莓酱的做法…做好留着抹面包吃、做果酱包吃。不比外面卖的那些草莓酱真材实料么？而且他家的草莓带有草莓纯天然淡淡的甜…能吃出来有机的味道					,2021-01-02
yinhanghy,地点：开车1小时🔥品种：奶油草莓价格：当前55一斤，天儿热了会便宜，旁边有个万德，120一斤，一个品种，一个味道，他家最合适，棚子里有蜂箱，证明很绿色，路上吃掉了一斤🤣娱乐：孩子自己摘草莓，还可以喂兔子，大棚里有蜜蜂，不过千万不要刻意去保护宝宝，让宝宝融入大自然，所有的动物都是善良的，没有敌意的其他：老板挺好的，很热情，大家摘得时候，注意，尽量不要把没成熟的碰掉，每个月去一两次，孩子玩的也开心祝大家玩的开心					,2021-01-02
dbzhaohui,2020年12月19日带我宇哥去打卡了老宋草莓采摘种植园，位置根据大众点评地址导航走就能找到，车多的时候不太好停车，我们是周六上午10:30左右到的，已经有一个棚的草莓被摘光了，而且大棚前的车也停的满满当当。采摘大棚里温度很暖和，所以带小朋友去采摘的话不用给她穿太多，我家小朋友17个月，摘草莓无压力，而且我家门口水果超市或者超市里买的草莓孩子都不吃，但老宋家的草莓孩子当天就吃了2个，草莓味道酸甜适中，很满意。摘完草莓出来宋爷爷给了些菜叶子，让孩子喂喂小兔子，孩子玩儿的很开心。临走的时候还买了10斤柴鸡蛋，也挺好，价格合理。最后总结：草莓味道不错；建议衣物穿轻薄一点儿，因为棚里很暖和，而且孩子摘草莓也要运动起来；去之前建议给老宋打个电话问一下，没有草莓的话他会告诉你，不会白跑一趟；总体来说觉得很不错，以后的草莓都打算从这儿采摘了。					,2021-01-01
李小花_1236,第二次来，一如既往的好，孩子还看了老板养的兔宝宝，好开心🥳！,2021-01-01
kafuka_tb,跟着导航从村口扫码进，挺顺利。他们家的草莓🍓特么新鲜好吃，娃回到家一会儿就消灭一盒！娃对喂兔子🐰兴致勃勃，还看到八只可爱的兔宝宝，全程见证热情的老板大姐给最弱小的一只如何喂奶，这一趟很值！,2020-12-29
三元桥娜塔丽,宋哥，服务态度真好，儿子这次采摘很开心。,2020-12-28
BINGO_3833,2021年第一次草莓采摘选择了老宋家，虽然环境没有万德的好，但老板人很热情，价钱也还算公道，小朋友还可以喂喂小兔子，下次还会来采其它的品种,2020-12-27
大宝哥来了,好多草莓啊，个个都很红，摘完迫不及待就冲洗吃了一颗，真的太甜啦！超级满意的草莓采摘体验，吃完还要来摘！,2020-12-27
90小吃货卉卉,交通便利，导航很准确，停车也方便。草莓质量很好，比超市里买的都好吃！非常适合冬季带孩子去。,2020-12-26
呆萌大陈,草莓超级大，好好吃，还教我们怎么摘，特别好，下次再来,2020-12-26
*Lancy_9563,草莓质量不错，性价比挺高的，吃起来很甜，刚采摘完就忍不住吃起来了，采摘体验很好，小朋友玩的很开心，还可以喂小动物，十分推荐，过段时间还准备再来。,2020-12-26
Gabriela.,第二次来了，因为草莓🍓太好吃了，比外面3位数字的还要好吃，而且大爷人超好，朴实实在的老实人,2020-12-25
200081,上上周日打算带孩子来周六晚上给老板打电话老板说草莓被摘的差不多了怕体验不好建议多等一周再来就冲老板的实在我们等了一周还是来的这家采摘开车一小时十分钟左右4-7号草莓棚是他家的其实这边一片全是草莓采摘但他家人最多老板人朴实热情我们摘了三斤红颜真的非常好吃草莓味很浓像小时候的味道即使个头小的也一样甜回到家三斤分三次孩子全给包圆了说比超市的好吃多了我也这样认为希望老板多种一些满足更多的客户					,2020-12-25
dpuser_4969083342,孩子爱吃草莓，带孩子来摘草莓。网上看了看选了这家的。导航定位很准，好停车。有几个棚都是草莓。我周六下午来的，老板说上午来的人太多了，草莓大个的都被摘走了，剩下的都不大。运气不好啊。只好让孩子摘一些红的。门口有几只兔子，孩子喂了一会儿。有机会再来一次。					,2020-12-24
匿名用户,在家静养了半个月我终于按耐不住想出门的心了，软磨硬泡的让男朋友带着我出来放风，hahahaahahahah从大众点评上找的这家，说实话不是很好，就是各家的大棚聚集在一起，然后一开始带我们去的棚都麻油能摘得了，我就举着筐一直念叨啥也没有了，老板娘可能听烦了带我们去了一个新的棚，但是一直催着快摘，五分钟我俩就结束战斗了，看了看鸡，逗了逗兔子就跑回来了。草莓确实还行，挺甜的，也有草莓味，但是，但是！山姆的草莓也特别好吃，98两斤，这里的草莓1.44公斤收了158。各位细品！买了一款哈柴鸡蛋，老板把筐送我了，哈哈哈哈，谢谢老板，就当郊游散心了吧～这附近还是有挺多的采摘的地方，大家可以进来自己多找找，多转转。					,2020-12-21
嗯嗯528,因为对草莓的情有独钟，豆粑粑特意带我们来了昌平采摘，之前都是去兴寿那里的大棚，可是前年去过后感觉没有以前的好吃了，这次特意点评查了一下，找了一个排名靠前的试试，到了后先跟老板娘商量了一下品尝下，尝了一个，味道很不错，就开始采摘了眼花缭乱了，看着都好回家洗完了吃各个都很甜，很不错🍓					,2020-12-20
赵大能个儿,从网上查到了以后就开车去了，导航上可以直接查到，老宋一家人很热情，实在，孩子在棚里也玩的特别开心，草莓品种是红颜，不打农药，自己吃着放心，带孩子体验一把还是不错的，门口有小兔子，孩子还以为喂兔子玩，给一个全五分评价。					,2020-12-20
dpuser_1207611939,2020.12.13去的老宋草莓🍓采摘园最大感受就是特别干净！就是一直强调文明采摘不让吃……【位置】跟着导航走就行，在一个村子里，周围都是大棚我们没有对比，直接去的老宋家。【采摘】棚里看到的是有三个品种，白草莓，奶油草莓和红颜草莓。我们摘的红颜的是55元一斤，我们一共花了310元，知道妈妈过生日，特别好的还送了一盆吉祥葱！代表多福~结账还送了2个柴鸡蛋~【配套】有好多小兔子🐇，因为周日风大也没怎么逛，直奔主题，摘完就走~					,2020-12-19
匿名用户,之前采摘的那家数量太少，说要再过一段时间。可是娃想摘草莓啊，所以点评查了下，发现这家推荐很好，中午到了之后发现叔叔阿姨特意等着我们，所以赶紧解决战斗。就像点评说的，叔叔阿姨特别宠爱孩子，怕娃冻着，赶紧进棚，摘了五斤多，55一斤，我们去的棚里章姬和白草莓还没怎么熟，过一段时间来就好啦。还喂了小兔子，总之，娃十分开心！					,2020-12-19
wyq,周六十一点到的车挺多的我家本来就喜欢小个的草莓所以采的不亦乐乎草莓品种是红颜老板说好储存自己采草莓要么就是采少了不够吃要么就是采high了结账时候发现多了还有就是自己采的时候磕碰了我觉得都应该自己买单毕竟是自己采坏的最后跟老板扯皮几块钱的事真的很low老板服务挺热情的					,2020-12-18
dpuser_1612089782,草莓真不错，老宋两口子也和气，还会常来,2020-12-17
羽妈_2406,又来摘草莓了，小朋友心心念念的大草莓，一发不可收拾，吃上瘾了，超级好吃，浓浓的草莓味。老板和老板娘超级好，每次来都给我们准备喂兔子的菜叶，溜小朋友的好去处,2020-12-16
super82,今天去采摘，到了差不多11点，进棚后大的差不多被前面的人过了一遍，我们只能捡漏，有些人边摘边吃，吃得比较多，老板娘比较生气，都不容易，摘完出来吃就是了！,2020-12-14
800_user_6695322521db2,文明采摘，草莓🍓新鲜，棚子也很干净，很值哦！老板很热情，还给我们白菜喂兔子！,2020-12-14
刘丹丹,味道不错，红颜，章姬，还有白色草莓，都不错的，宋师傅和大姐还送了蔬菜，都不错呦,2020-12-13
Anna1018,老宋家草莓特别棒，夫妻两口子特别热情，孩子不太会摘，摘了几个青的草莓都是酸甜的～好吃～周末带孩子来特别好，还可以喂兔子，孩子特别喜欢，嘴里嚷嚷着下次还来～,2020-12-12
Babydoll616,孩子在这里采了草莓，喂了小兔子，大棚里很暖和，高矮也合适小朋友，是很棒的体验草莓也超好吃！！！,2020-12-12
六六姑娘66,老宋和大妈都特别健谈，开朗，还会带孩子们喂兔子。草莓每一棵苗都很健硕，看得出来他们花了很多心思和精力。草莓很好吃，品种养育的很好。这种全熟草莓只有在这样的采摘园才能吃到，不是超市卖的草莓能够比拟的。过几天再来采摘，孩子很开心，也很爱吃。					,2020-12-12
Abby*_4650,周四晚上预约，周五上午带着宝贝去采摘，草莓真的太赞了，特别甜，大棚里有点热，还有小兔子，鹅，鸡，老板超级热情，踩了好多草莓，还买了10斤鸡蛋，鸡蛋居然还有双黄的，老板说还有一个月大批草莓就下来了，到时候再带孩子过去					,2020-12-11
dpuser_54341998506,在老宋这摘了几年草莓了，老板夫妻人实在，草莓也好吃，尤其是全红的那种。疫情期间想吃这口，让老宋帮忙摘草莓送到村门口，全都是挑的又大又红的给摘的。今年赶上了头一波，虽然没有特别大，但是味道还是一样好吃😋					,2020-12-10
yixixihaha,带娃采摘草莓，搜了大众点评，第一家好评就来了，按照导航过来即可。地大，停车非常方便。按照嘱咐，周六中午到，草莓很甜，味道浓郁，个头中等吧，可以品尝，但不可以吃很多。摘完草莓，阿姨和叔叔会给一些菜叶子喂小兔，也有柴鸡和柴鸡蛋卖。					,2020-12-08
这位太太太,担心周六人多，特意早早出门且给老宋打电话，得知应该能赶在头一波，心中窃喜果真到了正好第一个进棚，穿羽绒服和外套的进棚脱一下，不然玩一会儿就湿透了。。。建议里面也不要穿太厚，给娃就穿个卫衣+运动裤就ok～小朋友玩的不亦乐乎，老宋媳妇特别热情，人也实在，草莓非硫化处理，有机无农药，无论大小个儿味道都香甜。					,2020-12-06
小裴王,超满意呀草莓很甜长期吃东北寄来的红糖久久草莓🍓感觉口感真的不比大老远买的差还是自己摘的没有磕碰比较好老板人很好善良热情老板推荐了鸡蛋🥚很不错还送了颗白菜🥬还会再去的值得去带孩子的可以顺便喂喂小兔子🐇					,2020-12-06
yyww214,最近宝宝要吃草莓，买了2次，都觉得一般恰好今天天气不错，就带她去采摘网上对老宋家赞许很多，所以就提前给老宋打电话，老人家很实在，告知周末刚结束，采不了特别多，建议隔天再来，但这周都安排满了，老宋就让我们去采10斤。不是很远，附近很多采摘大棚，老宋夫妇人很好，热情，不忽悠，摘了10斤，喂兔子，逗狗，玩大鹅，还给了我们他们自己种的农家菜，很棒。10斤550，周末会不会贵不知道。推荐推荐。孩子放风的好地方。					,2020-12-05
rainbow843,冬天来了～摘草莓的季节来了～第一次来老宋同志这加V发位置还有小提示因为周六小伙伴们扫荡了一波没有太多了能摘个2.3斤（是的没错哈哈）想着带娃遛个弯就来了！草莓酸甜正好🍓🍓摘完可以去棚外看小兔几两口子很热情临走送了我们小葱小菜（先到先得晚了没有哈哈哈）以后摘草莓就这了🏻（因为草莓刚成熟想摘的小伙伴很多提前打电话约好时间哈老板会告诉你草莓够不够）					,2020-12-05
pinkjw,2020年11月27日.地点：导航老宋采摘园，点评上的电话能打通老板家有七个棚子，草莓特别不错.吃了几个，特别甜.外面有两笼小兔子.老板家还有些蔬菜.小朋友喂兔子就可以玩一阵子.老板人很好，送了一把香菜.味道特别香哦，还卖柴鸡蛋哈					,2020-12-02
amy860608,19年春天第一次来老宋的草莓园，和同学一起，印象深刻。今年疫情过后想带孩子出去玩，又不知道去哪，想起了这里，有鸡鸭鹅兔狗，有地里的菜大棚的草莓，对三岁半的孩子来说是不可多得的乡间野趣。老宋夫妇人实在热情，每次去我们都买鸡，阿姨就给我们从地里拔好多新鲜无公害的蔬菜🥬简直是人间美味他们散养的鸡我拿回家，放两片姜放点盐，高压锅一压，终于找到了小时候感冒我妈给我炖的鸡汤的鲜味昨天去的路上堵了三个小时，到的时候都六点多了，天乌漆麻黑，老宋还给打了矿灯让娃去大棚过了一下采摘瘾，采的头茬草莓🍓，吃过满口留香回味悠长，娃高兴的一直蹦吃完鸡一直在这买啦					,2020-12-01
喵喵喵喵喵喵喵喵喵琪,周边温泉，退房后电话咨询就来了，老板和老板娘都挺热情，红颜草莓，可能周末都被摘了一轮了，大的不多，但挺小的红透的也好吃，挺甜的，错峰采摘，承包整个大棚,2020-11-29
饭饭_4562,草莓特别甜味道浓郁，就是周末人特别多只摘了三斤红到根部的，回家一顿吃光光。还可以喂兔子🐰大鹅🦢孩子玩的很开心，老板人特别实在热情，临走还送了娃娃生菜柴鸡蛋，已经推荐给邻居们了下周还要组团去摘个够！,2020-11-28
momo酱麻麻,估计是最早熟的一波草莓了，就是草莓最天然的味道，头茬的香甜可口确实好吃😋老板热情亲切，还特别关心孩子，一定会常来,2020-11-28
阿金姐,老宋人特别实在，草莓不打药，不像别家熏硫磺，草莓味道真好，小朋友还能喂兔子。好评,2020-11-28
糯米小鸡蛋,草莓特别甜，老宋师傅两口子人也好，还有柴鸡蛋卖。强烈推荐大家去他们家采摘，而且价格合理，大冬天这个价真心不贵。附近几个采摘大棚只有他家门口车多人多草莓有冰激凌的口感,2020-11-09
dpuser_80341485679,疫情前的时光多么美好！本计划过年期间再去的，结果……京北白马路附近，很好找的采摘园老板娘人非常热情！和老伴承包了几个草莓棚不但有红颜这些多见品种，还有日本的白草莓～今年的草莓🍓个头没有往年大，但味道还是那么好！小朋友采摘完，还能喂喂小动物					,2020-03-21
sakura626,在昌平小汤山，这一片都是草莓的采摘园，老宋家也是经朋友推荐的，由于来的时候不是周末，所以人不多，到了以后，老板就带我们去了草莓🍓的大棚进行采摘了。自己采摘的好处就是看上水灵的大草莓🍓可以毫不犹豫的选择拿下～一栏草莓🍓大概4到5斤，网上有团购，45元左右一斤。老宋家的草莓🍓果实还是挺好的，也特别甜。					,2020-02-16
冰雨SS,地方很好找宋哥夫妻人很好很实在价格也优惠有很多草莓棚子和不同品种红颜章姬和白雪公主棚子里草莓🍓很大很新鲜酸酸甜甜又多汁到了宋哥帮着选了个新棚子每人可以先尝尝一只大家摘了好多都特别开心临走前宋哥还送了蔬菜小葱回家涮火锅下次还会再约朋友一起去					,2020-01-23
不能说的秘密FZ,去年就来老宋家摘得草莓，老宋两口都特别热情，有好几个草莓棚可以选，草莓有好多种，草莓🍓新鲜，摘完直接洗了一盒吃了，味道很好，还是更喜欢吃红颜草莓。带着孩子一边摘草莓一边体验收获的喜悦，还能喂兔子喂鸡喂鹅，玩的不亦乐乎！					,2020-01-18
橙橙吃葡萄,周末带孩子来摘草莓，这家品种是玉龙一号。下了高速拐弯就是，从南城来才一小时多一点，交通便利。棚里不是特别热，草莓不算大但特别红，也甜。孩子玩的特别开心。接待大姐热情周到。临走还送了鸡蛋。这还有自己养的大兔子，摘完草莓还可以喂兔子。					,2020-01-18
王小燕儿_8900,满分！满分！满分！从田间到地头儿，从招待到玩儿乐，无！可！挑！剔！老宋两口子太！实！在！了！今年头茬儿草莓🍓🍓🍓，我们家仨都得意这口儿。闻着香，吃着甜，轻轻一歪就摘下来了，一口一个，满足！满足！满足！还有幸尝了尝新品种———小白（好像是这么个名字）口感和味儿都跟红岩不一样，清甜的感觉，淡淡的奶味儿。当然孩子的最爱还是[特色体验]喂兔子喂鸡，撵着大鹅满地跑。相对于就地取材的草莓叶子，兔子们还是喜欢十块钱一盘儿的茼蒿、油麦菜…果然是“口之于味，有同嗜焉”，兔子🐰也爱吃点儿好的[交通]便利，也有的是停车位。[tips]来老宋家，您就可劲儿摘，只要是红的🍓，就都没跑儿。					,2020-01-10
lemonlemonmin,去年来过一次，草莓又大又红且香气浓郁，采下后来不及洗，直接带往同学聚会上桌，迅速消灭干净，男女同学一致好评。今年看到园主的微信再次前来，可能是下午四点才到的缘故，这个大棚大个的果果已经基本没有了、有些失望，当然小个的果果也一样好吃。老板采了些日本白草莓、大棚里的无公害香菜作为赠品，算是一点歉意，临走还送了几个鸡蛋。老板夫妇确是实在夫妻。面对如此好吃的果果与服务，确要多点几个赞！					,2020-01-05
闻青_7364,昨天如约而至去摘草莓🍓~今年进到棚里还看到了草莓花，白色的小花，放眼望去别样的小清新。草莓🍓还是一样的好吃，很香甜，有很浓郁的草莓味儿，大爱~摘了满满两筐，要不是体力有限，还想摘呢~今年还出了白草莓的新品种~除了摘草莓，每年的必玩项目还有喂兔子🐰，喂鸡和鸭。今年幸运的看见了刚生出来的小兔崽儿，真的好小只，来了不仅能采摘，还能长知识~					,2019-12-28
邵鋆_1600,从孩子一岁就来采摘，今年已经是第五年了，超市买的草莓孩子从来不吃，只吃宋爷爷家的草莓，全五星好评,2019-12-25
专咬狗的猫,已经到老宋家很多年，现在根本不会在超市或任何电商渠道买草莓，只会来这里现摘现吃。无污染，全部都是蜜蜂授粉，有机种植。,2019-12-22
"Richard,GU",吃老宋家草莓好几年了怀孕时候就喜欢吃他家的草莓又香又甜主要是不打药今年带着宝宝一起来采摘宝宝也特别喜欢吃老两口人很好拿着白菜玉米让孩子喂小动物玩的超开心,2019-12-21
四十四师张小贱,收获满满的一天，很好的地方，老板娘也特别善聊～门口有兔子🐰小朋友可以喂，买了柴鸡蛋🥚摘了3筐草莓🍓收获满满的一天！开心🥳,2019-12-17
John_9149,周日带着老婆孩子一起去的，老板夫妻人都很热情，草莓也很新鲜，味道很香甜，孩子说过两天还要去。,2019-12-15
阳阳_185,又是一年草莓季，往年冬天都会光顾兴寿、小汤山的草莓采摘大棚，今年采摘如约而至。草莓大棚、柴公鸡、大鹅蛋，小朋友玩的开心。,2019-12-15
dpuser_3344688769,强烈推荐大家来的草莓园🍓老板两口子都特别朴实！路很好走，京承高速就来了！草莓🍓也超级超级好吃😋孩子开心极了，喂喂鸡喂喂鸭！下次还要来,2019-12-14
何～_2949,三年多了，都在这里摘草莓，今年算是比往年早一个月成熟了。这次摘的红颜草莓🍓，口感依旧甜甜的，没有空心和硬心。孩子很爱吃，自然熟的真是进棚就能吃，真心不好意思尝，农民忙一年也不容易，孩子尝两个就好了！老宋一家人很好，很随和，他家基本上也是回头客多。今天也买了两只笨鸡，其实就是土鸡，满地随便跑的那种鸡，开膛破后鸡肚子里都是菜，完全没有饲料。熬成的鸡汤黄油很浓，只放葱姜蒜和盐，小火熬一下午，晚上喝完心里暖暖的。摘草莓大概2-3周就得去一趟，孩子喜欢摘，还能喂兔子和鸡、鹅，当然还有那只拴着的大黄狗了，连动物园都剩的去了，孩子来了就不爱走。大棚里外都被郭大婶收拾的很干净，孩子可以放心玩了。因为是长久摊，不会缺斤短两，这次也是带了朋友去，孩子玩的不亦乐乎。还会再去的，祝生意兴隆！					,2019-12-13
大白薯,连续三周打卡了老宋草莓园，今天又带老人、孩子，采草莓、挖野菜，孩子们已经轻车熟路，喂兔子、喂鸡鸭、逗狗狗，然后是重头戏采草莓，现在的草莓个头不大但是觉得更有味更甜一些，我喜欢这个时候的草莓。两口子特别和气，孩子们很喜欢，爷爷奶奶的叫着……半天时间就留在这里了。					,2019-12-07
梁宏伟_1088,一直想去昌平摘草莓，点评上搜索一下，感觉这家口碑不错，有团购，性价比挺高。到了才知道，昌平这边是草莓种植基地，家家都是采摘草莓的大棚，但靠近路边的价格好像稍微高一点，老宋家稍微偏僻一点点，开车也就几分钟的事，便宜实惠，热情周到，还有鸡鸭鹅小兔子供小盆友喂食，草莓好甜啊，大鹅蛋特别新鲜，有时间还要去。					,2019-12-01
于小翔717,我感觉老宋和老板娘特别朴实，不像那种希望你多买一直推销的商家，最后我踩了3斤多还买了他们的土鸡蛋，99元，我说差了一块钱就给你吧，老宋说不要给我一个鸡蛋，特别实在，草莓很甜我觉得，虽然前天我打电话约的时候老宋说已经大的被采摘光了，我觉得我点非常好。不像别的商家骗你过来，老宋完全老实人，下次还会再来的！特别开心！！					,2019-12-01
KELLY198,25一斤～自己摘，还有柴鸡蛋和🐔可以买～哈哈哈哈，看到大叔追着鸡群跑为了一只鸡也特别搞笑！阿姨也很可爱，我们说可以自己摘么，阿姨说来都来了，自己摘呗～然后说都是大人也不祸害东西，你们就自己摘，然后就走了～放我们在院子里随便摘！开心的体验～下次可以弄两只鸡回家					,2019-04-24
atmcyq,有鸡有鸭有鹅有兔子可以看，有蛋卖，草莓大棚里也不闷热，草莓有酸有甜。临走送了小葱小芹菜给我们。小建议，女老板一边陪着聊天一边往我们几个筐里放她摘的草莓，一大捧一大捧的放，也许我理解不了这份好意吧，我大老远来就是想自己摘，您一直往我这塞那我直接买路边现成的多好。希望能提前征求意见再帮忙。女老板肯定是个直爽的人，不要不高兴就耷拉脸，和气生财。以上是个人感受，不杠。					,2019-04-14
圣诞香雪,打电话给老宋问关门的时间，电话那头就传来了老宋爽朗热情的声音，开车就过去了，草莓真的不错，很甜，有两个棚，换着采摘，还有小兔子可以喂，小朋友很喜欢，都是回头客在那里买散养鸡蛋还有买活鸡的，老宋夫妇两人都很实在热情推荐					,2019-04-11
wqqhsw1234,今天风很大，草莓园人很少，摘了十几斤草莓。老板人不错，先给尝了几个，草莓很甜，入口即化的感觉，小孩子爱吃。草莓个头很大，很红，宝宝摘的很高兴，拍了好多美美照片。但是小筐不能放的太满，不然下面的草莓很容易压坏，下次来每筐少放些。门口有鸡鸭和小兔，宝宝特别喜欢喂小兔。老板还送了小葱和蔬菜，下次还会再来的。					,2019-04-09
syflying,颗颗饱满，香甜可口，回味无穷,2019-04-07
yuki,超级好的草莓采摘园，纯自然生长无农药无催化，草莓超级甜！小孩非常爱吃,2019-04-07
dpuser_8397567142,老板很热情草莓特别甜价钱算是比较公道的,2019-04-05
虎tiger虎tiger,他家草莓个头算大的，最好一早去采摘。,2019-04-05
fionaqq920,老板人超好，连着3个周末都带着盆友去摘草莓，好吃，干净，还有柴鸡蛋好多都是双黄蛋,2019-04-04
V87ivian,带孩子们来玩，本来是去另一家的，结果看到本家以后就直接来这里了！很不错，老板很热情，两个孩子玩的很开心！还买了柴鸡蛋和小笨鸡！值得来一趟！吃完鸡蛋再来买！,2019-04-04
dani_2617,老板两口子比较热情，草莓🍓味道很不错，推荐,2019-03-30
大头常常,小汤山附近性价比很高的采摘园。停车后老板娘热情的带我们去大棚里参观，里面的草莓很多很大，于是直接采摘。老板娘是朴实的劳动人民，直接30元/斤，还主动让我们品尝，味道确实比超市买的强了太多太多，最后摘了些蔬菜让我们带走。我家宝贝相当开心，过些日子还会再去的。					,2019-03-26
就是喜欢吃嘿嘿嘿,今天天气不错，没有雾霾，也不刮风，吃完中午饭带着一家老小去摘草莓🍓……离家不算近，二十多公里，地方不难找。他家好像有好几个大棚，给我们带到一个新的大棚机，说这里多，没人。进入后，我都没摘，三个大人一个小孩子，美美的，一个劲的摘呀，摘了八斤多……，老宋给优惠了些儿，还好。回家路上孩子可高兴了，回家做点儿草莓果酱吃					,2019-03-17
dpuser_8300407171,实在不好意思了，吃了阿姨叔叔家的草莓，一直没写评语。真是不好意思啊😅，这是我吃过最好吃的草莓了，太新鲜了，而且非常甜，一下子买了五盒，还有她家的土鸡蛋。家人都说好吃，我们都是一次一盒一人份的吃，真是太好吃了。最近有机会，还回去的，看看可爱的兔子，勤劳的小蜜蜂，还有友善的叔叔和阿姨					,2019-03-17
苒谙,无聊过来玩，时间有点晚，所以大部分棚子都已经没大草莓了，选了老宋家，价格给稍微便宜了点，进去以后看到了不能随意吃的牌子，而且草莓上都是浮土，被很多人摸过，也没打算不洗就吃。个头都不太大，但也能选的出来口味酸甜。					,2019-03-17
哇嘎嘎吃起来,老板人很好，快月底了，带孩子赶今年草莓末班车，老板很热情，直接把我们带到没开封的新大棚，老板热情的让我们品尝，还一个劲给孩子草莓吃，临走时不但打了折还给老人摘了草莓边上的大葱和香菜，香菜是真香，摘完手上还有很多香味！怕孩子糟蹋草莓，门口有喂养的兔子和家养的鸡鸭，孩子也玩的很高兴！总体评价相当好，为数不多的做生意做到人心里的老板！点赞					,2019-03-16
adnileb,看点评选的，棚里草莓挺多，去的那天人也挺少的，全都是去老宋家采的，其他棚就显得冷清了。草莓质量真的很不错，很红很香，能采的也多，特别的好吃。老板人也很好，不用团购也是按团购价算，还能给抹个零头。棚外面养了三只肥肥的兔子，给小朋友们逗着玩。					,2019-03-15
小葵娃儿,看了评价才来的，跟着导航一路走来，非常好找。本来还担心周日下午去采不到好的了，没想到老板带、们去的棚子里依然可以采到有大又红的，我们没选特别熟的，更加酸甜可口；老板和老板娘人非常好，很健谈很好沟通，还送了我们一盆生菜，多出了二两也没再要钱；小家伙摘的高兴，喂小动物也很高兴，下次有机会一定还去他们家。					,2019-03-14
i楠希希,再忙的一周也要抽出时间来陪陪孩子，服务热情的有点过了，一家几口一个人拿一个篮子去摘草莓，基本每一个家庭都会有一个人跟着，生怕别人偷吃，一会小心走路，一会别踩坏了，唉，这个价格也不便宜，能不能大方一点，真不知道说什么好了					,2019-03-13
希望猪_287,导航过去，地方比较好找，停车后老板就迎上前来，给开了个棚，让自己摘，草莓🍓大个的不算多，但红的不少，颜色鲜艳漂亮，非常甜，女儿爱吃。棚外有圈起来的油鸡，150一只，有点小贵。还有土鸡蛋，15一斤，购买的人不少。我在点评上团的券，160四斤，但现场是35一斤，有点小亏。最后摘了6斤多，带框上称，两筐应该也占不少份量！所幸老板给全按35一斤算，扣除160的部分，抹去零头，额外支付60元。外面笼养了4小兔子，小朋友喂了一会就没太大兴趣了					,2019-03-10
