用户名,评论,评论时间
宇宙无敌晶,家住北边，昨天下午去的，老板人特好.园子里有小西瓜和蔬菜，由于去的晚蔬菜已经没有可摘的了，只摘了小西瓜，挖了大葱.西瓜真甜呀！孩子很喜欢这里，过一阵再去.,2020/5/1
唯有美食不可负,老板一家特别好，菜都好吃。摘了西瓜，西红柿，茄子，黄瓜，味道很棒。离得近，准备每周去一次。,2020/1/1
sx14,老板一家都很好瓜很甜价格还不高,2019/12/21
希望会更好_5064,"采摘园离家特别近，建立种植园可接待团体个人前来采摘，设有大型停车场，可以同时停多辆汽车，采摘的枣子均个头特别大，特别甜，成熟的特别好，风景也好。十一带孩子家人一起来的，都特别开心，还有几个小动物，也可以烧烤，喜欢的朋友可以去看看。邻居吃了枣子也说特别甜，特别脆，下次还会去的。					",2019/11/24
果冻86,"朋友推荐的采摘园，在大兴，走大兴机场高速，很快就到了，四周都是这种大棚采摘园，不过这家人最多。现在已经进入深秋，西瓜过了最佳采摘期，蔬菜种类很多，茄子、豆角、黄瓜、萝卜，还有各色小西红柿，随手摘一个都很甜，而且没有农药化肥。基本都是带孩子来的，边玩边摘，推荐！					",2019/10/20
oliverabc_8288,"一大早去采摘，10点多到的。好几个棚，西瓜棚较多，我们摘了小西红柿，黑玉米，西瓜，黑玉米回家煮了特别粘，好吃！西瓜摘了8个。有一个好像没有熟，其余的特别甜。西瓜五元一斤，小西红柿也摘了不少，味儿挺浓的，比市场买的好吃，我们专门从西边过来的，除了有点远，其余都挺好					",2019/10/15
ranran930225,"周末闲来无事突然想摘西瓜，开车就去了，老板领着，手把手交在你们挑西瓜，老爸特别开心，吊秧瓜个头也不大，剪了一个又一个，一个大框子装的满满的这西瓜确实很好吃，够甜水够大，小个儿的一顿能吃俩，也好存放，以后还会去的					",2019/10/8
etphotos,"非常棒的采摘园……老板和善好沟通。西瓜超级好吃，超级甜而且皮薄，这个夏天吃的西瓜基本都是在他家摘的！番茄品种也多，小朋友摘的开心，吃的放心……最喜欢她们家种的白茄子，市面上少见，做茄子煲超级合适，软软糯糯的！					",2019/9/15
特别关注_,"安排名搜索到的，10点到的，已经有很多人了，蔬菜已经被摘的差不多了，黄瓜、茄子、豆角全被摘光了！只剩青椒、西红柿还有一些。采摘一定要早来呀……小吊西瓜不错，还有很多，熟的刚刚好，薄皮、脆甜，小白籽，值得拥有～					",2019/9/13
CancanCandice_8078,"庞各庄西瓜是北京的特产，最正宗的是直接采摘，路边摊不一定是真的，超市里买的真贵，下瓜季节我都会去采摘一次，每年不同采摘园，其瓜的品质都不错，今年按照导航去崔鲜生农庄，也不知道对不对，反正哪里的瓜都是上品，店家留的姓名是崔焕生。希望大家都去。					",2019/9/11
mumunanjsnj,[交通]开车去的很方便[特色体验]很有意思,2019/9/3
磊子_8137,来过好多次，才知道有点评，补签补图哈。今天带娃摘了西瓜，西红柿和花生。绿色的贼不偷可好吃了！,2019/8/24
lillian_1016,西瓜还可以，但是有一点点小小的贵,2019/8/11
边吃变瘦,非常好啊，有个大叔很热情，还有摘草莓的阿姨也很好🏻，带孩子去很不错！,2019/8/11
噔噔噔噔噔噔噔噔噔,西瓜特别甜，而且价格不贵，可以自己到棚里现摘，就是有点远,2019/7/26
AUVH,西瓜非常甜，孩子又体验了自己采摘的乐趣。就是大棚里确实太热了，不能久呆。还有好多菜都没熟没赶上摘，方便的时候还想去。,2019/7/14
dpuser_64433079347,西瓜非常甜，从心里到挨着皮的地方都很甜，年轻夫妇很实在，还给孩子拿了几个特别小的西瓜回家玩,2019/7/5
liuliullll,老板是一对小夫妻，人很好，还会去,2019/7/1
关于闹闹,"点评上廋了一下排名不错开车就来了娃儿们高兴坏了蹦蹦摘了三十来个巨甜！老板娘怀孕了感觉很拼啊有孩子玩的滑梯跷跷板还有小兔子娃儿来了就不愿意走了棚里还有小甜瓜，西红柿，茄子辣椒，我们去的时候西红柿还没怎么熟，扫了一圈捡了十几个，回家做的西红柿鸡蛋孩子特别爱吃，就是小时候吃的味道，能炒烂。整体挺好就是人多					",2019/6/26
wym王丽娜,"开车到了崔鲜生农园，抱着满腔热血，来到了庞各庄，著名的🍉🍉，下了高速，路边全是卖西瓜的，但是品尝了路边的，味道的确不如原来，因为原来经常来这边买西瓜，到了崔鲜，熟了的瓜很少了，摘了一个，当场切开，的确西瓜味不是很浓，而且水分太大了，没有西瓜味道，可能是因为时间不够就采摘了。结束采摘，最好摘了7个西瓜。					",2019/6/25
PX,"我脑公念叨了几个夏天要去庞各庄摘西瓜，不就摘个西瓜嘛，还要跑一百多公里，无感，所有一直没有落实，这次突然开窍了，决定去，不得不说还是很值得，西瓜确实很好吃，是我吃过最好吃的西瓜了，比心心念念的8424还好吃，皮薄肉多，关键还是自己亲手剪下来的，直奔着大兴区采摘农家乐热门榜第一。现摘5元一斤，现买四元一斤，大西瓜三元一斤，还有很多蔬菜也是5-10元一斤。称有一点点问题，比我实际体重多1.5斤。还是可以接受的范围，毕竟种西瓜很辛苦啦，我们在里面摘西瓜一分钟闷的一身汗。一筐瓜两人不到一周吃完了，上周去了这周刚又去了回来。					",2019/6/25
哈呢噜噜,"大兴区西瓜种植以庞各庄地区为中心，庞各庄周边6镇所辖的200多个村庄均以种植西瓜为业，其中以庞各庄西瓜最为著名。大兴每年西瓜种植面积8万亩左右，西瓜总产2.6亿公斤，面积、产量均居京郊各区县之首。长期种植西瓜的历史，形成了大兴独特的西瓜文化。价格略贵。					",2019/6/24
匿名用户,"今天天气还算凉爽开车直奔大兴庞各庄，看点评都推荐崔鲜生，一路导航直奔瓜棚。这家瓜棚不少，也有蔬菜大棚，西红柿黄瓜茄子等，老板家还养了七，八只小兔子，很可爱。下面进入主题。老板说摘西瓜去1,4,6,7号大棚，结果进棚一看都摘的差不多了。瓜秧上的熟瓜个都不大，摘了五个，又去8号大棚摘了五个大点的共10个爪145元钱（每斤5元）称好后取出一个自己摘的瓜，切开一尝还真不错，皮溥瓜甜，瓜皮给小兔子吃。它们高兴的吃起来。老板说。扫一下微信来之前打电话询问一下瓜熟的情况，和蔬菜的成熟情况，以便来时方便采摘。					",2019/6/22
xuming2321,"和儿子一起去庞各庄采摘西瓜，其实就是带孩子玩。搜的大众点评按着导航过去的，采摘的小吊瓜，皮特别的薄，特别甜，还有大的西瓜。价格比别处的采摘园便宜一点，还可以采摘新鲜的蔬菜。黄瓜，西红柿，豆角等。带孩子玩，比较不错的地方。					",2019/6/21
有梦最美_2208,"看了评论过来的，孩子一听要摘西瓜🍉开心的不得了。跟着导航一路到达目的地，很好走。沿路全是瓜棚，还有摆放整齐的摊位，太诱人了。到了地方孩子就把摘瓜忘到了一边，直奔水池捞小鱼去了，所以说孩子的快乐真的太简单了。老板很热情，不过因为我们是下午去的，老板说西虹市🍅熟了的都被摘光了，说可以去看看有没有漏网之鱼，我们拿着袋子溜达了一圈，那真是一片绿啊，想多了。然后跟老板要了篮子🧺和剪刀✂️去摘瓜，叫上孩子，然后小朋友就跟打了鸡血似的，一溜小跑的直奔瓜棚，按照老板说的只能摘蓝色带子绑的，孩子是见一个就想剪一个，还好陪着，不然得买一筐生瓜蛋子。西瓜🍉大小不一，孩子那真是捡大的挑，不过吊秧瓜大也大不到哪儿去，一共摘了9个，130多，不贵，也让孩子感受到了乐趣。包装有塑料袋和纸箱，因为想送朋友几个，要了一个纸箱，一个纸箱能装四个。包装也很好看，原谅我忘拍照了。来这的好处就是孩子可以免费玩儿捞鱼，还可以喂小兔子，不会让孩子觉得闷的慌，所以带着孩子可以选择这里					",2019/6/20
Woodpecker_2104,"休息带妈妈和侄子来体验一下、人很多、西瓜很甜、还摘了些辣椒、朋友还弄了些野菜、还有桑甚、除了西安还有黄瓜、不过还没有大量上市、收获满满、老板人很好、很热情、妈妈高兴就是我最大的心愿、要去的小伙伴抓紧时间哦！					",2019/6/20
超级萌娃小可爱,"相当给力的采摘园！西瓜相当甜！相当甜！老板一家都非常好，非常朴实，善良，有问必答，到了先让你尝西瓜，主动介绍情况让你感到宾至如归的亲切！采摘有西瓜，西红柿，黄瓜，茄子，辣椒等。价格都不贵，西瓜5元一斤，蔬菜好像是8-12元每斤。她家顾客很多，所以瓜果的消耗量也大，建议大家提前打电话问问。强烈推荐！强烈推荐！					",2019/6/19
至尊宝,"周末亲子好时光，朋友团聚好选择，采摘去吖~按着导航过来，挺好找的，主家又幽默又热情，难怪客户那么多呢。我们进棚摘瓜，原以为西瓜是长在地上的，倒也是有地上的品种，这次是摘的藤上的吊瓜，小小的，抱着试试的心态没有摘太多。可是回家之后一吃，又脆又甜，比大西瓜好吃多了，后悔没有多买一些回来。下次还去					",2019/6/17
泰坦萌妈,吃瓜的季节，就得吃点好瓜，自驾走着，往返需6一70公里也直，瓜的确好吃，特点：瓜个子小，脆甜，不错……,2019/6/15
玲儿,还不错，门口还有小孩子玩的几样玩具,2019/6/15
幸福的东,老板很周到，西瓜不错，比周围的便宜一些，养了兔子孩子很喜欢。,2019/6/15
斌啊斌呀,庞各庄崔鮮生农园採摘西瓜，瓜真甜呀。,2019/6/15
iam张小眼,孩子在水边嬉戏！我和孩儿他爹去棚里偷瓜！瓜超甜！吃一口西红柿让我仿佛回到小时候！,2019/6/14
北京博客,"端午小长假过来玩，好多家长带着小朋友过来，园里不光有西瓜，还有黄瓜，西红柿，茄子，辣椒，西葫芦，小兔子，虽然蔬菜都被摘光了，但能带小朋友来看看蔬菜都是怎么长的也很有意义。庞各庄的采摘园都是小西瓜品种，很甜，商家还提供快递服务					",2019/6/14
马马_8097,"在大兴区西瓜小镇～位置按照导航过去还是非常好找的～瓜棚里没有想象中的热～这家是以科学的技术区分西瓜不同程度的甜度～但是不会挑西瓜的还是让老板帮着挑挑吧～自己挑的可能有点生～老板一家也非常好～但是甜瓜还没有成熟～下次要是想采摘蔬菜可能得早点来					",2019/6/14
AppleIris,"点评他家排名第一，的确人也很多，全是人，门口有孩子玩的捞鱼池（假鱼），还有三笼子小兔子，我提前在家准备了胡萝卜条喂兔子，其实不用准备那些兔子都是吃西瓜皮的，他家除了西瓜还有西红柿、黄瓜、茄子等蔬菜！西瓜5元一斤但我尝了下甜度一般也不知道是人多的原因还是什么，所以我只买了黄瓜和西红柿！带孩子想采摘西瓜的话可以去看看！毕竟门口的捞鱼池子能让孩子玩半天！					",2019/6/14
huanqiuriji,"什么都不说了带孩儿来的看战果吧。主要是能让孩子知道瓜果蔬菜是怎么长的！老板一家子都特别热情！尤其是老爷子特别爱聊！聊了半个小时！品种也很多棚里摘西瓜黄瓜西红柿辣椒甜椒！甜瓜还没成熟，摘完后现场直接开了一个瓜特别甜！再过半个月来摘大西瓜和甜瓜！					",2019/6/14
sundi_2622,"上次详细点评了这次又去了第一次没什么人这次人太多了！这次给大家报下西红柿🍅的价钱10/斤好贵…茄子🍆8/斤也贵感觉这次真不该摘蔬菜。上次没人的时候送了几个，今天手里拿了个西红柿阿姨还特意说了一句。第二次去的时候下大雨开了1个多小时，棚子倒了没摘到…					",2019/6/11
可儿*:..,"孩子爸爸热衷摘西瓜🍉...好好的逛公园拍汉服计划变成了下地摘果子...这家西瓜棚听着导航就可以找到的不是什么犄角旮旯的位置人家是自家地种植除了西瓜还有西红柿小黄瓜之类可以采摘挺丰富的买之前让品尝觉得好再买让老板带着选了一些不错的价格5块钱一斤这种吊瓜一个差不多3到5斤左右吧环境的话就是晒还热进了瓜棚更热门口有一些给小宝宝玩的小型玩具还有一窝小兔子宝宝可以喂食给它们吃吃喝喝不过孩子更热衷吃西瓜...西瓜甜度很高水分也足打开一个也不必担心吃不完推荐推荐！					",2019/6/10
妞哒啦妞,"通过网上找到的这家，上午来的时候都已经十点多，有点晚了，但人特别多，这个时候好的瓜果蔬菜都被采摘完了，剩下的黄瓜，西红柿，茄子，辣椒都光光的，只有西瓜可以采摘，不过西瓜确实好吃，沙甜沙甜的，以上这些都生长在大棚里面，大棚外面还有几棵桑椹树和一些野菜，可以随便采摘哦					",2019/6/9
陈小猪_6478,"天气越来越热了，超市的西瓜也越来越贵了——自己采摘真的是又美味又划算！选了这家评价非常好的崔鲜生，体验极佳爱吃西瓜的朋友们一定不能错过！！驾车大概一个半小时，上午出发（推荐早去凉快，不然中午大棚里真的巨闷热）。位于采摘园区挺靠里的位置，但跟导航走很好找到，靠土路路边停车就ok。园子入口处是挂有“崔鲜生”牌子的撘的棚子，前两天10级大风给吹散了，现在还乱七八糟的正在重撘老板人很好，而且非常热情！进去之前还随便切了个瓜试吃——真的超级甜还水特多！然后提着篮子带我们进里面的大棚摘瓜，一边作介绍一边教我们挑瓜的窍门。西瓜吊在瓜藤上，个头都不大，颜色鲜亮和纹路清晰，十分精致，在翠绿的藤叶和金灿灿的小花之间居然显得还挺好看老板说培养的时候都非常严格，为保质量每条藤上都要薅掉多余的瓜（能看到许多被薅掉的小瓜掉在地上）。不同生长期的瓜上都系了颜色各异的绳，老板会告诉你什么颜色绳子的可以摘，其他颜色的还在长注意不要摘错了。看上哪个用小剪子一剪就断，瓜蒂的断口处冒出的汁液都是甜的还有第一次知道西瓜的叶子和藤蔓这么剌手，伸手进去扒拉西瓜的时候被剌得胳膊都出道儿了OTZ摘了10个瓜只花了200块不到，价格真的非常美丽！而且保甜真的太实惠了！！超市随便买一个晶鑫或者麒麟都快一百还不一定脆甜——现场开了一个小西瓜吃，沾刀就裂，瓜又脆又甜水还特别多，刚摘下来却自带清凉，皮薄而且没有黑籽（只有白的可嚼小籽）；令人惊异的是不光临近瓜皮处，就连蒯到露出白绿色的瓜皮都是甜的真的是完美的西瓜最重要的是回家几天吃光光，每一个的质量都是这么棒，晚上看电视来一只简直快乐到不行重要的事情说三遍，甜到爆甜到爆甜到爆，据说甜度13起步这还不是最甜的，可是我觉得已经足够甜了有好大一笼的兔兔，超多超可爱，吃剩的瓜皮隔笼投喂，一下子都挤过来啃得精光，感觉它们成天吃脆甜多汁的瓜皮伙食也是挺好的大棚里还有别的蔬菜，黄瓜西红柿尖椒等等好多，这次只买了西瓜走，超级满意的下次再来！！！还去超市买什么瓜，车程还和在市内堵车耗时差不多，都给我来采摘啊！！！					",2019/6/9
王蕊_9033,已经是第二来该园釆摘西瓜啦，真的是很甜、不错的西瓜哦。,2019/6/8
果妈,采摘的种类很多，除了甜甜的西瓜，还有西红柿，黄瓜，茄子等等，老板是对小夫妻，真的人很nice，会认真讲解一些挑西瓜的小知识，特别好，带小伙伴来采摘，大家都很开心,2019/6/8
大臣_4871,一家人特别热情，和同事们玩儿的很开心，了解到很多品种，非常满意,2019/6/7
貓貓022,一定要来的地方，夏天是吃西瓜的季节，庞各庄的西瓜好吃,2019/6/7
镌凌JL,服务特别好。。小西瓜贼甜！！！采摘也不难。。但是要去大家都不怎么去的地方才能找到已经熟的瓜~就是土太多了，昨天还有点刮风。。车上会进土。其他好评！,2019/6/4
猜猜,西瓜特别甜，服务很热情。小西红柿更好吃，买少了，路上就吃完了，下次采摘多来点。,2019/6/3
徒步飞行南瓜酱,端午节带着大宝贝来庞各庄采摘西瓜，小朋友玩的很开心，自己亲手采摘的西瓜西红柿茄子辣椒超有成就感。西瓜和蔬菜都是五元一斤，西瓜超甜，老板很热情，还切西瓜给大家吃,2019/6/3
LHY,"这家也收藏有一阵子了，趁着六一带女儿过来采摘。按照点评地址导航过来没问题，沿路全是西瓜地和西瓜采摘，这家在点评上比较火，所以来的人也多，他家大棚门口汽车都排长龙了。采摘前可以先尝，确实甜啊，女儿刚开时嫌没给她把籽抠了不吃，后来吃的都不走。他家有好几个大棚，主摘西瓜，都是吊秧的小西瓜，瓜秧上系了蓝色绳子的是熟了可以摘的，所以只要按绳子颜色摘就不会错。此外还有些茄子、黄瓜、柿子椒、辣椒、西红柿、小番茄，数量不多都是自然成熟，所以摘到后来数量就比较少了。西瓜现在5元一斤，我们摘了6个瓜，还有一点点黄瓜和辣椒，自己能摘的小番茄基本没有了，从门口的筐里直接抓了几把，老公交钱说总共150不到，所以价格很便宜了。门口有一个跷跷板、一个小牛椅子，我家小妞都玩了半天，还有一些兔子养在笼子里，可以喂西瓜皮。我们不到十点刚到时人还不算太多，等快十一点出来称重时人老多了。听见老板跟别人说他家西瓜陆续能摘到十一。回家我就自己开了一个小瓜，皮薄脆甜水分足，确实好吃！！！这家采摘最好的一点就是西瓜熟不熟已经有人给看好了，省去了怕摘完不好的烦恼！					",2019/6/3
*Ai_楊***,"这家采摘只有600这个品种，小西瓜，味道很甜店主还有草莓，西红柿，黄瓜的地。不过草莓过季了，蔬菜就西红柿还不错。从北三环开车1个小时到庞各庄。出了高速沿路有很多卖西瓜的大棚，价格都是4-5块钱一斤，不过还是抵住了诱惑一路沿着导航到了这家店。店主姐姐很热情，怀着孕帮忙秤西瓜。今天采摘是5块钱一斤，感觉价格不贵但也不是特别便宜					",2019/6/2
张郁斌,"刚刚摘了九个，五块一斤，超级好吃！进棚前店家阿姨告诉摘系蓝绳的是熟的，所以摘的很顺利。称重时在我们前边一家摘了七八个不到巴掌大的瓜，说是不知道哪个熟。。。有点儿替店家阿姨生气了如果说没听清店家说要摘蓝绳的，那也不至于分辨不出那么小个儿的瓜是吃不了的呀。店家一家都好善良，也不想让顾客带没熟的走，让他们又摘蓝绳儿的去了。					",2019/6/2
ryanlgkids,"#点评有礼#昨日午餐后即与家人驱车直奔京城西瓜产地大兴庞各庄，而大兴区采摘／农家乐评价榜排名第一的就是崔鲜生农园，也就是下午即将去的地方。依导航一路通畅，其位置在四李路与薛北路交叉口西北约500米，全程约50公里。老板一家都很热情亲切，先给我们切了一个西瓜，别看个头不大但薄皮沙瓤，色泽红润汁多，入口又脆又甜清香爽口，比平时吃的京欣和新疆西瓜要味美多了，真是名不虚传哦。西瓜采摘国面积好大，一片碧绿连绵不断，这里不仅有许多成熟和即将成熟的大大小小西瓜，还有翠绿嫩爽、顶花带刺的黄瓜和尚未成熟的番茄，孩子开心极了，自己摘了两个小西瓜和几条黄瓜，又和小免子玩上瘾，农村的田园风光深深的吸引着我们，尽管采摘活动又晒又累，但心情却充满了无限悦愉，家人们都享受着劳动带来的乐趣。					",2019/6/1
KATHY,"地点：大兴庞各庄，排名大众第一名，周日预报大雨🌧️还是前来，到了之后足足在车里等了二小时雨真是太大了，体验与众不同的天气☁️外出活动二字凉快，雨天更适合在大棚里活动在大棚里雨声啪啪的响，因为雨天只能采摘西瓜，老板说蔬菜下周才可以采摘，只能遗憾的采摘些瓜瓜回去，儿子看到老板家的狗狗🐶说它的名字叫巧克力我看给淋成咯汤🐶了，儿子说下次还要来看看巧克力希望下次能收获更多的快乐					",2019/6/1
Joyce126616,"夏天到了，吃西瓜的季节到了，今年特别想去庞各庄亲自摘西瓜🍉，所以就和家里人一起来到庞各庄，从城北穿过到城南真的不近呢。寻着导航来到这里，老板一家非常热心，我们根本不懂怎么看瓜熟不熟，他们说看瓜地栓的绳子的颜色就行，没几分钟就摘了好几个，真的特别甜😋。西红柿🍅还没有熟，等个一周十天的就可以采了，到时候还要来！					",2019/6/1
素可清心,"周末带孩子去摘西瓜！一下车就感受到老板的热情！先开了瓜给尝鲜！孩子拎着大框就奔着棚子去了！老板按成熟度给瓜系了不同颜色的绳子！不会随意摘错！太赞了！儿子每发现一个大西瓜就会激动的又笑又跺脚！自己减下来的西瓜，超有成就感！非常愉快的一次采摘！					",2019/5/31
小太爷爷爷爷,"庞各庄西瓜，真的好吃，就是远。西瓜10元1斤，一个3斤左右，非常甜，皮薄。老板会按成熟度系不同颜色的绳子，大家按颜色摘瓜就行。老板很热情，态度超好，院子里还有刚生的一窝小兔子，可爱～还有各种蔬菜可以采摘。					",2019/5/28
王正颖,"老板一家人，太热情了，一下车就先尝小西瓜，非常甜，我们着急采摘，摘错瓜地，大叔有点着急，非常理解，种西瓜很辛苦。把不熟的摘回来了。​有一个戴眼镜的兄弟，不让把不熟的买走。又去瓜棚给我们挑了6个熟透的瓜。非常感谢。还紧着说我没说清楚，不怪我们。心地太善良了。大家一定去他家买。					",2019/5/28
洛洛,"西瓜真❤甜啊！！！下周黄瓜，西红柿差不多熟了。。。6月据说大西瓜也要熟了！老板全家都超级好！大叔亲自陪着小朋友摘西瓜！还教我们怎么听熟西瓜的声音！现场摘完，直接开了俩吃！好嗨呦！有兔子喂！有秋千！还有小朋友玩具！					",2019/5/27
是非淡墨,环境舒适，服务周到，西瓜很甜，可以去玩。,2019/5/26
君王6437,老板一家人很实在，我们是几家子一起去的，老板就给我们切西瓜，很和善，本来还想着除了西瓜可以摘点蔬菜什么的，果园老板说，昨天6.1已经被扫荡的没有熟的了，有点遗憾，不过值得大家去一次,2019/5/25
米小米儿_2373,大姐服务很热情到位，西瓜还是上午去采摘好啊，下午都被扫荡一空了，价格还可以，毕竟这么辛苦呢，而且物价现在都这样了，还是超值的，就是回程京开有点堵车,2019/5/25
uliya624,西瓜好吃，就是有点远，不方便，老板可以发快递,2019/5/25
龙井蓝山,按导航找过去的，老板还出来接的，很热情的一家人，瓜很甜，孩子们每人摘了五个，拿不动了才停手。采摘在一个极地，不知道老板和基地有什么待沟通的，出门的时候差点不让出来，下次约了去老板家另一边的大棚。,2019/5/18
天使宝贝19991228,"孩子超级喜欢采摘，4月份去了一家采摘草莓，摘了不少，回家一吃不太好吃，孩子有些失望！于是老跟我说好要去采摘！5.1放假的时候决定再采摘一次，从大众点评选了一家好评最多的，我们是5.4号去的，由于是放假最后一天，又是下午，所以没什么人了，这家的人很热情，到了那直奔主题，就去就摘了8个瓜出来！这家是一对夫妻开的，老板娘还是一位准妈妈，老板娘非常健谈，人超好，还给我们切了一个瓜让我们吃，非常甜！而且他家种的东西非常不用，好多都是从国外买来的种子种的！非常期待，过段时间还会再来！					",2019/5/15
秀秀,"回来几天了没时间评论，不得不说从来没遇到过如此好的卖家，我们去打了几家电话都说还不能采摘，因为孩子特别想亲自体验一下，然后打这家电话，小姐姐说让我们过来找找熟瓜。到了后小姐姐陪我聊天，他老公全程带我儿子找瓜，还陪我儿子捡了一袋子小瓜玩，差不多两个小时的时候，带着我儿子各种玩，超级有耐心，我儿子完全忘记了我的存在我都羡慕小姐姐找这么有耐心的老公了回家两天了天天问我什么时候去叔叔阿姨那里摘西瓜估计这个夏天每周都会去摘蔬菜了，就当去游乐场了有人陪娃，蔬菜忘拍照了黄瓜番茄是以前老家的味道。最后祝你们肚子里的宝宝平平安安出生，健健康康成长，谢谢你们！					",2019/5/13
漪静,"今天临时决定去摘西瓜，不过赶上早熟西瓜的末班车了，老板家西瓜太抢手所以我们只能象征性的摘了6个老板说下周开始就有好几个大棚西瓜可以采摘，还有很多品种的西红柿，所以还是下周来比较好。听老板说能采摘到7月底不过大家去之前和老板联系一下，大众的定位有点偏差我们第一次开到村委会了					",2019/5/11
皓月儿0514,"大儿子玩的超开心！采摘黄瓜，豇豆，西红柿，西瓜，我们平时去的，可是包场喔！哈哈哈，晚饭就做了豇豆饺子，老板夫妻们都超好孩子还喂了半天小兔子，准备每隔一段时间就来摘点新鲜蔬菜水果，等老板搬了新的地方应该更多水果吧					",2019/5/8
Helen_Dong74,"东主热情好客，采摘体验感超级好，西瓜很甜，小葱很香。一般不爱写点评，这是用大众十年来第二次写点评啦！但也有不愉快的事情是点评里不能回避的，就是崔鲜采摘和别的采摘园在同一园区，别的园区的园主好客方式不太能让人接受，后去的摘友还是要和崔鲜采摘多多问情情况才好					",2019/5/8
dpuser_9813981028,"2号定朋友一起去采草莓，一开始不是选的他们家，去另一家草莓🍓都没了，最后选的他们家，之前就想着摘西瓜，拍太早，就去碰碰运气，路线很好找，一进门就见不少大棚，里面有很多西瓜，也有不少人来采摘，4.5.6号棚主要都是西瓜，瓜上有蓝色绳子是熟了的！白色和红色都不能摘，10块一斤！如果早些也有草莓，可以带孩子一次玩玩，挺好					",2019/5/8
coco911823,"原计划今天是去延庆的“世园会”，想到这五一人辣么多最后计划取消,选择了离家不很远的“庞各庄采摘”，位置很好找，里面随意停车，她家就在4、5、6号棚，先来说说老板是一对80后小夫妻+爸爸👨，热情，实在。因为过季了，🍓没采摘成，但西瓜🍉真心不错主要萌萌的颜值迷倒了我，孩子也灰常开心🥳。老板娘说拇指西瓜过一阵就有啦，还有蔬菜，准备再去对了，走时还免费让拔了地里的小葱。祝生意兴隆					",2019/5/6
米饭jiu菜,"老板很热情，态度很好，很健谈，可惜🍓过季了，没摘成大草莓，摘了些多小的，老板很好没算钱，白送，小草莓也超甜。收获最大的就是西瓜🍉，摘了20多个，西瓜🍉在那吃的一个，也是甜的没话说。老板还让我们免费摘了别的蔬菜，小葱，蒜头，小西红柿。下次还会光顾！！					",2019/5/6
小乐赫微,"从南锣骑车到这里，不摘点什么不安心。这家人很多，一直有人来。打电话问别人家都说什么都没有了。拍了西瓜，但是只摘了草莓🍓🍓🍓🍓，草莓是酸甜的那种，摘完了手都是香的很好吃，摘了一满盆才65~老板一家态度超好，送了西瓜🍉，打算端午再来玩！老板送的西瓜超甜~再次感谢					",2019/5/4
张佳_6886,老崔一家人都超级热情，关键是西瓜很甜，而且是小时候的西瓜味儿！还顺带着摘了一兜子马须菜...感觉不虚此行。5月20号左右据说下一波西瓜就熟啦，估计园子里其他菜也熟了...冲啊～,2019/5/3
高媛_906,没有预定直接来的，到了大门口才知道一个园子里有很多大棚，分别属于不同瓜农或老板，价格高，胜在新鲜,2019/5/3
小次老都不行,非常热情可爱的小姐姐老板，人特别好，给我们切西瓜吃，摘的时候还帮我们挑熟的西瓜，西瓜非常甜，走的时候还给我们自己种的小葱带走。采摘墙裂推荐她家哦。,2019/5/2
KLeeeee,第一次摘西瓜体验非常成功！热情好客的老板一家，脆甜爽口的迷你西瓜。随意尽情的各种品尝，收获满满的农家青菜。期待六月的大西瓜采摘！,2019/5/1
哒哒哒,蛮好哒，小姐姐人超级热情，五月底还在来。,2019/4/29
oscar,周末人多，带孩子过来玩玩，草莓不便宜还必须要带着他的筐来称重,2019/4/28
longmiaobi,"西瓜草莓都挺贵的，摘草莓孩子只是吃几个就被制止了，感觉不亲民，毕竟买了那么多，。那里有很多棚，只有他家最火，估计是大众点评排名的关系吧，应该都是差不多的，大院里很干净，墙上还有彩绘，估计假期人会更多，可以多逛逛，多问问，比较一下比较好。。					",2019/4/28
sunny海阔天空,"周末临时起意想采摘，通过大众点评搜了一下，综合距离和评价，选到了这家。一通电话过去，被女老板不俗的谈吐和温柔耐心的解答勾起了兴趣，采摘很满意！一家人做生意，和和气气。一对看过世界的、年轻洋气的夫妻，踏下心来做自己的采摘园，很了不起！不同季节有不同品种的蔬菜和水果上市，品种遍布世界各地，值得一去。					",2019/4/14
Aquarius小东西,"庞各庄采摘园位于大兴区，占地面积较大，进入采摘区有个人和公家两种，务必问清楚当地农民，一般他会带你进入私人大棚，一家承包三四个大鹏。分别是番茄，草莓，胡萝卜和西瓜。我们采摘的是草莓，品种还是不的，就是有点小贵，40一斤，重要是为了让孩子体验采摘的过程。去了番茄大棚，棚主人简单介绍了一下棚里未成熟的大番茄和小番茄。摘了一个熟的番茄，小番茄非常甜，大番茄是砂瓤的，也很好吃，这里的品种的很好。过段时间再过去采摘吧。这里的西瓜是小西瓜品种，薄皮的，还没熟，据棚主人介绍，口感都非常不错，非常期待四月底的西瓜啊！和孩子一起体会采摘的乐趣和果实的美味，非常有意义！					",2019/4/13
吃遍大兴,"这个采摘地方还是可以的，我们去的时候人不是很多，大棚里面温度还是有些热，采摘的草莓，真的好吃味道很香甜，西红柿别看皮厚咬下去汁多味道不错，他家还有黄瓜，奶油生菜，西瓜，品种很多，店家说过几个月还会有火龙果等等，总之他家真的采摘的东西挺多的价位还可以，孩子第一次接触采摘很是兴奋，有时间还会光顾。					",2019/4/12
