用户名,评论,评论时间
Farewell_6152,中规中矩的采摘园，说特色其实谈不上。但凡采摘百分百会比市场要贵，这是百分百的。所以要不接受不了就算了。这里大棚比较多，能摘的也比较多，瓜果蔬菜都很多，菜都很新鲜，老板人也不错，会给你摘最新鲜的蔬果。但就是感觉有点贵！！但樱桃还是很甜的					,2019-12-02
硕硕爱旅行,可能去的不是时候把，啥都没有了！去之前打过电话的，告知没有樱桃了，有黄杏，草莓🍓，跟蔬菜🥬！去了之后可好，草莓都在拔秧子了，那里还有，杏有两颗树就，蔬菜也就马马虎虎吧，比较顾家主要是带宝宝出去玩的，3颗星是给工作人员的，态度还是不错的！一个山东大哥，不然就是一星了，不拍照是真的没啥好拍的					,2019-11-20
恩恩_8289,草莓大棚很多，草莓果子不错。都是熟透了的。去的时候是四月，草莓快过季了。但是这家不让试吃，摘的时候每个大棚都有人看着，不让多吃，顶多吃一两颗。我们虽然也有偷偷吃，但是这样躲躲藏藏实在没意思，也没吃多少。以前采摘都是可以随意吃的。因为本来价格就比市场贵很多。买的时候分586878一斤，实在是贵死。而且按人头算，每个人至少买一斤。而且摘多少就得买多少，不能不要。最后一共摘了不到一小时，花了好几百元。不会再来。					,2019-09-30
逝落的荣耀,【位置】算是离市区比较近的采摘园了【体验】有几个大棚，分别是不同品种的草莓，拿一个塑料小筐进去采就行。中午去的大棚特别热，建议穿少点、带点水。按人头一人一个筐进去大棚。【食物】结账时把筐子也送我们了。半筐大概两斤七八十元吧，采的奶油的，非常甜，入口即化那种。很多人直接采完都吃了。如果带回家的话，回家路上注意保护，因为都熟了，回家颠簸很容易烂了。					,2019-08-01
a圆圆,一个很大的采摘庄园，大车开进去不太好出来，不过车技好的完全没问题节假日人很多，采摘园区就不要挑剔它的环境是否满意了不同的品种有着不同的价格，由于采摘，所以肯定要比外面买贵许多，不比价格比口味就好了，选择了69一斤的不知名品种11号棚采摘，只不过由于近期天气太热，可爱的🍓状态不好蔬菜只采摘的几根黄瓜🥒因为都还没有长成，过段时间应该有大量蔬菜可以摘					,2019-07-20
rinoastarscg,实在不咋样游乐场破的无法形容团购一个都不能用只有89一斤的一个大人进棚一斤起这么远过来啥没有哪是什么农场就是一片大棚还都没成熟,2019-07-02
靖宝宝,有好几个大棚草莓超级甜个头儿又大店主人很好最后结账的时候连小筐都送我了,2019-06-13
【已注销用户】,假期遛娃好去处，既体验了大自然气息，又收货了满满的果实,2019-06-12
包几,草莓味道不错价格也很不合理明年还会再去,2019-06-06
Alicechen_8147,草莓很好吃，老板人也好好，推荐！,2019-06-02
M,本来想去摘草莓的，但是草莓没有了，只摘了几个黄瓜和西红柿，有点失望，如果早点告知我没有草莓，可能就不会去了，有点不厚道了。,2019-05-30
A.real_蚊子,单位组织的采摘草莓味道很好采摘完赶紧洗了吃时间超过两个小时就不那么新鲜了,2019-05-29
我的主业是生活,看大众点评来的，很贵，没什么意思,2019-05-09
单爷7248,早就想着去摘个草莓，一直没机会。这次是科二考完了，时间还早，就地图了下附近的采摘园，一路走过去，人都快晒死了，不过看到草莓是值得的。过去是周一，没什么人，好几个棚子任选还是很满意的，红颜呀奶油呀，都很甜。老板人也很好。最后还送了个筐，怕回去的路上碰烂草莓，很贴心。					,2019-05-07
福嘉原,在海淀区苏家坨，跟着导航走没问题，院里免费停车，我们5.2日中午去的，刚进棚里还没人，没过一会儿人就多了，我们摘的是皇家草莓🍓🍓🍓在10号棚，说是最甜的69一斤，5斤以上62，还有奶油草莓，好像是59一斤，5斤以上都可以优惠，还有蔬菜可以摘，我们拿着筐走的，到家有压坏的，建议大家还是装个盒子吧，味道确实不错					,2019-05-05
吃喝玩乐孙大象,大自然农场草莓采摘。蛮有意思的，一共有10来个大棚吧，种有三种不同口味的草莓，说是不让吃得洗过之后才能吃，不过还是有人边采边吃。为安全起见还是洗了再吃吧。除了草莓，还有卖无公害蔬菜和柴鸡蛋的，园内还养了许多小兔子，还有一些儿童玩具设施，挺适合带小孩来的。					,2019-05-04
柯南,和家人一起来采摘草莓这家挺好找的很多个大棚但是只开放几个工作人员还告诉了哪种形状比较甜49一斤价格不便宜主要是体验自己动手的乐趣摘了一筐下图蓝色筐样子不怎么样但确实好吃正准备走结果妈妈看到另外一家人的草莓样子不错问了是另外一个大棚火速进入又摘了满满一筐下图红色筐果然比第一筐卖相好很多两筐花了小三百块					,2019-05-03
WeiXin_2889882642,在大西北比较远的地方了，开车导航过去最后是一段小路，不太好找。里面有很多蔬菜水果大棚，我们三个女生带一个小盆友，进行了草莓和蔬菜的采摘，都摘完称重付钱。草莓是58、68一斤的，个人觉得58的更好吃，有一点酸，68是奶油草莓太甜了。					,2019-05-03
lihui1205,摘的皇家草莓，个头真的比普通的大还甜，白草莓其实是粉粉的，因为和红草莓种在一起了可能有些串种，但是真的有蜜桃的味道，很好吃，下次多来摘一些，还有莴笋菜花生菜圆白菜萝卜等各种蔬菜，但是小孩子太多感觉有些被破坏了挑不出什么了，柴鸡蛋和乌鸡蛋是一筐一筐装好的可以直接买，西红柿还没下来不能采摘，但是店家有寄卖别家的西红柿，看上去也很诱人，感觉草莓价格还是有些高了					,2019-05-03
娜小蝎,这家跟着导航可以找到，我也是沾了孩子们的光体验一下采摘草莓。开始没觉得有啥，结果一品尝。靠，太好吃了，和外边买的完全不一样特别甜，个头也都不小，吃了这个草莓🍓觉得水果店卖的根本没法吃。价格也可以接受毕竟一分钱一分货。					,2019-05-01
星星_555990,很方便，大哥人很好，介绍了很多，摘了草莓，现场还可以洗～很甜哈，家里人很嗨森，还能包地，不错的选择～棚很多，有草莓，有蔬菜，还可以拔萝卜，空气也是不错的，nice～下次有机会还会再来的，推荐！体验大自然，不错的哈！谢谢店家～					,2019-04-25
恶魔不靠谱,很远的地方，不过还是找到了，草莓都很赞,2019-04-21
Sophie上神本人,地方不错服务态度好草莓不错，环境也不错，小孩子也有玩的地方,2019-04-21
达西与庄共舞,一点也不便宜，69一斤，采摘的时候也不让试吃，周围也没什么玩的地方，称重的时候还差点把别人的倒我的框里，由于带着孩子一共拿着三个框，称重直接把草莓都倒进一个里面，回家一看下面的都被压坏了,2019-04-20
WW.byr,千万不要去他们家，就是一家奸商。我连续去了两天，第一天摘69一斤的草莓，第二天带着孩子又去了一次摘了49一斤的草莓，结果被领去的是同一个棚。出来摘的，就不在乎那点儿钱，但是这么坑有点儿说不过去了吧……,2019-04-15
唐唐唐糖唐,工会活动半路搜的草莓采摘，老板好说话，我们连吃带摘，老板也没说什么…哈哈哈哈谢谢老板，祝生意兴隆～,2019-04-14
人间指南,采摘的草莓就是非常饱满新鲜，味道不是市场买的可以比拟的。,2019-04-14
Catherine_jin,周日去的，团队建设，游玩凤凰岭，下午采摘的草莓。听取了老板的建议，选择了奶油草莓，草莓非常好吃，超级甜，口感极好～～有很多大棚可以选择，品种多环境好，强烈推荐大家前往。,2019-04-13
dpuser_5397448794,同事家住凤凰岭，因病在家休息，打着替公司慰问的旗号前来探望，其实是想看看凤凰岭公园的花花草草。误打误撞发现这么一家采摘园，看着往出走的人手里拿着草莓，也想摘点。这家可够大的十几个暖棚，草莓有好多品种，最喜欢奶油的，又甜又香。天气不错，小朋友在喂荷兰猪和兔子，这家伙吃的也是草莓，呵呵呵。草莓个头大，果肉多汁，比水果店买的好吃太多了，这个价格可以接受，临走顺便订了2只鸡，都是农家散养的，价格公道					,2019-04-13
泰德之星,离市区近，导航也方便，营业时间中午也不休息哈，我们来的有点晚了，守着一个棚子摘了几斤，家里人还是挺满意的，他们家可能品种好，所以味道真的好，而且听说他们家还可以租农场，有兴趣的可以了解了解。我看院子里还有简单的游乐设施，小朋友玩的可高兴了					,2019-04-10
摩卡咖啡,停车算比较方便，反正人挺多的，还是早来比较好周末亲子或者带家人来采摘都是好选择，离市区近我看有免费的儿童游乐区，还有小兔兔哈草莓有几个品种吧，是不同的棚子，有活动可以买五斤立减哈我觉得他家规模还是不小的，还有蔬菜的采摘，另外还卖鸡蛋					,2019-04-10
鱼儿游,周末放假正好到凤凰岭来爬山，结果天气太冷没有爬成。沿路看看风景七拐八拐到了这条街上。附近的采摘园还挺多的，放假自然想融入大自然，就挑了这家试试看。老板是个朴实的小伙子，给我们挑了半天，找了一个草莓个头大的棚。大棚里很暖和，草莓长的个个漂亮，拿回家好几天一点都没烂。问起来有一股奶油的香味，吃起来很甜，没有一个空心，虽然价格比超市贵一些，但是味道真的不错，值得来。					,2019-04-09
铁血战士Z,清明采摘好时节，踏青而来最近哒，曲径通幽狭长道，自有农场大片处，远处人潮都涌动，小筐此起又彼伏，你问几种草莓宴，皇家奶油和红颜，还有蔬菜可以稍，满足绝大多数需，草莓可口又甜美，兔意朦胧享受吧。老板大气又实在，祝你农场接着旺。					,2019-04-09
Yuzhang_fmi,草莓的品种红颜，奶油和皇家🍓酸酸甜甜的，大小不同，所以价格不同49～69元/斤个头大的好吃一些(๑´ڡ`๑)清明节假期最后一天去的，人还是挺好的场面一度混乱，称重的时候，感觉不分价格但是具体如何定价，称重的“老太太”说了算价格不便宜啊～但是采摘嘛开心最重要					,2019-04-09
樱以,"清明节去给姥爷扫墓，因为离凤凰岭不远顺便玩一会，搜了下周边有几家采摘园,这个季节草莓正好吃。这家离着最近一路导航就到了。大门口遇到了老板，直接给我们带到了大棚门口说，这个棚的草莓多，刚开门还没人摘呢，老板你也太实在了吧，因为带着老人摘了奶油草莓，真的是入口即化，味道十足，这家的白草莓也不错，之前在从超市买的300多一斤，口感还没这个新鲜呢，老爸老妈玩的特别高兴。					",2019-04-08
蜡笔小新的妹妹小葵,没有门票，摘多少算多少钱，清明节的价格是红颜49/皇冠69元，五斤以上每斤优惠7元。地点不靠路边，需要从凤凰岭路走进去100多米才能看见。好多带小孩的在哪里采摘，棚里满满的草莓香，小朋友都好开心。老板娘很好，有12个棚，和她反映这个棚摘得差不多了，会开一个新棚让摘。有一个小小的乐园，只能挖沙。					,2019-04-08
红色曼珠沙华,小伙伴觉得种类特别多就选了这家。事实也是没有失望！棚里草莓的香气非常浓郁，摘了白草莓、奶油和皇家三个品种，都很好吃，其中白草莓最香，是那种桃子的香气，皇家带着一点点酒香的感觉，奶油的就特别甜，试了一下红颜感觉不如皇家就没买。还可以摘菜，不过种类比较少，只有卷心菜和芹菜，还有柴鸡蛋和乌鸡蛋售卖。笼子里有小兔子，白色的那只可能是吃草莓长大的，特别胖，还有一窝小兔子，不同花色，里面还混了一只仓鼠。位置也还蛮好找的，就是停车进去的路很窄，有一丢丢不太方便，其他很满意了！					,2019-04-08
青波2,凤凰岭路上，赶上放假堵车，一路都是走走停停的。到了农场看到满棚子的草莓心情就好了，远的是红颜品种还是很好吃的。味道非常甜，口味也足！看着都是非常新鲜的，看到很多人都在尝，我们也洗了几个尝尝。感觉跟占了很大便宜是的，心里很美。后来问了才知道大家都在尝。这里的价格是49一斤，感觉有点小贵！，另外送了一个塑料筐，还有蔬菜可以采摘的，都是10元一斤的价格，有芹菜，西红柿，黄瓜还有一些生菜！					,2019-04-06
夕呗晨钟,第一次来摘草莓🍓个个都很美味小技巧摘阳光充足的地方，并且合同不要太大的。颜色正红。太红是熟透的啦位置：在凤凰岭的路上，好多都是顺道来的根据导航往胡同里面开有地方停车哒，门口环境是有点糟糕可以当场团购，几个大棚品种有一样有不一样的，可以不着急摘，慢慢来~					,2019-04-05
丢丢羊,位置很好找，一进来感觉跟幼儿园似的温馨，工作人员热情又好客，足斤足两的，这次体验了一把农家乐的乐趣，下次有时间再带着媳妇儿孩子来。,2019-04-05
不做美食吃货,还行吧，附近拆大棚房。地方不大，习惯性好评,2019-04-05
种花家的兔小溪,环境一般，草莓酸酸甜甜的很好吃,2019-04-04
lzt5594,周三去的，偌大的园子里，就我们一家三口，都挺好的，就是出门的路不好走，坑坑洼洼的,2019-04-04
爱你如你所是,跟着导航，好找好停车，十个草莓🍓棚随便摘随便蹿。品种红颜，微酸带甜，甜味很自然。35一斤，最低消费一斤起。这片好像是农基地，附近几家还有蘑菇和青菜采摘之类的，下次有空再去看看其他项目。切记采摘要穿短袖!巨热!					,2019-04-02
^^越越^^,春天到了，摘草莓喽~🍓这家农场位于去往凤凰岭景区的路边，跟着导航走就能找到。进去之后是一大片农田和一排排大棚，真的很有大自然的感觉呀跟着大伙进了3号棚，这里的草莓真的好大颗，而且非常鲜红透亮，摘下一颗尝了尝，简直太甜了吧跟小伙伴摘了满满一筐，感觉还没摘够第一次体验摘草莓没想到这么好玩，下次有空还会过来的					,2019-04-01
AngelaYang,家附近的草莓园，在西山脚下，老板特别热情，摘了3号棚69一斤的皇家草莓，看着满地结满了红红的草莓心情顿时大好，草莓不论大小都特别甜，基本大家都是挑大的摘，看到棚里还有几个小朋友也玩的特别开心，想要采摘草莓可以过来玩耍～					,2019-04-01
Miss.F,非周末去的，跟着导航走，走六环，很顺利的就找到了，就是进门的胡同拐弯处有点儿窄，自驾到朋友们要注意⚠️进门后老板就让停进了院子，左右两边大概有十几个大棚吧，有草莓有蔬菜🥬，就是没见到小动物我们团的蔬菜➕草莓的套餐，很挺划算，顺便买了柴鸡蛋，草莓就摘的红颜棚里的，带酸头儿，但是味道很不错，据说里面最后两排是桃子味儿的草莓🍓，尝了两个，是有桃子味儿，可是不太习惯。草莓摘完后又去了蔬菜棚，孩子拔了圆白菜和萝卜，摘了芹菜，回家立马炒了，味道棒棒哒					,2019-04-01
tw708,哇🤩，第一次来摘草莓🍓，感觉很兴奋，想不到，草莓是可以这样种植的。这家草莓采摘园规模超级大，占地面积很大，种植很规范，专注有机种植。有多个草莓🍓品种供选择，有红颜、奶油、皇家御贡(日本引进，优良品种)。每个品种都有各自独特的口感，可适合不同人的选择。这次，我们采摘的以皇家御贡为主，口感酸酸甜甜，以甜味为主，酸味配合。个人比较喜欢这个口感。					,2019-03-31
透明的小星星,台头村的大自然农场草莓采摘园，位于凤凰岭旅游风景区附近，交通便利，环境优美。在这里，可以与大自然亲密接触，感受大自然的与众不同。这家草莓采摘园，非常受人欢迎，周末过来的，人超级多，适合带小朋友过来。是亲子采摘体验的好选择。另外，园区还为小朋友们提供免费的游乐场，很贴心！这家草莓采摘园，专注有机种植，质量有保障，草莓很新鲜，种植很专业，有多个品种供你选择。					,2019-03-30
busying,在临近凤凰岭景区从我妈家（西北5环）开过去要半个小时这是附近的一个五星草莓采摘园路边就能看到指路牌车开进去看到绿色门右转有个可以容纳20几辆车的小停车场但是右转的弯非常死要注意别蹭车草莓分红颜、奶油、皇家红颜几种成人进棚必须要每人摘一斤以上小朋友没有要求由于草莓还是会沾到土我们没有尝一边玩一边摘采了2斤多回家尝尝还挺好吃建议周六一早就来我们是周日上午去的13号红颜大棚已经被周六的游客扫荡一空了几乎没有特别大特别红的这里还可以采摘蔬菜🥬15元每斤还有柴鸡蛋和乌鸡蛋带小朋友来玩玩挺好					,2019-03-27
阿Q,去过很多地方采摘草莓，没有一处比这里好的！首先，刚到里面的时候老板和一个服务的都很客气，给了我们盒子让我们自己去最好的棚里去采摘，进去后鲜红的草莓特诱人，虽然不允许吃，但我也偷偷的吃了一颗，味道香甜！旁边的服务的也和我聊起了草莓的种植过程，非常热情！					,2019-03-26
北方姑娘1010,这周边就是个草莓采摘村呀，家家户户的，他家算是规模比较大的，车要停门口，走进采摘园，大妈说他家已经开了好几年了，大妈带我们去摘的是红颜品种。草莓大棚都长一个样子，他家棚里蜜蜂🐝特别多，算不算特色呢？之前在别家还真没有注意到过。					,2019-03-25
饭团*_4344,哈哈哈，他家竟还有个微型儿童乐园。有一只大白兔子可以喂！草莓大棚好多好多，至少十来个，里面都有可以摘的草莓。种类不少，我也不太懂，就按老板的推荐摘了两斤，挺好吃的。听老板说他家不仅有草莓，还有西红柿黄瓜之类的有机蔬菜可以摘呢。					,2019-03-24
勇敢的小肥猪,天气正好，周末约着小伙伴郊区游，正是草莓成熟的季节，我们携家带口来到这家有机草莓种植园，以前有朋友来过，送了我们草莓品尝，草莓味道浓郁香甜，这次特意过来自己体验下。这里的人都很热情，给我们选了长势正好的的草莓大棚，可以放心采摘。这里还有蔬菜大棚和小朋友的游乐设施，小孩玩的都很开心。					,2019-03-23
青蛙的青,春日正当好，草莓🍓正是下凡的季节❤最爱草莓🍓的我也决定过一把采摘的瘾❤位置:位于海淀区的台头村，对这边实在是太熟了。鷲峰、凤凰岭就在这边，爬爬山看看风景后休息一下来采摘再好不过了！而台头村是去凤凰岭的必经之路~采摘:草莓🍓草莓🍓草莓🍓大自然农场不仅有红颜、奶油草莓🍓还有日本很有名的品种白雪公主~知道后第一个就去拜见公主殿下！白雪公主也的确又香又白惹人爱❤红颜~最多和我比较喜欢的品种，看到一大片的草莓🍓真是很难不心动❤听老板介绍他们家全都是无公害纯天然的种植，所以完全可以不用洗就可以吃❤采摘真的特别有成就感！而且真的感觉自己就是亚里士多德，总感觉最大最好吃的在下一处，所以有时会错过很多风景。其实不贪心就好，因为每一个草莓🍓真的都值得你拥有❤草莓🍓是按斤称的~采多少算多少，还有柴鸡蛋🥚和天然蔬菜❤顺道都带了一些回去~~小篮子满满的❤都是丰收的喜悦❤					,2019-03-23
就是吃不胖,很不错的体验，服务很好，质量不错,2019-03-22
幸福的味道,皇家草莓非常甜，就是价格小贵～,2019-03-22
我是寒飞雪,采摘草莓特别好，皇家御用品种，特别的甜，好评！,2019-03-22
sheena娜,天气慢慢变暖，春天的气息渐渐浓厚，在室内憋闷了一个冬季急需去外面走走……去采摘草莓是春季最应景的活动了。约上两个朋友一起去摘草莓，这家大自然农场正好有活动，价格非常美丽。一共有十几个大棚，大部分是草莓园，还有一部分是蔬菜园。走进草莓园，一股草莓的甜香扑面而来，心情也在瞬间变的愉悦。老板张哥细心的介绍草莓品种并逐一参观，让我们长了不少见识，尤其是看到了难得一见的白雪公主草莓，有一种浓郁的蜜桃香，甚是奇特。一边摘草莓一边拍照，不知不觉两个小时就过去了，大家的收获满满。回家后把草莓放冰箱，过了两三天才吃完，仍是如刚摘下时的新鲜味道，这才是有机种植的草莓特质。					,2019-03-22
薇甜,朋友组织周末来摘草莓，大家导航过来，还挺好找，开到门口正好有工作人员过来指挥停车。这里明码标价，点评上还有团购，价格公道，进门不远有个小型儿童游乐场，所有设施免费。带着孩子体验农家采摘也是很开心。孩子能学到城里学不到的东西。这里的草莓也都是有机的，特别新鲜。这里还有现在世面上不常见的白雪公主草莓，也是第一次见到白色的草莓，真是好看。走的时候还可以买点柴鸡蛋和乌鸡蛋，篮子都是免费送的。					,2019-03-21
秋子天天,应季水果吃起来，草莓是我的最爱。周末和朋友约着来到了草莓采摘基地，吃着草莓摘草莓，还可以拍美美的照片，何乐而不为呢！现摘的草莓很新鲜，很甜，好好吃哦！草莓品种齐全，日本的白雪公主草莓，很香，吃起来味道确实不同。又大又红的草莓很是养眼，收获不小。另外还有绿色蔬菜，番茄看起来都想吃，鸡蛋真的是很不错，蛋黄颜色比普通鸡蛋深好多，一看就很有营养。一次不错的采摘体验。					,2019-03-21
唯一颖儿,周末女儿安排采摘草莓🍓，地点是她找好的苏家屯大自然农场草莓采摘基地。女儿开着导航很顺利就找到了，我们到的时候已经停了好多车了，而且老板说一早已经来了200多人了，真是太火爆了。我们摘的是牛奶草莓，大棚里很热，工作人员说有30度，我摘了一会儿就大汗淋漓的了。这的草莓个大，颜色鲜艳吃到嘴里味道特别好，因为不加化肥所以味道格外好，再采摘还来这里。					,2019-03-20
玉树临风1125,要说采摘首选就是海淀，这边靠近西山，水质好种出来的水果口感好。周末天气不错，女儿开车就前往苏家屯，来到这家网上评分最高的大自然农场采摘草莓🍓。他家的规模真是不小，有十几个大棚，种的品种也多，蔬菜包括芹菜，西红柿🍅，小白菜，油菜等。草莓品种也有牛奶和红岩等。还有柴鸡蛋。我们摘的牛奶草莓，因为他家草莓不用化肥，所以口感非常好，吃到嘴里酸甜可口，特别好吃，还会再来的。					,2019-03-20
莉,春天来临了，最适宜的户外活动就是采摘带家里人到凤凰岭这边玩，选择了点评分数很高的这家。导航很好找到，里面有很大的停车场。我们到的时候有很多车，里面很热闹，大多数是带着孩子来玩的。有游乐设施，还有兔子，挺人性化的。以往对采摘的认识不太美好，但这家相对来说干净很多，里面的管理也很规范，环境宜人。里面采摘的项目很多，我们选择的是草莓。大棚里的温度挺高的，我们到之前已经来了好多人了，以至于已经大部分被摘走了。不过草莓的味道不因大小区别，酸甜可口，很有意思的一次采摘。					,2019-03-19
小笼包325,大自然农场的草莓🍓是一个值得带家人和孩子去采摘的好地方，这里有孩子玩的区域，草莓🍓是这家的主打，他家的草莓🍓个头大味道好，酸中带甜，口感很好，主要是新鲜，比在超市买回来在吃，要好吃这里的环境好空气好，是一家人放松心情的好地方哦					,2019-03-18
比目鱼,不愧是草莓采摘一条街，一进院门便是采摘园，往里走路两侧全是排列整齐，可供游客采摘的草莓，品种可真不少。周末带小朋友来体验，边摘边吃很开心。我们选了69/斤的皇家奶油草莓，有机的没农药吃着放心。品种好自然口感没得说，汁水丰盛甜度适中，拿起一个放在嘴里香甜可口，很新鲜很好吃，不一会儿就摘了一小筐。这里的工作人员很热情，孩子吃了几个也不计较。开车来停车很方便。					,2019-03-16
朱朱,周末和同学一起去玩，实现了草莓自由采摘园规模很大，分好几个大棚，有好些个品种。老板人非常好，热情大方。位置很好找，临近目的地沿途风景特别好，有种春游的感觉，还有免费儿童游乐区，人气超级旺，好评点赞!					,2019-03-16
hairu2012,离家很近，可以免费停车，10多个温室大棚，去的时候人很多，老板人很好，草莓很甜，汁水很多。草莓品种很多，还买了乌鸡蛋和西红柿，据说还可以认领菜园，还能采摘蔬菜，草莓一直持续到5月底。很遗憾只采了一种草莓，没对比其他口味的。					,2019-03-15
yy1018,周末人还不少，有团队活动组织采摘草莓的，院里大棚很多，分不同的品种，有皇家御用，白雪公主，奶油的和红颜，还有有机蔬菜可以采摘，西红柿自然熟的那种，看起来特别诱人😋乌鸡蛋原来是绿色壳的，还以为是鸭蛋嘞院里可以停车比较方便！草莓季抓紧时间采摘起来吧					,2019-03-14
lin&amp;lu,周末准备光顾，朋友送了一张卡，有机蔬菜和草莓等都可以送货，也可以采摘！,2019-03-12
tgmailuser_4488206493,太low的地方了，价格还不便宜，所谓的儿乐园破烂不堪,2019-03-12
小T,草莓小点，青菜只有芹菜和生菜，回家生菜煮面特苦，娃吐了,2019-03-12
Bingo_9870,在路边，挺好找的，草莓当时摘的感觉特别好吃，好像摘回来没当时好吃了，价格也算合理，就说不让随便吃的，不过可以尝几个,2019-03-11
思ingg,【位置】海淀区苏家坨镇台头村凤凰岭路7号路边有大自然农场草莓🍓路标，非常好找。【环境】有14个大棚，每个大棚干净整洁，其中一个种植各种蔬菜（生菜、油麦、西红柿🍅、水萝卜、芹菜等）【服务】老板种植草莓🍓七年，服务热情。首先介绍草莓品种，有三种口味：第一种皇家草莓（日本品种）草莓颜色粉，闻起来很香，吃起来有种桃子🍑味道。第二种奶油草莓味道甜。第三种红颜草莓味道酸甜。因从未见过皇家草莓，老板带我们参观。走进后就被香味扑鼻，粉粉的非常好看。【口感】草莓水水嫩嫩，闻有青香的味道，咬一口鲜红的汁水非常甜。					,2019-03-10
vivianycx,本来是要去昌平采摘的，别人介绍这里，离家更近，选的奶油草莓，69一斤，大众点评团购还便宜点，摘了4斤，边摘的时候尝了一下，确实很甜。现在是头茬儿草莓，草莓个头大，红色，店家说是有机的，不用农药，还有小兔子可以喂，好评！					,2019-02-10
鱼和熊掌都喜欢,草莓，真是杠杠哒，不错，而且离欧莱很近，吃的草莓🍓水水嫩嫩的，汁水饱满圆润很好吃，娃很喜欢😘，大人也很开心，开车很方便，还有蔬菜和柴鸡🥚，！娃吃的晶晶有味，汁水足。蔬菜新鲜又美味儿，下厨做饭很方便					,2019-02-09
nuoya_zhang,服务差，去了就推皇家草莓79一斤，结果进棚根本没熟，说尝一个老板还坚决不让，我想要红颜，结果进去一看，老板要79一斤，明明大众点评红颜59一斤，我问不是59么，老板态度恶劣，告诉没有，只有79一斤的，总之态度恶劣，服务差，草莓质量不好，一个都不让尝					,2019-01-13
水陆空一家,很不错的草莓采摘园，草莓味道很棒，绝对的有机草莓，品种是红颜摘了七斤回家慢慢吃,2019-01-12
圈儿盼盼麻麻,草莓🍓还是不错的，比市场上买的熟、甜,2019-01-12
YUKI,草莓又大又甜，离城区也不远，带孩来很不错。,2019-01-05
胖叽叽,草莓是不错，但也很贵。停车位是真纠结，路又窄又长，不方便,2018-12-30
dpuser_2219825975,2019年的第一波草莓，采摘园欢乐多，老板娘全程，介绍不同品种的草莓，草莓味浓，甜度刚好，收获满满两大筐草莓，采摘筐免费送，携带方便,2018-12-30
Thomas_7372,貌似主推有机皇家草莓，虽价格略贵，但从味道到个头都很满意，还是可以品尝一两个的，他家可发快递，北京市内当天采摘送达，价格比采摘便宜一点，仅供参考。,2018-12-28
田老师,头茬草莓🍓最好吃，香味和口感都不错，物有所值。强烈推荐红颜，估计年前差不多就没了，这个价格性价比还是不错的。采摘也是一种乐趣，孩子喜欢不得了😄。,2018-12-15
生活在于凑合,有机农场主非常热情，能坚持8年做有机农业的大咖圈内很少。您是我认识最棒的农场主。草莓香甜可口，找回童年的回忆。我会告诉我身边的所有朋友来光临农场,2018-12-11
niuniu旅友,草莓🍓很大，很甜～～～就是量少，一小盒没多少,2018-08-23
迷糊姑凉,好久之前去的了，现在才来评就一点小远，但是还是来了，庄园很大，草莓🍓很红很甜，老板娘很热情很好的,2018-08-09
hellohelloht,草莓真的真的很好吃，位置也很好找。。。,2018-07-22
buaa_yyx,很不错的采摘园草莓都特别大，除了能够采摘之外还能吃到草莓而且都是绿色无污染的没有喷农药，感觉很健康草莓个头很大味道也很不错，自己采摘的然后又买了三斤，除了有草莓之外还有一些鸭蛋可以购买价格也挺便宜的，整个过程都非常的愉快，开心的一天要过去了哈哈！					,2018-05-26
风舞云扬,春天是吃草莓的好季节，之前一直在吃家门口卖的，这回终于有机会来采摘一次了。这家采摘园位置很好找，我们很自然滴选择了她家。老板很热情，很周到地给我们提供摘草莓的工具。自己摘的草莓就是比买的新鲜，个个都很大，现场品尝后觉得味道棒极了。我们几个人最终拎了好几盆子走～					,2018-04-23
WeiXin_0551190077,来的那天刮大风，刮的天上地下黄呼呼的。进到大自然农场园区，找了个大棚就钻了进去，草莓味浓郁，采摘清洗品味，草莓有点酸，水大。又换了个品种，在工作人员指导帮忙下，了解到哪种草莓口感好，哪种已经不好吃了，顺利的采摘了一满塑料筐，又去菜棚挖了一根莴笋，挖的这根叶子很茂盛，莴笋不大。外面有工作人员售卖玉米面，鹅蛋，鸡蛋，小西红柿，黄瓜洋白菜等农产品，来采摘草莓的还挺多人的。					,2018-04-22
dpuser_7289271725,天气不错，出来玩，看见路边有采摘的牌子，就过来了，场地面积挺大的，运气好老板带我们来的这个大棚没怎么被摘过，个头都特别大，颜色也好看，小朋友不一会功夫就摘了一大篮，棒棒哒，价格也不贵，弄好洗了几个，特别甜～					,2018-04-22
冠,春天正是吃草莓的好时节！有空来自己亲自采摘特别好！【草莓】草莓特别大，特别红！很大，特别甜！你可以从图片中看到哟！【服务】服务特别周到，可以根据自己的喜爱摘取！采摘的体验特别不错！这种活动主要侧重体验！推荐给大家！					,2018-04-20
【已注销用户】,先说价位是69，59和49，其实有39的但人家不说！等最后都完事了你说你要用团购券的时候，大妈跟你说你那是39一斤的团购券，你摘的是49的。我们说买点最贵的尝尝吧，会员的直接带你去2号棚，我们散客直接带你去1号棚。我们也没摘多少，因为实在没什么可挑的了！再看人家会员，好家伙又大又新鲜。我们挑了好长时间，人家进去没多久就出来了。会员和不是会员差距怎么大？而且也没人说是怎么办会员的。蔬菜还可以，把黄叶子和根都剪了。就这一锤子买卖吧！					,2018-04-20
