用户名,评论,评论时间
芒果格冰沙,40一斤，很贵，如果里面吃还要交门票一人60，不太划算，草莓有的味道浓郁，有的一般，不如之前去过的草莓园。旁边的香椿采摘倒是很划算。,2016-04-02
aquakid,从大众点评网上发现的这家，离市区不太远，一共有七个大棚的草莓，而且品种不一样，草莓味道可好了，摘前试吃了一个，味道浓郁，比市场上的草莓好吃很多，老板也很热情，以后还会再来的。,2016-04-02
果果的妞儿,草莓真的不错，每个人只能尝一个，，开车过去略远,2016-03-27
小小叶在这里！,寻找方便，孩子高兴就行！踏青不错的去处！,2016-03-27
终极理想,这个时候草莓都熟的差不多了，味道很不错。就是采完最好马上拿回家，或自己准备好软纸，最好码一层草莓垫一层纸，采太熟的回家容易坏掉。,2016-03-26
牛牛牛_9000,不让随便吃，感觉四十一斤还是有点贵,2016-03-23
焦焦^_^………,这一星是给他家草莓的，采摘的过程全程不过十几分钟，有个年轻小伙严格监控，不许小朋友在里面玩，不许小朋友摘，小朋友吃了三四个草莓后男子急了，不允许小朋友再碰草莓一下，还从地上捡起一个青的硬塞进我们的篮子，非说是小朋友走过时碰掉的，小朋友不小心碰到一个已经烂掉的他也立即捡起来塞给我们，说小孩吃了好几个了这些都得算你们的，几乎全程就是在呵斥，我想我们到园子采摘的对每一颗草莓也都是爱惜的，可却遭到过分的白眼和斥责，无非是小孩吃了几个草莓，至于么？					,2016-03-20
jingshuxiang,想去摘草莓，搜了一个相对来说近点的地方，40一斤，不算便宜，主要装🍓的纸盒子还要按斤收费，不太厚道，听同事说昌平那边都便宜了25一斤，也是采摘园，这个地方我们去的当天就开了一个大棚，用的来说一般，还是去昌平吧					,2016-03-20
cisilychen,在京福路路边，如果从北向南的话实在左手边。七个大棚都是一家的草莓，进那个大棚都可以，主任会根据人数分流去不同大棚，保证采摘质量。草莓品种是红颜，味道真的是很好吃很好吃。整个草莓从上到下都是红的，不像市场卖的上面红下面白的。那滋味简直了，没谁了。就是好吃，可惜是每人只能尝一个，开始觉得店家有些抠门，后来想想也是，一斤草莓40，一个大点的就好几块钱了，人家也不容易，互相体谅吧。四个大人一个小孩最后弄了三小箱，到家就轻松干掉一箱。准备再去采呢。主人会教怎么采不伤草莓，其实熟透了用手一拿从草莓绿蒂那里很容易自己就分开了，挺好弄的。就是带孩子的可得注意点，小朋友玩疯了别伤了人家的草莓秧子，因为草莓能摘好几茬呢。老板娘挺着大肚子给我们讲解啥的，真不容易，多支持吧。					,2016-03-20
叶子_0581076838886771485,周曰带家人过去的，小朋友很开心，服务态度很好，老板很热情！根本不象有个别人所说的，没有强制丶没有冷漠！与老板还聊了一会，理解诸多的不易！试想一个外地的朋友来京创业是多不易！我本人就是外地的来京创业的，能体会到那种艰辛！那些故意喷的朋友，你肯定是作践了脚下的草莓及劳动成果，不是你家的当然不知道珍惜与爱护！希望给予理解和谅解，我是对事不对人！					,2016-03-20
dpuser_89657469505,感觉很不好，一进去就说每人必须摘够一斤，而且态度很不好地说不能吃什么的，我们知道不能吃，但是也不用态度这么不好呀。结账的时候前面的人在争吵，原来纸盒也算钱，四十一斤的纸盒啊，看前面单称了一下纸盒的重量，9块钱，坑人呀，再也不去这了，敢情净做一锤子买卖！					,2016-03-13
leeeeeeeee,草莓特别好吃，摘了两箱.里面要是再有农家饭或者玩的项目就好了,2016-03-12
会员5861745,宝宝开心，留下美好回忆！酸甜口儿～,2016-03-12
萝卜_1925,有草莓还第一次见香椿老板人很好点赞,2016-03-10
薄荷糖1113,主人很热情，会告诉你摘什么样的比较好，草莓酸甜，很不错,2016-03-09
小兔吹灯,草莓很新鲜，服务也热情，适合带孩子来玩，40一斤也还行。吃饭停车都方便，就是赶上附近有大集，G104堵的厉害。,2016-03-09
yourcells,老板人很好，价钱十分公道，草莓味道特别好，与市场上吃到的不一样噢,2016-03-09
湖南人在北京！！,草莓质量很好，口感很好，周六11点多到的，人不是很多。主要缺点是:1.G104双向单车道，走的很慢;2.周边没有其他项目。所以路况再好一些的话，单去摘趟草莓也就不说啥了,2016-03-07
dpuser_3586481683,味道很好，草莓个头很大！特甜！位置也很好找！环境也不错！孩子吃的很开心！很不错的体验！适合带着宝宝一起去尝试！,2016-03-06
blackgods,草莓个大味美，假期游玩好去处，强烈推荐。,2016-03-05
dpuser_26413678487,差评本来带孩子去玩的老板在边上念叨个没完，能排第一我也是无语了！,2016-03-05
wangyu1980,良心评价草莓确实好吃，就是人品超差，称重不去皮纸盒也四十1斤卖，说这是他们的就得按他们的算，还必须大众好评才能按四十算，可知评价含水量多高，全程有人看着不是边吃边采的，去时打电话问草莓还多吗，说我们七个大棚呢，到了只能去一个还是摘剩下的快没了，老板根本就不打算做回头客生意，能宰一个是一个					,2016-03-05
JessicaSmilewm,采摘园在大兴青云店，是南城比较近的采摘园，好几个大棚，客人挺多，老板人不错，草莓又大又红很新鲜。,2016-03-05
dpuser_7454119006,态度超级差，一进门就以地主的口气警告说不能吃，不尝怎么知道好不好吃，结账的时候更是斤斤计较，不求您给我便宜至少您别让我吃亏总行吧，还是昌平通州那边的好,2016-03-02
rachel0729,第二次来了！这次的比上次的还好！个也大熟的也好特甜！让老板给摘了些有点裂纹的更甜更好吃，就是不太好看！谢谢老板！祝生意兴隆！,2016-03-01
dpuser_04538523335,还不错，价格不贵，当然不能吃，但是我家小孩要吃，老板娘还是很好说小朋友就让她吃吧，态度很好，草莓大个又好吃，很新鲜，以后还会去,2016-02-29
不香不用找钱,草莓新鲜美味店家会全程陪着指点采摘。,2016-02-29
桃桃老妈,今年第二次来啦，这两周很不错！熟透了，采摘人也不少，红颜草莓、和奶油两个品种。,2016-02-28
jo0527,出南六环不远就到了，挺好找的就在马路边。我摘的草莓品种是红颜，好吃！好吃！,2016-02-28
闪电2007,去了好多次，服务很热情，草莓从根红到头，比市场卖的好多了，非常甜,2016-02-28
sixianju,草莓味挺浓，而且路也比较好走！值得一去,2016-02-28
*迪涛*,还不错，草莓味道很甜，孩子很开心,2016-02-28
Todpole1,老板热情标准山东人宝贝一来就喜欢这地了下次还来,2016-02-27
叨叨猫1031,草莓大大的，随便摘，人还不多太好了！孩子大人都喜欢,2016-02-27
dpuser_45024484259,40一斤，挺好吃的，老板服务态度也挺好，环境夜干净！,2016-02-27
z5769,挺好的不错，园子挺大，可以随便摘,2016-02-27
dpuser_7436599225,环境不错公交车方便还有动物挺好,2016-02-27
juju_3565,在大兴，草莓和蔬菜，草莓很大！,2016-02-27
May-五月,草莓味道不错，以后可以带家人常去，老板人不错，很热情！,2016-02-27
叶子_249541,草莓都熟了，大爷很热情，棚也多，口感甜，个大，小孩很高兴,2016-02-27
dpuser_34308953828,草莓很好，很新鲜，甜，推荐。老板人不错。,2016-02-27
bidol,在大兴，第一次来，人不算多，性价比很高,2016-02-27
asyqiqi,第一次来这里，还不错的，挺大个头的，味道也挺香，下次还来！闺女很开心,2016-02-27
dpuser_6156857115,好吃又好玩儿，家庭休闲的好地方！,2016-02-24
非城雾绕…高JG,边摘边吃，绿色看得见，孩子还可以于老板家的孩子一起在草莓园里面玩耍,2016-02-23
dpuser_1758338190,草莓非常好吃，价位经济实惠，地理位置交通方便，老板很实在，极力推荐。,2016-02-23
oommee,东西非常不错，老板人很实在，下次再来,2016-02-22
吻印痕,味道香甜，摘完可以直接吃不用洗。价格合理。,2016-02-22
惦记我_8435,服务态度一流，产品新鲜美味，看图说话,2016-02-22
FJY33333,草莓好吃香甜，个头大，干净，带孩子已经去过好几次了，尤其老板人很好呦。,2016-02-22
随风0402,草莓真不错，价格也便宜，冬天没好玩的地方，去草莓棚逛逛还是不错的，老婆孩子都高兴！说实话这儿老板真不错，当草莓更好！！,2016-02-22
1729580_51返利,草莓很好吃，红颜和甜宝，主人也很热情，服务周到，必须赞一个。,2016-02-22
dpuser_32272255999,是冬天里休闲游玩的好去处，顺便说一下，草莓也不错哦！,2016-02-22
