用户名,评论,评论时间
shangrila1,交通：需自驾特色体验：烧烤便宜，30/位，有阴凉，草坪。但是厕所环境太差，老板服务态度很一般，有调料，没有洗手的地方适合好友聚聚，地挺大，有果园。建议避开周末，工作日可以带狗。,2020-05-30
匿名用户,非常适合带孩子玩，每人好像30孩子不收费，可以打球,2020-05-30
贪吃沙粒,千万别来！恶性规定！成人必须每人消费2斤樱桃（每斤50元），之前电话咨询完全没有说明，开了好几十公里，到了门口一下的态度变脸，强硬，反正你带孩子来了，进不进来随你便！特别气愤,2020-05-27
随梦飞_3749,果然工作日是人最少的，除了我们陆续只有三四家人过来烧烤。草坪有人搭理，有小动物，兔子，鸡，羊。30元/大人，儿童免费，碳30一袋，一家人的话一次烧烤用不完，免费提供桌椅，扇子，烤炉。烤网。有个小商店，买饮料，啤酒，雪糕，泡泡机。啤酒9块一瓶。雪糕买了两个都是6元。儿童有蹦蹦床，旋转木马和跷跷板。小朋友跑着也不用管太多。带孩子比较省心。整体感觉不错。有蚊子记得带驱蚊水。厕所稍微差点。就是旱厕味道比较大。					,2020-05-26
杨二索娜猫,需要提前预约，周末时间，一般上午都约满了，很多人也都是一来呆一天的。我们三点以后来的，有空位。收费还算合理，环境也不错。小动物有羊圈，就是太味儿了，喂小动物的有点待不住。蹦床是热门项目，全靠自觉。大孩子一上去，或者人多了，小点的孩子就玩不了。					,2020-05-24
岳来岳牛,约了几家好朋友一起来的，一个大草坪，搭帐篷，还有小孩子喜欢的转转木马那类的游客设施，还有一个大大的跷跷板，挺爽的，大人也能玩。可以在这买烧烤食材啥的吃也比较方便，我们是自己带的食物烧烤，我们喂羊喂了好久，把我儿子高兴的，但是卫生巾实在是太。。。。是三十多年前的那种土厕所有待改善。					,2020-05-23
我去青海摘枸杞,北京价格最实惠的露天烧烤一个人30，提供烧烤工具，炉子，夹子，扇子碳可以自带可以在现场买～30一大袋，酒精5快一盒～酒水饮料好像5快～盐+孜然好像也5快～反正贼便宜～自己带肉就可以烤了～我就觉得老板太实在了，除了人头费，别的几乎不赚钱啊～还要修剪那么一大片草地，特别干净特别密的草！里面还有小动物，羊啊兔子散养鸡都有～可以搭帐篷，铺地垫，踢球，遛娃，躺着发呆看飞机✈️～					,2020-05-22
大官人的小娇妻,很不错的烧烤地点，不妄驱车1个多小时，狗狗9岁生日，能烧烤+能带狗似乎是理想选择，又受不了大土地上烧烤。但也是难上加难，好在农场主通情达理，让我们在靠边的位置落座，这个地点最大的好处是间隔很大，别的户外烧烤很难达到，而且都是草坪很干净。有一小处孩子能玩的转盘和蹦床（没有拦网）。仅提供烧烤工具（炉子、碳、扇子、烧烤网），价格合理。					,2020-05-22
天野爱117,位置：根据导航走就可以，很好找停车：有评论说不好停车，路很窄，但其实并没有，对于车技没有要求环境：有一片草坪，让人心情舒畅，可以带个帐篷⛺️，在里面躺一天是很舒服的厕所不干净，但是走远一点有个干净的厕所。可以带狗子玩，开心，老雷点赞！					,2020-05-17
隔壁女子,五一假期，提前没预约，还好他家有位置，组织小伙伴们一起郊游。交通：导航很好找到，停车位也很充足特色体验：户外烧烤，我们是自己带的食材和炭，也可在他家买。有一大片草坪可以搭帐篷，比较适合带孩子，服务热情周到，值得一去					,2020-05-16
ninenko,"团建来农场烧烤，自驾很方便，跟着导航就可以到！农场挺大的，环境优美，烧烤很不错,农场提供烤炉，樱桃快熟了，老板说月底就可以去摘了！农场还可以认养菜地，50平一年2500可以自己来体验托管给农场，每周来收菜一次！种的基本是萝卜生菜胡萝卜什么的………					",2020-05-16
我的点点爱,三棵树农场🐑🐑🐑家庭聚会的不二之选，营业时间9：00—22：00，完全不用着急，放慢脚步，放慢动作，安逸地度过一整天。没有特别花哨的特点，但是大片的草坪一下就让心情到的了放松～～草密且高，搭上帐篷⛺️铺上野餐垫席地而坐也不会觉得草坪很硬夜幕降临才离开，味蕾满足的一天tips：30/成人票，小朋友免费。门票包括了桌椅和烧烤炉的提供。其他烧烤用具需要购买，也可自带。可以带宠物。停车方便，紧邻草坪，手提物品多也不用担心。因为疫情，园区暂不提供肉类供应，可以买饮料和酒类。还有一些玩具，例如泡泡机～选个好天气出发吧					,2020-05-16
Qiiinnnnng,位于顺义区三棵树农场，这里是节假日度假休闲的好地方，驱车1个半小时就到那里了，人还挺多的，都是一家人或者朋友的聚会。那里有宽阔的草坪，还有帐篷可以遮阴，烧烤炉子，炭火都具备，租金也非常优惠便宜，自己带点食材肉串，野餐的食品就可以开开心心的玩一天了。					,2020-05-14
shishuo0730,错过五一高峰期，今天一行人，风风火火的来了，导航直接过来的，感觉还不错，里面还有樱桃园，还可以自己种菜，租一块地，一年2500，种什么都可以，还有人帮忙看着，还是不错的，烤串的前面就是块草坪地，孩子也可以来，特别好的地方。					,2020-05-13
梁,草坪特别好，满眼绿色，环境很好。店家很热情，没带的东西，都可以借用，每人30元的场地费，可以呆一天，也是很值了,2020-05-12
瑜茉莉,难得的好天气和难得的大草坪，可以烧烤可以遛娃可以搭帐篷，性价比高。有提供烧烤炉子和工具，可以自带串儿过去烤,2020-05-12
月寒,服务很好，大草坪非常棒，带着孩子玩一天，有机会再来,2020-05-12
快乐的小吃货,至今为止过去性价比最高的户外烧烤环境好服务好价格合理去就完事了提供烧烤工具-租碳-一袋30元用不了下次继续出怕浪费了,2020-05-10
heatherjia,烤串人均三十提供炉火适合带娃出行中间像足球场⚽️就是厕所是农村那种特别脏上厕所不卫生周围没地方洗手而且周围都是老乡种的地有点动物会有臭味算是比较低端的烧烤地点因为每家距离近烟火味比较大希望可以再升级改造一下					,2020-05-08
霸气侧漏的小叮叮,在家关了几个月，趁着五一的时候和朋友来烧烤一波。在大众点评上看见这家，第一时间被大草坪吸引，决定和朋友一起来。电话给老板预定位置，要求留了草地边上的帐篷。当天人比较多，10点到的时候帐篷就只剩最后一个了，老板给我们留着呢。挺不错收费方面每人30，小孩不收费，提供场地和烧烤架。碳另买，30一袋，酒精5元2块，8个人一共消费275。图片是农场旁边的油菜花地，很漂亮！					,2020-05-07
秦we伟i,五一假期过来烤串，人还是挺多的。有养了些小动物，兔子，羊，小朋友很喜欢。还看到有些分割成小块的菜地，旁边有认养的人的名牌，估计是可以自己种菜，体验农种的乐趣。我们主要是来烤串的，用他们提供的炉子的话，每人30元，碳是30元一大袋子，就是烟有点儿大，最好自己带碳。没什么服务，也用不着什么服务。总体感觉还可以。					,2020-05-06
闲胖子1,交通：交通不到.我们都是自驾过去的.东五环朝阳区过去一个小时左右.这附近风景很好.顿时心情舒畅.空气清新.特色体验：采摘蔬菜.采摘番茄.采摘草莓.采摘的蔬菜12一斤.也不贵.推荐理由：农家乐.有很大的操场.可以自助烧烤.提供烧烤架.炭火30元.包括烧烤架.可以租扇子.火钳夹.菜刀.工作人员帮我们生火.tips：烧烤需要自带所有材料.除了烧烤架和碳火.					,2020-05-05
等风来,五一期间人满为患想在北京找个能烧烤的地儿太难了还都约满。找了一遛够搜到这地儿不用订金订了就会留位置有契约精神（希望大家预定了就守承诺哟)。价格还便宜烧烤30/人不限时没有其他费用停车也免费太值了！提供炉子、桌椅。碳自带也可以在它那里买。我们自己带的食材和调料。草地特别厚且绿可以支帐篷⛺吊床就别带了没有大树。其他地块儿好像能采摘但我们没去。					,2020-05-04
牛奶小白白,五一假期终于可以出去放风了，憋了三个月快发霉了呢。跟小伙伴们约起来，这家农场位于顺义，人还是比较多的，好位置要提前几周预定呢。所有吃的都要自己准备哦，场地费是每人30，这边只提供架子，碳.刷子.料，一次性碗筷都需要单买，每个用具都需要单收费。服务比较一般，因为人多也不愁赚吧。					,2020-05-04
子子,店家服务态度超级好～场地超级干净，烧烤好去处，店家提供炉子碳等工具，自己带各种食材就好啦！而且适合带孩子来，吃完后可带孩子各种玩耍，遛娃累了帐篷里休息！大人们可以聊聊天！下次下次还要来～超级好的地方！喜欢！期待下次来采摘-					,2020-05-03
sweetcc0208,【位置】这个农场确实挺远的，今天还有些堵车～【价格】农场的价格很便宜，一个人30，但是买过来的吃的还是要看自己了～【味道】我们是点的生的木屋烧烤过来烤的，这里有炉子，还可以买碳，总体来说还是什么都有的，味道还是可以保证的～可以从家里带个手套过来，这里没有卖的～【服务】基本上没有什么服务，哈哈哈【总体体验】环境也还可以吧，偶尔还是会有一些凉快的风，就是位置实在有些远，同去的朋友觉得下午去比较合适，不那么热，还有夕阳～感兴趣的朋友也可以来体验一下～					,2020-05-03
*侯依楠,五一溜娃，小盆友想烧烤，问了好几个地方都满了，三棵树这里说下午3点以后有位置，我们就过来了。特别好，大草坪，环境很干净，洗手方便，下午烧烤，越烤越凉快，草坪上有个转椅，小朋友在草地上跑跑玩玩，一会回来吃根串，一直吃到8点。bgm是飞机，一下午飞过去几十架，躺在草地上看灰机，还有溜狗狗的，看了老板的狗我才发现，泰迪和吉娃娃很像。老板很热情，炭火烤炉租借也便宜，汽水才5元，比城里的饭店还便宜。厕所稍简陋。儿童玩的设施要多点就更好了。以后应该会常来					,2020-05-03
Oliver95,疫情稍微缓和的四月周末，自驾到顺义的三棵树农场，植树+摘草莓。(交通)市区过去约45公里，不堵车的情况下约50分钟。农场可以停车，导航也很好找。🌲首先进行了植树劳动，有专业的植树大爷指导你挖土种树，种了两棵发现种树qu确实还挺累的。🍓疫情期间控制人流，进大棚摘草莓需要限流排队。供游客摘的草莓都比较小，不过农场包装好的草莓虽然个头小，但是真的是超级甜啊，连长得丑的也超级好吃！🍅大棚里还有没熟的绿色番茄，样子也是非常可爱，不过等番茄熟了应该会特别好看吧！🐰农场还有超级可爱的兔兔，可以拿菜叶子喂它们，感觉它们吃得很开心！差不多2个小时就可以逛完。另外发现农场是有烧烤设备的，估计非疫情期间应该是可以供应烧烤的，想吃！					,2020-05-03
爱思图雅恪,单位组织植树活动地点选在了三棵树农场人不多农场给了小树苗🌱让我们种自己玩玩挺好的交通：导航三棵树农场直接可以找到特色体验：可以采摘可以烧烤适合小朋友来玩tips：开车来比较方便推荐理由：适合春天来玩					,2020-05-02
靖嗝嗝,位置很好找，地方很大，能涮火锅，能烧烤，真是不错。要提前预约，要不然没地。小动物少一些，小朋友玩有个小沙坑，还可以踢球。摘草莓不算贵，草莓个头挺大的，味道不错。蔬菜也可以摘，不过最好提前问好。唯一缺点就是饮料水没有凉的，希望能卖冷饮。					,2020-04-27
吃货小公举228,去得很早，提前预约，我们人少，被安排在过道角落，问可不可以换位置，工作人员都忙，没空理人。旁边是多个烧烤炉区域，果断走了……这个地方可能只适合人多去,2020-04-25
图图的,因为五一期间来的人特别多老板的服务态度极其差,2020-04-15
dpuser_8024193168,地方特别美，我们第三次去过，服务态度很好.啥都有.蔬菜也能买,2020-03-27
hyl1997,#点评有礼#还记得小时候总听见一句话，没吃过猪肉，还没见过猪跑吗？现在真的是没见过猪跑，只见过猪肉。在这里可以亲眼见到各种蔬菜的成长，从播种、成长、到收获，很有乐趣。好雨知时节，当春乃发生。随风潜入夜，润物细无声。野径云俱黑，江船火独明。晓看红湿处，花重锦官城。					,2020-03-08
维他命.C,#点评有礼#儿子幼儿园活动来的三棵树农场。离市区不远，30多公里，1个小时左右到，比较方便。农场不大，停车位不多，要停在路边。有个大草坪，可以扎营，还可以烧烤。旁边可以挖红薯，一斤5元，可以带走。玩一个上午没问题。					,2020-02-12
Villandry,适合天气好时和朋友在此聚会，30一人的价格很优惠，可以烧烤、煮火锅。煮火锅可借锅，20块钱，电费另收。自己带肉和餐具就够了，蔬菜可以现摘。大姐骑着小三轮带着我们，摘了一塑料袋的菜也就20多块。而且吃起来非常新鲜，能尝出来现摘的感觉。环境比较原生态，有一大块草坪可以铺上毯子野餐，也可以踢踢球放放风筝。					,2019-12-10
kkayy_yy,在这租了两年的菜园子了，主要是有这个大草坪可以玩，孩子在这足球打枪，还可以烧烤，就是食材自备。看他们时常还有集体的亲子活动租场地的。现在冬天有大棚了，我们没租，想着天冷了就不过去了。每年收获的季节有多半年，夏天绿叶菜疯长，周周去就周周有。带孩子感受农耕的乐趣。					,2019-11-10
雁去留声,位置：按照导航即可到达，门口很醒目写着三棵树停车：停车免费，但是进去后路窄，只可以停一辆位置，后边车辆排队停，进去了就等结束了排队出吧费用：成人30元/人场地材料费，儿童免费，提供烧烤工具和一份炭，其他烧烤食物可自备环境：道路：园内道路需要提升，我们当天去上午刚了小雨，下午进去后道路有小积水和泥泞，旁边一家要回走车子陷进去了草坪：烧烤棚子旁有一片小草坪可以跑跑，打理的还算干净动物：有小兔子和三只羊菜园：有一片小菜园，10月份有绿色蔬菜貌似还有一些果树，10月份过去已经都没有了					,2019-11-06
金多多,怎么形容这个地方呢，来了之后挺意外的，比想象中的要好一大截。农场里有一大片草坪。草还挺厚实，而且让在上面跑来跑去。场地提供烧烤架和桌椅，遮阳伞，都收拾的挺干净，30元一个人也不贵。最重要的是场地很干净有可以自己烧烤，除了有些热，其他都完美。					,2019-10-29
匿名用户,从没进园区就被瞎指挥说里面没地儿停车了然后让停到路下结果走的时候打滑出不来然后弄个小车运东西等着安帐篷又被抢有给我们安了个最小最破的搬凳子又优先后来的反正除了这些差强人意的服务其他都很好也就是说30元/位超级不值…					,2019-10-28
曉茉兒_晨兒,在郊区是一个农场，那地方有露天烧烤，商家提供炉子，可以自己带东西去烤，也可以自己带炉子，整体环境还是不错的。,2019-10-28
tracy00900,一般般，半个足球场大小的绿地，周末人还很多,2019-10-26
**歪歪*,可以自考自涮，食材自备，大草坪真漂亮，带狗狗玩无二之选,2019-10-13
生了个哪吒,环境特别差❌，草坪都干有啦.啥都没有.环境乱七八糟的，也没服务！不晓得是啥情况？也没人出来招呼.。真是醉了.烧烤区也是乱七八糟.满地垃圾..没人打理,2019-10-05
que922,有一片草坪可以搭帐篷放风筝烧烤摘菜周末放风的好地方,2019-10-03
小西,一个大棚，在棚里吃火锅是真的太热了。就为了带孩子玩会儿，无点可评,2019-09-28
翟小可,中秋假期去的，去的时候人不多选的外面有草坪的地方，比较宽敞可以搭帐篷，孩子和狗都可以在草坪上跑跑。没有水果摘了，蔬菜娃不感兴趣没摘，有几只小羊🐑,2019-09-26
梨子,之前听朋友说过，后来找个周末带娃去玩，整体环境很不错，大草坪，干净整洁，很多家长和小朋友在，服务人员也还不错，热情，有问题及时回答。去那里我们开车，开车路上交通也比较顺利，现在天气秋高气爽，可以去玩耍,2019-09-25
会吃不胖,孩子最近特别喜欢小兔子，周末到了三棵树农场，选择很正确。【交通】走一段京承高速，按导航来，下高速大概二十分钟普路，车不多非常好走；【特色体验】绿绿的大草坪，非常漂亮，烧烤工具30一位，要自己带肉串啥的，想烧烤一定要提前准备好。					,2019-09-21
leledou,本着采摘去的，结果就剩花生和白薯了，本来是让孩子来采摘，结果。都成大人采摘了，孩子一个人玩去了他家烧烤区不错，但所有吃的得自己带，他这只提供炉具，碳从它这里买就成，他家有蔬菜大棚，可以现场采摘！有一块大草坪可以让孩子们玩耍！					,2019-09-15
红,顺义离家近，开车一小时就到了，免费停车，门口是三棵树农场往里开才是烧烤场地。费用是三十一个大人，小孩不要钱。木炭固体酒精等可以自带场地也提高，食材要自带，第一次的烧烤提醒一下要酒精点火快，拿蒲扇一直扇直到木炭没烟了再烤。还有采摘，不过大姐跟我们说樱桃李子桃子都下市了所以我们挖了花生和地瓜，摘了沙果，很好吃绿色无污染。而且大姐很热情一直陪我们给我们找好吃的果子，现在人少就可以享受VIP服务					,2019-09-11
jennyqiao65,非常好，放暑假和两个同学一起去的。开车去很容易就找到，周一去的，只有我们一家人，约等于包场，也很方便停车。老板很热情给引道儿，生炉子，碳30随便用，烧烤材料自备。环境很好，有一大片绿草坪，可以搭帐篷，非常适合家里有小朋友的过来玩。每个桌子都有电磁炉，应该是可以自己带锅煮火锅的。好像还有采摘，下次准备过来体验采摘。总体非常好！					,2019-09-08
白雪904,周末几个家庭一起来烧烤，选择三棵树农场，基本上除了大草坪，还有烧烤区域，我也没看到别的什么可以玩耍的地方，不过价位还是很公道的，不贵！位置先到先得，租了设备后，就完全靠手艺了，准备的东东十分充分，自家手艺也是了得，吃的很开心！					,2019-09-08
大石头85,在那包了地，老板热情，员工尽职，菜品种类多，有机就是不一样，非常好，明年会继续，烤串也是的地方，便宜，东西都可以自带，干净，走时一定在买些他家自种的菜和水果。好停车，和朋友聚会的好地方，这几个周末必地之地					,2019-09-07
宝珠,孩子爸爸是个很喜欢烧烤的人，只是现在北京因为各种原因很多地方都限制烧烤了，在大众点评上种草了这家店后，马上组织大家来体验下。先说环境，很不错，中间一大块草坪，边上的有供烧烤的区域，这样小孩儿有地方玩儿了，可以带着帐篷，或者垫子，吃完了可以溜边儿坐着休息，为什么溜边儿呢，因为草地中间没有遮挡，相当的晒，旁边还有大农场种的菜地，里面散养着好几群鸡，想去比较干净的卫生间要走的远些，周围除了烧烤的走廊可以这个阳，其他基本没有可以遮阳的地方，所以一定要做好防晒，最好带着伞，停车还行，周末人很多，只能停到农场的大门外面。服务还行，不愿意提带炉子的话，农场可以提供，去之前需要提前联系店家预约场地哟					,2019-09-02
大个儿2333,三棵树农场非常满意，烧烤条件优越，装备齐全，还有宽阔的草坪，适合小朋友玩耍，最主要的是老板热情，服务周到，值得去的地方,2019-08-29
小猫咪_5170,有个大草坪适合孩子们，值得推荐,2019-08-27
DJ婧,看到网上朋友发的图片信息，抱着好奇心去实地看一下，不错，可以尝试一下,2019-08-01
珊_893,农场地面大，绿化带好美，服务特周到。,2019-07-22
ym001688,开车很方便，草坪很干净，适合孩子跑跑跳跳，踢球，可以弄帐篷⛺，带吃的烧烤，价格也不贵,2019-07-21
点儿麻麻,想去，还没有去，看介绍还是不错的，是个消暑纳凉的好地方,2019-07-20
冉冉来了,公司团建在这里进行，感觉环境还挺好的。很凉快很舒适，准备在这里烧烤。,2019-07-17
布拉格猫精灵,一块大草坪，可以支帐篷烧烤，还可以蔬菜采摘，总之大朋友吃的开心，小朋友玩的开心！,2019-07-15
孙丽梅_7738,这里是无意发现的，周末小祖宗带着我，我带着肉，就这么愉快的，决定了这次烧烤之旅，提前预约了，我们去的还算早，所以到的时候还有位置，这两周末风太大了，室外的帐篷店家并没有搭起来，真的是怕出意外啊，我们的位置还挺好，大太阳的没有晒到，就这样选位置，拿碳，取炉子，点火拿架子一系列的活动就开始上演了开心，本来还想采摘的可是最后实在不行了，太困了，我俩就愉快的决定回家回笼觉去了总体感觉很好，草坪很大，就是唯一的问题就是厕所，进去就后悔了，不应该喝那多水的					,2019-07-12
Jia011026,大众点评网上看到的，点评看着不错可以采摘！杏和樱桃还有蔬菜！也可以自助烧烤！开车一个多小时到了稍微有点失望，可采摘的水果已经没有了！只有蔬菜！烧烤物料也需要自备！大热天的准备也不充分想想还是算了！随后就转战青龙峡了！需要提前准备充分了！					,2019-07-08
Quny郭,人多聚会还是不错的，天气热烧烤还是挺热的。而且要早去，要不没有地方搭帐篷！要早去要不占不到桌子！还有大家要记得带筷子，盘子，碗……这个地方没有啊～一定要自己带～要不没有家伙吃饭孩子很喜欢～可以疯跑～放风筝～玩球					,2019-07-05
逍遥哒喵,感觉太好玩了，环境好，空气清新，蓝天白云去采摘，感觉太好了！家人都比较喜欢，比较锻炼孩子，很亲民，接触大自然，感觉不错，喜欢推存这里不错，就是距离有点远，如果离我很近，就会经常来，有时间来这边，会可以					,2019-07-04
bennysarah,和公公婆婆老公娃一起过来连烧烤带玩，满载而来，满载而归。来的时候带了一大堆烧烤的吃食，回的时候跟去了趟新发地似的采摘了好几十斤绿色蔬菜。烧烤区，30元/人，炉子免费，碳需要买，可能周间和周末价格略有差异，大概30-50一袋。建议买两块酒精，2.5元一块，容易点碳。如果周末过来尽量早到，一是天气越来越热，二是人多排不过来。周间的话客人少，一大片草坪只有我们一家子。包地区，就是领一片地，从春种到冬季萝卜白菜下来的期间，出产的都可以采摘。好的地方是不用自己动手，开春想种什么提前说，人家就全权代劳，收获的时候您去采摘就行了。小块地50㎡，2500元/年，大块地100㎡，5000元/年。我们来的太晚了，大块地没有太好的果树了，就领了一块小的地，有棵核桃树，地里已经种好了诸多蔬菜，硕果累累了。于是话不多说，莴笋，韭菜，西兰花，西葫芦，空心菜，西红柿，黄瓜，木耳菜熟了的都采了回来，一大包足足有30斤，按老板的意思是现在每周过来都能有成熟的可以采。如果还有空地可以随时让补种。总之来一趟不亏，玩了吃了还劳动了，回家还有的吃					,2019-06-30
奋斗吧！_5338,人真多，估计这是能烧烤的唯一的地方了，还能踢踢球，带点串，一家子聚聚聊聊天，心情不错，孩子现在能跑能跳的地方也不多，但这里却可以满足，一个很大的足球场，孩子们可以踢踢球，也不担心有车，确实挺不错的，下回有机会还会来的。					,2019-06-28
囧淘,带孩子去的，很喜欢玩，亲近大自然,2019-06-28
luck返利网,适合去遛狗的场子，等我有了雪纳瑞就带它去，哈哈哈～,2019-06-26
时尚达人,位置好找，环境非常好空气清新，还可以采摘烧烤，蔬菜特别好吃纯天然，大力推荐,2019-06-25
喜欢榛果的熊在路上,环境非常好，难得有一大片绿草地，孩子们可以撒花的跑，踢球，是带孩子游玩的好去处,2019-06-24
寒塘鹤影yu,周末带孩子去的，大草地真心不错，孩子可劲儿撒欢儿嘚瑟，大人在一边烧烤聊天，不用担心安全问题,2019-06-22
靳修齐,还不错的一家农场，上次在那里玩得很愉快,2019-06-22
dpuser_0345784173,大草坪很平整，孩子们可以奔跑玩耍，只是夏天太晒。,2019-06-21
noribaby,不错，在罗马湖后面影藏着这么一个世外桃源……,2019-06-19
消费者之友,环境太适合烧烤了消费也很亲民不错不错,2019-06-18
JAZZJ,单位组织的种树+参观蔬菜活动四月份还稍微有点凉而且光秃秃的一眼望去有些荒凉农场的人事先已经把坑都大概挖好了只要再稍微铲两下就行了之后种上一颗小小的树苗貌似他家地是可以租的之后自己想种什么农场人帮忙种和打理没周过来取菜感觉还不错可以吃到新鲜的蔬菜					,2019-06-18
orchid_operator,一直懒懒懒，拖到现在才有心情写评论端午节假期的第一天，到三棵树农场家庭聚会【位置】跟着导航走，很容易找到，只不过赶上假期高速都会有些堵。院子里都能停车【环境】大大的草坪，很是满足，足够孩子们玩耍，我们家还带了狗狗一起去，给狗狗也开心的不得了。需要棚子的都要提前很早预定。30元/人的门票相当合适，炉子是场地准备的，炭也可以现场买，都很方便。其他食材都是自己带的，也可以自己带帐篷⛺️，吃完喝完睡一觉在踏上返程的路。是比较好的烧烤的地方。值得像朋友们推荐					,2019-06-18
冯艺_566,烧烤区大草坪很吸引人，孩子摔倒也不怕疼，再搭上帐篷，孩子玩儿的太高兴了，一边烧烤，一边在帐篷里面玩，也有桌椅，真心不错美中不足，树少了一点，夏天比较晒，如果再来点大树遮阳就好了。农场不小，中了很多东西，还养着羊鸡鹅，小孩子喂羊很开心。烧烤30元一位，提供炉子夹子桌椅，其余自备，今天还看到俄罗斯朋友来烧烤。总体不错，推荐体验！					,2019-06-17
爱吃de熊猫,想带孩子烤肉串，北京能烧烤的地方不多了，大众点评搜的这家，评价不错，就提前打电话定位，端午第二天来的，人特多，绿色大草坪真爽看着，就是没玩儿，因为太晒，直奔主题，烤串儿！炉子，碳，碳夹子，蒲扇这里都有，大人30一位，孩子不要钱，以后还会再来滴，晒图					,2019-06-16
晶得儿晶,还不错呀。有一个棚子有很多桌椅。中间很大的草地，绿油油的特别舒服。另一头应该是果树。非常划算的价格30块钱一个人。可以提供烧烤架子。节假日来了好多人。大部分是带小孩的家庭。自助烧烤以后就在草地上搭帐篷。下午有点热但是午后还不错。对了提醒大家厕所在门口停车处。					,2019-06-15
yuetwin,小朋友喜欢的地方，可踢球、可打羽毛球、可支帐篷，就是不能放风筝。大人也喜欢的地方，可烧烤，可神侃，可放松。这里只提供烧烤架子、桌椅。其他一定要备齐，否则任何一个小玩意儿都要收费。另外发生一个不可思议之事，为了解冻自带的牛排羊排，哥们儿给放在了烤炉前面的地上，结果5分钟之后竟然不见啦！隔壁那哥们儿赶紧澄清不是他干的，说是被服务员收了，等找到服务员问的时候，答复说帮我们放冰箱了。到冰箱找了半个多小时都没找回，最后还丢了一袋羊排，这怎么解释呢？没见服务员那么有眼力架儿啊，垃圾不主动收拾，收客人的食品倒是挺麻利哈					,2019-06-14
李奔儿奔儿,很不错的地方，因为临时来的陪孩子补过六一，在超市买了部分烧烤的原料，下午一点左右到的，过来后基本别人都已经吃完了，就剩下我们一家在烤，租的这的用具和碳，烤完吃完就可以在草坪上玩了，玩飞盘玩扑克玩风筝都可以，场地的草坪很好，因为是飞机航线一会一班飞机很大也挺有意思，没来的急去采摘樱桃下次有机会再过来，很放松的地方，值得再来！					,2019-06-08
夏心心,六一去的没预约等了一会才等到老板给准备烧烤台子椅子节假日最好预约来这基本都是烧烤周围有果园菜园子就是没什么采摘的人烧烤按人头计费30一人碳刷子油什么的也是单收费如果有需要最好还是自己家带过来别忘了带帐篷垫子可以休息就是天越来越热了免费停车就是厕所据说太脏没敢进去					,2019-06-08
马卡龙ranran,超大的草坪非常棒，宝宝可以在上边奔跑，人不是很多，自带的食材，在那里烧烤的，服务很好，提前预定的位置，但是去的时候被别人给占了，工作人员也很无奈，不过最后也给安顿好了，工作人员的服务还是很好的，六一过的很开心，有机会还会去的！					,2019-06-06
YONG,从大众点评的推荐发现了这里，提前两天预约了一下，今天带着娃们来这里过六一儿童节。一早九点半就到了园子里，占了棚子里的座位，因为到的早，先在草坪上耍一耍，孩子们在草坪上可是玩嗨了，一个小型足球场大小的草坪休整的很干净，支上帐篷后，开始打球，踢球，飞盘等等，基本不用管娃了。感觉这里的烧烤区放在棚外还是不错的，其中一个小插曲，我们放在眼前地上的羊排和牛排被工作人员也不问问就给拿走了，这急着的，没东西烤了咋整，要了半天才给要回来，真不容易。得到教训就是大家一定要看好自己的东西。					,2019-06-02
小怪兽爱吃肉0220,六一儿童节，在大众点评搜到这家，看到评论还不错，带着孩子，起个大早到牛街买的肉筋，羊肉串，鸡肉串，腰子，一些菜和鱼豆腐什么的，色拉油，佐料，饮料，一次性餐具，纸巾，湿巾等，大家如果要去一定要把东西带齐全，商家只提供烤箱和桌椅这个是免费的，碳30一袋，还有冰镇饮料，其他也就没有什么了，～周末节假日提前打电话预约呀，要不然去了没有地方，还要等很麻烦，收费标准大人30元/人小孩不收费，停车免费去晚了没有地方停车呦，环境不错，有一大片草坪，可以搭帐篷，踢球⚽️，做游戏，都需要自带，今天我们去到了中午烧烤区有点乱，一定把自己的椅子看好，容易被别人拿走，人多大家可以玩一天！					,2019-06-02
小海豹8586,和朋友去过几次，环境越来越好，烧烤和火锅都可以，一大片草坪够耍的了,2019-06-01
北京大妞,去的时候人不多，一个人三十价格合适，提供烤架和扇子，在这里买炭50一袋，矿泉水3元可以接受。厕所有些简陋建议装修一下。,2019-06-01
霸王507,来这里摘樱桃，已经有点过季了，只剩下黄樱桃。摘了几斤，50一斤，可以边吃边摘。还有蔬菜杏这些的。,2019-06-01
dpuser_70231901664,大草坪太完美了因为主要为了跟朋友出来烤串就没带孩子有点后悔孩子很多放风筝玩球的下次准备充分再带孩子去一趟,2019-05-27
爱吃的人冬,比较适合带孩子来玩。烧烤区和就餐区是分开的，相对安全，不用担心熊孩子撞翻了炉子。烧烤区前面的草坪不错，天气好的时候把孩子们撒出去疯跑，家长不用管。我们带的东西太多了，基本上只吃了30%。就是蚊虫苍蝇满天飞，刚烤出来的东西马上就被苍蝇盯上了。记得带蚊香，防蚊贴！					,2019-05-27
