用户名,评论,评论时间
AeDy佳楠,这趟玩的还可以老板照顾很周到，吃的东西也很开心，十度经常去，这家住着很干净老板给做了好多菜，在十度第一次玩的这么开心，自助烧烤随便烤，还有红鐏🐠，真人cs蹦极，这次去终于完成心愿，这趟玩的很嗨皮下次还要去					,2019-05-09
yoyoxiong,团队活动在大众点评搜了好久，选择了他家，性价比比其他家都要好，啥都有，非常干净，这是重点！！！房间，厕所也超干净，还有一次性牙具牙膏。我们包的是一栋别墅，好吃好玩还能k歌很丰富，老板一家超级nice.烧烤炒菜很好吃饮料也很多。有种家的感觉。在这住去玩景点，打cs，碰碰车漂流等等啥的都会很方便。不需要排队买票，老板全部搞定，我们玩的很轻松。周围超市什么的也很方便。总之之后还回来，也会推荐给朋友团建或家庭出游。					,2019-05-06
()嘿秦三石,清明放假的时候约了家人打算附近出去玩玩，搜到了海哥家，当时对比了几家，觉得性价比最高就订了海哥家，附近超级多的农家院，但是赶上节假日真的家家爆满，还有好多坐地起价的，所以还是建议大家之前订好。海哥家的菜味道不错，晚上的自助烧烤种类繁多，想吃什么自己烤就行了，还会送很多的凉菜…还去走了玻璃栈道，因为带了孩子，真心一家都累屁了，不过还是很开心的…					,2019-05-04
xz8375,周末三五好友找个有山有水的地方放松一下心情，我们提前大众点评了解ー下，随后加了老板的微信，海哥周到，都安排的井井有条！到了后，海哥在停车场接的我们。我们几个女生住在二楼，每个房间都干净整洁，有空调，独立卫生间，当晚海哥准备的自助烧烤，种类齐全，干净卫生，味道鲜美！！尤其是海哥的羊肉串儿！绝对货真价实。同行从来不吃羊肉的女孩都说很不错！！还送了烤虹鳟鱼，真是一绝。还有疙瘩汤，凉拌土豆丝干锅豆角……闺女做的饭菜也可口极了，味道超好，这还可以唱歌，总体感觉非常好！在这里定的游玩的门票，也会有优惠，老板也会车送车接，特别方便老板跟老板娘服务热情周到，特另豪爽，总之吃住玩性价比特别高，天气暖了，还会再来玩漂流下次有朋友去也一定会推荐。					,2019-05-03
sakuradan,"海哥太好了!!牛逼!!虽说只是农家院儿并不是别墅（别墅也没有298一人儿的）但对我来说环境和感觉真的够奢华了!!!!!头一天海哥主动问我们到哪儿了,,我以为是淡季没有客人,,结果到了之后满院儿都是客人!!（海哥还帮着烤鱼呢!!）我们是提前来等大部队一起的,,海哥还热心的告诉我们东湖湾可以提前玩儿一下（跟套票不是一个地儿的地儿）回来之后想借海哥的强力水龙头冲一下车,,结果海哥亲自为我们洗车（建议海哥可以当个收费项目了）晚上还问海哥能不能加菜酸辣土豆丝儿,,本想着微信后的十分钟下去取菜,,结果94年的姑娘7.分钟后亲自给送上来了!!我的天,,虽说是农家院儿吧,,不过服务方面肯定是没得说的!!由于个人爱好,,强推酸辣土豆丝儿和耗油生菜!!!!!那个量!!那个味儿!!在北京饭馆儿得卖50!!海哥牛逼!!海哥别墅必火!!					",2019-04-25
丹妮,第一次光临海哥家，但是已经期待下一次了临夏假日携好友相聚选了海哥别墅民宿，冲着他家的口碑和合适来的结果绝对没毛病！！位置:他家这套房在九渡，村口半山腰，家对面就是十渡特色游玩的十渡蹦极团建聚会绝对妥妥的环境:来这就是放松游玩的住的环境干净卫生，妥妥的农家院感觉！！适合情侣聚会家人聚会餐食:厨房干干净净，用具齐全，一定要提提海哥的烤羊肉串儿，肉质鲜嫩，盖了帽了吃过最好吃的肉串，冰柜里的串儿干净卫生，种类齐全，海哥赠送的烤红鳟鱼也是一级棒家常的味道香喷喷！还是海哥家女儿手艺好，可爱ớ₃ờ娱乐:十渡是比怀柔延庆昌平都要好玩儿的地儿！漂流竹筏玻璃栈道蹦极乐谷银滩真人CS海哥这里都有合适的套餐，而且性价比高！可以为大家分享的就这么多，感谢海哥的盛情款待！					,2019-04-25
B.I.G_____ben,我们头中午到的呀！见到老板非常热情厚道中午的饭菜吃到农家的味道，野菜品种多样，味道不错啊！晚上的自选烧烤绝对的地道，肉质鲜嫩品种多样化哦！住宿干净，房间也是多样化各种风格很不错的一家农家院					,2019-04-22
陈晨曦,热情贴心的老板，小院干净卫生，菜品味道很赞！强烈推荐小炒肉，味道太好了！狗狗巨乖，平时有人的时候狗狗就关到屋里，怕影响客人，老板非常贴心，位置离着景点步行5分钟，位置绝佳！晚上安静，睡觉舒服，强烈推荐！					,2019-04-21
頎妈,天时地利，幸福的农家院，老板热情，菜品特色美味，问世间情是何物，在这里吃饭找到了初恋的味道，舒适的住宿环境，背靠青山碧水，蓝天白云，在喧嚣的城市中我们总有一点烦躁，那请你来大海别墅，虽没有大海，但当你坐在小院时，比海边还要惬意，山水之间，唯独此院，深得我心					,2019-04-14
kokohey,环境非常，海哥人也特别的友善，希望海哥的生意越来越红火，以后还去,2019-04-14
dpuser_00092109422,也是吃住玩一体的农家院，去的那天正赶上看世界杯，大屏幕看的爽，老板非常健谈，是老崇文人。即使我们只是喝酒水，老板还是非常热情。店里有免费WiFi，密码最后一图。消费时间：2018年6月18日。,2019-04-14
哆哆哆小哆,地道的餐饮、完美的服务，舒适的环境，周末就需要这样的开心。,2019-04-14
dpuser_7381101739,大海别墅特别好，老板阿姨叔叔姐姐人特热情，住宿环境好，干净安静，最主要的是吃的，菜品烧烤超级一流，推荐大家都来,2019-04-14
贝贝1234567891011,海哥一家人热情周到，非常的体贴，伙食也很丰富，玩的也很开心，下次来十渡还找海哥！,2019-04-07
兔小姐是个吃货,第一次来十渡自驾～挑选了大海这家农家院～位置很好找～百度导航直接搜索就能找到～定的他家的景点➕早中晚饭的套餐～第一个去的玻璃栈道特别累～勉强玩了漂流～后来下午竹筏太累了就没去～海哥人很好～自助烧烤也很好吃～还有赠送的小菜啥的～下次再来十渡还选大海～					,2018-08-28
哎呀naca,位置在十渡蹦极不远处，整个农家院已成为产业，不开车的话不太方便去，而且需要提前跟店家约，经常会有高峰期定不上，店家人很好人很实在的，刚好工作之余来放放松，很多人都当天玩当天回，感觉出来玩没必要紧凑，照片也没拍几张好看的，就这样上传随便发发吧。					,2018-08-13
毛线团团团子,很久没来过十渡了，这次很幸运被霸王餐打中。从海淀到房山一路畅通，2个小时就到了！跟着导航顺利找到大海家，导航其实绕远了，不过要是不认路跟着导航肯定能找到。大海家有2栋房子，房子很干净，床单枕头也没有特殊气味，床品好舒服！饭菜口味也不错！那个黄瓜野菜特别好吃！从大海家买景点门票还有不小的优惠！推荐高山漂流，太刺激了，不过记得带换洗衣物，从头到脚，从里到外全湿身！					,2018-08-03
幺幺_5564,头一次中得这种民宿霸王餐，位置在延庆十渡风景区。六里桥🈶️917路可以直达还算方便。除了霸王餐里饭菜我们又加了烤羊肉串，炭火烤制非常好吃～而后下午去了十渡民俗风情苑，这里面有一个漂流不错，适合孩子玩。老板人很随和安排的也妥当，有机会一定再来拔草					,2018-08-01
大卫在南锣,院子里有一条见人就大叫但是不会咬人的大狼狗，平时是拴着的，还有叫声特别好听的两只小鸟，以及两条待宰的小鲟鱼。饭的味道是标准的农家味，分量足，重油，材料鲜，狂推中午那顿的野菜和早上的醋拌菜心，真的爽口！别的地方从没吃到过←当然可能是因为我一直长在城里					,2018-07-25
Miss晴初,位置：房山九渡村参加大众点评上的霸王餐活动中的奖。提前打电话预定的房间，跟着导航从市区两个小时就到了。院子挺大的，院外有地方停车。二层小楼，两个院子布局一样，都是海哥家的。房间很干净，很小，空调、电视齐全，有独立卫生间，可洗澡，水还不错。午饭和晚饭都是四个菜的标准，喜欢他家的烩豆泡，酸辣土豆丝，摊鸡蛋。家的味道。晚上有自助烧烤，最近感冒，让海哥烤了几个羊肉串、板筋解解馋，很香，海哥手艺不错发现了一种俄罗斯啤酒🍻，好喝！海哥推荐我们去的三渡漂流特别带劲，给我们定了团体票，省了100块总之，一次愉快的旅程，谢谢海哥的招待，惦记你家猕猴桃呢，下次见！					,2018-07-24
快乐duo,🍻大海别墅的位置比较好找，开车、坐车过来都比较方便，屋外有一个凉棚，打扫得很干净，屋内屋外都给人一种整洁卫生的感觉🍻老板是北京人，人非常热情，态度也很好，而且有一条很漂亮的大德牧！🍻晚上有自助烧烤，所有食材都非常货真价实，而且很新鲜，是个适合家庭出游，或者公司团建的地方，氛围非常好～					,2018-07-22
去冰不加糖,中了大海别墅霸王餐，1➕1吃住玩体验，由于选的周末，店家生意火爆，提前半个月就预约好了，北京近期大雨小雨不断，老板很贴心，体验前两天特意问询是否有变动，并告知十渡一切正常，安全第一。大海别墅在别墅区二排第一个，不太好找，店里只能停4辆车，不过附近有停车场。来店里顾客很多，大多都是老顾客。老板特别热情，饭菜也很可口，晚上特意加了条烤虹鳟鱼，很好吃，住宿环境也不错，干净整洁，24小时热水，只可惜没体验上漂流竹筏，野三坡放水，水流很大，水位也很高，附近与水有关的游乐设施都没开，玻璃栈道懒得爬山，天气太热了也没去。就在农家院吹空调，玩手机了。农家院附近的超市东西非常贵，建议想来游玩的朋友，用品带齐全。饮料在农家院购买就可以。非常好的一次体验，有时间一定会再来游玩					,2018-07-21
恋之白百合,中的霸王餐也不少了，但是头一次中这种管吃管玩还管住的，最关键的是还可以免费带一个人体验，简直是太给力了。本来约了闺蜜一起的，可惜临时她家里出了点事儿，我只能自己前往了。说起来我一个北京人居然没有来十渡玩过，之前一直觉得好远，正好赶上现在我可以错峰出行就来体验一下吧。从六里桥东坐917，这个车大概一小时一辆比较少，去张坊的区间车比较多，但是我懒得倒车，就等的直达的，大周日上车居然没有座，有点失策，不过路上还算好走，三个小时到了九渡。快到的时候问店主中午有饭吗？店主告知有，下车踏实的跟着地图找到了大海别墅。很顺利的验了券之后带我去房间，房间很干净，HelloKitty的床上用品，我的少女心啊。安排的是大床房，房间里面有空调、热水壶、也可以淋浴，准备了拖鞋和洗漱用品，简洁温馨。安置之后就出来吃饭了，我一个人还准备了一个凉菜和两个热菜，还给我拿了一瓶矿泉水，跟我说不够还可以加菜，一点都没有怠慢，而且照顾的很周到。店主女儿询问我要玩哪个项目，很热情的解答我的问题，最后选择了第二天去乐谷银滩的玻璃栈道。吃完饭休息了一下，就拿着我的旅游年票出发去了周边的乐佛寺，天气有点晒，但是既然出来玩了，就得有牺牲。出了一身汗，溜达到快六点回来，第一件事就是要先洗澡，回来找店主要了一个吹风机，顺便问了一下几点吃晚饭，回答是随时。我就踏实洗澡去了，洗完澡也有点饿了，告知可以准备晚饭了，我就回屋歇着了，饭好了叫我出来吃饭，这个服务真好的说。还是两个热菜和一个凉菜，正好看到店主在烤鱼就过去拍照了，看着真不错，但是一个人吃不了，下次有机会要尝尝。没想到一会儿店主给我烤了五个羊肉串送给我，然后就跟老板小聊了一会儿，原来也是北京人，怪不得这么好客。院子很干净，还有晾衣服的地方，山里有点潮湿。第二天等我出来吃早饭的时候真的是不早了，不过还有的吃，我觉得我的食量变大了，居然吃了两个鸡蛋和两碗粥，可能是咸菜和豆腐乳太合我胃口了。又重新在两个栈道之间纠结了一下，誓言离得比较近，在听到东西寄存在店里立马选择了誓言栈道。下过雨的十渡，山雾缭绕，真的好美。虽然不晒了，但是还是很闷，刚开始上山的时候还下了点雨，事实证明我的选择很明智，要是背着行李爬山应该会累趴吧。玩到中午回去取行李，跟老板告别，真的是非常感谢这两天的招待。比我想象中的农家院要整洁干净，而且服务很好，有什么问题也会很好的帮助解决，很贴心的感觉，有机会还会再来玩的。					,2018-07-21
sky613,感谢大海别墅农家院和点评组织的俩日游活动，包含第一天的午餐，晚餐，住宿，及第二天早餐，以及漂流，栈道，竹筏三选一。从广安门坐公交917九渡站下车不远便是。小院有凉棚，有绿植，干净整洁给我们安排的房间挺大，有独立卫生间，洗澡水特别棒。空调，wifi一应俱全。出门往左走是拒马乐园，往右走是漂流的地方。都是步行即可到达。漂流全程大约40分钟，顺流而下，看看高山美景，很是惬意。回来出门有免费的摆渡车，可以拉回拒马乐园。带家里老人来的，看看山色，溜溜弯，吃吃农家饭，挺放松的。谢谢店家一家的热情招待。					,2018-07-17
家有蓝胖,暑期到了，正想着去郊区玩玩，就中了大海别墅农家院的霸王餐，提前跟老板约好时间，带着家人前来。这一周天一直阴阴的，预报有大雨。还好今天来了天不错，不过路上还是挺闷热。但是到了这里，就被院子里绿油油的藤架吸引，上面种满了猕猴桃。我们被安排在一层的房间，屋里都不用开空调，很凉快。老板很爱干净，院子里屋子里都被收拾的干干净净。饭菜也很可口。这里离漂流，蹦极，玻璃栈道都特别近，步行十分钟内均可到达。我们玩了漂流，景色特别美。非常不错的小院，吃饭住宿游玩一条龙。					,2018-07-15
馋猫喵喵喵1,感谢大众点评爸爸又一次让我抽到霸王餐，正在回程的路上，迫不及待来写点评～提前一周联系的老板，被告知周末都预约满了，所以预约在周五过夜，周六白天玩。天气很好并不算热，赶到店后发现当晚只有我们一对儿，其他顾客因为担心天气都取消了预约。老板娘很热情周到，做饭麻利，非常可口。房间也打扫的很干净整洁。第二天见到了大哥，特别爽快干脆的一个人，安排好了玻璃栈道我们就出发啦～总之是一次很开心的短途旅程～					,2018-07-14
momo酱biu,"为老爸老妈写的点评。在大海别墅玩了一整天,农家院干净整洁，很清静；农家菜量大味道好，老爸最喜欢椒盐花椒芽～；周边玩耍的地方也很多，景色不错空气也好，住一晚可以把周边的小景点都玩一下。另外～老板热情好客，从订房到退房都沟通的很顺畅～也很细致。下次还会来这儿					",2018-07-14
黑白长颈鹿,带着一家子出去玩了两天，这附近农家院特别多，但想着能离十渡近，可以自己烧烤，最后选择了这家，环境还行，因为我出门都是自己带床单被罩，所以对这方面不会观察的太仔细…烧烤晚上是自助的，一个人70多，食材比较新鲜而且没有提前腌制，孩子也能吃，这点也挺好的。老板人也不错，总体来说还是比较满意的。					,2018-07-11
dpuser_88722935994,中了霸王餐，但一直没找到机会去。本来说了延期所以提前验证了，但还是没找到时间去。老板人挺好的。可惜了这次机会,2018-07-11
好缘好运来,感谢大众点评组织的这次活动，让我看到了十渡美丽的风景，我们开车来到十渡快到他家时不知道怎么走了，老板亲自接我们过去，老板一家人非常的好，热情周到，做的饭菜口味都很好吃，如果去景区游玩的化，老板可以帮助安排，他家小院特别干净整洁，呆着比较舒服。					,2018-07-09
胖宝宝11,好不容易娃放假了，周末带娃来十渡玩玩，抽中的霸王餐正好派上用场。今天还算是个凉快的天，老板人挺好，这边玻璃栈道漂流这些很多游玩的项目都可以在这买票还有优惠。我们五个人来的，早上订了玻璃栈道和漂流，去完玻璃栈道家里人不想玩漂流了，很痛快的给我们退钱了！房间也很干净，农家饭吃的很舒服，做饭也很快，我们自己又加了烤虹鳟鱼，鱼也挺大的。老板人很细心，旁边一家带比较小的孩子来吃饭，点完菜老板还嘱咐厨房，做饭少放盐，下次还来海哥家！					,2018-07-08
祁图图,再次中到霸王餐真的很不错，挑一个时间周日周一的时间来玩。跟老板联系告诉这个点人会少，事实告诉你人真的很好很多，都想错峰出行。在天桥坐的大巴用了三个半小时小时，到了九渡。下车之后溜达到大海别墅，收到了海哥的热情接待。放下东西，去填五脏庙海哥的梅菜扣肉，跟粉蒸肉特别好吃入口即化，味道真好。早餐比较适合我的口味，清淡饮食。老板还说不够跟我说，真的很多了。玩的漂流，从九渡飘到八渡漂流而下，感觉特好。漂流就在我拍视频哪里，遗憾的事没有吃到海哥的烤鱼希望下次再来，得偿所愿。					,2018-07-08
清重口味,驱车近三个小时到达十渡，找预订好的农家院时导航失灵了，只好打电话。老板很热情，马上下去接。店里很热闹，百度的一个团队正在院内聚餐，老板忙里忙外，老板娘和她们的闺女给我们做饭，很快五个菜就上桌了。好辛苦的一家人。大海别墅农家院，共有两栋都是是一模一样的二层小楼，房间布置的很温馨，卫生干净整洁，饭菜很合口味，尤其是梅菜扣肉和粉蒸肉很好吃。大海一家人很热情，善良。农家院里有wifi电热水器，电视和空调。					,2018-07-06
幸福的桃子,前言✨特别开心又来到十渡玩耍[太阳]。记得第一次还是公司团建的时候，在这里完成了人生的第一次蹦极漂流和竹筏。如今再来，感觉已经大变样，真是越开发越优秀。提前预约了大海家别墅农家院，一路开过来，山清水秀，道路平坦，心情也跟着爽朗起来，快到的时候大海叔骑着绿色摩托车热情的接待了我们，不仅引领我们到停车场，看我拿的东西特别多，他还热情的帮我把行李拿到了摩托上棒棒的透着咱北京人的局气和豪爽，性格真好。不同于其他的农家院的乡土气息，这里显得十分干净，一栋栋的房子看起来整齐划一，穿越一片葡萄架，温度顿时降下来不少，门口有小兔子和绿色摩托车的就是大海家了，哈哈，还有一只乖巧温顺的黑贝，从小就喜欢和大狼狗一起玩，海叔还养了鸟，真是个会享受生活的人。走进屋里，是可爱的粉色Kitty少女风，床很大，室内干净整洁，床很软很舒服，床单枕头套都特别新，其他我都不是很在意，但干净是第一位的这点很满意，洗漱用品和拖鞋都很齐全，洗发液和洗浴用品也都有，空调风也很足。不一会就是晚饭时间，是大海叔的女儿为我们准备的，凉拌黄瓜酸甜可口，醋熘白菜十分开胃，梅菜扣肉喷香扑鼻，海带和豆泡也不错，虽然菜品看起来比较家常，但味道真心赞，贤惠啊与此同时，周围遇到了前来团建的一些朋友，他们正在自助烧烤，我想乐趣就在享受食物原汁原味的同时还和朋友们一边烧烤一边比手艺的互动里吧，肉串质量看着很好，78元一位，海叔擅长烤鱼🐟，无惧天气闷热，只为大家开心，相当给力呀，10人以上赠送一条，鱼豆腐也是很Q弹的感觉，一边看他们烧烤一边听他们聊天，晚上为了丰富生活还特意提前租赁了场地旅行篝火晚会，大家围起来一起跳舞，真是开心极了，不愿意运动的周边还有KTV设施一展歌喉。除了团建，来大海家的有不少都是回头客，热情贴心的一家人谁不喜欢呢。饭后散步，查看了一下地形，走10分钟就是距马乐园，离漂流，竹筏，都很近，周边是一排一排类似庙会的简易小卖场，很长很长，山风徐徐吹来，街上不时可以看到骑马逛街的游客，悠闲散步的情侣，河面上正在摆渡的竹筏，远处高高的山似乎变得愈加有一种朦胧的美。晚上的十渡既悠闲有，不失活力。晚上去接热水，瓶子没把不好倒水，阿姨不仅接过去怕我烫到，还特意帮我垫了纸，超级感动的！此时此刻我正在小院子里坐着乘凉，太舒服啦！边上海叔正在洗刷院子，一来凉快，二来干净卫生，勤劳满满，一家人👨‍👩‍👧‍👧也超级有爱，明天玩好后继续更新呦！第二天一大早我们出发去了不远处的漂流，团购里都包含，雨衣什么的我们没买，也没湿太多，其实准备几个大塑料袋就好啦！中午回来之前提前给大海叔发微信告知，他就会提前把饭菜准备好，这点真心棒。这一天很开心，小院子我也很喜欢，以后还来。					,2018-07-06
小苗_3921,非常非常的幸运中了大海农家院的霸王餐感谢大众点评网找了一个非周末去了路上有雾风景很美老板是北京人儿讲究儿态度热情服务周到农家饭做的也奔儿地道烧茄子特好吃蒸了条虹尊也很不错晚上安静车停院子里不怕被剐回来的时候老板送出家门帮忙倒车总之很开心的一次体验下次还会再来					,2018-07-05
千s影,离拒马河乐园非常近，跟着导航走，在一个坡上面，一群联排小别墅的第二排，周末尽量早点，不然不好停车。老板人很好，周末还给我们留了房，还把自己车挪走给我们腾了车位。房间很不错，床品很童趣。附近可以玩竹筏，竹筏后面还有个跑马场。老板帮着定了三渡乐谷银滩的票，漂流真的很刺激，值得推荐					,2018-07-04
塔兹米,非常开心这次来十渡玩住在大海别墅农家院，大众点评的口碑确实起到了关键作用。入住前三天联系老板，大海哥特别豪气，除了套餐里面包含的，餐具酒水单收费，无其他费用，所有的东西都明码实价，没有任何隐性消费。菜品量大好吃，做饭的大姐还会询问客人的意见，透着朴实的气息。房间卡通床罩套装非常可爱，大姐说每天都会换洗，收拾打扫一下，大家住的也舒心。游玩项目里的套餐丰富多样，我们选择的漂流超赞。老板在早上就给你安排好，去了直接报名字就能玩。以后十渡游玩还会选择大海哥家的，能开开心心的度过完美的假期。好奇怪介绍这么多，不算优质点评，好伤心呀，但是确实玩不的不错					,2018-07-04
可爱的小姐姐,没去之前在网上查了一下就有差评说是**，没放在心上，就去了我请的大巴司机去到没地停车，和那司机一顿吼，还骂司机我没说话，菜味道一般，菜量还小，第二天让我们退房我们都退了出去回来有点累了没地休息让他开房特牛逼的说开不了，我说又不是不给你钱，他就急了好几个人给围上了就开始骂人，我是带同事出去玩就忍的不敢说话，他还在骂不住就滚，我一直不敢说话，就是家**，欺负游客					,2018-07-03
薄荷冷青殇,运气超好，中了他家霸王餐～老板人特别好，直爽大方，工作人员也很亲善，做饭超好吃！！他家地理位置也好，对面就是蹦极的地方，想去体验的一定住他家～屋里干净整洁，卡通印花，风格很童真，有helloKitty的、哆啦A梦的。总之玩的开心～					,2018-07-02
12369破晓之光,周末效游！选择来十渡玩，在这炎热的夏天玩水比效合适选择了这家店落脚，配套设施齐全，饭菜具有农家乐的气氛。都不错，住的虽然不是东北风格的大炕头，但也不错。晚上没有蚊子咬，睡的也舒服。下次有机会还会过来，点赞（｡ò∀ó｡）					,2018-07-02
幽蓝伊如花,大手牵小手，幸福乐游游系列之《十渡》<楔子>来十渡其实并非偶然，源于前段时间老同学游玩归来的美拍，一幅幅唯美的画面深深的吸引了我。看到本次的活动的第一时间，果断动用了手中的王牌pass卡。<交通>不得不说现在的交通真是四通八达，去往房山十渡不光有汽车，还有火车，K6437次列车下午5点45从北京西发车，每日一趟，像五一、端午、暑期等节假日，会增加班次。当然，最方便的依然还是自驾了。提前预约留房，K6437次火车前往，百年一遇的绿皮车犹如一个大蒸笼，庆幸的是，这边天气分外清爽，下了车明显感觉舒适了许多。老板亲自来接，十分钟左右就抵达了大海别墅农家院，不得不说这次体验真的是棒呆了，吃、住、玩一条龙！【宿】这里离九渡公交站和九渡拒马乐园都非常近，步行五分钟左右都能抵达。房间很多，属于经济型，性价比非常高。我们入住的是一间非常受小孩子喜爱的“大嘴猴”主题房，大约有15平左右，通风很好无异味，隔音还可以，配有两张一米五的双人床，床品干净卫生，而且很柔软，躺上去很舒服，翌日清晨聆听着鸟儿清脆的歌声醒来，感觉还蛮惬意的。电视、空调、宽带、太阳能淋浴、卫生间、洗漱用品（牙刷、牙膏、梳子、洗发露、沐浴露）、拖鞋一应俱全，毛巾、浴巾需要自备。【食】在精心布置、依山傍水的农家小院里就餐确实别有一番风味。清晨呼吸大山里的清新空气，喝碗大米粥吃上颗笨鸡蛋感觉都是极好的；中午再来尝尝当地特色菜；傍晚还能撸着串喝着酒看看世界杯！老板亲自下厨，厨艺是真不错，出餐也挺快，做出的饭菜非常地道，也不吝啬，菜量大，用料足。体验餐很丰盛，每道菜都好吃，椒盐花椒叶、土豆丝、野菜拌黄瓜丝（微辣）个人强烈推荐。 【玩】通过农家院购票比景点购票便宜，联票更划算。我们体验的是十一渡的漂流，属于缓漂，不刺激，河不宽不深，清澈见底，非常适合带小孩子玩的漂流，我家小宝两周岁玩这个完全没问题，全程半个多小时，期间还有打水仗的，衣服会湿，大人无所谓，孩子建议多备一套。【服务】海哥家的人气非常旺，可能和老板一家热情好客有关，回头客特别多，我们还赶上了一个公司来这团建，也是前段时日来过的客人介绍，慕名而来的。热情、周到、一条龙的服务绝对赞，体验非常满意。					,2018-07-01
Ammmmmanda,很幸运中了霸王餐，本来和老板约的周二下午到，结果没想到路上异常畅通，周二11点就到了。也有人迅速来接待，给我们找了停车位，给做了中午饭。算是简单的农家菜，但是很有特色，一个干煸豆角，一道米粉肉，一道黄瓜长寿菜。这家的米粉肉和梅菜扣肉真的特别好吃，肥肉不腻。长寿菜是一种水草，口感有点像是木耳。晚饭是凉拌西葫芦，炸胡椒叶和梅菜扣肉。炸胡椒叶刚吃口感很独特，有些叶上有小胡椒籽，可以一起吃，没有想象中的麻辣味道，但吃多了稍微有点油。除此之外我们还点了一条烤虹鳟鱼，老板现杀的活鱼，烤的外焦里嫩，肉质细嫩有嚼劲，外皮酥的非常好吃，不过吃多了有点咸。第二天早饭比较普通，稀粥、馒头、鸡蛋和凉拌圆白菜。住宿环境方面，作为一个农家院已经是非常好了，房间干净整洁，是我去过的第一个没见到虫子的农家院，感恩在这个蚊子满天飞的季节，老板还贴心的放了电蚊香，空调热水Wi-Fi一应俱全。真的很不错了。店里有一只黑背，叫黑豆，非常友善可爱，大家去的时候不用害怕她🐶我们还开车去了周边转一转，是北京郊区内很难的的“原生态”景观了。既有商业化的地方，可以去玩各种项目：骑马，蹦极，竹筏，漂流，玻璃栈道，真人CS等。也有开发力度较小的地方，安静少人，你可以享受清凉的溪水，见到野生的小青蛙、蓝蜻蜓，享受大自然。					,2018-06-29
汤姆,【环境🐶】自家宅基地，附近的民居不少，大海这里看着是人最多的，适合团建旅游，经济实惠。【服务】十人以上送烤鱼，不限量的自助烧烤，服务人员很多，这次玩的很开心。【口味🍭】羊肉保真，家常菜的口味也好吃。					,2018-06-24
JING龟子C毛,二次光顾海哥家！内心已接着期待下一次了！第一次来是团建过来，这次来是端午小憩，一开始冲海哥家的口碑和合适的团购过来的。体验果真没毛病。位置:在9渡，紧邻蹦极的中心地带，在小坡上导航非常准确，车位有些紧张，但是放心，交给海哥，妥妥的停好车。住宿:房间干净整洁，来这儿就别追求高大上的酒店环境了，可以洗热水澡，有WiFi，可以带宠物。就是找农家院家的感觉，每个房间都有卡通被罩，适合朋友聚会，家庭聚会，情侣约会过来。餐食:团购里是包含晚餐自助烧烤，第二日早饭，午餐的。晚餐自助烧烤海哥这边还会赠送凉菜和疙瘩汤，放心肯定够吃，冰柜里的串都是新鲜的，干净，种类虽不算多，但经典的都有了，10人以上同行赠送烤红鳟鱼，特别棒。我们这次第二次来，海哥的院子正热闹，单给我们架了一个烧烤小炉，赶上端午节，还赠送了粽子，户外小院烧烤没人约束你的时间，看着世界杯，包着小龙虾，这滋味爽！早饭是接地气的酱豆腐馒头，鸡蛋，粥小咸菜。午餐是配置好的农家饭，喜欢摊鸡蛋，炒土豆丝，扣肉，韭菜炒小河虾，家常的味道香喷喷。人多肯定吃的种类更多。麻辣小龙虾活的现炒，辣度自选，海哥亲自下厨，手艺盖了冒了！小啤水也不贵，大绿棒子8元一瓶，俄罗斯进口啤酒15一瓶，其他饮料种类也特别多，朋友尝试了杨梅汁，瓶子可以带回去收藏。还有维他山楂汁北冰洋什么的。娱乐:十渡是比怀柔，延庆，昌平玩的多的地，你想到的漂流，竹筏，玻璃栈道，乐谷银滩，真人CS等等海哥这里都有合适的套餐。性价比高，也不用出去找私人的地挨坑。可以为大家分享的就这么多，感谢海哥的热情招待！					,2018-06-20
小刘儿_2103,已经是第二次去了，弥补了第一次没有玩乐谷银滩漂流的遗憾，真的值得推荐。老板人很好，服务很到位，不用犹豫，直接就去。做菜的味道很好，房间也很干净，而且周围玩的也很多，交通便利。手动点赞手动点赞手动点赞					,2018-06-13
201211111a,到了十渡用大众点评搜索了农家院，因为要住一晚，经过细致研究决定去大海别墅农家院看看，我们先去看了住宿房间收拾的很干净，第一印象感觉不错，于是我们就决定吃住就在大海了，我们点了他们家特色烤鱼、麻小、羊排让老板又配了几个菜，都很好吃！八个大人三个小孩一扫而空，老板也很热情，特向大家推荐大海别墅农家院！					,2018-06-10
spf913,哈哈已经回来好几天了，在网上选择了半天最后决定的大海别墅，名字就阔气有没有哈哈，我们两个人去的自驾到了九渡老板接的我们怕我们找不着，整体还是不错的房间很干净临走时我有看到店家把床品换洗这点真的很不错我们玩的套餐有玩的是最好玩的漂流太刺激了之前就有听说特好玩真心没失望！湿身啊哈哈！关于他家的餐晚上是自助烧烤随便吃羊肉串啥的他家的肉串还挺大的就是自己比较笨烤的没有老板的好吃我们单点了一份麻小说真的我觉得比胡大都好吃真材实料我看着老板炒的真的我俩人吃了50只啊！啤酒麻小烤串夏天必备呀等有时间带家人在来这玩一玩真是不错ps：海老板家的大狗太酷啦哈哈！					,2018-06-04
