用户名,评论,评论时间
阿宝蛋369,带孩子来采摘，环境整体还可以，什么菜都有茄子、南瓜、黄瓜、西红柿、大萝卜、大葫芦和玉米🌽等，葡萄味道超级不错，巨峰味道超级甜，菜主要是孩子喜欢，这里菜都是5块钱一斤，葡萄15元一斤！孩子来主要就是喜欢采摘蔬菜!孩子玩的很高兴！					,2017-10-06
dpuser_38015498430,距京城不远，老板和善，饭菜量大。摘了葡萄和蔬菜。玉米也好吃！,2017-10-06
duwenhongfei,葡萄大而且甜味足，其他的蔬菜和水果也不错,2017-10-06
Ps晓明可以不努力,不难找，环境不错，蔬菜水果也挺多，但是有些小贵，孩子玩得很开心,2017-10-05
Cathy7811,除了葡萄还摘很多蔬菜，非常新鲜。,2017-10-04
琳琳0530,很不错，能烧烤能农家乐，能采摘,2017-09-18
一丢丢_3019,采摘和周末游很好的去处，玉米是我的大爱,2017-09-17
scofield_5541,很赞，孩子玩的很开心。老板人很好，农家饭也好吃。,2017-09-17
大白308,这个月份去，本来想摘点番茄黄瓜的，开了一个多小时去了要啥啥没有，只有几串葡萄，巨峰和玫瑰香，巨峰挺甜的，玫瑰香感觉没有超市的甜，本来想留下来吃饭但是人太多，就走了。,2017-09-16
纳尼沃特你说啥,葡萄有玫瑰香、巨峰、还有一种黑色葡萄，总体葡萄不错！,2017-09-11
nuo1016,早点来应该会更好吧葡萄感觉都被摘的差不多了但是挺甜的也不贵饭菜口味还可以大骨棒味道很好明年早点来,2017-09-10
dpuser_7859166605,玉米好吃、好吃、好吃，重要的事说三遍，怕休息日人多，星期五带儿子去的，人不多正合适。摘了好多葡萄、辣椒很辣我喜欢，黄瓜好吃，还摘了个葫芦，吃了顿晚餐，饼和肘子太好吃。还带份肘子回家，还有辣椒酱真是辣合我胃口，儿子很高兴。下次还会去，老板还给抹了零头。					,2017-09-09
奔跑的消防员,最好的地方应该就是地方大了，但是葡萄真心一般，感觉没有上周在另外一个地方采摘的好吃，而且一般采摘园都让吃点，他家在这个方面感觉太抠搜了，可能因为是水果蔬菜的混摘园，所以感觉专业度不够。吃的方面，菜的味道还可以，尤其他家的玉米还是很不错的。					,2017-09-09
o宝木o,经朋友介绍来到这个采摘园，真是比我想象要好蔬菜都是无农药，无化肥，纯有机的，吃着味道真的和外边买的蔬菜不一样，尤其玉米更是特别好吃，已经去了几回，还会再去，老板人也特别好，大赞，还会带朋友光顾！					,2017-09-09
是的我们会一直,今年已经是第二年到他们家采摘了！每次都人满为患！满载而归！老板一家很热心！,2017-09-04
五月双子wy,葡萄真甜，周末带孩子出来玩儿，摘了🍐之后摘葡萄,2017-09-03
末末鸭子,饭好吃，葡萄甜，交通方便，服务也不错,2017-09-02
高高妈幸福生活,开车开了好远好远，全是山路崎岖，葡萄甜，别的西红柿、苹果、萝卜都不怎么样.没什么好玩的项目，采摘后吃完午饭就回来了。来回三个多小时的车程，真正玩一个多小时.,2017-08-31
涛声1232gf,葡萄挺甜的不限摘几斤就是老跟着你一起感觉被监视,2017-08-31
paopaosong,葡萄好吃！蔬菜水果品种很多，老板人不错，下次还回来,2017-08-27
dpuser_5386746482,地方离城区不远，葡萄采摘很新鲜，玉米真心好吃，丝瓜味道也很地道，青椒也行，没有吃农家饭，买了葡萄和蔬菜就一个字新鲜。,2017-08-26
dpuser_57850476380,跟着导航很容易就找到，离城里也近，最赞的是吃饭的地方有树荫，不怕晒啊不怕晒！葡萄最多，还能摘玉米和蔬菜，午饭也很硬，酱肘子侉炖鱼大棒骨都是硬菜啊！,2017-08-25
薇百合,还不错，两种葡萄都是15，农家菜还可以，菜种类有点少，偶尔散散心还可以,2017-08-17
_T大哒头,环境不错，空气不错，有玉米、西红柿、黄瓜、冬瓜、葡萄，自己采摘比较新鲜，就是价格有些偏贵。,2017-08-16
紫雨_5068,蔬菜都是绿色的超级好吃又健康，🍇更加美味牛牛牛,2017-08-15
艺犹味尽888,连续两年来他家采摘，今年几乎隔两周就去一次，玉米特别甜，蔬菜的味和菜市场的味道就是不一样，以后就锁定这个采摘园啦！不是托，老顾客了没必要说假话骗人，反正有口福的人就来吧！,2017-08-15
梁竹巍,"公司想组织一次近郊的集体活动，在网上查到门头沟点评率最高的金色秋天。当然，去之前就报以很高的期望值，毕竟这里网上评价不错。上午10点多到达，老板、老板娘人非常厚道，实诚，特别站在客人的角度考虑问题。我们没赶上玉米盛产的季节，但老板人非常地道，剩下的十几穗玉米提前就为我们煮好了，特别特别好吃,真的可以评价为我近几年吃的最好吃的玉米，所以和老板说好了明年一定还要来专程吃玉米。烧烤自助很划算，70元/位，肉、菜、主食都有。老板很贴心的把火生好，有什么要求只要提了老板老板娘都会尽力满足客人，非常贴心和认真的两口子。给我们大家留下非常深刻和良好的印象！这里整体来说非常不错，采摘的葡萄同事们也评价很甜，口感很好！还会推荐朋友继续来，祝金色秋天生意兴隆：）					",2017-08-15
dpuser_79951585588,大众点评上选了这家，本来是奔着采摘来的，可惜来晚了，没有葡萄了，那就尝尝这里的农家饭吧。这里的农家饭很惊喜，炖鱼特别好吃，味道淳朴，非常鲜美，菜饭都很干净，又点了烧烤，20元炉子加碳火，肉串挺实惠也很新鲜，树下烧烤还挺特别，以后想吃烧烤就来这里啦，自己啥也不用准备就能玩玩烧烤啦～					,2017-08-13
黄豆豆007,位于门头沟，过了王平镇不远。采葡萄，8月有巨丰和葡萄香，9月是红提。吃饭也不算贵，价格合理。大锅炖鱼，40元一条。饼10元一张。还可以烧烤，自己带，或者现场点串儿。园里还可以采摘花生，豆角，南瓜，苤蓝。					,2017-08-12
饭团show,来过很多次了，老板很实在，菜好吃，葡萄也很好吃😋,2017-06-14
飞哥大,葡萄正当季老板实在，葡萄好吃，推荐各位来玩👏👏,2017-06-09
好吃米粉猪,这家都是生态肥，品种也多。葡萄，茄子，黄瓜，辣椒，旮旯果，野生葡萄,2017-04-06
德山昌守,地方不错，环境好，可采栽的蔬菜也多，小朋友很喜欢！,2017-01-16
搜尚美业经理阿亮,完全都想不起来在什么地方都一样没什么特别的地方,2016-11-04
永旺万达和荟聚,浏览过的也要点评吗？想摘葡萄但后来没去成。,2016-09-22
五好学生chwlg,没什么东西了。不好不好。开车去了打电话打不通。白跑一趟,2016-09-20
朵伊嫣然1218,自助烧烤，采摘，院子很大，，x,2016-09-19
丫丫小花,适合采摘，烧烤环境一般，没有水,2016-09-17
小卉妈妈,采摘的价格合适，环境适合全家或者团队组织活动，人太少了差点。吃饭也不错，可以推荐来玩。,2016-09-17
syy曾经沧海,树熟的葡萄相当甜美！以后还要去，大姐态度也特别好,2016-09-17
91239123,很不错的说。第一次去，玩儿的很开心。只是，二十斤葡萄一会儿就摘完了。烧烤挺好的，就是人多，生意好可以理解。,2016-09-16
用户名,评论,评论时间
亦白_3704,闺蜜带的好地方。园主一家忠厚实在，园子里环境很好，烧烤都在林子里，有阴凉不晒，车可以一直开到林子里，不会吃完了被烤得滚烫。秋天到了各种瓜果蔬菜都熟了，平添了一分生机。可观赏可采摘，价格适中，摘完了就烤也不错。作为刚拿本儿俩月的新手女司机，不能上高速又想出去野，这个地方刚刚好。又不远，路又好开，各种合适。					,2016-09-15
凯心-summer,周六去的，109国道下去就是，很大的庄园，老板人超级好，特别好说话，自带的肉和蔬菜，场地费和串签、调料、木炭一共才70，木炭随便用，超级实惠，非常适合一票人等放松休闲，一百个赞！！！！打算八九月份再去一次，可以采摘葡萄，目测到时候人会很多					,2016-09-12
见色起意_2658,很不错的一个地方，正是葡萄成熟的季节，看着那串都觉得好，老板人也不错，不知不觉就摘了九斤。还在他们家吃的饭，花生、玉米都是自家种的，吃着就是新鲜。巨峰葡萄也很新鲜。以后有机会还会去。,2016-09-11
小可有只狼,老板人超好，葡萄又甜又大，一个有吃有玩的好地方，适合家庭出游和同事聚会，每年都会来的地方…,2016-09-10
宝贝_805693,有巨丰，有红提，还有一个没记住名字，都很甜，这里有礼盒，可以采摘一些送朋友。没玩儿够，还想去再摘一次！,2016-08-30
美宝,挺不错，适合带小朋友去，我们是第一次去，到的早，11点以后人就多了！可以作为家人朋友聚会之地,2016-08-28
songweivip,挺好的，最好是自己带烧烤来，租他的地方，桌子50，炉子20，不贵，环境很好,2016-08-27
demonsnow_雪,环境不错还有烧烤下次去吃这次有点小遗憾,2016-08-26
S.L美甲美睫,一路美景啊，葡萄真好吃啊，还有好多蔬菜瓜果，周末游玩好去处，赞,2016-08-22
gwcare,今天带家人过来采摘！很方便很好找、游玩也不错还可以烧烤！只是来的晚就没有烤、,2016-08-13
**小雨*,老板人很好啊，忙前忙后，葡萄也很好吃，以后还会再去~,2016-08-11
V陈大人,葡萄品种多味道好，老板人也很实在。给我介绍了所有品种的优点和特点,2016-06-03
viviaijinjin,自己采摘感觉棒棒的周边还可以拍照挺好的,2016-05-21
zong1989,一个星期来了三回也真是没谁了，没办法就是喜欢老板家菜园里的菜，无公害绿色食品，价钱又公道又实在！,2016-05-08
Zz宗宗宗,是个葡萄采摘园，停车方便！有wifi太赞啦和10几个朋友烧烤半天玩游戏很嗨！以后多带朋友过来玩,2016-05-01
李可_5301,地方很好找，老板一家子超级实在，农家院开得实在的已经不多了。葡萄采摘专业，面积超大，七八月来釆正当时。其他蔬菜也是无农药，慢生长的，香椿，木兰芽，小白菜，小萝卜，都是当季哒，祝愿老板生意兴隆。五一还可以来烧烤哟。					,2016-05-01
宸茪,葡萄不错，但是容易剪多，花了差不多快200元钱，买回来一堆葡萄，不划算！而且地点挺偏僻的，吃烧烤环境不错，就是收费挺贵，桌子要钱，碳要钱，调料要钱，羊肉串有限，还有点不新鲜，鸡翅按个卖，三个人，二大一小，花了二百多，没吃饱还不好吃！下次不去了					,2016-05-01
lgy,环境好，有wifi，假日朋友聚会好去处，跟朋友玩了一天很开心，以后还会来,2016-05-01
王晓彤_1770,可以烧烤，有wifi，特别方便。有空还回来这里。,2016-05-01
我今天又没吃饱,有采摘有烧烤Wi-Fi很快有阴凉烧烤很舒适喜欢的都可以来,2016-05-01
媛媛19761201,周围环境好好！周围都是葡萄藤！虽然现在还没成熟！但是形成阴凉！我们来这烧烤了！而且居然这个地方都有wifi真是赢了！大哥人也特别好！,2016-04-25
鱼儿吃鱼,老板人很好～工具给准备的齐全～以后还会来～,2016-04-12
dpuser_1769299237,没去过啊不知道好不好有空尝试一下,2016-03-26
吃吃吃货小姐姐,老板很不错，晚上还可以搞篝火晚会,2016-03-26
丽丽玩转地球,第一次来，之前一直听人说很好，真的玩太嗨了，老板都很热情！葡萄酒真的点赞，买了些回去！过几天还要来。。。,2016-03-26
娜家店东贸一西219,老板人很好很开心的一次篝火晚会,2016-02-19
晞宝妈0522,很满意的一次采摘，老板人很好！葡萄特别甜！明年还来,2016-02-06
贺兰_7890,挺好的，夏天去，是个不错的地方,2016-01-03
明亮987,葡萄很好吃，又大又甜，品相口感都不错,2015-12-19
hang817,太贵了感觉不那么划算葡萄品质没有特殊的好感,2015-12-08
雪豹子,今天是长假最后一天和朋友准备去山里烧烤，走到王平村看到路边牌子这写着采摘和烧烤就进去看看，结果看看环境和条件都不错，问问老板说每个摊位50元还有桌椅板凳，我们三辆车，15个人，也是50元，不但价格公道，人多也不给我加钱。凳子不够，还免费给我们搬个好几个凳子，最后还送了三个凉菜，都是地里的菜，很新鲜。吃完后想采摘，老板说进去随便看看吧，尝尝好不好吃，好吃就摘，不摘也无所谓的，进去逛逛，可能真的是来晚了，葡萄不多了，但是还真是很甜的，老板说，巨峰更好吃，我们准备明年早点来，真是不错的地方，老板人也好，赞一个！					,2015-11-11
爱eat的人,一点也不好，虽然是去晚了葡萄已经不好了，剩下没几串都烂的完全挑不上手。就这样还收15一斤！而且重点是，就这样几串烂了的葡萄，进去挑还专门一个人盯的紧紧的，不让尝，你让我尝我都不敢啊！那每串都烂的黑了！后来跟那人吵起来了！说我们撕那纸袋撕的多，每串都看，妈的，都烂成这样我还不能挑吗？！后来他不好意思走了，可是真是挑不上手，买的团购5斤都挑不够的！还说有戏水，其实就一条开水龙头放水的臭水沟！还不如山上那河边的戏水呢。没买团购的话真不去他那！人家河边的环境好葡萄苹果梨都有，也才10块一斤。他这家还说有蔬菜，也都烂的烂，没熟的没熟！再也不会去！					,2015-10-29
dpuser_63779160608,葡萄超级超级超级好吃！价格公道，不解释！就是烧烤差点儿，最好自己带足吃的！,2015-10-16
潘丽_3607,一直忘了点评！很好找！葡萄园挺大的，但是葡萄真的好好吃！吃过之后再吃买的葡萄，你真的能吃出差别！明年继续摘！,2015-10-09
mercuryteargirl,十一放假去的，这都过了十几天了，评价的晚了，不好意思！慕名而去，主要是想跟孩子一起体验生活，非常开心充实的一天，老板一家人都很不错，实在～孩子说明年还去～,2015-10-07
吴雅男。,葡萄甜而多，就是稍微远一点。不过可能是因为我没车的原因！,2015-10-07
doreen8042,巨峰葡萄很好吃！超甜！旁边有烧烤的地方，人多了过来也挺好的，好像自己带碳50。不算贵！,2015-10-07
annyhuiqi,使用非常方便、葡萄个儿很大，味道也不错哟！,2015-10-06
Tequila1114,采摘葡萄，今年来的有点晚，所以东西不是特别多，葡萄15一斤，菜3元一斤，还不错。明年早点去，可以摘玉米。,2015-10-06
耿蕊,连着来三年了，老板、老板娘人都很好，葡萄太好吃了，蔬菜也都很实惠，西红柿是大爱有小时候的味道。,2015-10-05
樱花雨芳芳,休息时候去采摘远远望去好有感觉老板人很好还给我们介绍品种还有烧烤的地方山清水秀的地方很不错奥有机会叫上朋友们一起烧烤一起采摘,2015-10-04
訾忆81,烧烤是个好地方，干净，设施齐全连Wifi都有，服务也好，孩子摘葡萄的时候没有接着掉地上了，都摔坏了，园子里的大姐都没让我们要，那的蔬菜新鲜不贵，花生紫皮的。,2015-10-04
深海蓝鱼780301,烧烤在线树林里这个着实不错，采摘的东西也很好，葡萄很甜，在他家烧烤座位50用他家的碳炉20，花生10快葡萄15.,2015-10-03
nz200,老板人很好萝卜很大葡萄很甜赞一个,2015-10-02
Reacho~,葡萄真心不错，甜，交通很方便，很好的采摘地点。这次收获挺多，以后还回来,2015-10-01
miaomiao_4617,去的时候赶上雨天，但是仍然玩的超开心，雨天看到了仙雾环山的景色，超壮观；老板人也特别好，特别热心，葡萄有很多，特别甜，老板还帮我们拍合影，摄影技术一流，烧烤也很开心，吃的很饱，总之，极力推荐，累了的朋友们，这是一个你们放松身心的好地方哦					,2015-09-29
惗惗不离心,去过很多地方采摘这是最不好的，不建议大家去，尝几粒葡萄都说，太抠了！没想占她便宜，摘了十斤，烂的坏的都给我带着称他不说了，尝了几粒葡萄说半天！真是没见过这样的，怨不得生意不怎么样！总觉的人家要占她家便宜，跟盯贼似的盯着你！					,2015-09-29
夏夏翼,昨天去了，虽然下雨，但是采摘烧烤都没影响，很开心。,2015-09-29
byx838301,巨峰葡萄相当甜，数量足够，明年见,2015-09-28
dpuser_40634050905,老板人很好，很热情，下雨天老板还给我们拿了一件衣服！葡萄很好吃！,2015-09-28
Liubei2012,群山环绕，环境很好，老板热情，价格合理。还买了自酿葡萄酒，冰一下味道很不错,2015-09-26
花儿渺渺,老板娘态度差劲，提醒想去的亲去了不管买多少千万别还价啊，还价招鄙视！,2015-09-19
如玉仙子,地方敞亮，店家态度好很诚恳。现在的华生非常甜，很好吃。红提巨峰都很甜，地方很大，还提供地方烧烤休闲。很喜欢。还卖辣椒酱，葡萄酒和烧烤的鸡翅肉串，也有烧烤工具，真的很好很热闹。,2015-09-19
熊熊是一只大头狗,太棒了从来不知道还有这么美的地方值得一去,2015-09-17
dp73512068,葡萄超好吃自然成熟的味正玉米又甜又糯还皮薄各种蔬菜价格公道就是太少去晚了就没了老板明年多种些吧老板一家人都很好,2015-09-17
海的那边_7468,老板很热情，也很大方，地方也很干净，蔬菜种类繁多，不过俺去晚了，现在不剩什么了！,2015-09-12
dpuser_29615165679,热情，美味，物美价廉，实惠，丰盛的,2015-09-07
妮妮_9736,太好了、老板真慷慨！全部全天然，全部是自家种的,2015-09-07
清热解毒_9531,价格便宜，老板人不错。瓜果蔬菜全都有。,2015-09-07
慧_605247,第一次跟朋友来不错，葡萄品种很多，还可以烧烤。,2015-09-07
eatingfriendtuantuan,葡萄特别甜，而且没有药，有问哦，大姐说纯天然套着袋子的，看见他们家自己人剥皮直接吃呢，实实在在的人，青菜特别新鲜，全部自己采摘，比外面的还便宜，葡萄自然成熟，带孩子来还可以玩水哦！全家旅游的好去处，凉快，舒服的环境！					,2015-09-06
dpuser_64434476856,特别甜特别好吃超级好吃！特别好吃特别好吃特别好吃,2015-09-06
dpuser_44042873058,去过一次，葡萄特别好吃。老板人也特别实在，多给了些。现在有烧烤还有水更是清凉的好去处。他们家蔬菜特别好，价格很实在,2015-09-05
Taaaaaaa_,这里都是纯生态的蔬菜，葡萄，来过多次，葡萄非常好吃，尤其是西红柿来的人都喜欢吃。下次还会来。,2015-09-05
仙x唯爱,空气好环境好，还有烧烤场地，采摘园面积也很大，葡萄绝对纯天然，超级甜超级好吃，很喜欢，下次还会来！,2015-09-05
田素玉,飓风葡萄真的很甜。去的晚了，蔬菜都被采完了。下次去带着烧烤工具！,2015-09-05
安安147258,这绝对是我家姑娘最爱来的地方，戏水，烧烤，各种溜达！葡萄品种很多，跟市场买的完全不一个味道！西红柿黄瓜特受家人喜欢，还有玉米，又黏还特别甜！！！值得来！,2015-09-04
小熊软糖z,感觉还是挺不错的新弄得烧烤地也挺好还有小池塘夏天可以淌水,2015-09-04
张帅ZsZl,真不错有无线网，老板人很好…价格便宜，我来了第五回了，以后带孩子来空气清新,2015-09-04
w360165161,葡萄很甜，便宜，老板很热情，下次还会再来！,2015-09-04
z丶zs,真不错价格便宜老板热情，环境很好,2015-09-04
李鑫澎_5254,非常棒葡萄很甜。老板很热情。环境挺好的主要是空气好无污染,2015-09-04
太阳静27,葡萄很甜，品种多，老板热情！挺好的！,2015-09-03
谢莉_5183,葡萄挺好吃的，还可以烧烤，自助的，可以自己带工具,2015-09-03
杨家山123,葡萄老甜了，老板人也很好，还有烧烤地,2015-09-03
金佳欣,葡萄特别甜，而且品种又多；蔬菜价格比超市还便宜，而且是纯有机蔬菜。还可以在树荫下烧烤，抬头能看见蓝天，树下轻轻微风，一个字“爽”。特别是老板热情、爽快、实在。大家都来体验体验吧。,2015-09-02
dpuser_0339178317,值得一去。玩得很开心。在那玩了一天。葡萄又大又甜。老板也很热情。还给我们做了一顿丰盛的午餐。下次还会去。,2015-09-01
dpuser_5345700251,今天去采摘了葡萄，西红柿，韭菜。葡萄真的好甜好甜，太好吃了。西红柿味道也很正，很久没有吃到那个味道的西红柿了。韭菜味道也很窜，总之很不错，下次还会再来,2015-08-30
跳跳兔,超级甜，不打药的葡萄！每年九月都会过来！老板和老板的闺女人超级好！比菜市场买的葡萄要甜的太多了！,2015-08-29
dpuser_10350124290,烧烤地方还不错，还算的是好地方，小树林里还比较爽，小水沟里还有几条鱼，老板人不错，种出来的葡萄和蔬菜都比较好吃，停车几十件辆！,2015-08-28
baby淼淼,今天带着儿子妈妈姥姥去采摘葡萄超级甜老板很热情午饭超级好吃我们满载而归大家没事的可以走起啦葡萄全熟了,2015-08-27
、佳欣,地方美美哒，小朋友很开心，今年还弄了烧烤的地方，不错！,2015-08-23
zhaotaiyjgg,人特好，西红柿特别好吃，玫瑰香也好,2015-08-22
熊熊水饼干,走大路一直往上，别走岔道，葡萄很甜，还有蔬菜和玉米，月底各种葡萄成熟，价格15算很便宜的了，蔬菜3块，实在！,2015-08-09
清水星星,路有点绕，不过总得来说还不错，面积大，品种多，葡萄15，各种蔬菜3，自己带烧烤的食品还可以免费提供场地烧烤，几个小伙伴一起去采摘，烧烤真心不错！,2015-08-09
冷清秋儿,地方不咋地，还贼贵。老板扣了吧唧，也没地方休息。下次再也不来了,2015-07-29
陈晓娟jasmine,这里的葡萄真的很新鲜，倍儿甜。环境超好，孩子也挺喜欢这里。地点好找,2015-06-08
