用户名,评论,评论时间
加冰礼炮,宝宝喜欢里面超级好玩⊙▽⊙菜品很多，还可以配送到家，很方便。,2020-02-14
lihao1987,菜品是最好的，味道绝对经典，完美噶。,2020-02-14
样本冲,这家不错哈宝宝喜欢，菜品经典，味道好,2020-02-11
不拉了,baby喜欢这里tastefantastic必须赞一个,2020-02-09
郑工,菜品新鲜，平时还可以送货到家，很方便。品质很好。,2020-01-30
冯宏波_2338,推荐给大家，带着小朋友一定来，菜品新鲜，小动物多！！！老板态度好！！,2020-01-30
余治达,宝宝好喜欢这里，好玩好吃真棒/:strong。,2020-01-29
自然,这家不错哈，服务好，采摘开心，还可以配送到家，很方便。,2020-01-29
阿庆,孩子喜欢这里，宝宝很喜欢。菜品真棒，完美。,2020-01-29
没问题,鸡鸭鹅都有，还可以送货上门，真好。,2020-01-28
找你牛13,老板很热情，帮忙介绍，大家玩的非常开心，小朋友特别喜欢，说还要再来，离家不远，喜希望老板多做些优惠活动，会介绍朋友们再来的。小朋友特别喜欢，说还要再来，离家不远，喜希望老板多做些优惠活动，会介绍朋友们再来的。					,2020-01-28
扭力,这家农场很有特色，很早之前就听说过生活家农场，这个农场做了八年，在北京有六个基地后沙峪罗马湖，这个基地是今年头一次来前几年去过其他的基地去摘过草莓呀，樱桃啊，葡萄什么的来这里呢，今年第一次。里边有很多蔬菜，大概有六七十种，还有各种各样的水果，澳洲青苹果牙红苹果呀，乔纳金那还有绿苹果呀。还有那个嗯黄元帅老品种的很棒，口感都不错，有小时候的味道，草莓游戏经典是值得品鉴的好食材。					,2020-01-24
春风,这三家是一家，大家仔细看看看就明白，我只笑笑不说话！Theownerofthefarmisvery“interesting”!Ihopeyoucanunderstand!					,2020-01-15
zhacai88,宝宝喜欢这里，菜亲自how好。味道经典，完美。,2020-01-09
洛千山,这里有溜达鸡🐔很棒的，口感很棒，味道经典，不错哈还可以喂鸡🐔捡鸡蛋🐔,2020-01-05
心疼,孩子喜欢这里，可以钓鱼，采摘蔬菜，摘草莓🍓。宝宝很喜欢✔,2020-01-05
扭到,宝宝喜欢这家的草莓，因为草莓很棒，白草莓白雪公主很OK了，红草莓也很棒，OK，口感确实完美，这么好吃的草莓，点赞，。,2019-12-30
面具,溜达鸡味道经典，好吃宝宝喜欢,2019-12-30
xxliangxxx,草莓🍓味道不错哈，必须点赞噶。,2019-12-26
dpuser_6831807255,草莓好吃😋宝宝喜欢喜欢哈,2019-12-26
雷蕾刘磊,草莓味道确实经典，太棒啦。点赞赞赞赞？,2019-12-23
九九商城区域总监,草莓很棒，味道很纯正，有白草莓和红草莓非常经。,2019-12-20
小奶猫,来他家撸猫🐱🐱绝对没错哈，必须赞。,2019-12-18
牛卡啊,🍓草莓好吃味道经典，好评(o^^o),2019-12-17
算了吧,草莓新鲜，口干好，味道经典。白草莓🍓很棒。,2019-12-17
豪门夜宴_5951,🍓草莓好吃😋地道，真心很不错,2019-12-17
完美,菜菜很好吃，味道纯正，经典哈.,2019-12-15
简单,白草莓很经典红他们也很棒么口感完美超赞。,2019-12-15
吵醒,草莓好吃，味道不错哦，白草莓经典。,2019-12-15
飞,菜菜很好！宝喜欢;感谢接待。好！,2019-12-14
牛群,这家草莓非常经典，红草莓还有白草莓，两种草莓味道特别纯正，有草莓味的宝宝很喜欢，。,2019-12-14
芝麻开花,八马向路非常可爱，还可以吃肉，挺好玩的，拿西红柿喂猪有意思,2019-12-13
花开四季,农场里的大哥特别可爱，跑起来还会飞，特别特别好玩，宝宝超级喜欢୧(⁼̴̶̤̀ω⁼̴̶̤́)૭,2019-12-12
毛,西红柿和草莓口感非常棒，有小时候的味道，还可以抓溜达，非常好玩，有意思(●°u°●)​ 」,2019-12-12
不干魔鬼吗,溜达鸡特别特别棒，宝宝来抓鸡没抓到，捡了鸡蛋挺好玩的，很棒。,2019-12-11
心事我晕,这家菜品很棒，草莓🍓🍓尤其赞\(≧▽≦)/值得点赞。,2019-12-11
你跑了,宝宝喜欢这里，喜欢这里的溜达鸡，还可以拔萝卜，非常好玩,2019-12-11
闪了,溜达鸡不错哈口感超级赞噶！,2019-12-11
大人,草莓味道不错，很经典，有味道，红颜最棒,2019-12-10
薛先生G,来抓鸡.真心不错确实是溜达鸡哈,2019-12-10
AJmyfellowHui,农场位置很好找，每年秋天都来采摘葡萄，葡萄🍇🍇🍇🍇好吃就选他家，绝对没错，口感是相当不错的，品种也多，味道绝对经典，能吃到小时候的味道啊，真心不错的。巨峰，玫瑰香，夏黑，都有，大概十几种吧，从头到尾吃了个遍，真的很棒哈！还有各种新鲜蔬菜随意挑选，老板很大气，进院随便吃。					,2019-12-10
杨洋脑残粉,白菜好大，萝卜好吃，有小时候的味道。,2019-12-09
qinsmx,里面很多蔬菜和水果，宝宝很喜欢，还可以钓鱼。不错哈。,2019-12-07
淡淡的烟草味,可以钓鱼宝宝很喜欢。下周来摘草莓🍓🍓,2019-12-05
清风徐来,宝宝很喜欢这里，牛掰是的哈，菜品真心好，完美啦。,2019-12-01
谬阿妈,农场有很多动物，小朋友很喜欢还可以摘蔬菜，真棒。,2019-11-29
铭,宝宝很喜欢这里，可以抓鸡捡鸡蛋🥚还可以喂养宠物，好玩，宝宝喜欢💕,2019-11-28
打码,很多小动物，宝宝很喜欢，一个，,2019-11-23
莫过于_1406,草莓好吃，超级/:strong娃娃很喜欢！,2019-11-22
贰五,园区很大，还可以采摘，有动物，草莓不错，赞一个。,2019-11-22
美美哒,孩子喜欢这里，有动物，还可以采摘，不错,2019-11-22
小博哥_6059,草莓确实不错，口感好，点赞🏻,2019-11-22
白天,草莓好吃，味道不错哈😄点啦,2019-11-20
28加871,白菜很大，很新鲜。还可以钓鱼，不错哈。,2019-11-14
走走,宝宝很喜欢这里，很好玩，下周还来。,2019-11-14
Dayong_387,今天带宝宝来钓鱼🐟，非常好玩，谢谢老板招待噶下周还来哦(´-ω-`),2019-11-13
把好久,很好玩的地方哈，宝宝很喜欢，爱这里哈。,2019-11-09
你牛五,小盆友很喜欢这里，可以喂养宠物，还可以吃到安全好食材，休闲度假好地方。,2019-11-09
dpuser_4775579705,点评搜到的，到宝宝来玩，很开心⊙▽⊙,2019-11-09
滴滴哒,宝宝很喜欢这里，好吃好玩，还可以钓鱼🐠有点意思。,2019-11-06
蒙迪欧,菜菜很好，味道经典，值得点下周还来。,2019-11-06
老丁,宝宝很西瓜这里，采摘有机菜，还可以喂养宠物，真的不错哦。,2019-11-05
慧_9863,小猫咪非常可爱，还有很多花花草草溜的鸡鸭鹅很好玩有意思。,2019-11-02
下你牛呀,宝宝很喜欢这里，寻找最美童年就在这里哦，很不错的地方。,2019-11-01
阿依达,娃很喜欢这里，感谢老板接待，谢谢,2019-10-31
油油,宝宝很喜欢这里✔菜菜很新鲜，口感很棒哦！,2019-10-30
点多少,小朋友可以在这里钓鱼，可以采摘蔬菜，可以不养动物，很好玩，还可以抓鸡，特别棒棒点赞,2019-10-30
老周,宝宝很喜欢这里！很多菜菜采摘的很开心😃,2019-10-30
痘痘地,环境不错，适合带宝宝来耍，谢谢老板招待。,2019-10-29
安迪,这家山楂不错必须！下次还带宝宝来.,2019-10-29
保保安那里,今天带宝宝来农场钓鱼特别好玩，有好多好多小鱼，还有大鱼，还可以采摘蔬菜喂养动物，巴马香猪，鸡鸭鹅，猫猫狗狗很多动物非常好玩，宝宝很喜欢。,2019-10-28
嗯嗯嗯,宝宝很喜欢这里可以采摘，可以喂养动物，还可以垂钓，特别好玩，还有溜达的山羊跑的可快了,2019-10-28
牜,菜菜很新鲜，口感非常好，山里红特别好吃，有味道，很经典,2019-10-27
牛散吧,菜品丰富！适合带宝宝来玩.199采摘八斤！很划算哦！,2019-10-27
我爱生活,宝宝很喜欢这里，蔬菜水果很棒，味道经典，孩子玩起来很开心哦(´-ω-`),2019-10-27
dpuser_6192682548,今天来喂鸡，宝宝好喜欢(｢･ω･)｢嘿,2019-10-27
露露(徐传强）,今天带宝宝来玩，有动物还可以采摘，很不错哦！,2019-10-27
算算天,宝宝很喜欢这里，好玩，有意识。,2019-10-27
