用户名,评论,评论时间
匿名用户,第一次去酷鱼，不虚此行，印象不错，环境优雅干净，没有嘈杂的人声，大家虽然相邻不远，但互不相扰，各自安静钓鱼，管理规范，服务人员很负责，讲解情况耐心，当我鱼竿挂到树上时，还主动帮忙。这里是练竿坑，鱼不能带走，不许用带倒刺的钩，不许用海竿，台竿长度没有限制，不许用小药，钓一天80元每人。这里可以提供午餐。中午12点，服务人员还会打开增氧机40分钟，提高鱼的活跃度。我花5元买了袋原塘颗粒，从早上10点钓到下午3点多，钓了11条鱼，全是鲫鱼，个头在1-2斤。虽然是滑口，不太好钓，但只要鱼层找准，饵料状态调好，就有鱼上钩，而且有几条还特别能战斗，拼命往水里钻，带长竿的最好别在树下钓鱼，否则一不小心就挂树枝。我用4米5的都挂了一次，但又不想站到太阳底下暴晒，于是每次钓到鱼，我都到旁边的小桥上去溜鱼，那开阔，溜鱼过了瘾。就是鱼小了点。听说坑里以鲫鱼为主，少量草鱼和鲤鱼。下次争取钓个草鱼。					,2019-06-08
leopa,更适合专业钓鱼爱好者来，我们这种租杆还带娃的选手，鱼上钩了还得两人合作才能捞起来笑死了要不就是钩挂树上了，要不就是鱼漂都甩丢了。人家都是挑安静的地方，我们来了先看哪凉快，娃基本不关心鱼上不上钩，荡秋千就开心得不行					,2019-06-08
dpuser_66858490611,没有费用介绍？不清楚那里的价格？说说就具体一点。,2019-06-03
hanjie1114,以为多大呢就一个小坑这能钓鱼吗但是可以哄小朋友玩随时不可以用倒刺钩就算用直钩鱼多次钓上来后再放生还能活得久吗？,2019-06-02
蓝色风雨中_4206,现在基本每周都要来过过瘾了，双飞一次~红鲫鱼一次,2019-06-02
Loliniu,练习坑，朋友钓的很开心。很安静的地方，还是不错的！周围还可以送外卖，不错诶！,2019-06-02
彩虹宝宝20070917,离家不远，东南五环，停车方便，鱼塘栏杆外边，环境很干净，树很多，今天正好赶上阴天，一点都不热。80一个杆，可以办卡，600元10次，能玩一天，价格合理。钓上来的鱼要马上放回去，不能带走。挺好的，就是带孩子玩个乐，周围还有小动物，小马，小狗，小羊，驴，带孩子的不少，确实挺合适。					,2019-06-01
鸡翅包饭小CC,[环境]开车来的在门口转悠了一下发现需要从正门开进去，放眼望去并不觉得场地很大，但真的走近了发现也可以坐很多人，而且都挺密集的。就桥上人不多，可能因为暴晒。大部分都是上了岁数的大叔或老爷爷，孜孜不倦的坐着、等待着。可以租伞，但只能在桥上使，还挺好安装的。钓椅不如普通的折椅外观好，坐着还舒服。鱼很多，扔点鱼食下去，就能看到一堆的鱼浮出水面嘴巴抢着吃食儿。平均钓得好的话，就连小学生都可以一下午钓个十几条鱼上来。没有耐心的估计一个小时能上钩一条就不错；[服务]收银接待处是几个白发爷爷，感觉年纪很大了，拿椅子啊拿伞的总是拿了这个忘了那个，不过待人还是很有亲和力的，也都会和你说的明明白白的。唯一不太满意的，就是钓上来的鱼不能带（买）回家，还要继续放回去。说是钓着玩儿的，不是钓完让你拿回家吃的。感觉…说明几乎每条鱼的嘴都是烂的，被钩坡过无数回。看着身边钓鱼的确实如此，钓上来后看一眼鱼肥不肥，然后把钩子一拔，把鱼又给扔回水里了，然后继续坐那儿钓，钓上来了再拔再扔回去；[划算]价格不算贵，都是一二十块钱，需要收押金，不限时，从早上六七点到晚上18:00，就是为了钓着玩儿的，一家子去的也挺多的，感觉很多小孩儿像是经常去的，已经很懂钓鱼的手法和技巧了。人与人之间虽然距离不远，但都很文明，暂时没有发现什么剐蹭受伤吵架等事件。而且都很友善，会主动来教你怎么钓鱼，主动和你沟通。是啊放假来这种地方也算一种沉淀和放松了，还能认识新的朋友。					,2019-05-01
老虎骑摩托,为每一个不同的声音点赞为每一个发出不同声音的人点赞每一个兴趣爱好发挥到极致都是一种无限的美好这里的渔具琳琅满目店里有丑丑的猫咪个可爱的狗狗都炒鸡Q各种火爆单品也有涉猎最美好的事情是有美好的Bo在陪伴					,2019-04-19
听竹0613,在丰台，还是有点距离的，附近没有采摘，有钓鱼🎣和马场，和蒙古包。现在钓鱼还有点冷，过了3点风就是凉的，建议还是穿个厚点的外套。是休闲场所，钓上来的鱼要再立刻放生回去，所以不让用那种带回刺的钩，池塘不大，水质也不清，看不到鱼，所以就娱乐一下就好啦，鱼还是挺多的，重在乐趣					,2019-04-13
谭仕利：,总体感觉还不错，挺好上鱼的鱼不可以带走，就是钓上来解了钩子再扔到水里鱼也不能花钱买，因为鱼是用专门的水泡的，不能实用，鱼的颜色也是不正常的黄色这里旁边还有个马场停车免费，洗手间要走出去会有，价格还可以					,2019-04-09
京都王子的盛宴,小白刚学钓鱼。大众点评搜了一下附近的垂钓园，距离比较近的就是他们家。第一次去，一进去感觉环境还算可以。老板典型的爱开玩笑的大叔、电话预约那会儿，说带着钱来就行了。厂子里边有鱼食可以出售。还行吧，就是颗粒。然后重点说一下，钓上来的鱼需要花钱买走，不可以再扔回去。作为新手钓个三条。中鱼之后小哥哥帮你抄鱼，那个热情。此处略去8个字……适合新手玩会要么怕没钱买鱼了……					,2019-03-31
王欠欠_5527,在文化广场里面，整体配套还不错。可以自带钓具或者租钓具，办卡更便宜。自带钓具单次垂钓80/人，租钓具120元/人。办卡600元10次可多人使用，年卡3000元/年仅限个人使用。但是不论是否租钓具，钓上来的鱼都是不可以拿走的喔！需要放掉…周末来钓鱼的人还可以，不算太多。家庭过周末选这里也不错的，男同志可以钓鱼，孩子们可以娱乐的项目也多，旁边有马场，高尔夫练习场，冰球馆，几架战斗机…饿了旁边有全聚德烤鸭…总之泡一天在鱼场是没问题的…					,2019-03-25
蓓蓓城城,现在的休闲钓鱼越来越多了，以前都是野钓，还是野钓更好玩。,2019-03-24
一粒小白酱,值得周末全家一起去旅行，吃好玩好，停车方便,2019-03-17
范锴_451,钓鱼工具一应俱全，满足了现在人的心里，每天高压的工作之下偶尔去放松一下也是特别好得选择，一次特别好的体验，有机会还会再过去。,2019-02-09
奔跑吧少年,喜获5斤左右大鲤鱼一尾,2018-11-14
shuoshuo0813,服务嘛真滴态度不好，对孩子也不好。说不出来为什么孩子特别听话但是就是感觉服务人员有些不友善,2018-11-03
My-xx,位置还比较好找，环境不错，装备也很齐全，鱼不少，是个消磨时间的地方！,2018-11-01
弋丫,天气☁️不好，过来垂钓🎣的人不是特别多，看见了别人点评里提到的大花猫,2018-10-28
大肚,服务很好，地方不大，是个练手的好地方。,2018-10-26
文武boy,这次的经历真的非常不愉快！凭良心写的点评，首先想说环境真的不错，有小动物，也平静。再说一下鱼，我的技术肯定比不上人家专业的或者业余爱好者，但是我从小幼儿园那会儿就跟着我爸去钓鱼，一般的鱼坑我还是能掉上来的，这儿的鱼池鱼很多，放上鱼食扔进去鱼漂还没浮上来就已经咬食儿了，所以差不多5个小时我才店上来7条左右，有点儿不太适应所以想换个位置，换了一个另一个坑我扔了一杆儿，然后应该是管事的大爷过来跟我说这里鱼少你掉不到让我趣别的地方，其实我喜欢鱼少的坑，我比较适应，我试了一下决定换到这儿，结果我刚把椅子搬来，那大爷就过来说我，表情真的事很臭，很不耐烦，明显是生气了，他说我刚才跟你说了这儿不让钓，你怎么还来这儿掉，刚开始我挺纳闷儿的，我问他那其他人怎么可以在这里，他说人家交了4000你有4000吗！说实话我真的挺气愤的，首先你刚才如果有说这里不让钓鱼的话，我是真的没听清楚，因为大爷有点小口音，说话声音比较小，而且我跟他解释了，我说我真的没听见，我以为你说这里只是不好掉所以不让我掉，结果他特别特别不耐烦的跟我说，行了行了，那边钓去吧。我的兴致全无，所以就走了不钓了，我想说我说话很客气，也很小声，也有解释，为何老头儿你还愤愤不平？再有那句你有4000吗？我这么说吧，我有房也有车，一万个4000给你拿出来我也绰绰有余，不要以为我们是年轻人看起来很业余就这么说我们，不要你的脾气上来了就这么和别人说话，想怎么拉脸就怎么拉着脸，念叨了一年来这里，结果就这么不愉快，不会再来！也会劝身边的亲朋好友不要来，免得被别人*****！					,2018-10-13
姚垚哥,周日带孩子去的，120元包括一个鱼竿，一块鱼食，还有一把椅子，不限时，押金100元，玩完了退。钓的鱼不能拿走，钓上来的鱼直接放回坑里就行。现在去环境不错，院子里还有马，羊，驴，中午可以点外卖里面也有全聚德。钓完鱼出来旁边是个马术俱乐部进去转了一圈，都市孩子们上					,2018-10-04
嘟嘟小峰,周末去的上午人不多下午开始上人了租杆包含鱼饲料和椅子一共120需要交100的押金也可以微信付款挺方便的鱼不能拿走钓上来直接就放了鱼钩没有倒刺全当练手了体验钓鱼的乐趣鱼场周边还有小动物有驴啊马啊羊啊还有一只大花猫！带小孩来的人挺多的也是溜娃的好去处					,2018-09-20
蘑菇屋旅行记,超适合新手去玩，一上午钓了10多条，老板和善有求必应，教你一些基础知识，鱼钩断了好几次也没有说什么，立刻给栓好，鱼不能带走，纯为了娱乐一下，里面停车位全部免费，也有其他动物可以观赏，孩子大人都可以来，算是南城良心的钓鱼场所					,2018-09-18
耳朵聋的猫,练习坑，钓上鱼不能带走，直接放坑里，比较好上鱼。120块钱可以玩一天，包含鱼竿鱼食钓椅。押金100。早6点到晚6点，停车方便。,2018-09-17
飞行的棉花,自带钓竿80，三个小时，十多条2斤不到的鲤鱼，就是过瘾下，离家近,2018-09-15
灵汐欣,很不错。干净。钓上来的雨不能带走，很适合孩子来,2018-08-19
禾禾呵呵呵,环境真不错，还凉快。鱼也有劲。工程鲫好大力,2018-08-04
智多星无用,还不错，比较满意，价格合理，钓鱼难度不大,2018-07-08
如意_hhw,看场的大叔很耐心，周边环境还可以，就是旁边有个马棚，经常叫唤。钓上来的鱼不可以拿走。鱼很多很多。练手的好地方啊。,2018-07-07
凶狠残暴,很好很好很好很好！！！非常不错的！,2018-06-22
若冰若雪_4853,还不错、就是钓的鱼不让拿走。🐟挺多的。服务老师傅人挺好，话不多，总是提醒我们看好孩子😋😋😋😋😋😋😋😋小动物们也特别粘人,2018-06-17
小白妞太太_3461,休闲放松娱乐的一天，无聊中无意中看到了这个地方，离家不远，于是带老公来放松。十一点多到，玩到下午四点，一杆100，什么都包括。老公玩的很爽。周边还有驴马羊，下次再来，就带大白菜。,2018-06-17
isletyu,早六点到晚六点营业易佰块提供工具八十块自带工具整体环境不错时候来钓鱼玩鱼多高手分分钟一条新手也能七八条,2018-06-02
Win思源同学,环境很不错，hera的多，比其他练竿池高端点，主要环境好，玩玩安静待会挺好,2018-05-15
悦姐妈,亦庄附近环境比较好的垂钓园了，接待的大爷人不错，会帮你找各种你需要的东西，例如🐟抄子，例如椅子，以前大爷还会亲自做🐟食，这次去不做了。孩子很爱来🎣喜欢🐟上钩的手感哈哈哈😄环境很好，现在🎣🐟不怎么爱上钩了，以前一上午钓个七八条玩一样，🐟是不能带走滴钓完摘下放水里。					,2018-04-08
大宝小宝188,一早7点半到这里好位置都被占了我们坐的后边有树偶尔会剐着但每次拽拽就下来了也还好练手的地方我们属于随便玩玩的中午1点半走的基本连杆看着一条条鱼上来真心觉得残忍给他们撒药养伤再被钓上来哎后来就小心翼翼的摘钩饿了可以叫外卖很方便院里的大叔很好					,2018-03-21
GEORGE,国庆假期，特意搜寻了这家，离家近，条件也不错。团了券，价格合适。很愉快的垂钓形式，既能保证上鱼频次，又不用担心鱼多了不好处理，从游艺角度说，实在满意，因专业知识匮乏，虽然有人说直勾不伤鱼，但还是觉得有点儿不安……					,2018-03-15
ddp,酷鱼环境很不错，鱼很多，停车免费，钓友师傅们非常热心的帮助我们，我和朋友完全不会，都上来帮忙，上鱼很快，对于不会钓鱼的人来说，能得到很多自信，秋天不热也不冷非常适合钓鱼，虽然鱼不能拿走但是很开心，值得推荐！					,2018-02-03
碧水红鹤,休闲娱乐的好地方，祝大家玩的开心,2017-12-16
幸福贝贝456789,一个适合新手钓鱼的地方，主要是培养兴趣，极好上鱼,2017-12-10
所谓的先生,还不错，孩子喜欢，就是鱼太小，环境不错,2017-12-01
软绵绵_8657,不是很贵呢～池子很大，鱼也不是特难钓～还是很好玩的～喜欢！,2017-11-10
嗡嗡响,孩子很喜欢，员工服务态度也好，还会再次光顾,2017-11-06
暴风雪_wxy,对于想钓鱼又不专业的人这里最合适了我喜欢就是来钓不上来有点瞎,2017-10-23
slash001,老板人挺好的。没有带杆去图个方便。老板提供全套渔具包括遮阳伞。鲫鱼一会上来一条纯娱乐，就是钓上来的还要放回去没什么意思,2017-10-20
nancy1088,很好的去处.很近.”老板好.鱼也多,2017-10-13
小兔兔就是酱,全北京最好的练竿坑环境好有钓具租赁午餐便宜一玩玩一天不用担心钓不到鱼也不用担心钓太多付费处理的问题真正享受垂钓的乐趣,2017-10-07
珠穆朗玛疯猫ViVi,很好的练杆坑，大鲫鱼，中午饭二十块钱很值,2017-10-07
平安幸福,昨天是“十一”我们一家人来到酷鱼垂钓，由于节日第一天人不是很多，但老板人很热情，池塘里的鱼很多，重鱼频率很高，玩了3个小时很爽，环境很好以后还会在来。,2017-10-02
花木小艾,地方不大，环境不错，方便停车，闹中取静！钓上来的鱼都不能带走，放回水里，图个乐趣。很好的体验…旁边的小朋友都钓上来好几条，很有成就感。所有东西这里都有，老板还挺热情，下次准备带我老爸来消遣一天。晚上还可以烧烤，几个朋友小聚也不错。旁边还有个蓝色的驴圈，小山坡上有几只羊和几匹马，自然环境真的挺好的，虽然地方不大，很舒服…老板慵懒地躺在沙滩椅上吹着大风扇🤓					,2017-09-29
奎好喝,位置很好找，也好停车，上午10点多去的，就是水中的绿藻太多了，看着不太舒服。快中午的时候散了些除藻的，再开了泵，好多了。大众团购可以随用随团，相当方便。自带的鱼竿，釣椅和颗粒，基本属于高调坑，1小时16条，鱼不大，一斤多，最多俩斤。我们的颗粒带大了，只好掰小点，店家的原塘颗粒木有皮筋，不太适合小朋友。鱼钓上来就扔回去，省事，就是蚊子太多了，这天不能带小朋友玩太久。					,2017-09-24
吃虧是福_1927,自带鱼具，团购了一张60元垂钓券，一杆一收费，所以两个人玩一个杆只收一份钱哦。也可以轻装上阵，有套餐，老板提供椅子、鱼杆、鱼饵等等所需物品。鱼塘不大，鱼多，新手来玩感觉很好，容易体验到乐趣。天气很热，钓鱼的人也不算多，现在还有夜钓，晚点来不太热，体验应该也不错。吃饭可以叫外卖，冷饮可以在大门口的小商店里买。垂钓周边还有驴、马、羊，可以带蔬菜来喂小动物。					,2017-09-01
吃完舔舔,北京难得的练竿场地。随便钓，只是鱼不能带走。老板随和，有求必应。我们每年都会去。,2017-08-28
dpuser_5252150800,好玩，鱼好钓，下次估计还回来！,2017-08-23
阿乐阿乐萌,环境挺好的，不太大，也很干净，希望越来越好,2017-08-12
jingLV001,练竿坑，都是一斤左右的小鱼，没啥意思，没有溜鱼的感觉,2017-07-20
疯兔子_4883,环境不错，鱼很多！玩的不错！凉快了还去,2017-07-15
dpuser_3923544001,很好的地方假期和男朋友约会来的人不少但是肯定有地方,2017-07-12
吕爱青,环境不错!🐟太多了!新手和孩子都适合玩!,2017-07-11
moon_angell,好人不少，鱼有大有小，就是水质不太好，水太肥了。,2017-07-09
LINDA--丹,平日去的，人不多，作为新手，鱼钓的挺过瘾，最重要不用买回去，无压力,2017-07-02
柴路虎,家里老爷子玩得挺好，太容易钓到鱼了,2017-06-30
天天天天天天天想你,感觉一般，地方太小。转一圈一分钟吧。,2017-06-21
七七七七七七七七七七11,环境超棒，店家很棒，棒棒棒，服务很棒,2017-06-18
qiukapi,带老爸一家人来钓鱼第一次来位置还算好找到广场门口打一电话询问具体位置得知就在广场内开车直接进去就OK了里面看着不算大外围还有动物圈有驴对面还有小马驹和羊下次再来可以带点胡萝卜喂喂垂钓园里还有小黑猫还有只大狗挺温顺的我们从大众上团的60什么都不提供自带的鱼杆鱼食什么的如果不带都可以租椅子20遮阳伞15鱼杆30鱼饲料有颗粒的20一瓶好像还有什么套餐40一份整体下来感觉略贵水不是特干净鱼上的也慢可能是我们用的是颗粒不是特爱上鱼两只杆玩了多半天才钓上来十条左右边上别人自己弄的食一会一条看着好羡慕…环境还是不错的就是小贵					,2017-06-17
峰哥_823142,绝对五颗星。北京市我目前找到的唯一一家可以纯体验钓鱼乐趣的鱼塘，钓上来的鱼可以放回去，里面基本全是大鲫鱼。100元套餐包括座椅、渔具、鱼饵，一上午两个人就钓了10条鱼，感觉真的很过瘾，老板是个好人，鱼钩都是比赛用的直钩，不带倒刺，这样不伤鱼。不过建议自己来，还是自备鱼竿、鱼饵，这里的钩子较大，小钩子应该更容易上鱼，鱼饵用面食确实更容易多口，但是不好掌握。总之这里绝对是个好地方，中午出去吃饭跟老板打个招呼再回来，老板也同意，所以下次一定再来。					,2017-06-16
Andio1986,团建20人去滴包了一个浮桥老板人nice服务周到现场教钓鱼打比赛又帮忙烧烤特别好的消遣地儿，推荐去！,2017-06-10
_鄉芐妞,今天热人不多口不错一下午四五十条妥妥的过瘾老板说快开夜钓了到时候约起啊,2017-06-04
dpuser_60969664157,特别好！非常赞高手可以来解馋，新手可以来练提杆。老板人很随和，环境也很好。,2017-05-22
dpuser_8190542152,天气太热，鱼都起浮了，鱼有点神经,2017-05-16
蓝色的天空,这边环境很好，垂钓也很舒服。总体评价五星。,2017-05-10
Balala,基础设施很差劲，就是一个小池塘，小孩玩玩还差不多……,2017-05-04
dpuser_6805558749,团购使得钓鱼性价比更高，所以积极参与。,2017-04-07
戴宏_8649,环境好，环境好，好离家近，希望下次继续光顾,2017-03-31
欧文7270,比较有意思，钓上来放回去，没有吃不了的压力,2017-02-18
老陈_7236,环境非常好，是一个练杆的好地方。带孩子去也不错，鱼多，大人孩子都能过瘾！,2017-02-17
老V_2758,真不错，新手过瘾之处，那边大哥还挺帮忙，真心不错,2017-01-31
岳宗泰岱,老司机的天下！环境还行，玩日鲫的不少.......黑拉钓法。,2017-01-18
dpuser_54569550990,去了好多次了，总体感觉不错，就是周六日总有比赛，这不让坐那不让钓的，总是被轰到边上钓去。看塘子的老贾人还行，就是那些比赛的人，可王道了，估计这些人大街上不敢这么造次。,2016-12-21
爱玩的猪,周末抽空去了一趟，位置在五环内，开始看地图楞没找到，后来发现，辅路拐过去，就是城润广场那个门洞，开进去左边往前一点停车就行了，鱼池就在中间。因为是生手，所以嘛都没带，掏了100元租了钓竿鱼食椅子，开钓。塘里面鱼真是多啊，像煮饺子一样，一把鱼食下去，就一堆堆的鱼过来。我楞是用鱼钩直接刮了两条鱼，钓了两条，刮了两条，这里钓的鱼直接扔回去就行了，不用带回家。练手还是不错的。					,2016-11-18
陆地飞行兽,钓鱼去哪儿好？要去就去酷鱼垂钓club！这里环境好，器材齐备，钓鱼椅，鱼竿，鱼饵应有尽有。而且只需100元，可以从早六点钓到晚六点！最重要的是，钓完鱼不用买走，直接放归即可，免去爱钓不爱吃的烦恼。主要是鲫鱼，不过也有鲤鱼和草鱼。垂钓发烧友们，快来试试吧！					,2016-11-11
旦仔妈咪,环境不错，练杆可以连杆，真是玩到手累，50可以玩一天，里面有全聚德烤鸭，还有马术俱乐部，还会一直光顾的，期待鱼再大些,2016-11-10
dpuser_4953576693,环境优美练杆很过瘾旁边还有些小动物可以带孩子玩会儿,2016-11-01
胡桃C,适合带孩子一起体验户外垂钓周围环境还不错不过初次去不好找,2016-10-20
@丽丽儿,环境不错，适合练杆儿，挑了个好天气去。工作日人不多，适合休闲钓鱼,2016-10-08
空曌灵,有点远，距离太远，过来一趟比较麻烦，堵车堵了好久，真是不容易呀，个人觉得门口停车不太方便，不过店里面的服务还是不错的，可以考虑一下，推荐给大家吧，是一个娱乐的好地方，最适合工作累了过来玩玩，放松一下。,2016-10-04
dpuser_7932679250,环境干净，鱼多，上钩快，钓鱼休闲好去处,2016-09-16
我爱烧饼,"京城离市中心最近的练杆坑,环境优美，还有小马做伴，中午饭经济实惠。钓鱼方面，如果是行家还是不错滴",2016-09-04
niyan603,环境一流，鱼多口滑，有力道，推荐,2016-08-31
京南燕小六儿,确实是个好地方，环境很好，会常来的,2016-08-19
一头雾霾,很幽静的地方！服务大哥态度很好,2016-07-31
弗蕾格斯,环境不错适合一个人小钓怡情老板人很健谈,2016-07-30
sea109,有什么口味可评价的老板只让钓鱼不让拿走我不知道他家鱼好不好吃………………,2016-07-14
狗蛋君,环境还是挺好的，过过钓鱼的瘾，也省去了最后拿鱼的麻烦，钓了就可以直接放掉。只是！！！里面的鱼实在太饿了，鱼饵放下去瞬间就没有了…建议老板平时多喂喂鱼吧，这样也能真正钓鱼，不然真成喂鱼了。,2016-06-24
coldandy,难得这么好的环境，50一天，鱼不带走，没有负担。价格合理！老板人很好。不过记得自带毛巾，因为没人摘钩，没有水龙头。不许用倒刺钩，不用渔户，水深3米和1米,2016-06-18
李浩_6969,非常好，希望价格给我们屌丝一些福利。,2016-06-17
高先生高高高高,非常不错只可惜哥们媳妇太不给力,2016-05-30
kaiche007,这里挺不错的，自己开车去的话有停车位。池塘虽然不算大，但是也有很多钓位可以玩，一天下来非常开心。如果你想钓的话，可以调到你累趴下。建议早上钓，这样不会太热。,2016-05-28
dpuser_58104963127,环境非常好，清静可以抛弃世外的喧嚣，静心垂钓！,2016-05-10
元大小姐丶,鱼很好钓，掉完放回去！🏼🏼🏼🏼🏼🏼🏼🏼🏼🏼🏼🏼,2016-05-03
疯狂小伙_200,鱼挺多的放里就有鱼建议新手练习非常好,2016-05-01
多多_7501,我喜欢酷鱼老板很讲究下次继续再来,2016-04-29
宝妈,环境优美，老板热情，价格合理，,2016-04-29
悠悠Yyz,环境不错，独木桥式的，以后还会去的！,2016-04-18
dpuser_6185777593,非常棒，很好的一次体验，下次有机会还去,2016-04-17
候鸟_7775,环境好，鱼也多，是个垂钓的好场所,2016-04-12
nicholaswang224,环境非常好，而且位置也很好找！,2016-04-09
Laoyu1978,很好的环境，鱼皮毛很不错，水深浅不一，钓起来可以自行选择。,2016-03-19
鸡司晨犬守夜1,还可以，玩玩过瘾是足够了。能钓上来不少,2016-02-23
大萝卜儿1223,还可以，挺欢乐的一次钓鱼活动，挺好钓的,2016-02-01
gz974113,水深鱼大，以后都来这玩了，咔咔咔,2015-11-07
臭小子超,不错环境很好很安静老板服务很到位,2015-11-03
乐奇影业王悦,特别满意，练练手合适。主要是不会杀生的地方。,2015-10-24
ywj82816,就是离家太远了，其它都挺好的，主要是环境好，值得一去！,2015-10-05
MISSSJXXX,钓鱼是在公园里面环境很好鱼池里面鱼的种类也很多,2015-08-15
shishidesk,带着闺女去钓鱼，挺有意思！！！,2015-08-11
pusiwei,还行人不多鱼也容易上钩，就是不能带走哈,2015-08-08
金丝砗磲,平时人很少适合练习环境安静早上棒及了,2015-08-07
Iris071,还不错，平时去的人不多，还算舒服,2015-08-03
sally兽医,看塘的叔叔很好，免费给了好多东西，池塘很大，鱼塘前有小动物，旁边有全聚德，有很多鱼，而且，鱼很多爱上钩。,2015-07-26
yang68555,环境很好，看塘的大爷特别好，热心！,2015-07-05
Eleanor竟予,还可以！虽然一条鱼都没有钓到！,2015-07-05
三疯院长,地方真是不错，鱼也挺多，主要是来练习的还有过瘾的，五十块随便钓不让拿走，下杆子就有鱼，满足感太高了。。,2015-07-02
小N的mini龙珠,我家爷们儿喜欢钓鱼，我喜欢喂鱼，正好玩到一起，这儿[鱼]还挺好钓的，每次来我都给小鱼们带一大袋儿鱼粮，小鱼吃的高兴啊,2015-06-25
kalika617,在城润广场的院子里。是一个纯休闲的去处。采用会员制，600元/10次。自带所有用具，包括鱼食和凳子。当然，看塘的老大爷很热情，如果缺什么，他基本都能提供。因为鱼不许带走，所以一定要用没倒刺的钩，钓上来当场就放了，纯粹图个乐。中午有盒饭，11点左右订。院子里还有羽毛球馆，高尔夫练习场。					,2015-06-13
养兔子的包哥,不错不错，带弟弟妹妹去的，感觉不错,2015-06-02
小鱼儿2012fish,鱼很多，环境不错，玩起来很有意思,2015-05-18
dpuserAt_3385977425,真的很不错，环境很好，还可以订饭，还有小动物可以看,2015-03-09
豆豆的点儿,还是依旧的好玩，酷鱼就是有意思。,2015-02-21
梦梦妮521,环境很一般，服务谈不上，吃饭得自己出去解决，或者旁边有个全聚德。,2014-12-24
小能的风筝,带孩子玩挺有意思！鱼只让钓不让带走，存属娱乐！,2014-12-06
Tina兔820127,追随晓鹏多年，目前酷鱼真心不错！钓友素质也非常高，现在又推出团购，大家可以来试试。,2014-10-21
skyquyuan,鱼上钩过瘾，不错，下次还去。。,2014-09-17
dpuser_28780886451,不错呦，环境很好，隔壁是高尔夫球场,2014-05-27
xl5566,那就没事喝呢，不好完，最爱那步骤视察，海苔赚了，明天早上水渠,2014-04-06
北京老爷爷,人不是特多环境很好，价格也实惠就是不能拿走，乐呵乐呵完了，休闲好去处。,2014-03-24
