用户名,评论,评论时间
火郭驴,摘草莓，摘草莓。红红的草莓酸又甜，中奖得来摘一斤，不偏不倚刚刚好。草莓草莓摘草莓，草莓摘来得意把家还感谢大众点评，不需预约直接摘～离我们比较近挑大的红的捡，刚过完周末，剩的好的不多了，商家建议不要周一来哦。					,2019-03-19
谋_1018,点评上中了霸王餐，趁着周末去了。草莓很多，据说共有十个大棚。品种有奶油和红颜两种，口味还不错，个大新鲜。外面还养着些羊和兔子，小朋友可以喂着玩。可采摘的菜不太多，就只有芹菜和苤蓝，也就没要，摘了些香菜，虽然和杂草长在一起要自己挑拣，但菜很嫩很新鲜。还买了只散养鸡，200一只，不算便宜，但主要图不是饲料喂养的。老板帮着把鸡收拾了，一家人都还挺实在的。					,2019-03-18
kk_lulu,感谢大众点评和店家的眷顾，再次抽到霸王餐。地点在昌崔路由北向东方向右侧，开着导航挺容易找的。院里有草莓采摘、蔬菜采摘、茶鸡蛋等非常丰富。进门有人迎接，免费摘一斤多出来的按30一斤自行购买。我们摘了120块钱的很实惠！院里还有羊和小兔子，大棚很大，来采摘的人也很多。总之非常不错的一次体验！					,2019-03-17
我叫魏巍0554,离家不远，却因为外出回来才去摘草莓，天都黑了，提前给园里打了电话预约，老板一直等着我们，打着手电迎接我们，真心感动。进了棚里老板给递了两个手电，哈哈，让老板帮着摘了一些，回家后才仔细看，发现还真是又大又甜。园里环境挺好的，很大，有一种草木的味道，有小羊在走来走去。					,2019-03-17
Wan,好开心中了这次的草莓采摘，离家不远，提前预约之后很开心地就来了。草莓还是挺多的，红的大的还挺多，想采摘出好的草莓不难。采摘之后出去洗了几个吃，味道还是挺甜的，很有天然草莓的味道。这里还能采摘新鲜蔬菜，可以一并试试哦！					,2019-03-17
dpuser_7470163936,"很幸运被抽到了霸王餐，本来就决定去爬蟒山的，正好路上经过采摘园，就顺路去摘了，草莓太好吃了，爬蟒山的过程中就忍不住吃了很多。好了言归正传，草莓园很好找，定位到东营村，进了村路边的电线杆就有""友仁草莓""的字样，按照指示走就到了。他们家有好几个大棚，老板人特好，告诉我们这几个棚都可以去采，不像其他家只开一个棚最后都没大的了。他家草莓真的非常好吃，个很大，价钱也不贵。建议老板把价钱改一下，写60一斤会把别人吓到的。对了他家还有蔬菜和家养鸡，非常适合家庭游玩					",2019-03-17
以北见空山,正是一年春来到，采摘踏青正当时，非常感谢大众点评和店家给的这次免费体验机会，昌平一直都是北京的草莓基地，恰逢3月第七届农展会开幕，周末正好过来逛逛，体验草莓采摘的乐趣。地址：南邵镇昌崔路八家路口往西100米，地方特别好找，公共交通和自驾都十分方便，特别是公共交通，从县城直接坐公交昌21路，八家村站下来路对面一公里处即到，路边会有路牌提示，地铁在北邵洼下来，转两站公交也可到达。环境：整个采摘园有10多个棚，各种品种的草莓，时蔬，3月中的菜品还比较少，有需要的可以等几天再来选摘，农家还养了土鸡，兔子，山羊，新出生的小羊羔特别可爱，有需要土鸡，鸡蛋的也可以现场采购。总体感受挺棒，目前正是草莓开始采摘的季节，过几天大面积成熟后，花草树木也越发复苏，更适合踏青采摘，有需要的可以来逛逛，一边欣赏春色，一边体验采摘乐趣。					,2019-03-17
桓远之,周末带孩子来采摘，看着路标找最里面一家就是，老板听说是大众点评中的霸王餐，特别热情带着我们进了采摘大棚，中午饭点采摘的人不算多，留给我们发挥的余地草莓🍓真心不错，又大又甜，特别好吃！听老板说自己来的话采摘四斤以上30每斤，这甜度这价位算挺值的！非常开心的采摘之旅！					,2019-03-17
冷冷,很幸运中了这次采摘草莓的霸王餐，距离家里不是很远，所以跟老板预约了一下就赶紧来采摘了。就在昌崔路上，需要开慢点车按照导航才能找到。虽然说已经不是头茬草莓了，但是现在的草莓依然不错，很甜很大。正好新一届农业嘉年华也开了，正是吃昌平草莓的好季节。					,2019-03-16
黄粱一梦,服务周到，环境不错，物有所值，值得采摘,2019-03-16
布鲁可跳跳跳,不错，草莓很棒，老板更棒，不虚此行,2019-03-16
云里飞鹰,老板不错，环境不错，菜果新鲜，还会再来,2019-03-16
红烧牛肉麦旋风奥特曼,很幸运，正好想带小朋友采摘的时候中了点评霸王餐。#位置：距离昌平城区8公里左右，开车15分钟#采摘：我真的是第一次摘草莓，小朋友也是，很好玩，能看到刚开花的，接小果的，成熟的大草莓#环境：好多温室大棚，我第一次进大棚，真的好暖和，采光也好，还有小鸡小羊小兔子小狗狗，农家乐#店家美女很和善，最后用了霸王餐券，买了大概3斤草莓，4斤鸡蛋，一个草莓盆栽，价格合理。主要是玩的有意思，还有的吃，棒棒哒！					,2019-03-16
coffeegreentea,超级好四星半吧位置导航很准具体偶也不知道哈打过电话问了一下有没有草莓告知有后开车杀过去了还不错在一个村子里服务到那以后安排我们停好车就带我们去大棚里摘草莓🍓啦红颜很好吃一共两个红颜棚个人觉得外面的比较甜环境不错吧划算好像是四斤以下35一斤以上就是30一斤最后要了四斤120元连筐拿走还不错					,2019-03-14
dpuser_0247535837,这里老板人特别不错，价钱合理，顺带还整了两只柴鸡让老板娘直接给收拾,2019-03-10
果果,这里的草莓酸甜可口非常美味，蔬菜也特别的新鲜。,2019-03-09
Dear-deer,草莓园很干净，草莓很红🍓，服务态度很好,2019-03-09
sueminy,环境好，包场了。小朋友玩的很开心,2019-03-08
dpuser_8165811695,草莓特别多，果型挺大的，味道口感不错，很甜,2019-03-07
Amy77512,每年都要来，草莓好吃，便宜！老板很热情。,2019-03-07
正确错误,带孩子滑完雪过来，草莓又大又红，特别香甜，最爱红颜，还可以喂小兔子，羊妈妈羊爸爸，吃的都是他们采摘下来的菜叶子草莓叶子的，兔子吃草莓，羊不吃，羊妈妈要下宝宝了，孩子还想去看小羊羔。,2019-03-01
小源子_4137,总体来说，还是比较划算的，草莓很好吃，每年必来，草莓园内有兔子，羊，小朋友们都可以喂食。过10天左右就会有小羊羔啦。绿色蔬菜健康好吃😋。,2019-02-17
健康的李志志志,今年第一茬草莓🍓确实好吃年前价格45一斤，比附近一家便宜5块钱，小姐姐说年后价格就便宜了，人也就多了！一进棚浓浓的草莓香味，摘了两篮儿，回家给宝宝吃，新鲜！,2019-01-21
dpuser_9144720113,2019年新鲜的草莓🍓今天采摘了两大篮子，收获满满，热情实在的老板种出的草莓酸甜可口，给大大的草莓点一个大大的赞，开心,2019-01-06
xiaoyi231,坑爹的地方，什么玩意儿，下次再不来了,2018-08-12
乱世,连吃带摘很不错，可以带孩子来玩玩,2018-07-02
虾虾_2720,草莓特别甜。服务态度也不错可以考虑下次来,2018-06-30
随缘就好,碧玉嫣红百媚生的小草莓～在快过季之前摘一把。老板特意给我们选了还有很多大草莓的棚子，30一斤，可以尝尝，不能可劲儿吃哈哈哈，价格很实惠了这个采摘价格。这家店跟着导航走很顺利，到“无名路”的地方就会有店家的引路牌子挂着了，里面很宽敞有停车场。草莓很甜很新鲜，小篮子也可以带走的。回家装点东西还挺不错的。					,2018-05-28
秦奇堃,作为超级品鲜客，精致的三餐更需要好的食材，这里是我的私家小菜园，自从认识这里，也就离不开了这里，草莓吃着放心，甜而润爽，白萝卜、红罗卜，小油菜、芹菜、蒿子杆、菠菜等样样新鲜，有天然的清香，找回小时候的味觉。					,2018-05-01
冰冰冰冰冰化了,还不错老板娘热情招待客人多热闹热闹的地方,2018-04-20
啊哈哈哈,交通：导航定位没问题，直接过去即可价格：30一斤味道：不错，小朋友很喜欢采摘,2018-04-09
azidu,直接买的。交通还行，一路跟着导航，快到时候有标志。味道不算惊喜。懒省事，没有采摘，让他们摘好直接带走。,2018-03-26
zoe_miao82,来这儿采摘草莓🍓，这里的有机蔬菜也超级好，头茬韭菜小小嫩嫩的，还有鲜嫩的芹菜、菜花和小白菜。往返于各个菜园，选择自己喜欢的蔬菜[太阳],2018-03-25
moonangel118,不知道是不是去的季节不对，草莓其实也是红了，但是味道特别淡，没滋没味的，不推荐！,2018-03-14
dpuser_83495173379,老板人非常实在，草莓很甜，非常好吃,2018-03-14
段蛋蛋儿,老板很实在，亲子开车送地铁口。价格在周边最便宜。,2018-03-11
dpuser_20120475316,周末在附近的中石化会议中心住，周日一大早来这里摘了草莓🍓，拔了萝卜，包菜，芹菜，很新鲜。早上回家吃新鲜的菜菜们。,2018-03-10
jimmyxukui,蔬菜新鲜，草莓很甜，孩子们玩的很开心，老板热情，因为无法打车，还特意送我们回来，点赞，以后还会光顾～,2018-03-10
dpuser_3392380487,点评晚了，上周去的，草莓很不错，还有水萝卜，特别新鲜好吃，水分很足。我家太太和儿子都非常喜欢。还会去,2018-03-03
分电器,老板人很好，草莓的味道香甜，蔬菜是自家种的有机蔬菜，推荐大家来玩啊！,2018-03-03
八喜八八,草莓35一斤，质量一般，得好好挑。最坑是蔬菜，10块一斤。买了6个撇了，5根小红萝卜，一百多。小萝卜竟然是糠的。撇了还没吃,2018-03-03
段慧颖_8789,今天带孩子来玩，老板很热情，有蔬菜草莓口感很好，雨衣甘蓝很漂亮，要了一推😉,2018-02-28
dpuser_13055409308,位置：南邵镇昌崔路八家路口往西100米柴锅局饭店旁边（昌平东关）交通：周末的高速路况尚可，停车方便；环境：冬天的大棚比较冷，草莓很甜，40/斤的价格比去年另一个地方略高一些；蔬菜有piele、圆白菜、萝卜……都是10/斤，很新鲜；					,2018-02-24
WeiXin_9556650519,看点评来的，草莓味道是很好的！但，从大路拐进来以后，环境有点脏乱，采摘园里面环境也不太讲究。我们下午去的，打电话时还说有草莓，到了之后说刚走了一个旅游团，都摘的差不多了。我们满棚找，剩下的不是没怎么熟，就是畸形的多，失望。但草莓的味道确实挺好！					,2018-02-21
樱桃夹子2013,农场爷爷奶奶很实在，草莓也很好吃，至少吃个新鲜！农科院扶持的生物杀虫，绝对无农药，孩子吃着放心,2018-02-21
小飞翔_7019,草莓非常好吃，好像是摘少了，到家没多一会儿全部吃完。,2018-02-19
简,草莓新鲜价格公道老板娘人善良手机掉大棚里了都联系取了回来！感谢！会推荐给朋友们,2018-02-19
清水皓儿1981,蔬菜新鲜老哥态度极好必须以后常来,2018-02-04
希希800206,草莓太好吃了蔬菜绿油油的一进大棚就要高兴死了这个月已经来了两回老板人也特别好一直在给我们帮忙怎么采摘四五月就有新鲜的西红柿黄瓜啦真开心还要来生意兴隆,2018-02-03
骁959650,忽然就想来摘草莓。地方挺好找，大爷特热情。边摘边玩好开心,2018-01-31
萌萌cxm1004,草莓很甜，蔬菜使用的是鸡肥，白萝卜挺甜。,2018-01-28
红色贝鱼_2008,她家草莓特别甜，还有蔬菜，草莓大棚还特别多，下次还去,2018-01-23
fairytales2006,有菜有草莓🍓老板很好下次还来,2018-01-20
*潴小樂*,超级新鲜的有机草莓和各种蔬菜，收获满满，开开心心,2018-01-12
ylsfish,很少写评价，但是被老板感动到了，实在人儿啊！草莓个大果甜多汁！关键是都是有机鸡肥，没农药，很放心老板家小孙子地里摘了就直接吃了！还有好多新鲜蔬菜，大伙看图吧！白萝卜很甜，这个太好吃了真是！,2017-12-31
dpuser_0494200990,第一次来，棒棒哒，孩子玩的很高兴😅,2017-12-30
红土豆,摘了好多蔬菜，老板人很好。西红柿特别好吃,2017-11-02
和脑门儿,草莓马上要过季了，大棚里好多都被人摘完了，不过要的不多挑挑还是可以的。一进大棚浓浓的草莓香，确实比市场里卖的闻上去更有草莓味儿，尝了两个味道也是好富裕，啧啧。吃完在想草莓是用大粪当的肥料么……哈哈哈哈～对了生态园里还可以采摘樱桃、茄子、黄瓜、西红柿……					,2017-05-29
judyapple1,选了好久，才找到这个蔬菜品种比较全的地方，来的时候赶上过节，人不是特别多，赵老板人特别热情，给我们介绍了好多的菜，带孩子玩得不亦乐乎，忍不住把所有的菜都采摘了一个变。西红柿无论大小都很好吃，家人都说很有以前吃的味道，下次还来光顾，买得多，老板还给优惠了，非常开心哈😄					,2017-05-29
百变小兮牛,五一劳动节，家里人商量着去摘草莓。说是最后一天去。点评搜了好几家，挨个打电话，都说没有了，基本被摘光了。打了第四个，接电话的是个大叔。说早点来，还有。我们还想烧烤，大叔说，有地方，有炉子，碳没多少了。特别实在。一早家里10口人出发。路上还挺好走，都没想到。也比较好找，就是要拐到路的里面，看见牌子不要忘记拐进去。这家除了有草莓，还有些蔬菜。草莓是红颜，熟透的当时吃几个，大叔也不管。个头不算很大，但特别甜。太大的其实也怕是添加东西了。30一斤，我们摘了不到300块的。还摘了点黄瓜，当时就吃了。最后在大叔这烧烤，人简直太实在了。给我们找了好多椅子，板凳的。把炉子也借给我们，还给我们找了放垃圾的纸箱。还给我们家里的盐用。以后还会再去！					,2017-05-15
偶尔买一点,十点半到草莓园，以为会很热，师傅帮忙把院子通风，孩子摘得不亦悦乎，摘到后面孩子摘的草莓全都塞嘴里了，真心甜！问了老板还有有机蔬菜大棚，听说孩子喜欢拔萝卜，特意给我们带着去拔了萝卜，还割了韭菜回家包饺子吃					,2017-05-04
dpuserAt_6698674558,价格相对偏贵，地方挺容易找的，还可以摘菜,2017-04-30
shirleyrio,摘了很多蔬菜，还摘了草莓，老板人很好，很热情，带着孩子们是种农家采摘的一次愉快体验，宝贝们很开心。,2017-04-26
维维_8775,我们去的蟒山公园，然后就来这里采摘了草莓🍓草莓开的白色小花很可爱,2017-04-23
小谷大人,品种齐全，都是无公害，老板热情，经济实惠。,2017-04-23
黑莓2012,貌美的草莓园里出来又相中了绿油油的韭菜酸甜的草莓配上窜鼻的韭菜盒子我也是醉了……,2017-04-16
cc0791,红颜草莓味道比较浓比市场里卖的好吃多了价格也很公道老板还一边给我们讲解草莓是怎么种植出来的麻麻和阿姨摘得超级高兴还拍了好多美照大家都很开心,2017-04-16
欠儿_4923,草莓特别好很甜哦老板人很好哦老板家还有蔬菜过几天来摘蔬菜！！,2017-04-12
叶布洛克,老板人很好，草莓个大，特别甜。全程陪同，一边采摘一边给讲解。告诉我们什么样的好吃，应该怎么摘。老板最后结账时候也很敞亮。下次还来！,2017-04-11
一片云_7435,路途有点绕，但园里蔬菜棚较多，值得一去,2017-04-08
扉门斜雨_9245,草莓🍓超级靓，好吃，大家快来吧，正当时！,2017-03-31
简单思考的猫,贵，但草莓味道还不错，还摘了蔬菜，除了太贵，别的都还行……,2017-03-30
jerry9yin,在大众上找到的这家草莓采摘园，看了评价感觉不错，就过来了，两个人来的，地铁+公交+步行才到的，位置是比较好找，在地铁北邵洼站下车就有公交站，换乘郊80路坐两站就到了，下车之后往回走一点就能看到路标，顺着走就能找到了，不过步行的路真的挺远的。刚到门口老板大哥就带着我们进去了，里面挺大，有好多大棚，可以随意挑选采摘，进了一个没有人的棚，拿着小框自己随便摘，草莓很新鲜，个很大，是红岩草莓，摘的时候可以尝，挺甜的，35元一斤，还不算太贵，摘了三斤多，老板给提供盒子，可以自己装。他家还有蔬菜，8元一斤，也是随便摘，摘完草莓之后又去摘了菜，有菠菜，芹菜，油菜，圆白菜，香菜，白萝卜，萝卜太重了没要，其他的都摘了一些，菜好像有些贵了，因为都是最普通的品种，没什么特别。所以还是推荐草莓，个大又甜，很不错！					,2017-03-19
高琬淇_9920,大早上去的！草莓采了四斤！挺好吃的！还买了好多菜！,2017-03-18
浪子孤鹰Charles,团购找到的，老板人很好，主要草莓🍓比较好吃，价格也很合理哦，不错的选择,2017-03-16
mx小可爱,和班里一起去的，草莓很甜，人少，交通方便，值得一去。,2017-03-12
哈_1232,位置好找，草莓很甜，值得一去！,2017-03-12
徐迪_64,摘菜不错，小朋友认识好多长在地里是什么样的,2017-03-12
客洛伯王,老板人热情，服务周到，赞一个！,2017-03-12
mechlley,草莓不错，是奶油草莓的品种，一早到的，满棚有很多草莓！,2017-03-06
喵酱史千万,特别好，草莓特别甜，老板人也特别好，我们很开心，下次还来,2017-02-28
Maggie@q,晚上摘🍓还是头一次，老板的热情接待享受了VIP待遇。夜间照明点亮了晚间的草莓园。非常暖心的体验，我们很开心。谢谢老板～,2017-02-27
FALLING4U,大晚上来。老板大哥很热情地接待，帮我们照明。愉快地采摘，草莓很甜，下次还会再来。,2017-02-26
钓友,草莓🍓蔬菜都是有机的，老板也厚道。,2017-02-25
SIRI_93,摘了好多菜很新鲜～老板人特好好评好评,2017-02-18
WeiXin_3503126049,超级好吃😋，还很大，下回带朋友还来这,2017-02-18
田晓蕾_6029,草莓很甜，老板很热情，值得一去,2017-02-15
课后时光自习室1988,年初三上午10点来的，人少，整个个草莓园就我们三个，老夫妻俩看场子，人挺厚道，不会弄团购这些，后来还是我教的他们，草莓味不错，后来还去拔了萝卜和小青菜，也没团购，就给了几块钱，宝宝挺开心，大棚里极热，恨不得穿裤衩背心。					,2017-02-14
角角仙子,今天情人节，全家来友仁摘草莓，搜了一下大众点评来的这家，结果......反正是花了小一千块钱，大哭了一场，回来了，客户体验非常差，草莓也不好吃，儿子说以后再也不能来这家了。,2017-02-11
dpuser_70093393971,正月十五一大早来到草莓园，人不多草莓很棒！甜度不错果肉饱满水分充足。开开心心的摘了一筐高兴的把相机都忘在大棚里了，最后还麻烦老板帮我快递回来了。希望大家都来尝尝哈,2017-02-11
水镜映人,周末带着孩子来摘草莓，还有纯绿色蔬菜。环境不错，老板很好。蔬菜超级新鲜，人不多，可以尽情采摘。棒棒哒，强推,2017-02-03
1009wa,初四上午去的，没人，只能去别家了,2017-02-02
吃喝玩乐的行家,草莓好吃，希望下次去能给优惠.可以偷偷尝尝，我感觉要是男票不拦着我，我能吃饱,2017-02-01
rebeccalele,采摘蔬菜草莓就去这家，红颜草莓特别甜，老板有一大片温室大棚，种了不少蔬菜，带着朋友采了一大堆，孩子玩的也很开心，蔬菜也特别新鲜特别嫩，还会去的,2017-01-31
Ms莞尔,初一来的，老板热情厚道，采了4斤多^_^,2017-01-28
染灵wow,好吃的不得了！草莓相当好吃！！！蔬菜新鲜，茴香，卷心菜，茼蒿，油麦菜，简直了！绝对会回头来～～～～,2017-01-25
KK,老板人很好，良心商家，采摘菜品都是去泥去黄叶的～准备年后再来😋,2017-01-24
cd123,去军都山滑雪场滑雪，顺便去的。距离非常近。草莓挺甜的，不错。听老板说，除了草莓，这里还有很多蔬菜，主要是叶菜类，新鲜无公害，都可以采摘。,2017-01-15
杜延军-灌浆料-建材推销员,服务态度好，草莓味道棒，不虚此行,2017-01-14
huihuicat88,草莓特别甜……。会再来，很开心……,2017-01-14
dpuser_83020551827,我们一直吃友仁的草莓和青菜，质优价廉老板厚道，真的是特别好。,2017-01-13
Fayshan,草莓很甜！个头也大！蔬菜非常新鲜！商家使用的都是有机肥料！很好！,2017-01-10
timdland,推荐！新年第一天采摘草莓和蔬菜，友仁的草莓真的很好吃，个大又甜，孩子回家一直吃不停。老板勤劳实在，蔬菜草莓都有有机认证，老妈都说很棒。跟着导航走就可以，不难找，地方也大，比之前去过的采摘感觉都好。棒棒哒！					,2017-01-02
白LU未XI,3月初去摘的草莓，真是特别特别棒！顺带手还摘了芹菜，买了点柴鸡蛋，20元八个。差点宰了一只老母鸡，后来不忍心又放回去。母鸡200元，公鸡300.。后来去几次问老板，还是给宰了卖了。现在草莓已经没有这么大的了，只能期待明年。我确认这草莓没打激素，一尝就是。					,2017-01-01
UN4XXXX,第三次去了，老板很热情，服务周到。老板有近20年的种植经验，草莓口感很棒、很甜，重要的是不打农药。每次去主要是为了采草莓，这次正好赶上蔬菜成熟，顺便采摘了些黄瓜、小白菜、卷心菜，老板家的菜也是颇有规模，还是芹菜、西红柿、茄子之类的，老板说自己家平时也是吃自己种的这些菜，真是羡慕。回家后立即做了有机绿色青菜，哈哈。拍的黄瓜，满屋子都是黄瓜的清香。以后周末会经常骚扰老板了。					,2016-12-31
HUIHUI0109,今天已经是第二次来到这里了，由于上次的草莓和蔬菜让我留恋忘返，这次带着朋友一起来的。草莓还是杠杠的棒，芹菜，菠菜，黄瓜还有卷心菜都是让人垂涎欲滴的，最主要就是有机无公害！来他家不光冲着他家的菜园子，最主要冲着老板人来的。这次又是收获颇多。					,2016-12-27
gaoyujiecre,按着导航顺利找到。好多大棚除了🍓还有各种蔬菜。草莓25，蔬菜10块。老板挺热情的。说是送的篮子但是按着草莓的价格秤的，背着抱着一边儿沉。草莓都是熟透的，吃起来鲜嫩多汁，但放不住。蒿子秆小白菜回家做了大酱汤超级美味。					,2016-12-24
天之二,老板好热情，草莓酸甜好吃，还有菜，回家现炒!!,2016-07-18
小肉肉姐姐,进了院儿以后右边的最里面一家。光顾着采摘都没照相。草莓非常好吃！老板非常实在，给我们讲解怎么采摘~挺喜欢这种的，不用交门票，不能边采边吃，能够专心的挑选，下回还选这家！,2016-06-03
dpuser_06462634798,早上来的！没人好多红色的草莓个头也大！老板特别热情！不错不错！下次还会来！,2016-05-07
一吃就胖的北京妞,今天来摘头茬草莓，太好吃了！已经连续几年来了，今年是第一次摘头茬。个头大，形状正，品种好，正宗的昌平草莓！还有无公害草莓种植证书！,2016-04-16
dpuser_81074565048,老板很实在但价格也不便宜大家一定记住这个价是包括在现场吃的所以啊采摘的时候别傻实在傻实在的先吃饱了再采摘采摘完了吃筐里的然后继续摘我觉得我能吃他一个棚子,2016-04-10
Richard101185,很不错的采摘园，老板很热心人很好，还去了隔壁的一家樱桃园摘了好多。蔬菜真的很新鲜，绿色食品！下次还会在去的！,2016-04-04
上帝太火了,"草莓30,芹菜10,价格还好。草莓熟的比较透，纯采摘园，烂掉的就在地头外面。芹菜好。现在地里拔的，回家炒了。确实不错。",2016-04-04
肚大吃八方,蔬菜特别新鲜！18个大棚应有尽有！老板还是全国无公害农业的检查专员！路不太好走，但是来了就不会后悔,2016-03-30
Andrea_1394,1、草莓味道还可以；2、摘之前可以品尝几个，不那么死板；3、我们想买些菜，“朴实”的大娘去帮我们摘了一大兜，称过以后才发现，每棵芹菜根部都带了一团泥，每个泥团有鸡蛋那么大，顿时好感全无。,2016-03-25
娜娜_424078,真心不错！老板人非常实在，🍓味地道！五分！,2016-03-19
皇欧美0102,特别值得推荐！特别赞！导航先到昌崔路再定位一下采摘园就很方便了～地方很大18个大棚～蔬菜草莓特别新鲜～叔和姨人特实在带我去摘菜和草莓～有机的就是不一样～还有证书认证！红颜草莓口感好极了！摘了芹菜菠菜油菜荠菜青蒜和油麦菜～本来还想要西红柿和黄瓜现在还没成熟等5月成熟了一定再来！不打农药的草莓味道特别清香！大家快点来吧～绝对不会失望的～有机蔬菜10元每斤草莓40一斤今天还把大叔家的土鸡和土鸡蛋也一道带回家啦！只要来过一次就绝对会成为这的忠实粉丝了～太鲜啦！晚上到家就上桌尝鲜啦！					,2016-03-14
sr1314,平时工作忙，周末和朋友一家带孩子来采摘草莓。一进入大棚，浓厚的果香味扑来。尝了一颗，口感非常细腻，不夸张的说，这是我吃过的最好吃的草莓，绝对绿色无污染食品！我足足摘了十斤，准备送给父母，公婆和朋友！临走还跟草莓大叔要了张名片，准备随时了解草莓的生长情况，好过来摘！本想上几张图片，可想起来拍时，都被儿子吃光光了，下次一定补上！					,2016-03-14
张大炜_7927,草莓还不错的可以尝尝哦，不过没有买到柴鸡蛋,2016-02-17
秋天的石头鱼,还是不错的，还可以摘菜，有很多样蔬菜。,2016-01-20
LsFwZ,草莓味道不错，适合全家活动！有时间还会再去,2016-01-20
緈缚_1436,不错'还会在来'草莓个大牛奶味香甜'吃了上瘾太好吃了，第一次来没找到'老板还专门开车出来带我们过去,2016-01-17
